ResourceID,brocade.id,card,order,source_field,source_code,Production Technique Note
a7e4135b-e342-50f3-8950-1be35cb9884f,tg:lhpr:2526_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Gravure op papier,Gravure op papier
2cf1cb16-7960-577a-8c06-d49ca186566b,tg:lhpr:3144_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Blablabla,Blablabla
b75c8c11-7027-5d52-a362-0a884c6f577e,tg:lhpr:9491_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
e7f5eea9-0a2a-540a-9f4c-e25d04e2bc8d,tg:lhpr:9438_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
7674e3b3-78c4-564e-b27d-1a4feaef9caf,tg:lhpr:9550_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
993188b2-1fef-5800-bed9-6a3463dfd083,tg:lhpr:9988_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,galvanoglyphie op papier,galvanoglyphie op papier
a856b4c2-cf7c-5f97-845a-a83da6e79293,tg:lhpr:12906_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Loodsnede,Loodsnede
0e493b75-b6e1-5fac-9d33-1bf8a127e55f,tg:lhpr:9532_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
f9c71d45-9c29-5ea9-8db3-d2651e3d4067,tg:lhpr:12113_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Ingekleurd.,Ingekleurd.
4d07ba40-8ee8-5b40-9513-9afa12532df6,tg:lhpr:3542_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Reproductie op papier,Reproductie op papier
8e8c7fb3-300e-578e-bcc7-7abc9e97072d,tg:lhpr:1601_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Reprografie van origineel,Reprografie van origineel
bc3d830a-22e6-5e90-bb19-03f0dca36846,tg:lhpr:9443_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
9fc1f140-9a95-5df4-94fb-4bb89eededfb,tg:lhpr:9453_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
bc356593-2b68-5bf5-bce5-8c07aac5d667,tg:lhpr:11023_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Houtsnede op kurk,Houtsnede op kurk
a07f061c-3787-506b-9b15-e5b454e2fdbc,tg:lhtk:5364_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening in grafietpotlood,Tekening in grafietpotlood
194a0ea2-2037-513d-998f-13f8841e9b97,tg:lhtk:4235_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,vilstift op papier,vilstift op papier
05d42c58-b718-582a-8ee6-e6aee4684131,tg:lhtk:4873_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
a6db98a0-7fa1-5a07-b66d-a9fdca26eb84,tg:lhtk:5492_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met chineze inkt.,Tekening met chineze inkt.
81563005-e0b2-527c-ba69-c356c597ec4a,tg:lhtk:4774_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen op papier,Tekening met zwarte balpen op papier
7817ce46-74cf-5029-93bc-0b9aab92c187,tg:lhtk:4764_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
220babe1-2c27-5ec6-bf80-a056ca195d5d,tg:lhtk:4924_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
957caa15-6d1e-5328-bd41-7c3c4a687ebb,tg:lhtk:4887_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
2cdac467-bb64-5641-959b-10df5125b28e,tg:lhtk:4897_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
f232dc8d-308d-5d73-bf55-864c6732c08d,tg:lhtk:4946_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
ef5f5180-420c-5912-9045-5971e439f9a1,tg:lhtk:4956_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
2710d01d-3c72-5536-9179-7a43150ae48b,tg:lhtk:4960_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
232db91b-83fc-5a18-add1-2383385803ee,tg:lhtk:8482_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met potlood op beige papier.,Tekening met potlood op beige papier.
74f3a73d-54fe-5196-819e-8f518518ba3d,tg:lhtk:9092_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"lijntekening, vermoedelijk rechtstreeks op computer gemaakt of met computer vergroot.","lijntekening, vermoedelijk rechtstreeks op computer gemaakt of met computer vergroot."
c870cf78-d922-5301-8a07-53aa8a0dcad4,tg:lhtk:2815_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"pen, aquarel en potlood op papier","pen, aquarel en potlood op papier"
b4fbf54a-328b-5c82-ba22-19c45c640941,tg:lhtk:4902_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
47b17581-9a2d-5ffc-b82b-ea24f61a604f,tg:lhtk:8414_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Lijntekening met potlood en perforaties op bruin papier voor het overbrengen op de muur.,Lijntekening met potlood en perforaties op bruin papier voor het overbrengen op de muur.
7609e9ea-419c-52d8-881e-ff60a3b221bb,tg:lhtk:8476_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met potlood op beige papier.,Tekening met potlood op beige papier.
43d67e5e-801f-5541-8345-2202fedf21e6,tg:lhtk:2637_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,viltstift op karton,viltstift op karton
ff33229c-b360-5849-a54c-1d2012626cdf,tg:lhtk:5342_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Tekening met pen, oost-indische inkt","Tekening met pen, oost-indische inkt"
8d728adb-082d-5c93-a674-85daaa6af0fd,tg:lhtk:5100_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,tekening met zwarte balpen,tekening met zwarte balpen
cdf26777-3db6-5fe7-b1a7-14beb79f7f3b,tg:lhtk:2522_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Bister.,Bister.
6e3ba376-1ddd-53dc-95cc-fe0bd1f28b1e,tg:lhtk:5047_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Pentekening met oost-indische inkt,Pentekening met oost-indische inkt
81804a2f-d2d1-51ce-a547-e9aafa91c372,tg:lhtk:5353_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Pentekening met oost-indische inkt,Pentekening met oost-indische inkt
7dfb178e-0f23-5587-841d-f787b998594c,tg:lhtk:4659_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Sjabloon,Sjabloon
0b121c9e-eb2b-595d-8b69-d488280592e2,tg:lhtk:5343_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Tekening met pen, oost-indische inkt","Tekening met pen, oost-indische inkt"
1f8112c7-beb0-5456-8939-8275137f728e,tg:lhtk:4798_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
80b37b4b-80f5-54de-879c-a00dceaad7f1,tg:lhtk:5292_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met oost-indische inkt op papier en kleurpotlood op kalkpapier,Tekening met oost-indische inkt op papier en kleurpotlood op kalkpapier
dcbb0c9d-3ded-5f2c-9973-98f5da0ad8aa,tg:lhtk:9478_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Paarse viltstift op papier.,Paarse viltstift op papier.
0f5ad56f-ff11-51a8-b438-41b0bc504f7f,tg:lhtk:3824_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Balpen op karton,Balpen op karton
b1805837-21a5-5ce0-b127-7787b07af233,tg:lhtk:599_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,getekend met een soort pasta op triplex,getekend met een soort pasta op triplex
68252055-03e9-54f9-b077-1cbca5208243,tg:lhtk:4234_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,vilstift op papier,vilstift op papier
d97a743b-7f90-57e8-9a5d-f0e37f2c1294,tg:lhtk:4765_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
66931b3d-2d8b-522f-9127-bbd56e5b1ba4,tg:lhtk:5493_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met chineze inkt.,Tekening met chineze inkt.
2054f2e4-9bcc-599f-b0cc-71bbd0ffbf9e,tg:lhtk:3594_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,getekend op hout van sigarenkist.,getekend op hout van sigarenkist.
e73807c7-d79b-51c3-99d5-d49f66277883,tg:lhtk:4925_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
9d350650-97df-52e6-8c61-ac75e8fb2c81,tg:lhtk:4896_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
3b444fe8-ea8a-56f6-9f30-ee808c1bc782,tg:lhtk:4901_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
11ffa49d-60f3-5f80-b40d-fbb26fef2736,tg:lhtk:9473_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Paarse viltstift op bruin papier.,Paarse viltstift op bruin papier.
743046cc-ec16-55d9-b62d-bbb1acaddfdd,tg:lhtk:4869_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met blauwe balpen,Tekening met blauwe balpen
67657ff7-106a-522a-b860-6e1e8bdb58bb,tg:lhtk:5274_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met oost-indische inkt op papier en kleurpotlood op kalkpapier,Tekening met oost-indische inkt op papier en kleurpotlood op kalkpapier
c7cc78ba-621a-57fb-ac9f-b1cd79dc10b9,tg:lhtk:5102_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,tekening met zwarte balpen,tekening met zwarte balpen
9ea80902-2f46-5e72-8527-b81dd5e03b67,tg:lhtk:8481_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met potlood op grijs papier.,Tekening met potlood op grijs papier.
882f12df-0c5a-5f4b-bcf1-ee7e6ba568b4,tg:lhtk:4963_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
a1b6ee04-21b9-5cbb-8e40-f55299e231e1,tg:lhtk:5341_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met pen en penseel,Tekening met pen en penseel
89e224e0-cf1c-5c65-9b4e-616c373c53db,tg:lhtk:8619_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Collage van houtskooltekening samen met een foto.,Collage van houtskooltekening samen met een foto.
d14983ef-0a92-58e9-bc23-8a92db8d371f,tg:lhtk:4767_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
237b392e-2fb2-51d3-8326-0913498b1330,tg:lhtk:5491_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met chineze inkt op papier.,Tekening met chineze inkt op papier.
770e80a2-5fe7-5851-ad6b-e84887e67af9,tg:lhtk:4812_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met blauwe balpen,Tekening met blauwe balpen
2e6fd851-ffb1-5b36-b9f6-536240f0fbf7,tg:lhtk:4918_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
f64620f9-c794-5945-a734-f2cfcea2c17f,tg:lhtk:4908_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
10bf4261-13bd-5f4b-96c1-487ad86927d7,tg:lhtk:4870_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met blauwe balpen,Tekening met blauwe balpen
b9363cfc-9e0f-5a87-928d-5f57bb9f17f4,tg:lhtk:4715_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
71eaecf0-d760-55df-b417-52cfbc2fd1e6,tg:lhtk:4758_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen op papier,Tekening met zwarte balpen op papier
709516f1-6652-53b2-9ce5-ad21bff71fc3,tg:lhtk:3614_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Tekening met trekpen, ingeschilderd met plakkaatverf.","Tekening met trekpen, ingeschilderd met plakkaatverf."
22f8ca32-7c53-5b92-b4b6-28002af35636,tg:lhtk:5289_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met oost-indische inkt op papier en kleurpotlood op kalkpapier,Tekening met oost-indische inkt op papier en kleurpotlood op kalkpapier
579eecbd-b601-5910-b7bb-21bb26eea8d9,tg:lhtk:4927_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
1f1492e6-5c11-59b0-8928-121826afc55d,tg:lhtk:4813_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
cb723879-86b6-5e24-bab0-1cc5063fee13,tg:lhtk:4714_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
be129ffb-768b-54dd-a200-4efc2a865f75,tg:lhtk:4909_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
0c8369e0-7bcd-556f-a694-31821e316996,tg:lhtk:4919_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
77dce089-b5a4-5a8f-9399-a781b138f054,tg:lhtk:4759_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen op papier,Tekening met zwarte balpen op papier
beb88518-f6e3-5717-a6b5-59d6f09cef4d,tg:lhtk:4895_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
8ec78092-2414-5134-9668-030f72742a28,tg:lhtk:4944_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
ef2111e8-238b-549b-9ee1-746bb15b4e3c,tg:lhtk:2695_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"aquarel, inkt en collage op papier","aquarel, inkt en collage op papier"
8d26bd9d-33fd-5806-bbac-ede29984bdcc,tg:lhtk:9454_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"21 x 17,6","21 x 17,6"
190305d5-f787-57c7-a3de-0dfb81344896,tg:lhtk:4926_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
e2df08e5-879c-567d-a07b-2ee0e49849b2,tg:lhtk:4868_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met blauwe balpen,Tekening met blauwe balpen
dd39317c-6184-58a6-9450-ecec0dfaf95c,tg:lhtk:4910_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
1e657dec-b932-5e6c-a96e-dbb717145c42,tg:lhtk:9472_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Paarse viltstift op bruin papier.,Paarse viltstift op bruin papier.
a8c0a9ee-8cc8-5be4-afc4-6fb817eba99f,tg:lhtk:4900_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
bcb61c97-66fc-590e-877d-dd6340b96151,tg:lhtk:4962_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met zwarte balpen,Tekening met zwarte balpen
bf9eacb6-6ab6-5eeb-a264-53f64ddf94d7,tg:lhtk:5265_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met oost-indische inkt op papier en kleurpotlood op kalkpapier,Tekening met oost-indische inkt op papier en kleurpotlood op kalkpapier
4513d5e0-fd80-55ad-bd6e-9d35422110a9,tg:lhtk:8480_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met potlood op beige papier.,Tekening met potlood op beige papier.
e8bb3263-201c-5412-a308-d11712eda703,tg:lhtk:8474_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Tekening met potlood op beige papier.,Tekening met potlood op beige papier.
