ResourceID,brocade.id,card,order,note,title,volgnummer
b042f284-2d22-5ee9-b141-a7e3c9574924,tg:lhpr:10155_#1,e22_OtherIdentifiers,1,,"Jacob van Kampen, bouwmeester van het stadhuis van Amsterdam",
2e07db2b-3661-5e0c-94ba-eac4ee56f051,tg:lhpr:10145_#1,e22_OtherIdentifiers,1,,Bisschop Zegevrijt van Epstein kroont Hendrik van Duringen en Willem van Holland,
086d8022-6987-5602-9c80-770aa23e881d,tg:lhpr:12725_#1,e22_OtherIdentifiers,1,,"Illustratie uit het album ""Atmosfeer van Antwerpen"" door Joris Minne",
3cf40a0f-6999-5ab8-95c6-47ecf745f61b,tg:lhpr:10233_#1,e22_OtherIdentifiers,1,,Proefdruk van bedevaartvaantje 'Heilige Machutus. Zwijndrecht',
e7aac6ef-00f8-582f-87e5-4f043d4278ad,tg:lhpr:1903_#3,e22_OtherIdentifiers,3,Vermoedelijke artiest : F. Verheyst?,,
93a7896d-6ad9-5c2e-bd18-b7708f97b7b1,tg:lhpr:10223_#1,e22_OtherIdentifiers,1,,Reclame voor auto-tours,
f03c1f1d-ab78-545a-a824-3c04eb0788d1,tg:lhpr:3635_#1,e22_OtherIdentifiers,1,"Deze Suite van zes houtgravures is uitgegeven ten voordele van het Joris
Minnefonds.

Houtgravures zijn rechtstreeks van de originele blokken gedrukt.",,
ddc5b44b-5834-5b5e-b8fa-17d9ef70a67e,tg:lhpr:10466_#1,e22_OtherIdentifiers,1,,Twee schildersezels,
41ac4ab2-5e3c-5c22-87a4-4c1813b2e198,tg:lhpr:3625_#1,e22_OtherIdentifiers,1,"Deze map met tien houtsneden is de eerste die door ""De Bladen voor de Grafiek""
werd uitgegeven.

Houtsneden zijn rechtstreeks van de originele blokken gedrukt.",,
887f7c09-2b06-5753-99a3-2b2ed3b1d4d7,tg:lhpr:4421_#1,e22_OtherIdentifiers,1,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002,
p.126.

Exemplaar uit het maandblad _Kunst_, Gent, 1930, nr.6",,
a83c0ef1-86c7-56f5-8288-f5c6119b36f6,tg:lhpr:3782_#2,e22_OtherIdentifiers,2,"(2) is gedrukt op Japans papier

Afmetingen: 20,7 x 21,5 met rand: 45,5 x 30,4",,
a83c0ef1-86c7-56f5-8288-f5c6119b36f6,tg:lhpr:3782_#2,e22_OtherIdentifiers,1,,De wandelende Jood,
065433c1-8c2f-5f5f-a52c-8a06d0df8d2a,tg:lhpr:1903_#2,e22_OtherIdentifiers,2,Vermoedelijke artiest : F. Verheyst?,,
1e2cc2e3-4a73-5361-8205-c57c5494ae7d,tg:lhpr:9953_#1,e22_OtherIdentifiers,1,,Scapulier Broederschap H. Dryvuldigheid,
7091c34c-73c4-5405-8be8-f00d36b347a2,tg:lhpr:4549_#1,e22_OtherIdentifiers,1,"Op achterzijde van ets, een menu.

Met opdracht van Georges Eekhoud.",,
ee1b9ef0-0091-52fb-a81a-76e07be77433,tg:lhpr:9943_#1,e22_OtherIdentifiers,1,,Walter van Heule 3,
a5604c5f-b71f-5794-940e-ca3944dfe3aa,tg:lhpr:12779_#1,e22_OtherIdentifiers,1,,Gelegenheidsgrafiek voor Dr. G. Stoel door Cor de Wolff,
e2632a19-b895-504f-a480-8f2b71771889,tg:lhpr:6414_#1,e22_OtherIdentifiers,1,,Reynaert de Vos,
86c5de83-6fe1-50a5-bfef-19f68b45922e,tg:lhpr:10119_#1,e22_OtherIdentifiers,1,,Menu voor het feestmaal van het Davidsfonds,
d44b4ed7-8983-51fc-915c-08433d901c3f,tg:lhpr:10061_#1,e22_OtherIdentifiers,1,,De leeuw van Vlaenderen 52,
aa2fee97-ac3d-5e3d-8993-6c2605cd861d,tg:lhpr:10109_#1,e22_OtherIdentifiers,1,,Algemeene geschiedenis des Nederlandschen Volks - Deel 14,
ba7691c5-fc90-578f-bc46-a89bd5c6abba,tg:lhpr:12769_#1,e22_OtherIdentifiers,1,,Ex libris voor dr.Egon Kilgus door Hans Orlowski,
c9e00a95-fcb1-5dc6-8002-51e84e966d32,tg:lhpr:5616_#1,e22_OtherIdentifiers,1,2de ex inschrnr 53010/19,,
c9e00a95-fcb1-5dc6-8002-51e84e966d32,tg:lhpr:5616_#1,e22_OtherIdentifiers,1,,Figuur met dier.,
ea77c426-696c-5c20-9b22-076fb5b36e38,tg:lhpr:10071_#1,e22_OtherIdentifiers,1,,De leeuw van Vlaenderen 62,
7fb3ecd5-5570-5459-beac-c70bf2d1be7c,tg:lhpr:9481_#1,e22_OtherIdentifiers,1,,,CC 174 / 5
7fb3ecd5-5570-5459-beac-c70bf2d1be7c,tg:lhpr:9481_#1,e22_OtherIdentifiers,1,,"""Wat Black overkwam dien eersten dag""",
b39a5883-23ab-5633-9d02-4d90c3aa9cc3,tg:lhpr:6772_#1,e22_OtherIdentifiers,1,Planex GP / G,,
94fd73d3-dfae-58de-84b0-6a8b83f27441,tg:lhpr:10307_#1,e22_OtherIdentifiers,1,,Zij keeren steeds al op de beek,
2cf1cb16-7960-577a-8c06-d49ca186566b,tg:lhpr:3144_#1,e22_OtherIdentifiers,1,"**Publicatie** Nahon, Alice - Dupray, Sophia [vert.] - Herckenrath, Antoon [ill.], _Quelques poêmes d'Alice Nahon_. Antwerpen: J.E. Buschmann, (1937), p. 36.",,
2cf1cb16-7960-577a-8c06-d49ca186566b,tg:lhpr:3144_#1,e22_OtherIdentifiers,1,,Chant Nocturne,
b75c8c11-7027-5d52-a362-0a884c6f577e,tg:lhpr:9491_#1,e22_OtherIdentifiers,1,,,CC 174 / 5
b75c8c11-7027-5d52-a362-0a884c6f577e,tg:lhpr:9491_#1,e22_OtherIdentifiers,1,,"""Black's jeugd""",
b794d9a1-bfad-5f28-8c58-1145b5467ffc,tg:lhpr:1724_#1,e22_OtherIdentifiers,1,"Achterzijde: _Gaston Janus 12, Rue des Cinq Coins Anvers-Berchem_",,
7f4e3801-942a-5da4-898a-d827b03268ad,tg:lhpr:10317_#1,e22_OtherIdentifiers,1,,Kraskreml 21,
09013417-637d-5e40-9a6d-6860b590eaf2,tg:lhpr:2877_#2,e22_OtherIdentifiers,2,De (machinaal) vervaardigde prent zit in een map met levensbeschrijving en informatie over het oeuvre.,,
e7f5eea9-0a2a-540a-9f4c-e25d04e2bc8d,tg:lhpr:9438_#1,e22_OtherIdentifiers,1,,,CC 174 / 8
e7f5eea9-0a2a-540a-9f4c-e25d04e2bc8d,tg:lhpr:9438_#1,e22_OtherIdentifiers,1,,"""Cuba adios""",
2ddb2cf4-33ba-55a2-be75-4749369263c3,tg:lhpr:9540_#1,e22_OtherIdentifiers,1,,,CC 174 / 3
2ddb2cf4-33ba-55a2-be75-4749369263c3,tg:lhpr:9540_#1,e22_OtherIdentifiers,1,,"""Wij komen!""",
1960bfc9-d2e0-5814-a8c8-ebf520cfb432,tg:lhpr:9428_#1,e22_OtherIdentifiers,1,,"Illustratie uit ""Vlaamsche volksvertelsels""",
008587b9-8b65-5398-a6c5-559b5575d9a9,tg:lhpr:3085_#1,e22_OtherIdentifiers,1,De druk is vervaardigd door Baugniet naar een schilderij van F. Devigne.,,
7674e3b3-78c4-564e-b27d-1a4feaef9caf,tg:lhpr:9550_#1,e22_OtherIdentifiers,1,,,CC 174 / 17
7674e3b3-78c4-564e-b27d-1a4feaef9caf,tg:lhpr:9550_#1,e22_OtherIdentifiers,1,,Koppel en kind aan het strand,
16912e34-492d-5660-8cfe-41380d5b6662,tg:lhpr:7494_#1,e22_OtherIdentifiers,1,"**Publicatie** Mussche, Achilles - Cantré, Jozef [ill.], _Aan de voet van het belfort_. Antwerpen: De Sikkel, 1950, p. 106.",,
7c71cf75-eccc-5b87-82d6-e77616af6194,tg:lhpr:9892_#1,e22_OtherIdentifiers,1,,Het yzeren graf 1,
ec261ef9-eca9-51b2-a29c-ec0f4d0c354b,tg:lhpr:8411_#1,e22_OtherIdentifiers,1,,Papagena,
e020c472-becd-5d5a-a825-6cfd32ccdc66,tg:lhpr:9882_#1,e22_OtherIdentifiers,1,,Eene uitvinding des duivels 2,
d9c3f1cc-1994-505f-96ae-693de370a5bf,tg:lhpr:6390_#1,e22_OtherIdentifiers,1,,Annunciatie,
dcffe135-b139-59f8-8777-1a2e5a6b0c19,tg:lhpr:12964_#1,e22_OtherIdentifiers,1,,Ex libris voor Marc Van Calenberg door Frank-Ivo,
153ed2a1-39dc-5e4b-9f98-6338e775bfe7,tg:lhpr:2781_#1,e22_OtherIdentifiers,1,Kunstenaar: Karel Tichon.,,
1d1497f7-8840-5be4-baf4-178f5e8e6f29,tg:lhpr:7946_#1,e22_OtherIdentifiers,1,"**Publicatie** _De Ploeg_. 3de jaargang, nr. 8, 24-02-1921, p. 1.",,
3104397b-cad1-5784-98fb-8d034e42c76f,tg:lhpr:9626_#1,e22_OtherIdentifiers,1,,85. Le jardinier,
3d5894bf-0536-57be-8f4e-c3850d34bac0,tg:lhpr:9636_#1,e22_OtherIdentifiers,1,,95. Clown en costume de fête,
6066b0a7-581e-5d4d-ad3f-84fc7f54b50e,tg:lhpr:10923_#1,e22_OtherIdentifiers,1,,Portret,
9703cb4b-510a-5fad-9a96-518ae3e381bc,tg:lhpr:9644_#1,e22_OtherIdentifiers,1,,68. Scène érotique,
a7a7290c-e711-5168-bba8-23f06068d021,tg:lhpr:9654_#1,e22_OtherIdentifiers,1,,De arme edelman 3,
638a7d2f-c55f-567e-90e1-5cc02c277442,tg:lhpr:10933_#1,e22_OtherIdentifiers,1,"Een tweede exemplaar is op geler papier en is 10 x 6,8",,
993188b2-1fef-5800-bed9-6a3463dfd083,tg:lhpr:9988_#1,e22_OtherIdentifiers,1,,De Vlaemsche School 23,
80c131e4-5a9d-5ee3-9958-302a78cbafee,tg:lhpr:12916_#1,e22_OtherIdentifiers,1,,Ex libris voor Marcel Jonckheere door Jose Van Gucht,
0fbb46fc-4b17-5441-9ad8-74fa60742e68,tg:lhpr:9998_#1,e22_OtherIdentifiers,1,,De Vlaemsche School 33,
a856b4c2-cf7c-5f97-845a-a83da6e79293,tg:lhpr:12906_#1,e22_OtherIdentifiers,1,,Ex libris voor Marcel Jonckheere door Gerard Schelpe,
2a3befe6-c6d0-5c2b-8fa1-93badb1a5925,tg:lhpr:3816_#1,e22_OtherIdentifiers,1,3 exemplaren,,
2a3befe6-c6d0-5c2b-8fa1-93badb1a5925,tg:lhpr:3816_#1,e22_OtherIdentifiers,1,,...de kist die in de wagen gerold werd,
0e493b75-b6e1-5fac-9d33-1bf8a127e55f,tg:lhpr:9532_#1,e22_OtherIdentifiers,1,,,CC 174 / 1
0e493b75-b6e1-5fac-9d33-1bf8a127e55f,tg:lhpr:9532_#1,e22_OtherIdentifiers,1,,"""De 'Club' en de 'Jeanetten'""",
52eb76f6-7c8c-5e3a-ad78-144fd1bd8064,tg:lhpr:4344_#2,e22_OtherIdentifiers,2,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002, p.
160

Gepubliceerd door uUitgeverij De Sikkel, Antwerpen - C. A. Mees, Santpoort,
1922",,
52eb76f6-7c8c-5e3a-ad78-144fd1bd8064,tg:lhpr:4344_#2,e22_OtherIdentifiers,1,,Europa Hotel. 3 bedrijven door Lode Baekelmans.<br>Omslagillustratie,
755e526a-b0eb-5d11-b24c-75070dc179a8,tg:lhpr:2279_#1,e22_OtherIdentifiers,1,Artiest : L.A. Louis(?),,
9a6619fe-5daa-58bc-9be5-841d9da0cc03,tg:lhpr:3136_#1,e22_OtherIdentifiers,1,Nota: Ook bedoeld als ex-libris?,,
5607198e-75d1-5a74-bdea-03ec80a6458c,tg:lhpr:10365_#1,e22_OtherIdentifiers,1,,Menu-ontwerp 9,
a88dc46b-9a75-5be8-b21b-1e906ae26df8,tg:lhpr:3126_#1,e22_OtherIdentifiers,1,"**Publicatie** Nahon, Alice - Dupray, Sophia [vert.] - Herckenrath, Antoon [ill.], _Quelques poêmes d'Alice Nahon_. Antwerpen: J.E. Buschmann, (1937), p. 24.",,
a88dc46b-9a75-5be8-b21b-1e906ae26df8,tg:lhpr:3126_#1,e22_OtherIdentifiers,1,,Tournesols,
c5c51df8-97cf-560e-b354-6948fa3394ef,tg:lhpr:6700_#1,e22_OtherIdentifiers,1,"**Publicatie** Lauwerys, Jozef, _Gids voor Hoogstraten_. Hoogstraten: s.n., 1935 (1ste uitg. 1931), p. 13. Eén van drie proefdrukken (6a-6c) naast elkaar gedrukt op een langwerpig stuk papier.",,
f3912089-2bd2-51cc-a20e-25ff6d1e23cb,tg:lhpr:6803_#3,e22_OtherIdentifiers,3,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
3be15429-b3bc-511d-a825-26aa756f8741,tg:lhpr:10375_#1,e22_OtherIdentifiers,1,,Abstract,
e3a5f120-dcff-530f-be62-2c2f5e7d7d70,tg:lhpr:2554_#1,e22_OtherIdentifiers,1,"Artiest = B. Verstraeten

Links van de prent is een tekst gedrukt (rode drukinkt) over het artistieke
oeuvre van F. van Eeden.",,
df68bdd9-5bdc-5cfc-943c-9bceb286320f,tg:lhpr:6476_#1,e22_OtherIdentifiers,1,"**Publikatie: **Claes, Ernest, _De Witte_. Amsterdam: Wereldbibliotheek, 1964,
ill., p. 30.",,
1e29cc19-3435-5052-bb23-313e869bcb50,tg:lhpr:9785_#1,e22_OtherIdentifiers,1,,De jonge doctor 4,
1c3ea9da-57b9-57d9-a31f-8aa10396eed2,tg:lhpr:5664_#1,e22_OtherIdentifiers,1,"**Publicatie** _De Ploeg_. 3de jaargang, nr. 23, 09-06-1921, p. 1.",,
4fa48ab5-9659-573c-9020-f6b810ddb355,tg:lhpr:10003_#1,e22_OtherIdentifiers,1,,De Vlaemsche School 37,
6b0c334d-8178-56c6-95f0-210587aa8a70,tg:lhpr:9795_#1,e22_OtherIdentifiers,1,,De kerels van Vlaanderen 6,
3844c238-d391-5580-a0e8-db77b42e6aa2,tg:lhpr:5674_#1,e22_OtherIdentifiers,1,"**Publicatie** _De Ploeg_. 3de jaargang, nr. 24, 16-06-1921, p. 1.",,
d448ab7b-4034-5046-90cb-80e2f670787f,tg:lhpr:1558_#1,e22_OtherIdentifiers,1,Twee identieke etsen,,
d75b3def-7d7a-5ec0-8b76-6c921f8347c4,tg:lhpr:10013_#1,e22_OtherIdentifiers,1,,De leeuw van Vlaenderen 4,
db307a39-8e7b-5634-862a-aadca6f030d9,tg:lhpr:5149_#1,e22_OtherIdentifiers,1,Proefdruk.,,
4b674545-8ca7-507b-ba69-6971378c3e80,tg:lhpr:9849_#1,e22_OtherIdentifiers,1,,Moederliefde 8,
826262ec-3954-5e21-bc8b-c9b7714ccff8,tg:lhpr:9931_#1,e22_OtherIdentifiers,1,,De wapensmid en zijn zoon 2,
fce822b1-f08c-58b0-a887-70adbb6e9ee7,tg:lhpr:9859_#1,e22_OtherIdentifiers,1,,Schandevrees 1,
3ee1d5f2-01ff-509d-801e-d17e2dc42ea9,tg:lhpr:4453_#1,e22_OtherIdentifiers,1,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002,
p.187",,
a0388485-0ff3-5654-b589-4f5eba736d7a,tg:lhpr:9921_#1,e22_OtherIdentifiers,1,,Klederdrachten 2,
706d71b6-8c91-50d9-9f6b-288fd564b8c5,tg:lhpr:12833_#1,e22_OtherIdentifiers,1,,Gelegenheidsgrafiek,
8b21b741-23dc-557d-bccb-0c94a85735dd,tg:lhpr:12823_#1,e22_OtherIdentifiers,1,,Ex libris voor Lucy Van Dongen door M. Mutsaerts,
e935df38-c154-5cfc-b2aa-67c8dec99bf6,tg:lhpr:9761_#1,e22_OtherIdentifiers,1,,Graef Hugo van Craenhove (1845) 7,
5cc9a43b-704e-5026-a7ef-08687c55f362,tg:lhpr:6492_#1,e22_OtherIdentifiers,1,"**Publikatie: **Claes, Ernest, _De Witte_. Amsterdam: Wereldbibliotheek, 1964,
ill., p. 130.",,
f4b277a8-666e-5eb1-91a7-dd057f8e9df9,tg:lhpr:9619_#1,e22_OtherIdentifiers,1,,77. Ostende,
f91eb7ff-4d89-5dd0-8e75-5aaf09ca4327,tg:lhpr:9771_#1,e22_OtherIdentifiers,1,,Graef Hugo van Craenhove (1845) 16,
3cc64ba0-2374-580a-ac4c-e25d0304a330,tg:lhpr:6482_#1,e22_OtherIdentifiers,1,"**Publikatie: **Claes, Ernest, _De Witte_. Amsterdam: Wereldbibliotheek, 1964,
ill., p. 70.",,
9788984c-f2c5-524f-8ced-14c4945eed8d,tg:lhpr:9609_#1,e22_OtherIdentifiers,1,,67. Femme de Quimper II,
2055fa5f-0db1-546f-93e4-815cb5eee7e1,tg:lhpr:10381_#1,e22_OtherIdentifiers,1,,Happy '83,
a7a76958-f35b-5ba0-ad39-0238bf4687e3,tg:lhpr:3923_#1,e22_OtherIdentifiers,1,,Mondharmonikaspeler,
b19bdc6f-034a-5965-a226-8d816e8b8568,tg:lhpr:2178_#2,e22_OtherIdentifiers,2,(4) In bezit van AMVC : 07-01-1935,,
10a9fbaa-79ca-5015-8879-0ff923ca2f8a,tg:lhpr:10240_#1,e22_OtherIdentifiers,1,,Drie Sigarenbandjes.,
b546198e-ff0b-50a8-9f1f-b3e39bc61bd4,tg:lhpr:10338_#1,e22_OtherIdentifiers,1,,La Foi Nouvelle 4,
9229c40d-5f16-5216-b4ea-7326564e7a4b,tg:lhpr:10250_#1,e22_OtherIdentifiers,1,,Pamphlet-lino / lino pamphletaire 5,
30d3a1b1-c093-59d8-a358-2f6725500bc5,tg:lhpr:10328_#1,e22_OtherIdentifiers,1,,Gestileerd naakt 3,
159e2c8f-56fe-5614-8fa0-f0b367671dd8,tg:lhpr:9393_#1,e22_OtherIdentifiers,1,Met opdracht en handtekening van Walter 't Jolijn en met handtekening van Leonardo Torfs.,,
159e2c8f-56fe-5614-8fa0-f0b367671dd8,tg:lhpr:9393_#1,e22_OtherIdentifiers,1,,Diets Zangkoor en Walter t' Jolijn.,
3ee4c7df-5aa7-5f47-a952-e6a0fe98bce6,tg:lhpr:2858_#2,e22_OtherIdentifiers,2,(3) vermelding 4/50 (drukexempl.),,
add3e25d-8e30-5d63-81a4-ffa70267d06d,tg:lhpr:3656_#1,e22_OtherIdentifiers,1,"Een ets gemaakt door Karel Rosseeuw naar een verloren gegaan origineel van Raymond de la Haye uit een reeks van vijf voor het album ""Rond de kerk"".",,
33301f85-1a4e-5746-b530-5f9b8df7769f,tg:lhpr:6802_#2,e22_OtherIdentifiers,2,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
fc14d585-f42b-5ddb-975c-c4013f6ca547,tg:lhpr:9814_#1,e22_OtherIdentifiers,1,,Blinde Rosa 2,
aa503030-33e4-5bb0-bc90-2e568fa9970b,tg:lhpr:6306_#1,e22_OtherIdentifiers,1, Herdruk van het midden van een drieluik,,
aa503030-33e4-5bb0-bc90-2e568fa9970b,tg:lhpr:6306_#1,e22_OtherIdentifiers,1,,Tema in verschillende toonaarden,
5e940a18-4234-54d7-94c8-2fc9b8f5fb76,tg:lhpr:4566_#1,e22_OtherIdentifiers,1,,Ets.,
d84d246b-6448-5c29-bba8-325879c1efa3,tg:lhpr:9804_#1,e22_OtherIdentifiers,1,,Koning Oriand 3,
07bd27a2-13fd-5ff2-be67-61e6a05502f7,tg:lhpr:9300_#2,e22_OtherIdentifiers,2,(1) ets ; (2) mechanische reproductie,,
a409bb9f-642c-5afe-a970-cb896a8a0c36,tg:lhpr:3530_#1,e22_OtherIdentifiers,1,"De prent maakt deel uit van een zevendelige reeks en is bestemd als
boekillustrarie.",,
a409bb9f-642c-5afe-a970-cb896a8a0c36,tg:lhpr:3530_#1,e22_OtherIdentifiers,1,,Notre Dame des Bateliers,
2810f09e-27db-5c3e-8509-128e55405f4f,tg:lhpr:12746_#1,e22_OtherIdentifiers,1,,Ex libris voor St George door John Buckland Wright,
48195264-24f9-533c-94c2-04096f992b1e,tg:lhpr:10126_#1,e22_OtherIdentifiers,1,,Karolingische verhalen 4,
a85325ca-1cda-56d6-9823-36880a185626,tg:lhpr:4333_#1,e22_OtherIdentifiers,1,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002, p.
223. Zinkografieën nr. 124",,
ea44e948-4585-5396-a1fa-5c367c3e20bb,tg:lhpr:10136_#1,e22_OtherIdentifiers,1,,Almanak 1855 frontispies,
86b6e6b6-1b9d-58eb-a96c-83b80e419135,tg:lhpr:12756_#1,e22_OtherIdentifiers,1,,Ex libris voor Helen Austin door Gwenda Morgan,
48be25a4-e5fe-566a-997a-c9eaf2f7f1bc,tg:lhpr:5629_#1,e22_OtherIdentifiers,1,,Dode muzikale clown.,
e17b7a81-ba20-54b1-b365-719b44708235,tg:lhpr:10144_#1,e22_OtherIdentifiers,1,,"Isabella Clara Eugenia, vorstin der Nederlanden",
3a71e49c-e868-5815-9dbe-33095106cf3d,tg:lhpr:12724_#1,e22_OtherIdentifiers,1,,"Illustratie uit het album ""Atmosfeer van Antwerpen"" door Joris Minne",
6f160fe4-b5c6-536d-8083-c56568bfe629,tg:lhpr:4351_#1,e22_OtherIdentifiers,1,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002, p.
160; Uitgeverij De Sikkel, Antwerpen - C. A. Mees, Santpoort, 1922

Het andere stuk heeft inschrijvingsnummer (2)108576/2",,
b70eaa77-a6d5-58e5-a994-080e7752bf13,tg:lhpr:6531_#1,e22_OtherIdentifiers,1,,Finis Campiniae,
8d2bf5d3-b4b2-5d87-867e-d4cd311d046a,tg:lhpr:12734_#1,e22_OtherIdentifiers,1,,Ex libris voor Jaak Matelaer door Luc de Jaegher,
c038355b-a7b6-5aa5-825c-d6db63483308,tg:lhpr:10154_#1,e22_OtherIdentifiers,1,,Des emirs zone (De Busco),
3ed741ff-debc-5e46-8aa5-fe0d1635a215,tg:lhpr:3307_#1,e22_OtherIdentifiers,1,"**Publicatie** Dat wij allen aan dit leven kleven lijk een oester aan haar schelp, lijk aan den tepel der leeuwin de weeke welp, doet dat mij beven? Of is het dat oud en diep verdriet om den dag die heengaat, om een bron die in zand vervliet, om Oedipous die ons blind en klagend verlaat? Gele dood, stomme dood, elke porie wordt een wonde, ik bloed zwijgend, langzaam uit. Mijn zoetste ketens, vleesch en geest, hebt gij weer plots ontbonden. Ik ben uw buit, ik ben uw buit.",,
6ea1d676-48de-5b74-9f47-7c10d249bbdb,tg:lhpr:5176_#1,e22_OtherIdentifiers,1,,"ECCE TABERNACULUM DEI
CUM HOMINIBUS",
283fcfb5-b225-598c-86f5-f794a7184173,tg:lhpr:9876_#1,e22_OtherIdentifiers,1,,Een slachtoffer der moederliefde 2,
03cefba4-1b72-55d2-a170-8131e552e9bd,tg:lhpr:10669_#1,e22_OtherIdentifiers,1,,,S 935 / 464
03cefba4-1b72-55d2-a170-8131e552e9bd,tg:lhpr:10669_#1,e22_OtherIdentifiers,1,reproductie zie: M 224 / P (NEG0070/5/34A),,
03cefba4-1b72-55d2-a170-8131e552e9bd,tg:lhpr:10669_#1,e22_OtherIdentifiers,1,,Hader onthoofde Starkadr,
704d5df6-a6bd-55e5-bff3-501406dbca93,tg:lhpr:2120_#1,e22_OtherIdentifiers,1,Prent is (volledig) gelijmd op karton.,,
d4ac913a-b66c-5497-bb03-bfce872b0066,tg:lhpr:9866_#1,e22_OtherIdentifiers,1,,De schat van Felix Roobeek 4,
f0cc6d27-90a0-5cd5-84e9-2ccd59c56718,tg:lhpr:5987_#1,e22_OtherIdentifiers,1,D 4813 / 199,,
6e8f1f3d-7dfb-5847-9e4e-11b2c4465b68,tg:lhpr:4514_#1,e22_OtherIdentifiers,1,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002, p.
124

Blokboek gesneden en in eigen beheer in enkele getekende exemplaren gedrukt in
1924",,
70de2c51-4573-5ab8-90f4-6751c33750f0,tg:lhpr:3624_#1,e22_OtherIdentifiers,1,"Deze map met tien houtsneden is de eerste die door ""De Bladen voor de Grafiek""
werd uitgegeven.

Houtsneden zijn rechtstreeks van de originele blokken gedrukt.",,
ed420054-8811-58f6-98fb-077ece734279,tg:lhpr:7508_#1,e22_OtherIdentifiers,2,,gelukkig Nieuwjaar 1952 van De Sikkel,
2fac45f9-c372-5d88-a52f-b779683c707d,tg:lhpr:10467_#1,e22_OtherIdentifiers,1,,Jongen op Paardenmolen,
7b176821-b74d-5ce5-ac18-8a7f582395df,tg:lhpr:9299_#1,e22_OtherIdentifiers,1,"De afbeelding is geïnspireerd op een foto van G. Hermans, Antwerpen en verschenen als bijlage bij De Kleine Gazet, 8 ste jg., 1886-87, nr 5, 10 oktober 1886.",,
2fc51522-cc74-5853-bc6a-1c72076e1a5e,tg:lhpr:10232_#1,e22_OtherIdentifiers,1,,Vlaggen en Schildjes,
8ca564f1-9891-581c-8438-a95a151e3d9a,tg:lhpr:4456_#2,e22_OtherIdentifiers,2,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002,
p.187",,
e147b5a8-c33c-557d-a377-b60f3d057e3e,tg:lhpr:3829_#1,e22_OtherIdentifiers,1,3 exemplaren,,
e147b5a8-c33c-557d-a377-b60f3d057e3e,tg:lhpr:3829_#1,e22_OtherIdentifiers,1,,"-Tot weerziens, fluisterde zij.",
a3abcb1e-ea35-5d42-a3a7-a40108c6de85,tg:lhpr:6796_#1,e22_OtherIdentifiers,1,,"In ""Scheldediepe"" bewondering",
c802f208-5a72-57b5-899e-5ec05219a27f,tg:lhpr:6786_#1,e22_OtherIdentifiers,1,"D 4813 / 114  Dille, Frans; Jordens, J.G. (voorwoord), _De Boodschap. Een verhaal in twaalf
schuifkens bedacht en uitgesneden door Frans Dille_. Antwerpen: Resseler,
1931, p 18. Genummerd exemplaar, 29/35.",,
5c8983af-0eed-51b8-93a1-a5bcaa9b306b,tg:lhpr:9475_#1,e22_OtherIdentifiers,1,,,CC 174 / 11
5c8983af-0eed-51b8-93a1-a5bcaa9b306b,tg:lhpr:9475_#1,e22_OtherIdentifiers,1,,"""Het liedje van den beiaardier""",
476a28a3-a86e-5c1c-821f-a8b91b23feda,tg:lhpr:9703_#1,e22_OtherIdentifiers,1,,De burgers van Darlingen 3,
f778e4fd-e423-554c-bb98-b08372149ca9,tg:lhpr:10864_#1,e22_OtherIdentifiers,1,,,D 4813 / 153
b976bd79-b013-5c05-bf9d-640a8cadce0d,tg:lhpr:4290_#1,e22_OtherIdentifiers,1,"**Publicatie** Roelants, Maurice - Ramah [ill.], _De jazz-speler: kleine roman met één personage en zeven instrumenten zijnde een volledige slagwerk batterij_. Brussel: A.A.M. Stols, 1928, 64 p. T.o. p. 60. Proefdruk, deel van de suite bij één van de 6 of 35 genummerde exemplaren op Hollands papier.",,
42dd9f55-38aa-5e07-bb65-cd3565eb6573,tg:lhpr:10085_#1,e22_OtherIdentifiers,1,,De eerste doode,
d1a1a568-2b54-535a-aaa1-3a9dcf366a7f,tg:lhpr:9713_#1,e22_OtherIdentifiers,1,,Everard t'Serclaes 1,
c9b812ac-bfe8-5783-a1f6-74aca81d7008,tg:lhpr:10095_#1,e22_OtherIdentifiers,1,,Maria Onbevlekt Ontvangen,
f7208348-dcaa-5292-8add-92ad5b5a342a,tg:lhpr:7092_#1,e22_OtherIdentifiers,1,"Reproductie van een linosnede, nr. 5 van een kunstmap",,
f7208348-dcaa-5292-8add-92ad5b5a342a,tg:lhpr:7092_#1,e22_OtherIdentifiers,1,,Rook - Fumée,
