ResourceID,brocade.id,card,dataset,material_source,Material,colour_source,Colour
042b739e-541f-5375-97c8-f2773e5af89d,tg:lhpr:11909_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
042b739e-541f-5375-97c8-f2773e5af89d,tg:lhpr:11909_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,line blocks,,
c9bc3571-654a-55e8-8426-d30d99b32978,tg:lhpr:12282_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
c9bc3571-654a-55e8-8426-d30d99b32978,tg:lhpr:12282_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,woodcut (process),,
55dc6258-561c-5b58-ba1f-df7ebe187043,tg:lhpr:11871_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
55dc6258-561c-5b58-ba1f-df7ebe187043,tg:lhpr:11871_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,line blocks,kenmerken/lhtechbasispr.lhkleur,red (color)
a29b433e-bee9-5df5-8207-6c26fbc924da,tg:lhpr:8153_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
a29b433e-bee9-5df5-8207-6c26fbc924da,tg:lhpr:8153_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,linoleum block printing,,
e59a49c3-0c5f-5c8a-8d3c-c35c83e4b776,tg:lhpr:2486_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
e59a49c3-0c5f-5c8a-8d3c-c35c83e4b776,tg:lhpr:2486_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,lithography,,
66bd3c1f-2b16-5dab-ae92-7d71137f2c23,tg:lhpr:9459_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,ivory (color)
a093272e-d61e-536d-80db-754657e05b40,tg:lhpr:3815_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,cardboard,,
a093272e-d61e-536d-80db-754657e05b40,tg:lhpr:3815_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,woodcut (process),,
78855c8a-7d3a-563c-b973-05fb5e3df161,tg:lhpr:9531_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,ivory (color)
2a25571e-94bf-5d5b-882c-6add542e505e,tg:lhpr:3279_#2,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
2a25571e-94bf-5d5b-882c-6add542e505e,tg:lhpr:3279_#2,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,wood engraving (process),,
ee171be7-f04c-5ec5-98dc-611dd4dd225d,tg:lhpr:8143_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
ee171be7-f04c-5ec5-98dc-611dd4dd225d,tg:lhpr:8143_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,linoleum block printing,,
f46d3679-9035-58db-ad1c-ff9762f0a45d,tg:lhpr:2496_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
f46d3679-9035-58db-ad1c-ff9762f0a45d,tg:lhpr:2496_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,linoleum block printing,kenmerken/lhtechbasispr.lhkleur,beige (color)
90700e01-b376-5c61-8dc2-ae0ed616bc32,tg:lhpr:9449_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,ivory (color)
90700e01-b376-5c61-8dc2-ae0ed616bc32,tg:lhpr:9449_#1,e22_MaterialColour,lhpr,,,kenmerken/lhtechbasispr.lhkleur,black (color)
ac748282-f97f-5f04-b7ed-765ebedae68a,tg:lhpr:10920_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
ac748282-f97f-5f04-b7ed-765ebedae68a,tg:lhpr:10920_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,woodcut (process),,
a4709f8f-c8fa-5684-818a-8b0075edd94c,tg:lhpr:9647_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
a4709f8f-c8fa-5684-818a-8b0075edd94c,tg:lhpr:9647_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,lithography,,
92e41f2c-4cf4-587d-acf3-f3cb3e98a5a0,tg:lhpr:10858_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
92e41f2c-4cf4-587d-acf3-f3cb3e98a5a0,tg:lhpr:10858_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,drypoint (printing process),,
ab4dc7bb-12ef-552e-aabf-990637f9e9e0,tg:lhpr:9657_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,cardboard,kenmerken/lhdragerico.lhkleur,brown (color)
ab4dc7bb-12ef-552e-aabf-990637f9e9e0,tg:lhpr:9657_#1,e22_MaterialColour,lhpr,kenmerken/lhtechaanvtk.lhtechtaddtk,India ink (ink),,
ab4dc7bb-12ef-552e-aabf-990637f9e9e0,tg:lhpr:9657_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,lithography,,
cba4afc9-f737-5bcd-9e2f-ad8656a28967,tg:lhpr:10930_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
cba4afc9-f737-5bcd-9e2f-ad8656a28967,tg:lhpr:10930_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,linoleum block printing,kenmerken/lhtechbasispr.lhkleur,brown (color)
7e293f4a-1daa-56a4-89a1-969845cb2879,tg:lhpr:10848_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
7e293f4a-1daa-56a4-89a1-969845cb2879,tg:lhpr:10848_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,etching (printing process),,
2fe26652-b597-5807-a471-76d60f904a28,tg:lhpr:10794_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
2fe26652-b597-5807-a471-76d60f904a28,tg:lhpr:10794_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,woodcut (process),,
32343e93-1a02-5dfc-b984-f02437924af0,tg:lhpr:6299_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
32343e93-1a02-5dfc-b984-f02437924af0,tg:lhpr:6299_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,etching (printing process),,
b46406cc-459a-5fd5-8892-90f3e4889515,tg:lhpr:10784_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
b46406cc-459a-5fd5-8892-90f3e4889515,tg:lhpr:10784_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,woodcut (process),,
f2ae580f-4dd3-5b54-b769-315ab073489b,tg:lhpr:2240_#2,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,copper engraving (printing process),,
29554d85-902c-53d0-becd-e9fd012c5437,tg:lhpr:11384_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
29554d85-902c-53d0-becd-e9fd012c5437,tg:lhpr:11384_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,wood engraving (process),,
571582d0-1f45-5e6a-94b8-f7cd16ec068e,tg:lhpr:12196_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
571582d0-1f45-5e6a-94b8-f7cd16ec068e,tg:lhpr:12196_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,line blocks,,
aba09069-4dfa-5b62-b9c8-a680dc68d924,tg:lhpr:9891_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,Japanese paper (handmade paper),,
aba09069-4dfa-5b62-b9c8-a680dc68d924,tg:lhpr:9891_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,lithography,,
9db34a20-3241-5320-b58a-d7c79156ee8f,tg:lhpr:2926_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
9db34a20-3241-5320-b58a-d7c79156ee8f,tg:lhpr:2926_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,etching (printing process),kenmerken/lhtechbasispr.lhkleur,sepia (color)
8f22983a-1b18-5756-b9ac-9b72f831c448,tg:lhpr:12967_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,wood engraving (process),,
8b3cd458-98cb-5fa9-9983-ab6216bb7dbc,tg:lhpr:11394_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
8b3cd458-98cb-5fa9-9983-ab6216bb7dbc,tg:lhpr:11394_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,line blocks,,
248229a2-bc6e-5664-91e0-adcf6512f60b,tg:lhpr:6393_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
248229a2-bc6e-5664-91e0-adcf6512f60b,tg:lhpr:6393_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,steel engraving (printing process),,
c9d882dc-9bba-5446-8320-d33671e3ad8f,tg:lhpr:9881_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,Japanese paper (handmade paper),,
c9d882dc-9bba-5446-8320-d33671e3ad8f,tg:lhpr:9881_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,lithography,,
75257300-2e21-5057-940a-02f2405866bc,tg:lhpr:12186_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
75257300-2e21-5057-940a-02f2405866bc,tg:lhpr:12186_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,line blocks,,
2c16f3e7-93c1-5eb3-b71b-b675b844e1a1,tg:lhpr:8412_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
2c16f3e7-93c1-5eb3-b71b-b675b844e1a1,tg:lhpr:8412_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,etching (printing process),,
dde0d409-622a-5e8a-9ecd-3f98b9320a57,tg:lhpr:10942_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
dde0d409-622a-5e8a-9ecd-3f98b9320a57,tg:lhpr:10942_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,woodcut (process),,
b78c7461-fe5a-5877-b2b8-939b5169f791,tg:lhpr:9625_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,ivory (color)
b78c7461-fe5a-5877-b2b8-939b5169f791,tg:lhpr:9625_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,etching (printing process),,
ae8d0c2a-c77a-54f5-a528-1a9055a4644c,tg:lhpr:3288_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
ae8d0c2a-c77a-54f5-a528-1a9055a4644c,tg:lhpr:3288_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,wood engraving (process),,
277df9aa-a690-5fe1-9798-200790f4cd9a,tg:lhpr:2782_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
277df9aa-a690-5fe1-9798-200790f4cd9a,tg:lhpr:2782_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,woodcut (process),,
221f59b6-d20e-521f-8c50-98a15e9567a5,tg:lhpr:1580_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
221f59b6-d20e-521f-8c50-98a15e9567a5,tg:lhpr:1580_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,linoleum block printing,kenmerken/lhtechbasispr.lhkleur,black (color)
98e7576d-f53f-5d52-9a73-ee2f505c7f31,tg:lhpr:9635_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,ivory (color)
98e7576d-f53f-5d52-9a73-ee2f505c7f31,tg:lhpr:9635_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,etching (printing process),,
21618a5d-8716-5f40-9fb9-f4bff43ff3d8,tg:lhpr:10952_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
21618a5d-8716-5f40-9fb9-f4bff43ff3d8,tg:lhpr:10952_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,wood engraving (process),,
54377aa5-ab5e-5c32-b455-c6e54d12bd06,tg:lhpr:8049_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
54377aa5-ab5e-5c32-b455-c6e54d12bd06,tg:lhpr:8049_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,lithography,,
672a2fb3-286b-513e-9b53-066b28bd67cd,tg:lhpr:3877_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
672a2fb3-286b-513e-9b53-066b28bd67cd,tg:lhpr:3877_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,woodcut (process),,
cb191dbd-1a93-58ae-b560-42efdbd7a96f,tg:lhpr:9553_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
cb191dbd-1a93-58ae-b560-42efdbd7a96f,tg:lhpr:9553_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,lithography,,
818ebb0d-d06e-5f1b-bdcc-15a4cc9cd4fe,tg:lhpr:12388_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
818ebb0d-d06e-5f1b-bdcc-15a4cc9cd4fe,tg:lhpr:12388_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,wood engraving (process),kenmerken/lhtechbasispr.lhkleur,beige (color)
6eb36cfe-7a69-5489-9659-865b1723a238,tg:lhpr:6804_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
6eb36cfe-7a69-5489-9659-865b1723a238,tg:lhpr:6804_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,linoleum block printing,,
b98e2762-46a5-5965-bad0-c3df944ab5e9,tg:lhpr:10490_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,beige (color)
b98e2762-46a5-5965-bad0-c3df944ab5e9,tg:lhpr:10490_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,lithography,,
92ff3015-0a07-50f2-8fd9-6dbb010e2601,tg:lhpr:11803_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
92ff3015-0a07-50f2-8fd9-6dbb010e2601,tg:lhpr:11803_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,line blocks,,
13e74caa-b1a3-5b84-9a4c-614f4bf681c2,tg:lhpr:7497_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
13e74caa-b1a3-5b84-9a4c-614f4bf681c2,tg:lhpr:7497_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,woodcut (process),,
faf57cd4-bea0-515f-8b1f-8760c027496b,tg:lhpr:12398_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
faf57cd4-bea0-515f-8b1f-8760c027496b,tg:lhpr:12398_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,lithography,kenmerken/lhtechbasispr.lhkleur,brown (color)
a254bf59-7422-500e-99dc-08b61d56ef68,tg:lhpr:11813_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
a254bf59-7422-500e-99dc-08b61d56ef68,tg:lhpr:11813_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,wood engraving (process),,
77657f57-048e-5ae1-8452-d6124b428126,tg:lhpr:10480_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,ivory (color)
77657f57-048e-5ae1-8452-d6124b428126,tg:lhpr:10480_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,etching (printing process),,
ea09b574-4754-5751-9572-61268cd07aae,tg:lhpr:2525_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
ea09b574-4754-5751-9572-61268cd07aae,tg:lhpr:2525_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,etching (printing process),,
ef688cbb-b2be-54fc-b1d9-937fb7915823,tg:lhpr:12564_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
ef688cbb-b2be-54fc-b1d9-937fb7915823,tg:lhpr:12564_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,line blocks,,
fa360270-d6f2-5317-ae4d-10394e1eaa87,tg:lhpr:10304_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
fa360270-d6f2-5317-ae4d-10394e1eaa87,tg:lhpr:10304_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,linoleum block printing,,
04157d38-c495-5dd2-a530-7acb459ff971,tg:lhpr:9482_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,ivory (color)
04157d38-c495-5dd2-a530-7acb459ff971,tg:lhpr:9482_#1,e22_MaterialColour,lhpr,,,kenmerken/lhtechbasispr.lhkleur,black (color)
23c0e309-66c4-5397-9735-6248923788b2,tg:lhpr:6771_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,Japanese paper (handmade paper),,
23c0e309-66c4-5397-9735-6248923788b2,tg:lhpr:6771_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,linoleum block printing,,
345847f7-8cfc-57b8-a5ed-e57879c2e2a8,tg:lhpr:11776_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
345847f7-8cfc-57b8-a5ed-e57879c2e2a8,tg:lhpr:11776_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,line blocks,kenmerken/lhtechbasispr.lhkleur,red (color)
956ac169-34a5-5fef-a436-7c6d7c272550,tg:lhpr:1737_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
956ac169-34a5-5fef-a436-7c6d7c272550,tg:lhpr:1737_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,woodcut (process),,
d3a58c9f-f9b6-59cf-b5c5-db8b1553423d,tg:lhpr:10314_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
d3a58c9f-f9b6-59cf-b5c5-db8b1553423d,tg:lhpr:10314_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,linoleum block printing,,
677f9730-7665-591e-8525-12ac95af14b7,tg:lhpr:12574_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
677f9730-7665-591e-8525-12ac95af14b7,tg:lhpr:12574_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,line blocks,kenmerken/lhtechbasispr.lhkleur,brown (color)
6199f72a-6a63-5f2b-9962-61dd982c6da0,tg:lhpr:5696_#2,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
6199f72a-6a63-5f2b-9962-61dd982c6da0,tg:lhpr:5696_#2,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,drypoint (printing process),,
1bf25403-592d-5fbb-8d19-c0cb442ee246,tg:lhpr:1727_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
1bf25403-592d-5fbb-8d19-c0cb442ee246,tg:lhpr:1727_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,copper engraving (printing process),,
346398d7-0d6e-5996-9b0c-9afaf52cb2fe,tg:lhpr:11766_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
346398d7-0d6e-5996-9b0c-9afaf52cb2fe,tg:lhpr:11766_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,wood engraving (process),,
0659923d-d532-525e-84c8-89a0927ca623,tg:lhpr:9492_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,ivory (color)
0659923d-d532-525e-84c8-89a0927ca623,tg:lhpr:9492_#1,e22_MaterialColour,lhpr,,,kenmerken/lhtechbasispr.lhkleur,black (color)
736c4010-da5b-5c9d-90ff-673f21aada7c,tg:lhpr:8198_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
736c4010-da5b-5c9d-90ff-673f21aada7c,tg:lhpr:8198_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,linoleum block printing,,
d00a458c-41df-5a18-9fb2-76d874fb1ac1,tg:lhpr:6761_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
d00a458c-41df-5a18-9fb2-76d874fb1ac1,tg:lhpr:6761_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,offset printing,,
9c6b8729-89f5-5394-bcfb-b1a8538e5973,tg:lhpr:12331_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
9c6b8729-89f5-5394-bcfb-b1a8538e5973,tg:lhpr:12331_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,line blocks,kenmerken/lhtechbasispr.lhkleur,red (color)
6f724349-11dc-597e-a2f2-9a93002570c3,tg:lhpr:10551_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,cream (color)
6f724349-11dc-597e-a2f2-9a93002570c3,tg:lhpr:10551_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,etching (printing process),kenmerken/lhtechbasispr.lhkleur,black (color)
485b24c6-15b9-5f52-9e11-74f5c7828f51,tg:lhpr:5336_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
485b24c6-15b9-5f52-9e11-74f5c7828f51,tg:lhpr:5336_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,etching (printing process),,
5c5148cd-ba44-5fa7-aa6e-bcda43e2375b,tg:lhpr:3702_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
5c5148cd-ba44-5fa7-aa6e-bcda43e2375b,tg:lhpr:3702_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,linoleum block printing,,
b2a95675-99e7-598f-92c6-0b731f715012,tg:lhpr:10429_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,cream (color)
b2a95675-99e7-598f-92c6-0b731f715012,tg:lhpr:10429_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,offset printing,,
90ef99c5-6d03-507e-b11c-cd070f593964,tg:lhpr:11123_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
90ef99c5-6d03-507e-b11c-cd070f593964,tg:lhpr:11123_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,wood engraving (process),,
343d1e67-42a9-5f51-abd1-1c515be834f1,tg:lhpr:10541_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
343d1e67-42a9-5f51-abd1-1c515be834f1,tg:lhpr:10541_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,etching (printing process),,
a6b44f83-562a-5e46-891b-6985dd7de44a,tg:lhpr:2360_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,cream (color)
a6b44f83-562a-5e46-891b-6985dd7de44a,tg:lhpr:2360_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,relief printing,kenmerken/lhtechbasispr.lhkleur,brown (color)
a411cf84-e231-5acd-9504-adba1f972f94,tg:lhpr:12321_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
a411cf84-e231-5acd-9504-adba1f972f94,tg:lhpr:12321_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,line blocks,,
e1c6b4ab-b5fe-5581-be8e-36bfb155a084,tg:lhpr:10439_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,cream (color)
e1c6b4ab-b5fe-5581-be8e-36bfb155a084,tg:lhpr:10439_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,lithography,,
16d722a7-f918-5cf1-8114-3e44aca4ad17,tg:lhpr:11133_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
16d722a7-f918-5cf1-8114-3e44aca4ad17,tg:lhpr:11133_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,wood engraving (process),,
482d0122-ee91-5a80-b508-6ffd061d0ab1,tg:lhpr:12259_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,
482d0122-ee91-5a80-b508-6ffd061d0ab1,tg:lhpr:12259_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,wood engraving (process),,
64213ce0-6a63-5f52-8fe8-a0c47d5c71ee,tg:lhpr:9950_#1,e22_MaterialColour,lhpr,kenmerken/lhdragerico.lhdragertypeico,Japanese paper (handmade paper),,
64213ce0-6a63-5f52-8fe8-a0c47d5c71ee,tg:lhpr:9950_#1,e22_MaterialColour,lhpr,kenmerken/lhtechbasispr.lhtechpr,lithography,,
