ResourceID,card,order,source_field,Legacy Information Value,Legacy Information Type,Legacy Information Published
86474b6a-439e-5fde-b42a-88952136dc8d,e73_LegacyInformation,2,note.lhherkomst,"<p>Rockox-uitgaven, 07-11-1975</p>
",herkomst,False
86474b6a-439e-5fde-b42a-88952136dc8d,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000001286,referentienummer,False
86474b6a-439e-5fde-b42a-88952136dc8d,e73_LegacyInformation,1,brocade.id,tg:lhpr:6824,brocade id,False
86474b6a-439e-5fde-b42a-88952136dc8d,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:6824/N,brocade url,False
09e21c08-3d78-597d-ba2b-fc7f13c19a7a,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000000409,referentienummer,False
09e21c08-3d78-597d-ba2b-fc7f13c19a7a,e73_LegacyInformation,1,brocade.id,tg:lhpr:2906,brocade id,False
09e21c08-3d78-597d-ba2b-fc7f13c19a7a,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2906/N,brocade url,False
67aa0826-e148-5b01-98f6-a709d3ec6e25,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000005098,referentienummer,False
67aa0826-e148-5b01-98f6-a709d3ec6e25,e73_LegacyInformation,1,brocade.id,tg:lhpr:12947,brocade id,False
67aa0826-e148-5b01-98f6-a709d3ec6e25,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:12947/N,brocade url,False
2e4d2a65-6861-59a7-bfc7-1c22ccc7b50d,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000005108,referentienummer,False
2e4d2a65-6861-59a7-bfc7-1c22ccc7b50d,e73_LegacyInformation,1,brocade.id,tg:lhpr:12957,brocade id,False
2e4d2a65-6861-59a7-bfc7-1c22ccc7b50d,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:12957/N,brocade url,False
ef383356-dadc-5326-a2bf-4d3e40e1cde3,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000002382,referentienummer,False
ef383356-dadc-5326-a2bf-4d3e40e1cde3,e73_LegacyInformation,1,brocade.id,tg:lhpr:10193,brocade id,False
ef383356-dadc-5326-a2bf-4d3e40e1cde3,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:10193/N,brocade url,False
b61bc39f-e478-5549-b3a3-3db0e5bf115c,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000003661,referentienummer,False
b61bc39f-e478-5549-b3a3-3db0e5bf115c,e73_LegacyInformation,1,brocade.id,tg:lhpr:11499,brocade id,False
b61bc39f-e478-5549-b3a3-3db0e5bf115c,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:11499/N,brocade url,False
e62cd6fb-3474-5a59-b9d1-bf727ee31092,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000001801,referentienummer,False
e62cd6fb-3474-5a59-b9d1-bf727ee31092,e73_LegacyInformation,1,brocade.id,tg:lhpr:9615,brocade id,False
e62cd6fb-3474-5a59-b9d1-bf727ee31092,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:9615/N,brocade url,False
7ea06fb5-00ea-5d68-b9e2-5c1d0bcb3168,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000003132,referentienummer,False
7ea06fb5-00ea-5d68-b9e2-5c1d0bcb3168,e73_LegacyInformation,1,brocade.id,tg:lhpr:10972,brocade id,False
7ea06fb5-00ea-5d68-b9e2-5c1d0bcb3168,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:10972/N,brocade url,False
ee99612c-e19e-5bde-86c1-a8f00711b663,e73_LegacyInformation,2,note.lhherkomst,"<p>Aankoop van Maurice van Straten, 1973</p>
",herkomst,False
ee99612c-e19e-5bde-86c1-a8f00711b663,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000000784,referentienummer,False
ee99612c-e19e-5bde-86c1-a8f00711b663,e73_LegacyInformation,1,brocade.id,tg:lhpr:4386,brocade id,False
ee99612c-e19e-5bde-86c1-a8f00711b663,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:4386/N,brocade url,False
417e3dcb-9386-5951-be44-2a44b1288567,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000002372,referentienummer,False
417e3dcb-9386-5951-be44-2a44b1288567,e73_LegacyInformation,1,brocade.id,tg:lhpr:10183,brocade id,False
417e3dcb-9386-5951-be44-2a44b1288567,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:10183/N,brocade url,False
89a07d23-7f8f-5c76-bffc-ff33d8547a15,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000003651,referentienummer,False
89a07d23-7f8f-5c76-bffc-ff33d8547a15,e73_LegacyInformation,1,brocade.id,tg:lhpr:11489,brocade id,False
89a07d23-7f8f-5c76-bffc-ff33d8547a15,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:11489/N,brocade url,False
99b477e7-4148-5b0c-af43-3e1071f7ea62,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE\8277i.tif,commentaar gebruiker,False
99b477e7-4148-5b0c-af43-3e1071f7ea62,e73_LegacyInformation,3,note.lhherkomst,"<p>Openbare bibliotheek, 17-05-1963</p>
",herkomst,False
99b477e7-4148-5b0c-af43-3e1071f7ea62,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000001483,referentienummer,False
99b477e7-4148-5b0c-af43-3e1071f7ea62,e73_LegacyInformation,1,brocade.id,tg:lhpr:8277,brocade id,False
99b477e7-4148-5b0c-af43-3e1071f7ea62,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:8277/N,brocade url,False
9e330e38-31be-54b9-8003-e99724ec7003,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000000790,referentienummer,False
9e330e38-31be-54b9-8003-e99724ec7003,e73_LegacyInformation,1,brocade.id,tg:lhpr:4396,brocade id,False
9e330e38-31be-54b9-8003-e99724ec7003,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:4396/N,brocade url,False
48a51e21-4142-508f-8a73-0c4f207f88c1,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000003121,referentienummer,False
48a51e21-4142-508f-8a73-0c4f207f88c1,e73_LegacyInformation,1,brocade.id,tg:lhpr:10962,brocade id,False
48a51e21-4142-508f-8a73-0c4f207f88c1,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:10962/N,brocade url,False
766edea1-be7c-5163-8574-c6fb76da10a2,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000001791,referentienummer,False
766edea1-be7c-5163-8574-c6fb76da10a2,e73_LegacyInformation,1,brocade.id,tg:lhpr:9605,brocade id,False
766edea1-be7c-5163-8574-c6fb76da10a2,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:9605/N,brocade url,False
7a5da0b8-91fa-570a-a186-7674b9b49d71,e73_LegacyInformation,2,note.lhherkomst,"<p>31-05-1978</p>
",herkomst,False
7a5da0b8-91fa-570a-a186-7674b9b49d71,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000000896,referentienummer,False
7a5da0b8-91fa-570a-a186-7674b9b49d71,e73_LegacyInformation,1,brocade.id,tg:lhpr:5118,brocade id,False
7a5da0b8-91fa-570a-a186-7674b9b49d71,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:5118/N,brocade url,False
3aebd5c8-12f8-5c63-82b6-b8d3102bad49,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000005037,referentienummer,False
3aebd5c8-12f8-5c63-82b6-b8d3102bad49,e73_LegacyInformation,1,brocade.id,tg:lhpr:12886,brocade id,False
3aebd5c8-12f8-5c63-82b6-b8d3102bad49,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:12886/N,brocade url,False
6f2c4353-be15-5e0d-8eb9-30b511e834c5,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000003437,referentienummer,False
6f2c4353-be15-5e0d-8eb9-30b511e834c5,e73_LegacyInformation,1,brocade.id,tg:lhpr:11275,brocade id,False
6f2c4353-be15-5e0d-8eb9-30b511e834c5,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:11275/N,brocade url,False
8cc5999b-e71e-527f-9a7f-f9d201e79f77,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000002006,referentienummer,False
8cc5999b-e71e-527f-9a7f-f9d201e79f77,e73_LegacyInformation,1,brocade.id,tg:lhpr:9818,brocade id,False
8cc5999b-e71e-527f-9a7f-f9d201e79f77,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:9818/N,brocade url,False
03cded69-e0c6-5902-bf59-2aa95a186258,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000002149,referentienummer,False
03cded69-e0c6-5902-bf59-2aa95a186258,e73_LegacyInformation,1,brocade.id,tg:lhpr:9960,brocade id,False
03cded69-e0c6-5902-bf59-2aa95a186258,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:9960/N,brocade url,False
a5f6b00a-360d-5d29-990b-4b6931f473f7,e73_LegacyInformation,2,note.lhherkomst,"<p>Afkomst : hoofdboekerij</p>
",herkomst,False
a5f6b00a-360d-5d29-990b-4b6931f473f7,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000000132,referentienummer,False
a5f6b00a-360d-5d29-990b-4b6931f473f7,e73_LegacyInformation,1,brocade.id,tg:lhpr:2026,brocade id,False
a5f6b00a-360d-5d29-990b-4b6931f473f7,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2026/N,brocade url,False
c58912ea-c1c7-50f5-a814-bdc0eff0f671,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000004225,referentienummer,False
c58912ea-c1c7-50f5-a814-bdc0eff0f671,e73_LegacyInformation,1,brocade.id,tg:lhpr:12067,brocade id,False
c58912ea-c1c7-50f5-a814-bdc0eff0f671,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:12067/N,brocade url,False
fce7512e-5bfa-58c4-ae50-09c1ebfd4815,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000000890,referentienummer,False
fce7512e-5bfa-58c4-ae50-09c1ebfd4815,e73_LegacyInformation,1,brocade.id,tg:lhpr:5108,brocade id,False
fce7512e-5bfa-58c4-ae50-09c1ebfd4815,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:5108/N,brocade url,False
6200550b-a929-581b-b8d5-7bbe3a4a7ea6,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000005047,referentienummer,False
6200550b-a929-581b-b8d5-7bbe3a4a7ea6,e73_LegacyInformation,1,brocade.id,tg:lhpr:12896,brocade id,False
6200550b-a929-581b-b8d5-7bbe3a4a7ea6,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:12896/N,brocade url,False
1227978a-e40f-5f90-9e59-9b8780ff96aa,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000003427,referentienummer,False
1227978a-e40f-5f90-9e59-9b8780ff96aa,e73_LegacyInformation,1,brocade.id,tg:lhpr:11265,brocade id,False
1227978a-e40f-5f90-9e59-9b8780ff96aa,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:11265/N,brocade url,False
f81121b0-c842-517e-bf94-feca24c003a4,e73_LegacyInformation,2,note.lhherkomst,"<p>Aankoop van Maurice van Straten, 1973</p>
",herkomst,False
f81121b0-c842-517e-bf94-feca24c003a4,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000000796,referentienummer,False
f81121b0-c842-517e-bf94-feca24c003a4,e73_LegacyInformation,1,brocade.id,tg:lhpr:4402,brocade id,False
f81121b0-c842-517e-bf94-feca24c003a4,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:4402/N,brocade url,False
dc98ee81-80c9-5cd1-8bb6-2b584118b946,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000001996,referentienummer,False
dc98ee81-80c9-5cd1-8bb6-2b584118b946,e73_LegacyInformation,1,brocade.id,tg:lhpr:9808,brocade id,False
dc98ee81-80c9-5cd1-8bb6-2b584118b946,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:9808/N,brocade url,False
4f90ce81-6724-561b-b249-8dbafe8ee8ec,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000004235,referentienummer,False
4f90ce81-6724-561b-b249-8dbafe8ee8ec,e73_LegacyInformation,1,brocade.id,tg:lhpr:12077,brocade id,False
4f90ce81-6724-561b-b249-8dbafe8ee8ec,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:12077/N,brocade url,False
c901dd59-1be5-5a4e-97aa-3f65c4ecbc4f,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000002159,referentienummer,False
c901dd59-1be5-5a4e-97aa-3f65c4ecbc4f,e73_LegacyInformation,1,brocade.id,tg:lhpr:9970,brocade id,False
c901dd59-1be5-5a4e-97aa-3f65c4ecbc4f,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:9970/N,brocade url,False
ff7990c3-53fc-545f-bceb-7575b10d18db,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000002797,referentienummer,False
ff7990c3-53fc-545f-bceb-7575b10d18db,e73_LegacyInformation,1,brocade.id,tg:lhpr:10617,brocade id,False
ff7990c3-53fc-545f-bceb-7575b10d18db,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:10617/N,brocade url,False
75be75c8-8026-52ab-bcd1-6c3342e98624,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000003582,referentienummer,False
75be75c8-8026-52ab-bcd1-6c3342e98624,e73_LegacyInformation,1,brocade.id,tg:lhpr:11420,brocade id,False
75be75c8-8026-52ab-bcd1-6c3342e98624,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:11420/N,brocade url,False
72ac9e2c-e1c0-5fea-82d1-c27d23cf9d60,e73_LegacyInformation,2,note.lhherkomst,"<p>Ww. Alberic Plettinck</p>
",herkomst,False
72ac9e2c-e1c0-5fea-82d1-c27d23cf9d60,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000000744,referentienummer,False
72ac9e2c-e1c0-5fea-82d1-c27d23cf9d60,e73_LegacyInformation,1,brocade.id,tg:lhpr:4247,brocade id,False
72ac9e2c-e1c0-5fea-82d1-c27d23cf9d60,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:4247/N,brocade url,False
ea39e7bd-79e1-5c0e-9d6a-23af3dc9b819,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000003720,referentienummer,False
ea39e7bd-79e1-5c0e-9d6a-23af3dc9b819,e73_LegacyInformation,1,brocade.id,tg:lhpr:11558,brocade id,False
ea39e7bd-79e1-5c0e-9d6a-23af3dc9b819,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:11558/N,brocade url,False
45088d5e-c55e-579d-afac-cf28407e28f1,e73_LegacyInformation,1,note.lhherkomst,"<p>Geschonken door vrouw P. Maas</p>
",herkomst,False
45088d5e-c55e-579d-afac-cf28407e28f1,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000000044,referentienummer,False
45088d5e-c55e-579d-afac-cf28407e28f1,e73_LegacyInformation,1,brocade.id,tg:lhpr:1519,brocade id,False
45088d5e-c55e-579d-afac-cf28407e28f1,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:1519/N,brocade url,False
d8bbc094-f15e-5a26-b719-61968a643bb8,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000002241,referentienummer,False
d8bbc094-f15e-5a26-b719-61968a643bb8,e73_LegacyInformation,1,brocade.id,tg:lhpr:10052,brocade id,False
d8bbc094-f15e-5a26-b719-61968a643bb8,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:10052/N,brocade url,False
b55a25c0-8efa-540d-86f8-c6d5bf5314b4,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000004785,referentienummer,False
b55a25c0-8efa-540d-86f8-c6d5bf5314b4,e73_LegacyInformation,1,brocade.id,tg:lhpr:12632,brocade id,False
b55a25c0-8efa-540d-86f8-c6d5bf5314b4,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:12632/N,brocade url,False
49a3dffa-bc4b-576c-9867-824f0de11869,e73_LegacyInformation,2,note.lhherkomst,"<p>23-08-1966</p>
",herkomst,False
49a3dffa-bc4b-576c-9867-824f0de11869,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000001116,referentienummer,False
49a3dffa-bc4b-576c-9867-824f0de11869,e73_LegacyInformation,1,brocade.id,tg:lhpr:6437,brocade id,False
49a3dffa-bc4b-576c-9867-824f0de11869,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:6437/N,brocade url,False
9226e0dc-f899-525c-b457-8dde48604638,e73_LegacyInformation,3,note.lhherkomst,"<p>9-12-1948</p>
",herkomst,False
9226e0dc-f899-525c-b457-8dde48604638,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000000454,referentienummer,False
9226e0dc-f899-525c-b457-8dde48604638,e73_LegacyInformation,1,brocade.id,tg:lhpr:3211,brocade id,False
9226e0dc-f899-525c-b457-8dde48604638,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:3211/N,brocade url,False
a6ab78cd-a924-5b0b-97ac-86ebbaec94fb,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000003592,referentienummer,False
a6ab78cd-a924-5b0b-97ac-86ebbaec94fb,e73_LegacyInformation,1,brocade.id,tg:lhpr:11430,brocade id,False
a6ab78cd-a924-5b0b-97ac-86ebbaec94fb,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:11430/N,brocade url,False
b0aec50f-3529-54e5-9661-0382e12217bd,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000004777,referentienummer,False
b0aec50f-3529-54e5-9661-0382e12217bd,e73_LegacyInformation,1,brocade.id,tg:lhpr:12622,brocade id,False
b0aec50f-3529-54e5-9661-0382e12217bd,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:12622/N,brocade url,False
c05dcc1a-8f40-516c-a71c-2f59db504ec9,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000003710,referentienummer,False
c05dcc1a-8f40-516c-a71c-2f59db504ec9,e73_LegacyInformation,1,brocade.id,tg:lhpr:11548,brocade id,False
c05dcc1a-8f40-516c-a71c-2f59db504ec9,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:11548/N,brocade url,False
3cd66d64-ab2b-5f2b-9d74-91b0e1cd104a,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000000970,referentienummer,False
3cd66d64-ab2b-5f2b-9d74-91b0e1cd104a,e73_LegacyInformation,1,brocade.id,tg:lhpr:5625,brocade id,False
3cd66d64-ab2b-5f2b-9d74-91b0e1cd104a,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:5625/N,brocade url,False
db584a68-261e-5e5f-b93f-ddfdeb166e32,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000002231,referentienummer,False
db584a68-261e-5e5f-b93f-ddfdeb166e32,e73_LegacyInformation,1,brocade.id,tg:lhpr:10042,brocade id,False
db584a68-261e-5e5f-b93f-ddfdeb166e32,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:10042/N,brocade url,False
01b7120d-1a2d-5fed-9ca9-0b293901c982,e73_LegacyInformation,2,note.lhherkomst,"<p>oningeschrijven gevonden</p>
",herkomst,False
01b7120d-1a2d-5fed-9ca9-0b293901c982,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000000447,referentienummer,False
01b7120d-1a2d-5fed-9ca9-0b293901c982,e73_LegacyInformation,1,brocade.id,tg:lhpr:3167,brocade id,False
01b7120d-1a2d-5fed-9ca9-0b293901c982,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:3167/N,brocade url,False
b71598fb-796a-55f4-94e3-054f2c4247ae,e73_LegacyInformation,2,note.lhherkomst,"<p>29-05-1980</p>
",herkomst,False
b71598fb-796a-55f4-94e3-054f2c4247ae,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000001226,referentienummer,False
b71598fb-796a-55f4-94e3-054f2c4247ae,e73_LegacyInformation,1,brocade.id,tg:lhpr:6741,brocade id,False
b71598fb-796a-55f4-94e3-054f2c4247ae,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:6741/N,brocade url,False
6884bc56-16db-5a3d-bc52-bdcfd14116a7,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000000071,referentienummer,False
6884bc56-16db-5a3d-bc52-bdcfd14116a7,e73_LegacyInformation,1,brocade.id,tg:lhpr:1707,brocade id,False
6884bc56-16db-5a3d-bc52-bdcfd14116a7,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:1707/N,brocade url,False
70d8050c-3e18-5db3-bd34-8d28c8d6c4d4,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000003908,referentienummer,False
70d8050c-3e18-5db3-bd34-8d28c8d6c4d4,e73_LegacyInformation,1,brocade.id,tg:lhpr:11746,brocade id,False
70d8050c-3e18-5db3-bd34-8d28c8d6c4d4,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:11746/N,brocade url,False
f10530e6-a4b3-5edc-ab49-fb5617bc98f1,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000004709,referentienummer,False
f10530e6-a4b3-5edc-ab49-fb5617bc98f1,e73_LegacyInformation,1,brocade.id,tg:lhpr:12554,brocade id,False
f10530e6-a4b3-5edc-ab49-fb5617bc98f1,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:12554/N,brocade url,False
2ea0edb2-c134-557f-b86f-857a2d2ba2d8,e73_LegacyInformation,3,note.lhherkomst,"<p>Jan Sano</p>
",herkomst,False
2ea0edb2-c134-557f-b86f-857a2d2ba2d8,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000000280,referentienummer,False
2ea0edb2-c134-557f-b86f-857a2d2ba2d8,e73_LegacyInformation,1,brocade.id,tg:lhpr:2515,brocade id,False
2ea0edb2-c134-557f-b86f-857a2d2ba2d8,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2515/N,brocade url,False
aa4b6188-5acf-551d-a270-4bbfb0c9c6be,e73_LegacyInformation,3,note.lhherkomst,"<p>Lode Monteyne</p>
",herkomst,False
aa4b6188-5acf-551d-a270-4bbfb0c9c6be,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000000708,referentienummer,False
aa4b6188-5acf-551d-a270-4bbfb0c9c6be,e73_LegacyInformation,1,brocade.id,tg:lhpr:3986,brocade id,False
aa4b6188-5acf-551d-a270-4bbfb0c9c6be,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:3986/N,brocade url,False
d67e1d73-dfa8-59ba-83c7-c42ff532c3e6,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000002521,referentienummer,False
d67e1d73-dfa8-59ba-83c7-c42ff532c3e6,e73_LegacyInformation,1,brocade.id,tg:lhpr:10334,brocade id,False
d67e1d73-dfa8-59ba-83c7-c42ff532c3e6,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:10334/N,brocade url,False
f09f1fd3-ae38-57c6-b91a-3dd7d847ef4f,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000003918,referentienummer,False
f09f1fd3-ae38-57c6-b91a-3dd7d847ef4f,e73_LegacyInformation,1,brocade.id,tg:lhpr:11756,brocade id,False
f09f1fd3-ae38-57c6-b91a-3dd7d847ef4f,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:11756/N,brocade url,False
429af10e-d265-5c7a-a603-347a005faf68,e73_LegacyInformation,2,note.lhherkomst,"<p>29-05-1980</p>
",herkomst,False
429af10e-d265-5c7a-a603-347a005faf68,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000001236,referentienummer,False
429af10e-d265-5c7a-a603-347a005faf68,e73_LegacyInformation,1,brocade.id,tg:lhpr:6751,brocade id,False
429af10e-d265-5c7a-a603-347a005faf68,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:6751/N,brocade url,False
51b7cf51-d53a-52a7-9393-fed529e83a9e,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000002511,referentienummer,False
51b7cf51-d53a-52a7-9393-fed529e83a9e,e73_LegacyInformation,1,brocade.id,tg:lhpr:10324,brocade id,False
51b7cf51-d53a-52a7-9393-fed529e83a9e,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:10324/N,brocade url,False
d9314930-8354-5a80-8bb1-70e68666980a,e73_LegacyInformation,2,note.lhherkomst,"<p>13-02-1979</p>
",herkomst,False
d9314930-8354-5a80-8bb1-70e68666980a,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000001175,referentienummer,False
d9314930-8354-5a80-8bb1-70e68666980a,e73_LegacyInformation,1,brocade.id,tg:lhpr:6629,brocade id,False
d9314930-8354-5a80-8bb1-70e68666980a,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:6629/N,brocade url,False
31770426-982c-5bd2-a7d6-dcbee7637eda,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000004699,referentienummer,False
31770426-982c-5bd2-a7d6-dcbee7637eda,e73_LegacyInformation,1,brocade.id,tg:lhpr:12544,brocade id,False
31770426-982c-5bd2-a7d6-dcbee7637eda,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:12544/N,brocade url,False
7434fdae-f0e2-5700-ac95-39fca00fb28c,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000004436,referentienummer,False
7434fdae-f0e2-5700-ac95-39fca00fb28c,e73_LegacyInformation,1,brocade.id,tg:lhpr:12279,brocade id,False
7434fdae-f0e2-5700-ac95-39fca00fb28c,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:12279/N,brocade url,False
f8406efd-060b-5b8e-851b-9f8f755f967a,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/pr/000002603,referentienummer,False
f8406efd-060b-5b8e-851b-9f8f755f967a,e73_LegacyInformation,1,brocade.id,tg:lhpr:10419,brocade id,False
f8406efd-060b-5b8e-851b-9f8f755f967a,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:10419/N,brocade url,False
