ResourceID,brocade.id,card,order,adm.acquiredVia,Registration Number value,adm.isadPartOf,Location Number,adm.note,Warehouse Location (begin),Serial Number,Warehouse Location (ende)
1652095b-755b-5dbf-b7fb-29fb0a91c515,tg:lhpr:12642,Items,1,tr:lh:4050,77614/1569(a) en 1570(b),isad:lh:179874,,,,,
c5b8fe6b-fd47-5c90-8507-4ec678ab3b27,tg:lhpr:10385,Items,1,,,isad:lh:128179,G 21795 / I,,,,
ade7f8ff-379e-5912-abd6-206bb96809b5,tg:lhpr:12212,Items,1,tr:lh:4050,77614/1137,isad:lh:179854,,,,,
29bcb303-5ba5-56f5-abee-34559dd43115,tg:lhpr:3813,Items,1,tr:lh:336,8344/10,isad:lh:96252,I 353 / I,,,,
31d9d0e3-8b9a-5662-9415-9ce4fa262cdf,tg:lhpr:2701,Items,1,tr:lh:4923,98027/2,isad:lh:96331,"Planex GP / IX, 8",,,,
f7aae5a5-0587-53c0-8bb1-e65042ebde54,tg:lhpr:7503,Items,1,tr:lh:5941,129687/2,isad:lh:96439,C 1483 / I,,,,
aa0e515e-9c7a-5971-b308-e810a347147d,tg:lhpr:7016,Items,1,,217130,,Planex GP / J 1355,,,,
77ae0cdb-090b-5107-bba6-9c26ccab51a4,tg:lhpr:11828,Items,1,tr:lh:4050,77614/757,isad:lh:174826,,,,,
0d72d78c-3421-5bf6-8dae-b9ef2d8e85dc,tg:lhpr:2214,Items,1,,105637,,Planex KP / J 441,Gedrukte prent is ter herdenking van deze (jong)gestorven artiest.,,,
4e9cc40f-3c46-5c06-96c5-c1c0a11e2e61,tg:lhpr:7446,Items,1,tr:lh:1173,20276/4bis,isad:lh:96267,C 1483 / I,Initialen 'JC' in druk zelf (rechts boven).,,,
4539f17e-3866-5c4b-a4f8-db8420c0330b,tg:lhpr:11982,Items,1,tr:lh:4050,77614/908,isad:lh:179276,,,,,
93953153-9050-52fd-907c-879c75a9dd1c,tg:lhpr:12357,Items,1,tr:lh:4050,77614/1281,isad:lh:179873,,,,,
494914a8-c07b-51bc-b113-7d1e59845c44,tg:lhpr:8249,Items,1,tr:lh:4923,98041/3,isad:lh:96331,Planex GT / P 737 (map 1),,,,
ea068d15-1f47-5699-8578-25f188748e0e,tg:lhpr:11081,Items,1,tr:lh:4050,77614/57,isad:lh:174823,,,,,
b9fc2da1-234b-56e1-af2e-c66aa77128ba,tg:lhpr:9458,Items,1,,,isad:lh:120507,,,,CC 174 / 8,
44b1b991-0859-503a-ab60-2d7c1ac51ed0,tg:lhpr:9585,Items,1,tr:lh:103964,,isad:lh:123717,J 3354 / I (Floris Jespers Etsen I),,,,
a7a9dfd7-cd22-515e-96ee-25c323561154,tg:lhpr:12320,Items,1,tr:lh:4050,77614/1244,isad:lh:179873,,,,,
451b5f01-8f7f-529e-8d7c-863b71aa9585,tg:lhpr:3921,Items,1,tr:lh:7076,177459,isad:lh:96479,M 656 / I,,,,
548ac7c7-7273-5975-9bed-9890b9408d29,tg:lhpr:2633,Items,1,,104452/2,,"Planex GP / IX, 7",Kunstenaar is B. Verstraeten,,,
1cf25b77-18e0-57f6-99ba-cbacd11c4eee,tg:lhpr:9993,Items,1,tr:lh:1217,,isad:lh:125817,D 89 / I (Map 5),,,,
95860af4-37d2-570b-bb6f-52a09d97c416,tg:lhpr:10258,Items,1,tr:lh:2432,120440/15,isad:lh:127004,D 1175 / I (Doos 3),,,,
1f3e3511-ccbc-50ca-999b-5785a6adc2e4,tg:lhpr:12265,Items,1,tr:lh:4050,77614/1189,isad:lh:179854,,,,,
422cbda1-5180-5412-9fe9-1c33714809fd,tg:lhpr:2776,Items,1,tr:lh:73,1201,,"Planex GP / X, 1",,,,
422cbda1-5180-5412-9fe9-1c33714809fd,tg:lhpr:2776,Items,2,tr:lh:492,9678,,"Planex GP / X, 1",,,,
7d80418c-19f1-51a2-bfb1-47be55e0a830,tg:lhpr:9839,Items,1,tr:lh:1217,,isad:lh:125599,D 89 / I (Map 2),,,,
9219d2a3-5854-56bd-b826-0e03b1b2cf84,tg:lhpr:12635,Items,1,tr:lh:4050,77614/1559 en 1560,isad:lh:179874,,,,,
47205cb0-793f-583c-a9d9-a60f9b2a0e0a,tg:lhpr:2326,Items,1,tr:lh:1475,26865,isad:lh:96274,Planex KP / M 762,"(5) _Aan Edward Keurvels, van harten / Pol de Mont_;(6) _aan den Heer Max
Rooses / aug: 1904 / Ph.Zilcken_",,,
47205cb0-793f-583c-a9d9-a60f9b2a0e0a,tg:lhpr:2326,Items,2,tr:lh:2007,37304/25,isad:lh:96261,Planex KP / M 762,"(5) _Aan Edward Keurvels, van harten / Pol de Mont_;(6) _aan den Heer Max
Rooses / aug: 1904 / Ph.Zilcken_",,,
47205cb0-793f-583c-a9d9-a60f9b2a0e0a,tg:lhpr:2326,Items,3,tr:lh:3021,61120/3,isad:lh:96365,Planex KP / M 762,"(5) _Aan Edward Keurvels, van harten / Pol de Mont_;(6) _aan den Heer Max
Rooses / aug: 1904 / Ph.Zilcken_",,,
47205cb0-793f-583c-a9d9-a60f9b2a0e0a,tg:lhpr:2326,Items,4,tr:lh:4761,100608,,Planex KP / M 762,"(5) _Aan Edward Keurvels, van harten / Pol de Mont_;(6) _aan den Heer Max
Rooses / aug: 1904 / Ph.Zilcken_",,,
47205cb0-793f-583c-a9d9-a60f9b2a0e0a,tg:lhpr:2326,Items,5,tr:lh:5683,114961,isad:lh:96256,Planex KP / M 762,"(5) _Aan Edward Keurvels, van harten / Pol de Mont_;(6) _aan den Heer Max
Rooses / aug: 1904 / Ph.Zilcken_",,,
47205cb0-793f-583c-a9d9-a60f9b2a0e0a,tg:lhpr:2326,Items,6,tr:lh:7805,201870,,Planex KP / M 762,"(5) _Aan Edward Keurvels, van harten / Pol de Mont_;(6) _aan den Heer Max
Rooses / aug: 1904 / Ph.Zilcken_",,,
47205cb0-793f-583c-a9d9-a60f9b2a0e0a,tg:lhpr:2326,Items,7,tr:lh:7885,234126,isad:lh:96367,Planex KP / M 762,"(5) _Aan Edward Keurvels, van harten / Pol de Mont_;(6) _aan den Heer Max
Rooses / aug: 1904 / Ph.Zilcken_",,,
47205cb0-793f-583c-a9d9-a60f9b2a0e0a,tg:lhpr:2326,Items,8,tr:lh:4025,76863,,,,,,
33ce1e41-ab6f-51e6-a4d0-80425c52a134,tg:lhpr:4358,Items,1,tr:lh:3755,72196/12,isad:lh:96551,S 172 / I,,,,
adfdd569-802c-5c47-98c3-5312d71f0239,tg:lhpr:11449,Items,1,tr:lh:4050,77614/381,isad:lh:174824,,,,,
01b7120d-1a2d-5fed-9ca9-0b293901c982,tg:lhpr:3167,Items,1,tr:lh:5514,108575/2-4,isad:lh:96252,B 46716 / I,,,,
be37559d-0663-56b5-98fb-2967087a271b,tg:lhpr:6735,Items,1,,215806/6,,Planex GT / G 605,Premieplaat lidmaatschap vzw Kunstkring Jacques Gorus,,,
5dacb447-1df4-564d-97d8-56dbe4a2e14e,tg:lhpr:10521,Items,1,tr:lh:6603,163471/9,isad:lh:96499,Planex GT / G 395,,V1 A 75 A5,,
2ea6a567-3e9c-50b7-9e89-53eed42a06e0,tg:lhpr:5660,Items,1,tr:lh:4200,81203/1,isad:lh:96591,M 546 / I,"**Publicatie** _De Ploeg_. 4de jaargang, nr. 16, 22-04-1922, p. 1.",,,
2b0de052-e3c5-5ee8-ba11-10fa293ea451,tg:lhpr:10171,Items,1,tr:lh:1217,,isad:lh:126077,D 89 / I (Map 6),,,,
99428066-1eeb-50d4-8d93-cdcd73c302fa,tg:lhpr:8052,Items,1,tr:lh:4370,84448/41,isad:lh:96648,Planex GT / P 737,,,,
201d715d-da32-5168-a015-e518ec00c9e4,tg:lhpr:4421,Items,1,tr:lh:4674,107503/7,isad:lh:96489,S 932 / I (Doos 1),"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002,
p.126.

Exemplaar uit het maandblad _Kunst_, Gent, 1930, nr.6",,,
1339b425-bb1f-5a03-834f-c69c4a8d049c,tg:lhpr:9213,Items,1,tr:lh:7088,177605,isad:lh:96359,SC 06 B 1,,,,
30985df9-b364-56c3-850e-d44b92d886cf,tg:lhpr:11330,Items,1,tr:lh:4050,77614/265,isad:lh:174824,,,,,
170bd5c7-2b11-503b-bd02-1a1e8cd80944,tg:lhpr:11760,Items,1,tr:lh:4050,77614/691,isad:lh:174826,,,,,
6f2c4353-be15-5e0d-8eb9-30b511e834c5,tg:lhpr:11275,Items,1,tr:lh:4050,77614/210,isad:lh:174824,,,,,
cac287a0-fdf9-59ec-9dbf-678d5c90a3ac,tg:lhpr:4564,Items,1,tr:lh:7841,202474/6,,S 882 / I,,,,
c8a49eb2-6967-5b55-b402-d55aeddefa1a,tg:lhpr:11625,Items,1,tr:lh:4050,77614/557,isad:lh:174825,,,,,
94dc901e-1239-5e80-816d-6875568946de,tg:lhpr:9706,Items,1,tr:lh:1217,,isad:lh:125272,D 89 / I (Map I),,,,
687bf8f7-3460-54e4-a318-d5593d28c321,tg:lhpr:8814,Items,1,tr:lh:6354,148410,isad:lh:96499,G 605 / I,,,,
9007b903-1f40-5508-9960-f530abf83b47,tg:lhpr:12459,Items,1,tr:lh:140239,,,V 2517 / Planex,,,,
66c388da-6185-5856-879d-9e375caf7c19,tg:lhpr:10464,Items,1,,,isad:lh:129596,G 21795 / I,,,,
e46e1dbe-6e97-5f9d-8f76-a97fe10e064a,tg:lhpr:8117,Items,1,tr:lh:6702,166357/10,isad:lh:96383,E 1493 / I,"Illustratie uit Charles de Costers: """"La Légende d' Ulenspiegel. (I pagina 181)",,,
c8b08a72-1d27-543e-9a1e-a9d05a1226c9,tg:lhpr:12009,Items,1,tr:lh:4050,77614/934,isad:lh:179276,,,,,
f4b92638-be79-5586-93d3-de8d86f59983,tg:lhpr:10034,Items,1,tr:lh:1217,,isad:lh:125820,D 89 / I (Map 3),,,,
e66c7909-e3cc-5138-b0b8-6d41b64d57a7,tg:lhpr:11808,Items,1,tr:lh:4050,77614/737/1 en 77614/737/2,isad:lh:174826,,,,,
3e7330af-9393-5f8b-b731-4f97dcef1dec,tg:lhpr:9881,Items,1,tr:lh:1217,,isad:lh:125693,D 89 / I (Map 2),,,,
50825de5-9acd-59e2-b596-73e3a9622ada,tg:lhpr:12377,Items,1,tr:lh:4050,77614/1301,isad:lh:179873,,,,,
4ec1a06b-b25c-55e0-a56e-e8a40352507a,tg:lhpr:2664,Items,1,,105649,,"Planex GP / IX, 7",Drukker : Simonau & Toovey,,,
0f2027e9-4d40-5c44-81ee-033f581fd626,tg:lhpr:6627,Items,1,tr:lh:5449,106969,isad:lh:96573,Planex GT / C 3396,"**Publicatie** Pallemans, A. (samensteller), _René de Connick. 1907-1978._ Antwerpen: AMVC/SB, 1980, p. 139.",,,
7e8a8e6e-b11b-5a2d-8be3-2d4aff665666,tg:lhpr:9478,Items,1,,,isad:lh:120505,,,,CC 174 / 5,
44d17ffd-029f-5a3c-845b-d8684a863f32,tg:lhpr:6298,Items,1,tr:lh:5754,117442,isad:lh:161155,D 4813 / I (Doos (5),,,,
5f05c1c5-a37d-572e-b6ba-03d3bb3a9c6e,tg:lhpr:3560,Items,1,tr:lh:5362,105333/2,isad:lh:96445,G 605 / I,"**Publicatie** Woestijne, van de, Karel, Gorus, Jacques [ill.] _Verhalen._ Antwerpen: Standaard, 1944, p. 65.",,,
dddcfbbb-93ef-58db-9412-7d3ba3639f15,tg:lhpr:6762,Items,1,tr:lh:5716,115879/23,isad:lh:96614,Planex GT / G 1169,,,,
2e7a0113-a30f-5bb8-8dd6-c5d9769081e2,tg:lhpr:9497,Items,1,,,isad:lh:120505,,,,CC 174 / 5,
ea0327fd-cc88-5bca-9ba8-c77f9f6eb36d,tg:lhpr:3130,Items,1,tr:lh:1117,19752/2,isad:lh:96471,H 5252 / I (doos 1),"**Publicatie** Nahon, Alice - Dupray, Sophia [vert.] - Herckenrath, Antoon [ill.], _Quelques poêmes d'Alice Nahon_. Antwerpen: J.E. Buschmann, (1937), p. 44.",,,
ef403ba9-ae4b-5aa7-965f-e59fdbf8839e,tg:lhpr:6332,Items,1,tr:lh:6843,169072/9,isad:lh:96601,D 4813 / I (Doos 6),,,,
358d171e-ccd1-5eae-a771-6b3e84b45547,tg:lhpr:12662,Items,1,tr:lh:4050,77614/1592,isad:lh:179874,,,,,
f3d364bc-17ce-54cb-9167-6953e45d9fa7,tg:lhpr:12398,Items,1,tr:lh:4050,77614/1321,isad:lh:179873,,,,,
8862fb99-9611-5eb4-9d59-54244266b0f9,tg:lhpr:12232,Items,1,tr:lh:4050,77614/1157,isad:lh:179854,,,,,
9a8fe63e-5f39-5f0c-9b16-64e06c54aa15,tg:lhpr:11737,Items,1,tr:lh:4050,77614/669,isad:lh:174826,,,,,
dff8c9e9-5a29-5b97-a21d-c899fd186211,tg:lhpr:9614,Items,1,tr:lh:103964,,isad:lh:123823,J 3354 / I (Floris Jespers Etsen II),,,,
cfa81f82-4a3c-501e-b195-0880a858d049,tg:lhpr:10825,Items,1,,,,BB 635 / SC,,,,
e6dc02a5-5d8a-5806-83d9-6a8f72d81fcd,tg:lhpr:3649,Items,1,,128817,,H 923 / I,Drukker: I.D. Steuerwals,,,
ffe8dd93-c024-542f-a4a6-81879ac3f5d0,tg:lhpr:11367,Items,1,tr:lh:4050,77614/299,isad:lh:174824,,,,,
49f4ecb0-cd46-5de6-8147-6d89a858bda3,tg:lhpr:4476,Items,1,tr:lh:7855,200717/6,isad:lh:96559,Planex GT / B 7307,"**Publicatie** Boon, Louis-Paul, _3 Mensen tussen muren: een roman in lino._ Amsterdam: Querido, 1969, 125 p., ill. p. 97. **Uit het colofon:** Deze uitgave van _3 Mensen tussen muren_ is een zo getrouw mogelijke facsimile van het enige exemplaar dat door de auteur in 1941 eigenhandig is geschreven, door hem zelf met linoleumsneden is geïllustreerd en ook door hem is gebonden.",,,
4f8f6b82-3ce9-5644-a541-a89168851d66,tg:lhpr:10126,Items,1,tr:lh:1217,,isad:lh:126020,D 89 / I (Map 6),,,,
23112bc8-ddbf-51d9-a098-2d1536fc0e54,tg:lhpr:10576,Items,1,,,,,preciosa,V2 F,,
6c5ee401-81fd-5fbf-a3b3-3ca0ab78980b,tg:lhpr:10599,Items,1,tr:lh:4148,,isad:lh:138980,C 1483/I,,,,
5e76727f-2249-5e80-95c9-8b30ea0635d9,tg:lhpr:10063,Items,1,tr:lh:1217,,isad:lh:125820,D 89 / I (Map 3),,,,
90a3ca51-9a29-5c7a-95cc-f9398d181b34,tg:lhpr:8140,Items,1,tr:lh:5505,108352,isad:lh:96652,"Planex GP / IX, 5",,,,
ba97d7e9-a100-500d-a670-a133ccca31fa,tg:lhpr:10433,Items,1,,,isad:lh:128179,Planex GT / B 9732,,,,
70a4b535-d924-5eaa-8a68-0fa868bfb833,tg:lhpr:11388,Items,1,tr:lh:4050,77614/320,isad:lh:174824,,,,,
f0a4893d-1a1e-5ddb-862a-596f949d55bc,tg:lhpr:4163,Items,1,,103207/4,,O 1622 / I,Litho gedrukt door J.E. Goossens,,,
458b097b-9ea7-5fcd-bc37-22213687de4b,tg:lhpr:9751,Items,1,tr:lh:7109,,isad:lh:96670,B 585 / I,,,,
40babb96-f229-55f8-9ac7-635f4bb659f7,tg:lhpr:11672,Items,1,tr:lh:4050,77614/604,isad:lh:174826,,,,,
8830e8c6-46dd-56c0-9e0d-770e07ffca00,tg:lhpr:10960,Items,1,tr:lh:140353,43785/6,isad:lh:174830,,,,,
b4bd73b3-a21e-5892-8add-691369e305a5,tg:lhpr:9301,Items,1,,52919,,,"De ets werd opgenomen in het derde deel van Jacob van Artevelde, p. 228-246;
tegenover p. 247.

Ets door J. Hemeleer.",,Planex GT / C,
92c1e20e-15a9-5509-851d-e13ad54ec3e3,tg:lhpr:11222,Items,1,tr:lh:4050,77614/160,isad:lh:174823,,,,,
c3e2c1fb-5444-52dd-bdd2-5ee6d4376204,tg:lhpr:3599,Items,1,,105725/4,isad:lh:96292,G 1805 / I,,,,
913ae4b4-e535-52a5-846c-d37762fb5c37,tg:lhpr:6631,Items,1,tr:lh:2637,51977,,Planex GT / CC 106,,,,
b6a57796-c346-506c-8bd7-5ca300dd270e,tg:lhpr:3960,Items,1,tr:lh:2790,57658/6,isad:lh:96523,M 8006 / I,"Edward Moreels stuurde de prent naar Marcel Stijns voor publikatie in _De
Tijdspiegel_, deze prent werd niet gepubliceerd.",,,
23bf9e7e-cde9-5849-b5f3-9eaad486af09,tg:lhpr:12361,Items,1,tr:lh:4050,77614/1285,isad:lh:179873,,,,,
61ae8104-a3d7-5407-bec2-545a5c1f43ae,tg:lhpr:9897,Items,1,tr:lh:1217,,isad:lh:125697,D 89 / I (Map 2),,,,
8e0ec9c3-8205-5191-bef9-508e00cf8664,tg:lhpr:12224,Items,1,tr:lh:4050,77614/1149,isad:lh:179854,,,,,
92c4d4ec-f2b2-5f9e-8fb7-6d6cfd650fe1,tg:lhpr:10219,Items,1,tr:lh:2432,,isad:lh:126865,D 1175 / I (Doos 1),,,,
3306a1eb-ed07-5256-a66c-0a76e65b170e,tg:lhpr:12674,Items,1,tr:lh:4050,77614/1604,isad:lh:179874,,,,,
94d52db7-dfb8-5e56-9208-319095b53afe,tg:lhpr:10649,Items,1,,,,SC 73 C 2,,,,
dbd9b944-6c69-5167-a566-7e88c7332de7,tg:lhpr:9878,Items,1,tr:lh:1217,,isad:lh:125686,D 89 / I (Map 2),,,,
e0820544-fe4b-5844-85bc-4679e63abcf7,tg:lhpr:6324,Items,1,tr:lh:6843,169072/2,isad:lh:96601,D 4813 / I (Doos 6),,,,
85e1caaa-e9b1-5935-8ad1-0f20fdb6d4e0,tg:lhpr:3126,Items,1,tr:lh:1117,19752/1,isad:lh:96471,H 5252 / I (doos 1),"**Publicatie** Nahon, Alice - Dupray, Sophia [vert.] - Herckenrath, Antoon [ill.], _Quelques poêmes d'Alice Nahon_. Antwerpen: J.E. Buschmann, (1937), p. 24.",,,
d0f1ce2b-6918-5d0e-8fe4-8e7016bca4d9,tg:lhpr:11408,Items,1,tr:lh:4050,77614/340,isad:lh:174824,,,,,
c268ef46-77da-5d66-8e33-922531a35fc4,tg:lhpr:9481,Items,1,,,isad:lh:120505,,,,CC 174 / 5,
24530c13-3e46-5db9-b7ab-77e41ca95162,tg:lhpr:6774,Items,1,,34689/1,,D 4813 / I,"Dille, Frans [ill.] - Jordens, J.G. [voorwoord], _De Boodschap. Een verhaal in
twaalf schuifkens bedacht en uitgesneden door Frans Dille_. Antwerpen:
Resseler, 1931, 18 p. Genummerd exemplaar, 29/35.",,,
8af5a374-9a74-50b5-8573-7af4374d24be,tg:lhpr:11058,Items,1,tr:lh:4050,77614/34,isad:lh:174823,,,,,
c36e27a8-0668-55b8-bb3a-e9dc08e7277e,tg:lhpr:8443,Items,1,tr:lh:5638,106152/1,,Planex GT / S 225,,,,
03fffa65-95d7-526f-97ff-a14814a98dd4,tg:lhpr:10560,Items,1,,,isad:lh:136302,GG 308 / I (Doos 1),,,,
3fc7695e-3d94-5f9b-a8cd-7f60a8347196,tg:lhpr:8013,Items,1,,100162/1,,Planex GT / T 3465,"**Publikatie:** Timmermans, Felix [ill.], _Pallieter-Kalender voor 1926_.
Antwerpen-Amsterdam: De Sikkel-Em. Querido, [1925], p. 2.

Tussen 1926 en 1933 maakte Felix Timmermans elk jaar een kalender, de
steendrukken werden door kloosterzusters met de hand ingekleurd, behalve de
kalender voor 1932 die volledig gelithografeerd werd.

1926: _Pallieter kalenderr voor 1926._

1927: _Pallieter kalenderr voor 1927._

1928: _Pallieter kalenderr voor 1928._

1929: _Het stadje. Pallieter kalender voor 1929._

1930: _Het landschap. Pallieter kalender voor het jaar MCMXXX._

1931: _Franciscus kalender voor het jaar MCMXXXI._

1932: _Verhalenkalender voor 1932._

1933: _Landelijk leven. Pallieter kalender voor het jaar MCMXXXIII._

Het _Letterenhuis_ bezit een exemplaar van elk van deze kalenders.",,,
a1fe2962-5e30-5ede-a627-f77d667a2e08,tg:lhpr:10130,Items,1,tr:lh:1217,,isad:lh:126026,D 89 / I (Map 6),,,,
6bed169c-1348-5696-9b48-0c7c51dec935,tg:lhpr:10999,Items,1,tr:lh:140353,43787/11,isad:lh:174833,,,,,
eaa5afc0-d2cc-5a73-84b2-d6e6b96f483e,tg:lhpr:11371,Items,1,tr:lh:4050,77614/303,isad:lh:174824,,,,,
90c5f430-5fba-5c99-9bb6-15c318937ff7,tg:lhpr:10833,Items,1,,,isad:lh:161151,,,,D 4813 / 192,
b5d39da7-19b4-5207-b3af-5d0df0212908,tg:lhpr:11721,Items,1,tr:lh:4050,77614/653,isad:lh:174826,,,,,
a7dad2cb-ae46-5c11-b93b-400a662f591d,tg:lhpr:9602,Items,1,tr:lh:103964,,isad:lh:123823,J 3354 / I (Floris Jespers Etsen II),,,,
2e896645-a706-5bc4-aee7-8a806a588072,tg:lhpr:11234,Items,1,tr:lh:4050,77614/172,isad:lh:174823,,,,,
197b6521-3a2f-5666-9ce0-7174950dbde9,tg:lhpr:2808,Items,1,tr:lh:4763,92920/b,,"Planex GP / X, 1",,,,
65736d42-dbd9-5a20-bda2-65f3bf7e1865,tg:lhpr:1727,Items,1,,44497/2,,Planex KP / C 34,,,,
fbd24d40-275d-5c17-a038-08954b31df33,tg:lhpr:4525,Items,1,tr:lh:2599,52687/1,isad:lh:96336,S 595 / I,Het andere stuk heeft inschrijvingsnummer 164806/2a,,,
69c596cf-f796-5886-8c5a-c3438da3762e,tg:lhpr:9747,Items,1,tr:lh:1217,,isad:lh:125367,D 89 / I (Map I),,,,
e5022be4-9ce6-5fa9-8115-cb83f165d7f2,tg:lhpr:11664,Items,1,tr:lh:4050,77614/596,isad:lh:174825,,,,,
6bb1ace4-353e-54b6-9aec-1990db2a89f7,tg:lhpr:10425,Items,1,,,isad:lh:128179,G 21795 / I,,,,
1e46a4df-f85a-5a36-a1bd-96e4d4a5e0c1,tg:lhpr:12418,Items,1,tr:lh:4050,77614/1339,isad:lh:179873,,,,,
67e853fd-bda9-579f-83f3-9bfb94ab219e,tg:lhpr:5334,Items,1,tr:lh:7356,195658/12,isad:lh:96579,H 538 / I,,,,
fe358a1b-45fc-5d4a-ba9c-3ec1654df39b,tg:lhpr:10075,Items,1,tr:lh:1217,,isad:lh:125841,D 89 / I (Map 5),,,,
d95b0bfa-4fa2-5b83-82c3-3e7145503abd,tg:lhpr:12048,Items,1,tr:lh:4050,77614/973,isad:lh:179276,,,,,
16a587a1-1b28-5800-9d80-680a2304994a,tg:lhpr:8156,Items,1,tr:lh:3490,68838/11,isad:lh:96654,Planex GT / P 272639 (doos 3),tweede exemplaar op de verso van een in stukken gesneden brief (inschrijvingsnummer 68838/11a),,,
740ef2e3-afb3-5e91-aa2a-70e5ebd58269,tg:lhpr:2275,Items,1,,27381/561,,Planex KP / L 705,Artiest : H. Goffint(?),,,
8e6a127b-197d-50f7-bad8-f03110dc1180,tg:lhpr:11849,Items,1,tr:lh:4050,77614/778,isad:lh:174826,,,,,
024c581b-f0c5-519c-9519-1dc1a74d0c90,tg:lhpr:12336,Items,1,tr:lh:4050,77614/1260,isad:lh:179873,,,,,
2943b8af-b79b-5998-b4db-7cd5259ce0a2,tg:lhpr:9593,Items,1,tr:lh:103964,,isad:lh:123717,J 3354 / I (Floris Jespers Etsen I),,,,
6ac7a929-d7c3-5cc1-828f-0629b2a0a77a,tg:lhpr:9439,Items,1,,,isad:lh:120507,,,,CC 174 / 8,
c1c1224f-543f-53be-9a44-90850ad3a7c7,tg:lhpr:3521,Items,1,,199429,,D 2645 / I,"Geadresseerd:

"""" Aan Jan Wouters / ter herinnering aan mijn / echtgenote Nelly Degouy en /
aan onze oude vriendschap / Désiré Acket",,,
90be0f4e-802c-5b66-97b3-306d24b2fa05,tg:lhpr:6723,Items,1,,177261/1,,Planex GT / FF 71,"Mullem, van, Cyriel, _Betty Frantzen - De Leye en """"Les Campagnes Hallucinées""""
van Emile Verhaeren_. Hamme: Gemeentelijke culturele raad, s.d., 42 p., (FF
71/D). Voor deze uitgave werden reprodukties van houtskooltekeningen gebruikt,
niet van etsen.",,,
bad4851d-3c26-56c2-85d2-41793983bb5b,tg:lhpr:6689,Items,1,tr:lh:1299,22028/3d,isad:lh:96340,Planex GT / D 8756,"**Publicatie** Lauwerys, Jozef, _Gids voor Hoogstraten_. Hoogstraten: s.n., 1935 (1ste uitg. 1931), p. 33. Eén van vijf proefdrukken (3a-3e) naast elkaar gedrukt op een langwerpig stuk papier.",,,
c1637d12-dcaf-5d67-b4c3-5d5f9c02183f,tg:lhpr:6373,Items,1,,203718/K2e,isad:lh:96604,FVCA / I,"In een kunstfarde ( 35 x 26 ) met opschrift """" sei xilografie coloniali di G. Rondini """". Schutblad met een korte tekst in het Italiaans, getekend Eduardo Gimenes.",,,
8811c77b-10b6-5eb8-ba30-52ae8db0785a,tg:lhpr:12623,Items,1,tr:lh:4050,77614/1548,isad:lh:179874,,,,,
80021533-4286-5c10-b32e-bc800e76574c,tg:lhpr:12273,Items,1,tr:lh:4050,77614/1197,isad:lh:179854,,,,,
cbd431be-b23a-56c5-b8fc-3ec6f8d21580,tg:lhpr:9985,Items,1,tr:lh:1217,,isad:lh:125817,D 89 / I (Map 5),,,,
991748f2-45c6-5a12-8153-cf58b828bf40,tg:lhpr:10864,Items,1,,,isad:lh:161140,,,,D 4813 / 153,
2b35be3b-48d2-5be7-b43f-c8f3f78b0cf5,tg:lhpr:9655,Items,1,tr:lh:1217,,isad:lh:125154,D 89 / I (Map I),,,,
a54783ea-e087-5743-a651-643f77b3fb53,tg:lhpr:11776,Items,1,tr:lh:4050,77614/705,isad:lh:174826,,,,,
4ea539c2-8951-551e-949d-d2d68183b70e,tg:lhpr:3258,Items,1,tr:lh:2677,53006/17,isad:lh:96471,H 5252 / I (doos 1),**Publicatie** 1. Ontwerp van de map (inschrijvingsnummer: 53006/1). 2. Verbeterde proefdruk van de inleiding van Ary Delen (inschrijvingsnummers: 53006/2a-2c). 3. Handschrift van de colofon (inschrijvingsnummer: 53006/22).,,,
ed3416ae-3e12-541c-8242-419d60810d56,tg:lhpr:11326,Items,1,tr:lh:4050,77614/261,isad:lh:174824,,,,,
92ce89d6-cff6-5156-b2fb-4c5d5886a7fb,tg:lhpr:3608,Items,1,,105725/6,isad:lh:96292,G 1805 / I,,,,
ab5bcbc8-d8c9-53d8-aa96-7e287b3f0d6a,tg:lhpr:10167,Items,1,tr:lh:1217,,isad:lh:126075,D 89 / I (Map 6),,,,
5b4b04b5-f9cc-50ec-aedb-27477e0e3a50,tg:lhpr:2449,Items,1,tr:lh:7342,195198,isad:lh:96404,SC 52 C 2,,,,
0e36e9cc-1077-52e8-9922-0ac08bf21233,tg:lhpr:5676,Items,1,tr:lh:4200,81203/18,isad:lh:96591,M 546 / I (Doos I),"**Publicatie** _De Ploeg_. 3de jaargang, nr. 25, 23-06-1921, p. 1.",,,
05847d3b-458d-58f8-8b47-c7ca58bc919c,tg:lhpr:10537,Items,1,tr:lh:6603,163481,isad:lh:96499,Planex GT / G 395,,V1 A 75 A5,,
eb53aeb9-a2aa-57b2-aebc-2204e079c037,tg:lhpr:8101,Items,1,tr:lh:6702,166357/11,isad:lh:96383,E 1493 / I,"Illustratie uit Charles de Costers: """"La Légende d' Ulenspiegel. (I pagina 193)",,,
0be0b405-cadb-56ea-8a30-bf7d52dba8ee,tg:lhpr:10022,Items,1,tr:lh:1217,,isad:lh:125820,D 89 / I (Map 3),,,,
ed01ada8-6d49-5ce5-a300-b723038eb2af,tg:lhpr:10188,Items,1,tr:lh:1217,,isad:lh:126246,D 89 / I (Map 6),,,,
