card,order,dataset,adm.acquiredVia,adm.id_mat,adm.inv,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,ResourceID,brocade.id,Source Note,Warehouse Location (begin),Volgnummer,Warehouse Location (end)
e22_Items,1,lhpr,tr:lh:7109,tg:lhpr:9754_#1,,isad:lh:172506,,a068e664-cf05-5b71-a57b-8b4330c105d7,a068e664-cf05-5b71-a57b-8b4330c105d7,tg:lhpr:9754_#1,,,B 585 / I,
e22_Items,1,lhpr,,tg:lhpr:3281_#1,39529,,C 3843 / I,9721e2b9-5c50-5fbb-86e6-26161b9a73c7,9721e2b9-5c50-5fbb-86e6-26161b9a73c7,tg:lhpr:3281_#1,Vier exemplaren,,,
e22_Items,1,lhpr,,tg:lhpr:10833_#1,,isad:lh:161151,,3f9bfdc8-53b0-54b3-bf28-b67c2d9366a0,3f9bfdc8-53b0-54b3-bf28-b67c2d9366a0,tg:lhpr:10833_#1,,,D 4813 / 192,
e22_Items,1,lhpr,tr:lh:4370,tg:lhpr:8050_#1,84448/40,isad:lh:96648,Planex GT / P 737,dca85363-ebb3-5ffa-8bd6-dfbd159f7f1d,dca85363-ebb3-5ffa-8bd6-dfbd159f7f1d,tg:lhpr:8050_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:8040_#1,219537,isad:lh:96645,D 16013/ I,fa20bea7-e5e2-5e45-8c5a-65da2013b415,fa20bea7-e5e2-5e45-8c5a-65da2013b415,tg:lhpr:8040_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:8138_#1,219724,,Planex KP / WW 170,95265d6e-8e43-5bed-8c06-b39c1cd95128,95265d6e-8e43-5bed-8c06-b39c1cd95128,tg:lhpr:8138_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:9432_#1,,isad:lh:120507,,0cee6ea3-1601-5492-8da4-b2dabc9e207b,0cee6ea3-1601-5492-8da4-b2dabc9e207b,tg:lhpr:9432_#1,,,CC 174 / 7,
e22_Items,1,lhpr,tr:lh:1173,tg:lhpr:8605_#1,20273/6,isad:lh:96267,Planex GT / V 4648,a621bf6a-578e-5ed1-a34a-59466afeb2aa,a621bf6a-578e-5ed1-a34a-59466afeb2aa,tg:lhpr:8605_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:6965_#1,199248,,Planex GT / B 8701,a6084bf9-53df-5d1b-8e52-8fd1acdf594c,a6084bf9-53df-5d1b-8e52-8fd1acdf594c,tg:lhpr:6965_#1,,,,
e22_Items,5,lhpr,tr:lh:3340,tg:lhpr:2216_#5,66453,,Planex KP / S 654,2df49dc5-a1c0-5bfd-87c6-781913127410,2df49dc5-a1c0-5bfd-87c6-781913127410,tg:lhpr:2216_#5,,,,
e22_Items,2,lhpr,tr:lh:5514,tg:lhpr:4401_#2,108577,isad:lh:96252,S 932 / I (Doos 1),64e4e16e-9a3a-5973-977e-e1ea5b71d923,64e4e16e-9a3a-5973-977e-e1ea5b71d923,tg:lhpr:4401_#2,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002, p.
159",,,
e22_Items,1,lhpr,tr:lh:6603,tg:lhpr:10489_#1,163480,isad:lh:96499,G 605 / I,447c0ca0-14d6-5235-839d-41c974c0cb8d,447c0ca0-14d6-5235-839d-41c974c0cb8d,tg:lhpr:10489_#1,,,,
e22_Items,3,lhpr,tr:lh:6356,tg:lhpr:1748_#3,146172,isad:lh:96263,Planex KP / C 34,e58678ba-8d4c-5f1f-a92e-d949e8e1dd8a,e58678ba-8d4c-5f1f-a92e-d949e8e1dd8a,tg:lhpr:1748_#3,,,,
e22_Items,1,lhpr,,tg:lhpr:8615_#1,233059,,Planex GT / V 109,2c6fcc7e-525f-53da-a4b9-74a5cd7e372c,2c6fcc7e-525f-53da-a4b9-74a5cd7e372c,tg:lhpr:8615_#1,,,,
e22_Items,1,lhpr,tr:lh:6603,tg:lhpr:10499_#1,163511/1-2,isad:lh:96499,G 605 / I,9c126aca-ad86-5db5-aa37-1fe75e1b135d,9c126aca-ad86-5db5-aa37-1fe75e1b135d,tg:lhpr:10499_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:9267_#1,221088,,Planex GP / B 211,e3aebcd8-ad76-5392-9bb2-051442dac7bb,e3aebcd8-ad76-5392-9bb2-051442dac7bb,tg:lhpr:9267_#1,,,,
e22_Items,1,lhpr,tr:lh:289,tg:lhpr:1656_#1,5527,isad:lh:96289,Planex KP / B 943,8cd8d1e4-fbb6-55ad-ab13-eae89417f219,8cd8d1e4-fbb6-55ad-ab13-eae89417f219,tg:lhpr:1656_#1,Artiest: Hector Louis Goffint,,,
e22_Items,1,lhpr,tr:lh:2432,tg:lhpr:10265_#1,120440/22,isad:lh:127004,D 1175 / I (Doos 3),dc1b2f19-6245-56f8-bd91-c65fb6e3e379,dc1b2f19-6245-56f8-bd91-c65fb6e3e379,tg:lhpr:10265_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:2444_#1,83579,,"Planex GP / IX, 1",0a2e55cf-b329-59f5-a147-ff8ca4927031,0a2e55cf-b329-59f5-a147-ff8ca4927031,tg:lhpr:2444_#1,,,,
e22_Items,1,lhpr,tr:lh:4766,tg:lhpr:6768_#1,93355/3,isad:lh:96479,,c52af1de-7bc2-5535-9c20-f7679d25bc8a,c52af1de-7bc2-5535-9c20-f7679d25bc8a,tg:lhpr:6768_#1,Planex GP / G,,,
e22_Items,1,lhpr,,tg:lhpr:6778_#1,34689/5,isad:lh:167365,D 4813 / H,a1da7d0e-aac6-53be-8a4a-bf38284e9dc8,a1da7d0e-aac6-53be-8a4a-bf38284e9dc8,tg:lhpr:6778_#1,"D 4813 / 118  Dille, Frans; Jordens, J.G. (voorwoord), _De Boodschap. Een verhaal in twaalf
schuifkens bedacht en uitgesneden door Frans Dille_. Antwerpen: Resseler,
1931, p 10. Genummerd exemplaar, 29/35.",,,
e22_Items,1,lhpr,,tg:lhpr:2454_#1,75279,,"Planex GP / IX, 1",788aa7f0-c355-52e2-a407-be8bb35ca09b,788aa7f0-c355-52e2-a407-be8bb35ca09b,tg:lhpr:2454_#1,,,,
e22_Items,1,lhpr,tr:lh:5713,tg:lhpr:8181_#1,115652/1-2,,Planex KP / C 46095,3389ab75-336e-5b8c-931b-858483ca3bce,3389ab75-336e-5b8c-931b-858483ca3bce,tg:lhpr:8181_#1,,,,
e22_Items,1,lhpr,tr:lh:2432,tg:lhpr:10275_#1,47441/33,isad:lh:127006,D 1175 / I (Doos 3),4a1c864e-dce0-595b-9e87-0166fbf95e79,4a1c864e-dce0-595b-9e87-0166fbf95e79,tg:lhpr:10275_#1,,,,
e22_Items,1,lhpr,tr:lh:6603,tg:lhpr:10548_#1,163492,isad:lh:96499,G 605 / I,445caf7d-f559-521c-99aa-e42c23606e21,445caf7d-f559-521c-99aa-e42c23606e21,tg:lhpr:10548_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:10430_#1,,isad:lh:128179,G 21795 / I,94ce1f7b-c431-5e84-b743-2896d26e1658,94ce1f7b-c431-5e84-b743-2896d26e1658,tg:lhpr:10430_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:10558_#1,,isad:lh:133496,,8e3b6285-ab3c-5478-8b73-903918433023,8e3b6285-ab3c-5478-8b73-903918433023,tg:lhpr:10558_#1,,,R 462 / 1306,
e22_Items,1,lhpr,tr:lh:1299,tg:lhpr:2201_#1,22029/1,isad:lh:96340,Planex GT / D 8756,9adf61d1-a4e3-5b4d-bdf8-3f1174bbbaaa,9adf61d1-a4e3-5b4d-bdf8-3f1174bbbaaa,tg:lhpr:2201_#1,"**Publicatie** Lauwerys, Jozef, _Gids voor Hoogstraten_. Hoogstraten: s.n., 1935 (1ste uitg. 1931), p. 91.",,,
e22_Items,1,lhpr,,tg:lhpr:10420_#1,,isad:lh:128179,G 21795 / I,9d67086e-85a2-50e6-8672-86c66ed0f091,9d67086e-85a2-50e6-8672-86c66ed0f091,tg:lhpr:10420_#1,,,,
e22_Items,4,lhpr,tr:lh:2432,tg:lhpr:10297_#4,47442/200,isad:lh:127006,D 1175 / I (Doos 3),e6d6501b-5a47-53d1-8eeb-4b60fafff683,e6d6501b-5a47-53d1-8eeb-4b60fafff683,tg:lhpr:10297_#4,,,,
e22_Items,1,lhpr,tr:lh:4674,tg:lhpr:4543_#1,89056/44,isad:lh:96489,S 932 / I (Doos 1),833a4773-e388-5231-866a-da0f5a7a76d5,833a4773-e388-5231-866a-da0f5a7a76d5,tg:lhpr:4543_#1,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002, p.
143.

Uitgeverij Jacques Antoine, Brussel 1981",,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9949_#1,,isad:lh:125783,D 89 / I (Map 4),d37d3bd3-5870-530e-be36-98f7ded1acc8,d37d3bd3-5870-530e-be36-98f7ded1acc8,tg:lhpr:9949_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9831_#1,,isad:lh:125587,D 89 / I (Map 2),d7b617f6-f033-51db-bb77-8ebb43d7e402,d7b617f6-f033-51db-bb77-8ebb43d7e402,tg:lhpr:9831_#1,,,,
e22_Items,1,lhpr,tr:lh:7337,tg:lhpr:10756_#1,195175/17,,"O 393 / I (Planex GT/ VI,2)",ef2bfa81-c4b4-53b0-a4f0-05ca26ebbf5b,ef2bfa81-c4b4-53b0-a4f0-05ca26ebbf5b,tg:lhpr:10756_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9959_#1,,isad:lh:125809,D 89 / I (Map 4),b589463d-3669-5cef-9cdd-48ea5d1e23e4,b589463d-3669-5cef-9cdd-48ea5d1e23e4,tg:lhpr:9959_#1,,,,
e22_Items,1,lhpr,tr:lh:6843,tg:lhpr:6333_#1,169072/10,isad:lh:96601,D 4813 / I (Doos 6),76a1ee96-7698-5542-bd19-837414766ab7,76a1ee96-7698-5542-bd19-837414766ab7,tg:lhpr:6333_#1,,,,
e22_Items,1,lhpr,tr:lh:7337,tg:lhpr:10746_#1,195175/7,,"O 393 / I (Planex GT/ VI,2)",7cd7085e-ae53-539e-a98e-246cc9e33fa7,7cd7085e-ae53-539e-a98e-246cc9e33fa7,tg:lhpr:10746_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9821_#1,,isad:lh:125579,D 89 / I (Map 1),4d0414f3-58b3-5922-b4b1-ee3ebd7244fa,4d0414f3-58b3-5922-b4b1-ee3ebd7244fa,tg:lhpr:9821_#1,,,,
e22_Items,1,lhpr,tr:lh:3103,tg:lhpr:2167_#1,62277/5,isad:lh:96272,Planex KP / H 611,8ce2ea75-e9a2-5c13-a9e0-2850c3f61588,8ce2ea75-e9a2-5c13-a9e0-2850c3f61588,tg:lhpr:2167_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9685_#1,,isad:lh:125269,D 89 / I (Map I),805aa8f3-b03d-5caa-920d-68c3a80a29f6,805aa8f3-b03d-5caa-920d-68c3a80a29f6,tg:lhpr:9685_#1,,,,
e22_Items,1,lhpr,tr:lh:2790,tg:lhpr:7104_#1,57658/5,isad:lh:96523,Planex GT / M 8006,eda625e5-ff50-5226-af52-c2abe1567093,eda625e5-ff50-5226-af52-c2abe1567093,tg:lhpr:7104_#1,"Edward Moreels stuurde de prent naar Marcel Stijns voor publikatie in _De
Tijdspiegel_, deze prent werd niet gepubliceerd.",,,
e22_Items,1,lhpr,tr:lh:6960,tg:lhpr:3228_#1,173831,,Planex GT / B 807,873ba7a4-a9eb-52a0-9ffe-d1760dd55053,873ba7a4-a9eb-52a0-9ffe-d1760dd55053,tg:lhpr:3228_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:10103_#1,,isad:lh:125861,D 89 / I (Map 5),89d3d7e5-7ea3-5297-98cc-54bc5d0ae4c8,89d3d7e5-7ea3-5297-98cc-54bc5d0ae4c8,tg:lhpr:10103_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9695_#1,,isad:lh:125271,D 89 / I (Map I),473c0adc-a5cc-562a-8f28-6545f0f66fb9,473c0adc-a5cc-562a-8f28-6545f0f66fb9,tg:lhpr:9695_#1,,,,
e22_Items,1,lhpr,tr:lh:5514,tg:lhpr:188_#1,108578,isad:lh:96252,Planex KP / B 1333,11c71b4f-f98a-5758-9e56-5780029d15b7,11c71b4f-f98a-5758-9e56-5780029d15b7,tg:lhpr:188_#1,"(1) Gepubliceerd in _De Bibliotheekgids_, jg. 5 nr. 5, 15 mei 1926",,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:10113_#1,,isad:lh:125861,D 89 / I (Map 5),f71ce41d-eb9f-5a35-82f7-95cc51a2e573,f71ce41d-eb9f-5a35-82f7-95cc51a2e573,tg:lhpr:10113_#1,,,,
e22_Items,1,lhpr,tr:lh:692,tg:lhpr:1552_#1,14401/E,isad:lh:96277,I 353/I Planex GT 353,a58fd4a0-7b20-54f4-8941-e38f39ad1fb5,a58fd4a0-7b20-54f4-8941-e38f39ad1fb5,tg:lhpr:1552_#1,"**Publicatie** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:10019_#1,,isad:lh:125820,D 89 / I (Map 3),b4e95b96-7738-55ed-82fa-17a877ccd0bd,b4e95b96-7738-55ed-82fa-17a877ccd0bd,tg:lhpr:10019_#1,,,,
e22_Items,1,lhpr,tr:lh:3898,tg:lhpr:6514_#1,74462/2,isad:lh:96602,Planex GT / B 165,60c52d10-5f9e-56dd-ba9d-ea33aa8870ab,60c52d10-5f9e-56dd-ba9d-ea33aa8870ab,tg:lhpr:6514_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:10161_#1,,isad:lh:126072,D 89 / I (Map 6),8f4d109d-a8bf-5beb-a9a1-f8eb01024a47,8f4d109d-a8bf-5beb-a9a1-f8eb01024a47,tg:lhpr:10161_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:8295_#1,198564/12,,Planex GT / S 595,ed29ce08-c449-5237-ae91-5dd58836c089,ed29ce08-c449-5237-ae91-5dd58836c089,tg:lhpr:8295_#1,"Opdracht is voor Mieke de Beer, de vrouw van Ward de Beer

Juliaan Severin had zijn atelier op de Sint-Nicolaasplaats nr. 8",,,
e22_Items,1,lhpr,tr:lh:5941,tg:lhpr:2740_#1,129695,isad:lh:96439,Planex GT / P 972,aca58313-ace3-5672-a160-7a5ba65f26ab,aca58313-ace3-5672-a160-7a5ba65f26ab,tg:lhpr:2740_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:2628_#1,186356,,"Planex GP / IX, 5",f973770a-7990-5103-83ce-d835f3b87f91,f973770a-7990-5103-83ce-d835f3b87f91,tg:lhpr:2628_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:10009_#1,,isad:lh:125820,D 89 / I (Map 3),e54620df-5bc4-5d07-9770-916377299fa9,e54620df-5bc4-5d07-9770-916377299fa9,tg:lhpr:10009_#1,,,,
e22_Items,1,lhpr,tr:lh:7099,tg:lhpr:2750_#1,177738/2,isad:lh:96440,E 3949 / I,7ef1d1dd-01c9-55cc-bed6-06f223b9de75,7ef1d1dd-01c9-55cc-bed6-06f223b9de75,tg:lhpr:2750_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:10171_#1,,isad:lh:126077,D 89 / I (Map 6),3d242e54-8b85-56a4-86ff-335843fbf997,3d242e54-8b85-56a4-86ff-335843fbf997,tg:lhpr:10171_#1,,,,
e22_Items,1,lhpr,tr:lh:6843,tg:lhpr:6341_#1,169072/18,isad:lh:96601,D 4813 / I (Doos 6),edcc68a3-be49-52ab-a997-ee83b2694441,edcc68a3-be49-52ab-a997-ee83b2694441,tg:lhpr:6341_#1,,,,
e22_Items,1,lhpr,tr:lh:6603,tg:lhpr:3567_#1,163487/6,isad:lh:96499,G 605 / I,590daafa-a654-51df-b195-3655c88af76b,590daafa-a654-51df-b195-3655c88af76b,tg:lhpr:3567_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9853_#1,,isad:lh:125633,D 89 / I (Map 2),fa7da310-8c0b-5eda-8e09-2f859a3a7689,fa7da310-8c0b-5eda-8e09-2f859a3a7689,tg:lhpr:9853_#1,,,,
e22_Items,1,lhpr,tr:lh:7337,tg:lhpr:10734_#1,195082/3,,"O 393 / I (Planex GT/ VI,1)",f6d78678-798c-597d-8442-96c09e410a0d,f6d78678-798c-597d-8442-96c09e410a0d,tg:lhpr:10734_#1,,,,
e22_Items,6,lhpr,tr:lh:7805,tg:lhpr:2326_#6,201870,,Planex KP / M 762,0245f78f-c67b-5c75-b618-4d6e98443efa,0245f78f-c67b-5c75-b618-4d6e98443efa,tg:lhpr:2326_#6,"(5) _Aan Edward Keurvels, van harten / Pol de Mont_;(6) _aan den Heer Max
Rooses / aug: 1904 / Ph.Zilcken_",,,
e22_Items,1,lhpr,,tg:lhpr:4531_#1,48465/2,isad:lh:96252,S 595 / I,5d9738d7-03b7-5971-9501-2010403a78fa,5d9738d7-03b7-5971-9501-2010403a78fa,tg:lhpr:4531_#1,Vlaams & Vrank / bij gelegenheid van het  / vijftigjrig bestaan / herdacht op 26.2.1953 / aan Lode Baekelmans ,,,
e22_Items,1,lhpr,tr:lh:4674,tg:lhpr:4449_#1,107503/15,isad:lh:96489,S 932 / I (Doos 1),85827857-4a52-525b-962c-fc3bab8d13e0,85827857-4a52-525b-962c-fc3bab8d13e0,tg:lhpr:4449_#1,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002,
p.122.

Exemplaar uit het maandblad _Kunst_, Gent, 1930, nr.6",,,
e22_Items,1,lhpr,tr:lh:7337,tg:lhpr:10724_#1,195117/10,,"O 393 / I (Planex GT/ VI,1)",ae0bac32-755e-5eb4-9d83-9cdfdd290a6a,ae0bac32-755e-5eb4-9d83-9cdfdd290a6a,tg:lhpr:10724_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9843_#1,,isad:lh:125610,D 89 / I (Map 2),3c1b778a-43ee-5984-b4f1-cce1d285106b,3c1b778a-43ee-5984-b4f1-cce1d285106b,tg:lhpr:9843_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:3601_#1,179252,,FF 85 / I,ea3a96f6-2e3c-5f27-a124-d57e2816f959,ea3a96f6-2e3c-5f27-a124-d57e2816f959,tg:lhpr:3601_#1,,,,
e22_Items,1,lhpr,tr:lh:2790,tg:lhpr:7455_#1,57660/3b,,C 1483 / I,ae840482-6d59-5a5d-8e90-126e9d0927b3,ae840482-6d59-5a5d-8e90-126e9d0927b3,tg:lhpr:7455_#1,,,,
e22_Items,1,lhpr,tr:lh:289,tg:lhpr:2273_#1,5506,isad:lh:96289,Planex KP / S 9423,2d53d44b-1936-5aed-9f05-3e785f64bc02,2d53d44b-1936-5aed-9f05-3e785f64bc02,tg:lhpr:2273_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:10452_#1,,isad:lh:128179,G 21795 / I,89da2a00-d77a-5d0b-ae63-18e8f1b0c653,89da2a00-d77a-5d0b-ae63-18e8f1b0c653,tg:lhpr:10452_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:10442_#1,,isad:lh:128179,G 21795 / I,3f4d6e09-e6ac-5025-a2fa-5fe3154c6d97,3f4d6e09-e6ac-5025-a2fa-5fe3154c6d97,tg:lhpr:10442_#1,,,,
e22_Items,1,lhpr,tr:lh:1173,tg:lhpr:7445_#1,20276/3,isad:lh:96267,C 1483 / I,6e3f00ac-c5fc-5451-9757-c8dcddbd71ec,6e3f00ac-c5fc-5451-9757-c8dcddbd71ec,tg:lhpr:7445_#1,In de druk zelf de initialen 'JC' (links beneden).,,,
e22_Items,1,lhpr,tr:lh:2939,tg:lhpr:3054_#1,59359/2,isad:lh:96460,"Planex GP / X, 4",467b2975-d8ed-599b-9607-2eec682b4adb,467b2975-d8ed-599b-9607-2eec682b4adb,tg:lhpr:3054_#1,"Artiest : A. Danse

De afgebeelde vrouw is vermoedelijk de echtgenote van A. Willems.",,,
e22_Items,1,lhpr,tr:lh:103964,tg:lhpr:9581_#1,,isad:lh:123717,J 3354 / I (Floris Jespers Etsen I),4ee005f9-e16a-58b1-a98c-99db502cf339,4ee005f9-e16a-58b1-a98c-99db502cf339,tg:lhpr:9581_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:7200_#1,145462,,Planex GT / M 295,ad56c3f3-8553-5bc4-88d7-75580fe0efa8,ad56c3f3-8553-5bc4-88d7-75580fe0efa8,tg:lhpr:7200_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:2426_#1,105638,,"Planex GP / IX, 1",9d5a2861-2860-5c88-97bd-03986db553ea,9d5a2861-2860-5c88-97bd-03986db553ea,tg:lhpr:2426_#1,Op achterzijde : getekend door G.Hermans en Gedrukt door G.Klemans.,,,
e22_Items,1,lhpr,tr:lh:7337,tg:lhpr:10207_#1,195127/4a,isad:lh:126274,O 393 / I (Doos 7),23831993-b54a-5aa3-a8d0-b407f6732f5f,23831993-b54a-5aa3-a8d0-b407f6732f5f,tg:lhpr:10207_#1,,V1 B 75 C6,,
e22_Items,1,lhpr,tr:lh:2191,tg:lhpr:5460_#1,41399/3,,W 3565 / I,7764e10b-ab51-5cfe-9576-b115d7d339bf,7764e10b-ab51-5cfe-9576-b115d7d339bf,tg:lhpr:5460_#1,,,,
e22_Items,1,lhpr,tr:lh:6960,tg:lhpr:1624_#1,174060,,Planex KP / B 89656,558692a6-d595-542e-ba1b-b2ab860bf27f,558692a6-d595-542e-ba1b-b2ab860bf27f,tg:lhpr:1624_#1,,,,
e22_Items,1,lhpr,tr:lh:103964,tg:lhpr:9591_#1,,isad:lh:123717,J 3354 / I (Floris Jespers Etsen I),85fb322b-7286-5df9-a34a-d479b659adf3,85fb322b-7286-5df9-a34a-d479b659adf3,tg:lhpr:9591_#1,,,,
e22_Items,1,lhpr,tr:lh:4369,tg:lhpr:6662_#1,84446/3,isad:lh:96492,Planex GT / D 981,6f164f84-1e4c-5d12-ae05-0a7e24c812b3,6f164f84-1e4c-5d12-ae05-0a7e24c812b3,tg:lhpr:6662_#1,,,,
e22_Items,1,lhpr,tr:lh:2432,tg:lhpr:10217_#1,,isad:lh:126865,D 1175 / I (Doos 1),1dfa348e-d73b-57ef-942a-8fc32573770b,1dfa348e-d73b-57ef-942a-8fc32573770b,tg:lhpr:10217_#1,,,,
e22_Items,1,lhpr,tr:lh:1874,tg:lhpr:2436_#1,33553/2,isad:lh:96401,SC 52 C 2,693d3e42-936c-5580-8f5c-2a146d3182bd,693d3e42-936c-5580-8f5c-2a146d3182bd,tg:lhpr:2436_#1,"**Publicatie** Verhavert, Cypriaan - Offel, van, Stan [ill.], _Brusselsche typen_. Amsterdam: Van Kampen, 1923, 154 p., frontispice.",,,
e22_Items,1,lhpr,tr:lh:7301,tg:lhpr:6907_#1,179969/1-2,isad:lh:96627,SC 48 B 2,6a55d723-1c99-566d-8a5e-2b08be9c0fa2,6a55d723-1c99-566d-8a5e-2b08be9c0fa2,tg:lhpr:6907_#1,,,,
e22_Items,1,lhpr,tr:lh:4148,tg:lhpr:10593_#1,,isad:lh:138980,C 1483/I,0580d8b7-18a5-5093-9dc9-90d6a60829d8,0580d8b7-18a5-5093-9dc9-90d6a60829d8,tg:lhpr:10593_#1,,,,
e22_Items,1,lhpr,tr:lh:6631,tg:lhpr:9215_#1,166725,isad:lh:96477,SC 06 C 1,d41d7e02-29df-55c0-9a26-cd4adaf5dadf,d41d7e02-29df-55c0-9a26-cd4adaf5dadf,tg:lhpr:9215_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:518_#1,66399/28,,D 89 / I,147a4f7f-4101-57e3-befa-fe898bb6e172,147a4f7f-4101-57e3-befa-fe898bb6e172,tg:lhpr:518_#1,links onderaan gesigneerd,,,
e22_Items,1,lhpr,,tg:lhpr:10583_#1,,,,6a02ee8e-f375-5739-b816-24213cea922c,6a02ee8e-f375-5739-b816-24213cea922c,tg:lhpr:10583_#1,preciosa,V2 F,,
e22_Items,1,lhpr,,tg:lhpr:9538_#1,,isad:lh:120486,,89e9455f-aa0f-52f3-b6fd-520e131122d8,89e9455f-aa0f-52f3-b6fd-520e131122d8,tg:lhpr:9538_#1,,,CC 174 / 1,
e22_Items,1,lhpr,,tg:lhpr:9440_#1,,isad:lh:120507,,5f25ad62-c5d9-55c1-8edb-15f10003f81b,5f25ad62-c5d9-55c1-8edb-15f10003f81b,tg:lhpr:9440_#1,,,CC 174 / 8,
e22_Items,1,lhpr,,tg:lhpr:9528_#1,,isad:lh:120471,,62f482ac-0625-52bb-ba95-92c27385b753,62f482ac-0625-52bb-ba95-92c27385b753,tg:lhpr:9528_#1,,,CC 174 / 1,
e22_Items,1,lhpr,,tg:lhpr:9450_#1,,isad:lh:120507,,327a538a-2a3d-5de1-bbb1-de69ff18b4dc,327a538a-2a3d-5de1-bbb1-de69ff18b4dc,tg:lhpr:9450_#1,,,CC 174 / 8,
e22_Items,1,lhpr,tr:lh:2397,tg:lhpr:10939_#1,,isad:lh:174831,,e2086cac-3528-5e57-81b2-c274dd17110a,e2086cac-3528-5e57-81b2-c274dd17110a,tg:lhpr:10939_#1,Reproductie,,,
e22_Items,1,lhpr,,tg:lhpr:2681_#1,103208/5,,A 138 / I,a1a9f1f1-b8f6-522c-827a-f4ff5f376736,a1a9f1f1-b8f6-522c-827a-f4ff5f376736,tg:lhpr:2681_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9726_#1,,isad:lh:125351,D 89 / I (Map I),33599d18-ebf6-5789-bfd5-723f02b95a13,33599d18-ebf6-5789-bfd5-723f02b95a13,tg:lhpr:9726_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:10929_#1,,,Planex GP / C 34,4de916fc-ca2c-5133-967c-101c36d84834,4de916fc-ca2c-5133-967c-101c36d84834,tg:lhpr:10929_#1,,,,
e22_Items,1,lhpr,tr:lh:7109,tg:lhpr:9736_#1,,isad:lh:172506,,82fe90e4-0634-5506-ba1e-39dad4328e16,82fe90e4-0634-5506-ba1e-39dad4328e16,tg:lhpr:9736_#1,,,B 585 / I,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9992_#1,,isad:lh:125817,D 89 / I (Map 5),518ede3a-c529-5c1a-b132-12c13d14ad4a,518ede3a-c529-5c1a-b132-12c13d14ad4a,tg:lhpr:9992_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9982_#1,,isad:lh:125810,D 89 / I (Map 4),417be343-8f33-5b8b-982b-d3daf5f1d6a5,417be343-8f33-5b8b-982b-d3daf5f1d6a5,tg:lhpr:9982_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9976_#1,,isad:lh:125810,D 89 / I (Map 4),22ef754b-4fa2-51a9-92ac-a2ddadc9e068,22ef754b-4fa2-51a9-92ac-a2ddadc9e068,tg:lhpr:9976_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:9197_#1,220956,,Planex GT / P 8212,9e542f65-101d-5227-8e24-9fe883ab38d9,9e542f65-101d-5227-8e24-9fe883ab38d9,tg:lhpr:9197_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:10769_#1,62523/17,,"Planex GT / VI,5",916bad12-3a14-5e85-b1ce-70941157da4b,916bad12-3a14-5e85-b1ce-70941157da4b,tg:lhpr:10769_#1,,,,
