ResourceID,brocade.id,card,order,id/place.place,Production Place ID,Production Place Identifier,Production Place Name
eb18bae2-09d9-5d6d-b2a6-ea518b7eee12,tg:rubhs:73,Places,1,"[{'value': 'au::104810', 'uuid': '636962b7-6ad0-5b44-83b4-9eb0958ecb76'}]",au::104810,https://id.rubenianum.be//ark:/86530/636962b7-6ad0-5b44-83b4-9eb0958ecb76,Amsterdam
eb18bae2-09d9-5d6d-b2a6-ea518b7eee12,tg:rubhs:73,Places,2,"[{'value': 'au::104840', 'uuid': '07da369f-17bd-5896-af3a-b8514f58dee8'}]",au::104840,https://id.rubenianum.be//ark:/86530/07da369f-17bd-5896-af3a-b8514f58dee8,Haarlem
eb18bae2-09d9-5d6d-b2a6-ea518b7eee12,tg:rubhs:73,Places,3,"[{'value': 'au::104985', 'uuid': '97df6c75-1c39-597f-bf97-bfbd314f91ac'}]",au::104985,https://id.rubenianum.be//ark:/86530/97df6c75-1c39-597f-bf97-bfbd314f91ac,Maartensdijk
eb18bae2-09d9-5d6d-b2a6-ea518b7eee12,tg:rubhs:73,Places,4,"[{'value': 'au::105203', 'uuid': 'f7a1eaca-157e-5e81-a2b3-2edf08020b5d'}]",au::105203,https://id.rubenianum.be//ark:/86530/f7a1eaca-157e-5e81-a2b3-2edf08020b5d,'s-Gravenhage
eb18bae2-09d9-5d6d-b2a6-ea518b7eee12,tg:rubhs:73,Places,5,"[{'value': 'au::105187', 'uuid': '2ee58405-b913-5a67-b00b-69b58b4ab0d9'}]",au::105187,https://id.rubenianum.be//ark:/86530/2ee58405-b913-5a67-b00b-69b58b4ab0d9,Rotterdam
5faa1eb2-5d3a-59c5-94c7-41873d211d30,tg:rubhs:24,Places,1,"[{'value': 'au::102047', 'uuid': '6b4f962f-8433-54d2-9eee-e21aa226a4a3'}]",au::102047,https://id.rubenianum.be//ark:/86530/6b4f962f-8433-54d2-9eee-e21aa226a4a3,Berlijn
d1e5fdae-1c99-5051-bcd6-eeb10544c27b,tg:rubhs:107,Places,1,"[{'value': 'au::102247', 'uuid': 'b05af1d5-fb9e-5ec8-b2d1-b80d5a3f09fc'}]",au::102247,https://id.rubenianum.be//ark:/86530/b05af1d5-fb9e-5ec8-b2d1-b80d5a3f09fc,Keulen
d1e5fdae-1c99-5051-bcd6-eeb10544c27b,tg:rubhs:107,Places,2,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",au::100141,https://id.rubenianum.be//ark:/86530/81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen
d1e5fdae-1c99-5051-bcd6-eeb10544c27b,tg:rubhs:107,Places,3,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
c841b542-4e43-53f0-8620-d3dfc17dfd6f,tg:rubhs:146,Places,1,"[{'value': 'au::102357', 'uuid': '5a437276-7536-5644-85a5-2c982638778e'}]",au::102357,https://id.rubenianum.be//ark:/86530/5a437276-7536-5644-85a5-2c982638778e,Dresden
75047aef-c244-5ec3-847e-32db85f0a72f,tg:rubhs:49,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
269cd29b-9b7e-5d01-bac2-e53aa005792a,tg:rubhs:111,Places,1,"[{'value': 'au::102047', 'uuid': '6b4f962f-8433-54d2-9eee-e21aa226a4a3'}]",au::102047,https://id.rubenianum.be//ark:/86530/6b4f962f-8433-54d2-9eee-e21aa226a4a3,Berlijn
269cd29b-9b7e-5d01-bac2-e53aa005792a,tg:rubhs:111,Places,2,"[{'value': 'au::106801', 'uuid': '3afeac86-6b75-54bf-a765-f5e44ad9a04f'}]",au::106801,https://id.rubenianum.be//ark:/86530/3afeac86-6b75-54bf-a765-f5e44ad9a04f,Braunschweig
269cd29b-9b7e-5d01-bac2-e53aa005792a,tg:rubhs:111,Places,3,"[{'value': 'au::103088', 'uuid': '8559f378-e576-5c55-8772-63fcc0b5a763'}]",au::103088,https://id.rubenianum.be//ark:/86530/8559f378-e576-5c55-8772-63fcc0b5a763,Rijsel
269cd29b-9b7e-5d01-bac2-e53aa005792a,tg:rubhs:111,Places,4,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
269cd29b-9b7e-5d01-bac2-e53aa005792a,tg:rubhs:111,Places,5,"[{'value': 'au::106086', 'uuid': '618f3fe3-0cdf-5376-9641-67d8acb55ad3'}]",au::106086,https://id.rubenianum.be//ark:/86530/618f3fe3-0cdf-5376-9641-67d8acb55ad3,Windsor
bb73f2d7-05b4-5c90-b428-1ff2e1dac739,tg:rubhs:48,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
b3f40f5e-25d3-57f8-b1be-193b5b5afa07,tg:rubhs:110,Places,1,"[{'value': 'au::102018', 'uuid': '8ec95506-7f81-5c3c-b061-9aa8478ebe4b'}]",au::102018,https://id.rubenianum.be//ark:/86530/8ec95506-7f81-5c3c-b061-9aa8478ebe4b,München
b3f40f5e-25d3-57f8-b1be-193b5b5afa07,tg:rubhs:110,Places,2,"[{'value': 'au::102068', 'uuid': '6c0bffe6-967c-5b50-b901-b2f146a4a2ed'}]",au::102068,https://id.rubenianum.be//ark:/86530/6c0bffe6-967c-5b50-b901-b2f146a4a2ed,Potsdam
e19d6016-6de8-52f7-89c6-abd31b37120f,tg:rubhs:147,Places,1,"[{'value': 'au::105203', 'uuid': 'f7a1eaca-157e-5e81-a2b3-2edf08020b5d'}]",au::105203,https://id.rubenianum.be//ark:/86530/f7a1eaca-157e-5e81-a2b3-2edf08020b5d,'s-Gravenhage
e19d6016-6de8-52f7-89c6-abd31b37120f,tg:rubhs:147,Places,2,"[{'value': 'au::104810', 'uuid': '636962b7-6ad0-5b44-83b4-9eb0958ecb76'}]",au::104810,https://id.rubenianum.be//ark:/86530/636962b7-6ad0-5b44-83b4-9eb0958ecb76,Amsterdam
e19d6016-6de8-52f7-89c6-abd31b37120f,tg:rubhs:147,Places,3,"[{'value': 'au::105187', 'uuid': '2ee58405-b913-5a67-b00b-69b58b4ab0d9'}]",au::105187,https://id.rubenianum.be//ark:/86530/2ee58405-b913-5a67-b00b-69b58b4ab0d9,Rotterdam
e19d6016-6de8-52f7-89c6-abd31b37120f,tg:rubhs:147,Places,4,"[{'value': 'au::106590', 'uuid': '06aa96a9-f336-5fe4-9ec6-44654738ca9f'}]",au::106590,https://id.rubenianum.be//ark:/86530/06aa96a9-f336-5fe4-9ec6-44654738ca9f,Uppsala
e3f76a05-f91c-5ead-b6b6-19aaf05b4722,tg:rubhs:106,Places,1,"[{'value': 'au::102047', 'uuid': '6b4f962f-8433-54d2-9eee-e21aa226a4a3'}]",au::102047,https://id.rubenianum.be//ark:/86530/6b4f962f-8433-54d2-9eee-e21aa226a4a3,Berlijn
e3f76a05-f91c-5ead-b6b6-19aaf05b4722,tg:rubhs:106,Places,2,"[{'value': 'au::101985', 'uuid': 'a36187df-2fa3-5c35-b0b2-987a38e04b75'}]",au::101985,https://id.rubenianum.be//ark:/86530/a36187df-2fa3-5c35-b0b2-987a38e04b75,Bamberg
e3f76a05-f91c-5ead-b6b6-19aaf05b4722,tg:rubhs:106,Places,3,"[{'value': 'au::106586', 'uuid': 'b78fedb2-2e90-5fb3-96e5-c60991713360'}]",au::106586,https://id.rubenianum.be//ark:/86530/b78fedb2-2e90-5fb3-96e5-c60991713360,Stockholm
e3f76a05-f91c-5ead-b6b6-19aaf05b4722,tg:rubhs:106,Places,4,"[{'value': 'au::101893', 'uuid': '0db63870-fce9-50ec-8869-632b487a9a0a'}]",au::101893,https://id.rubenianum.be//ark:/86530/0db63870-fce9-50ec-8869-632b487a9a0a,Kopenhagen
b94c9251-d3a4-532f-ba4e-470c528dc483,tg:rubhs:25,Places,1,"[{'value': 'au::102047', 'uuid': '6b4f962f-8433-54d2-9eee-e21aa226a4a3'}]",au::102047,https://id.rubenianum.be//ark:/86530/6b4f962f-8433-54d2-9eee-e21aa226a4a3,Berlijn
b94c9251-d3a4-532f-ba4e-470c528dc483,tg:rubhs:25,Places,2,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
07aa31db-cafd-5a95-8d34-e1a31ef66bad,tg:rubhs:72,Places,1,"[{'value': 'au::104985', 'uuid': '97df6c75-1c39-597f-bf97-bfbd314f91ac'}]",au::104985,https://id.rubenianum.be//ark:/86530/97df6c75-1c39-597f-bf97-bfbd314f91ac,Maartensdijk
35c29247-ff60-5792-ae69-d95c4b40aa5a,tg:rubhs:215,Places,1,"[{'value': 'au::102989', 'uuid': 'd5eafadb-58ae-5686-a8b1-ea8b7dee3fb9'}]",au::102989,https://id.rubenianum.be//ark:/86530/d5eafadb-58ae-5686-a8b1-ea8b7dee3fb9,Metz
06091ed7-7f00-5c87-b75d-bc3c42d422c1,tg:rubhs:64,Places,1,"[{'value': 'au::102087', 'uuid': 'f1cd9779-a9f2-53ed-81a7-dd990009167e'}]",au::102087,https://id.rubenianum.be//ark:/86530/f1cd9779-a9f2-53ed-81a7-dd990009167e,Frankfurt am Main
06091ed7-7f00-5c87-b75d-bc3c42d422c1,tg:rubhs:64,Places,2,"[{'value': 'au::102084', 'uuid': 'a34dffd0-4adb-5843-b293-c8148d563e1c'}]",au::102084,https://id.rubenianum.be//ark:/86530/a34dffd0-4adb-5843-b293-c8148d563e1c,Darmstadt
06091ed7-7f00-5c87-b75d-bc3c42d422c1,tg:rubhs:64,Places,3,"[{'value': 'au::102044', 'uuid': '9b3aad31-cec1-5a1c-bf80-929c7d84165e'}]",au::102044,https://id.rubenianum.be//ark:/86530/9b3aad31-cec1-5a1c-bf80-929c7d84165e,Würzburg
73e0688a-2baa-5062-b858-447b0ca453cc,tg:rubhs:33,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
2c26cff8-3a61-521f-803e-bc4524c3f5c6,tg:rubhs:44,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
54d52cfc-258c-568a-9bd5-3eba376d5ded,tg:rubhs:13,Places,1,"[{'value': 'au::102047', 'uuid': '6b4f962f-8433-54d2-9eee-e21aa226a4a3'}]",au::102047,https://id.rubenianum.be//ark:/86530/6b4f962f-8433-54d2-9eee-e21aa226a4a3,Berlijn
ea4966cf-ff6f-59e2-b617-9ef3a577e04f,tg:rubhs:29,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
f9fad658-00a4-524b-bd89-6029367758dc,tg:rubhs:91,Places,1,"[{'value': 'au::105203', 'uuid': 'f7a1eaca-157e-5e81-a2b3-2edf08020b5d'}]",au::105203,https://id.rubenianum.be//ark:/86530/f7a1eaca-157e-5e81-a2b3-2edf08020b5d,'s-Gravenhage
f9fad658-00a4-524b-bd89-6029367758dc,tg:rubhs:91,Places,2,"[{'value': 'au::103855', 'uuid': 'c83663f4-61e1-5ed5-996f-1dbfc889bd27'}]",au::103855,https://id.rubenianum.be//ark:/86530/c83663f4-61e1-5ed5-996f-1dbfc889bd27,Verona
f9fad658-00a4-524b-bd89-6029367758dc,tg:rubhs:91,Places,3,"[{'value': 'au::103726', 'uuid': 'a2c4f6ba-4a68-580c-a5b2-546e0a3c51d5'}]",au::103726,https://id.rubenianum.be//ark:/86530/a2c4f6ba-4a68-580c-a5b2-546e0a3c51d5,Mantua
f9fad658-00a4-524b-bd89-6029367758dc,tg:rubhs:91,Places,4,"[{'value': 'au::106680', 'uuid': 'eb61f09c-079b-56cf-9b60-5f040b495201'}]",au::106680,https://id.rubenianum.be//ark:/86530/eb61f09c-079b-56cf-9b60-5f040b495201,Lugano
3250f9ad-7a2f-5f76-bd96-2bb4d3abcea5,tg:rubhs:68,Places,1,"[{'value': 'au::104840', 'uuid': '07da369f-17bd-5896-af3a-b8514f58dee8'}]",au::104840,https://id.rubenianum.be//ark:/86530/07da369f-17bd-5896-af3a-b8514f58dee8,Haarlem
c8de16ec-31f2-5b12-9718-450e360a0516,tg:rubhs:87,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
c8de16ec-31f2-5b12-9718-450e360a0516,tg:rubhs:87,Places,2,"[{'value': 'au::105989', 'uuid': 'c445a8f1-54a6-5659-82c0-354a23caeeba'}]",au::105989,https://id.rubenianum.be//ark:/86530/c445a8f1-54a6-5659-82c0-354a23caeeba,Cambridge
c8de16ec-31f2-5b12-9718-450e360a0516,tg:rubhs:87,Places,3,"[{'value': 'au::106230', 'uuid': '26f5ba68-72c7-5c3e-892c-519390a80475'}]",au::106230,https://id.rubenianum.be//ark:/86530/26f5ba68-72c7-5c3e-892c-519390a80475,Edinburg
c8de16ec-31f2-5b12-9718-450e360a0516,tg:rubhs:87,Places,4,"[{'value': 'au::106192', 'uuid': '5560d8ca-754b-5b64-b3ac-2223efdd0ef8'}]",au::106192,https://id.rubenianum.be//ark:/86530/5560d8ca-754b-5b64-b3ac-2223efdd0ef8,Dorset
c8de16ec-31f2-5b12-9718-450e360a0516,tg:rubhs:87,Places,5,"[{'value': 'au::106210', 'uuid': '6de71023-ab36-5c24-9f22-6a65f4931c51'}]",au::106210,https://id.rubenianum.be//ark:/86530/6de71023-ab36-5c24-9f22-6a65f4931c51,Salisbury
c8de16ec-31f2-5b12-9718-450e360a0516,tg:rubhs:87,Places,6,"[{'value': 'au::106078', 'uuid': '289923f9-a958-5e2f-aba8-bb90e4f87520'}]",au::106078,https://id.rubenianum.be//ark:/86530/289923f9-a958-5e2f-aba8-bb90e4f87520,Leeds
82b8de86-ff89-5b6f-a7d1-5c037ea34a11,tg:rubhs:34,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
4e37693b-e937-5536-ad55-9c21d86cee53,tg:rubhs:63,Places,1,"[{'value': 'au::104810', 'uuid': '636962b7-6ad0-5b44-83b4-9eb0958ecb76'}]",au::104810,https://id.rubenianum.be//ark:/86530/636962b7-6ad0-5b44-83b4-9eb0958ecb76,Amsterdam
4e37693b-e937-5536-ad55-9c21d86cee53,tg:rubhs:63,Places,2,"[{'value': 'au::100105', 'uuid': '99596b2b-2b42-50f2-8ec3-d578638b6d71'}]",au::100105,https://id.rubenianum.be//ark:/86530/99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel
4e37693b-e937-5536-ad55-9c21d86cee53,tg:rubhs:63,Places,3,"[{'value': 'au::102197', 'uuid': '941b855b-b715-5724-9fa6-fb2580d27add'}]",au::102197,https://id.rubenianum.be//ark:/86530/941b855b-b715-5724-9fa6-fb2580d27add,Aken
4e37693b-e937-5536-ad55-9c21d86cee53,tg:rubhs:63,Places,4,"[{'value': 'au::102247', 'uuid': 'b05af1d5-fb9e-5ec8-b2d1-b80d5a3f09fc'}]",au::102247,https://id.rubenianum.be//ark:/86530/b05af1d5-fb9e-5ec8-b2d1-b80d5a3f09fc,Keulen
4e37693b-e937-5536-ad55-9c21d86cee53,tg:rubhs:63,Places,5,"[{'value': 'au::102076', 'uuid': 'a9661aef-a849-5317-ba54-665461d6032b'}]",au::102076,https://id.rubenianum.be//ark:/86530/a9661aef-a849-5317-ba54-665461d6032b,Hamburg
4e37693b-e937-5536-ad55-9c21d86cee53,tg:rubhs:63,Places,6,"[{'value': 'au::102291', 'uuid': 'f8cea4c3-ac41-54e1-b372-8cd443c450a0'}]",au::102291,https://id.rubenianum.be//ark:/86530/f8cea4c3-ac41-54e1-b372-8cd443c450a0,Siegen
bf1ea677-dc81-5e11-997c-658e291849eb,tg:rubhs:75,Places,1,"[{'value': 'au::104810', 'uuid': '636962b7-6ad0-5b44-83b4-9eb0958ecb76'}]",au::104810,https://id.rubenianum.be//ark:/86530/636962b7-6ad0-5b44-83b4-9eb0958ecb76,Amsterdam
bf1ea677-dc81-5e11-997c-658e291849eb,tg:rubhs:75,Places,2,"[{'value': 'au::100105', 'uuid': '99596b2b-2b42-50f2-8ec3-d578638b6d71'}]",au::100105,https://id.rubenianum.be//ark:/86530/99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel
bf1ea677-dc81-5e11-997c-658e291849eb,tg:rubhs:75,Places,3,"[{'value': 'au::100654', 'uuid': 'a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2'}]",au::100654,https://id.rubenianum.be//ark:/86530/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,Gent
da5d40cc-feda-5437-be6f-2898179f56c8,tg:rubhs:22,Places,1,"[{'value': 'au::102047', 'uuid': '6b4f962f-8433-54d2-9eee-e21aa226a4a3'}]",au::102047,https://id.rubenianum.be//ark:/86530/6b4f962f-8433-54d2-9eee-e21aa226a4a3,Berlijn
3f377f02-e7c5-5b6e-992c-aef5050aa0d4,tg:rubhs:59,Places,1,"[{'value': 'au::102047', 'uuid': '6b4f962f-8433-54d2-9eee-e21aa226a4a3'}]",au::102047,https://id.rubenianum.be//ark:/86530/6b4f962f-8433-54d2-9eee-e21aa226a4a3,Berlijn
87474395-b13a-597b-821b-be7ae3d6d461,tg:rubhs:18,Places,1,"[{'value': 'au::102047', 'uuid': '6b4f962f-8433-54d2-9eee-e21aa226a4a3'}]",au::102047,https://id.rubenianum.be//ark:/86530/6b4f962f-8433-54d2-9eee-e21aa226a4a3,Berlijn
71627245-8df3-5bfa-a9ff-5dd5f397f28d,tg:rubhs:38,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
6c774a55-ac69-59f8-93a0-b1be0c7a230d,tg:rubhs:137,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
6c774a55-ac69-59f8-93a0-b1be0c7a230d,tg:rubhs:137,Places,2,"[{'value': 'au::105187', 'uuid': '2ee58405-b913-5a67-b00b-69b58b4ab0d9'}]",au::105187,https://id.rubenianum.be//ark:/86530/2ee58405-b913-5a67-b00b-69b58b4ab0d9,Rotterdam
6c774a55-ac69-59f8-93a0-b1be0c7a230d,tg:rubhs:137,Places,3,"[{'value': 'au::102849', 'uuid': '826b2ba0-7ecc-592c-877e-efeef61aeecb'}]",au::102849,https://id.rubenianum.be//ark:/86530/826b2ba0-7ecc-592c-877e-efeef61aeecb,Parijs
6c774a55-ac69-59f8-93a0-b1be0c7a230d,tg:rubhs:137,Places,4,"[{'value': 'au::106852', 'uuid': '61dbf47b-f3ae-54cf-b0d1-86b12cf797f0'}]",au::106852,https://id.rubenianum.be//ark:/86530/61dbf47b-f3ae-54cf-b0d1-86b12cf797f0,Watford
6c774a55-ac69-59f8-93a0-b1be0c7a230d,tg:rubhs:137,Places,5,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",au::100141,https://id.rubenianum.be//ark:/86530/81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen
6c774a55-ac69-59f8-93a0-b1be0c7a230d,tg:rubhs:137,Places,6,"[{'value': 'au::104803', 'uuid': 'c571926c-c2be-5549-aad8-bac82ff2f029'}]",au::104803,https://id.rubenianum.be//ark:/86530/c571926c-c2be-5549-aad8-bac82ff2f029,Zundert
6c774a55-ac69-59f8-93a0-b1be0c7a230d,tg:rubhs:137,Places,7,"[{'value': 'au::100105', 'uuid': '99596b2b-2b42-50f2-8ec3-d578638b6d71'}]",au::100105,https://id.rubenianum.be//ark:/86530/99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel
ebc83518-f60b-5f0c-b64c-80c6387a73d0,tg:rubhs:80,Places,1,"[{'value': 'au::102047', 'uuid': '6b4f962f-8433-54d2-9eee-e21aa226a4a3'}]",au::102047,https://id.rubenianum.be//ark:/86530/6b4f962f-8433-54d2-9eee-e21aa226a4a3,Berlijn
ebc83518-f60b-5f0c-b64c-80c6387a73d0,tg:rubhs:80,Places,10,"[{'value': 'au::101950', 'uuid': '05ce7ce8-0ac1-5deb-a123-79d8a40ae103'}]",au::101950,https://id.rubenianum.be//ark:/86530/05ce7ce8-0ac1-5deb-a123-79d8a40ae103,Mannheim
ebc83518-f60b-5f0c-b64c-80c6387a73d0,tg:rubhs:80,Places,11,"[{'value': 'au::102018', 'uuid': '8ec95506-7f81-5c3c-b061-9aa8478ebe4b'}]",au::102018,https://id.rubenianum.be//ark:/86530/8ec95506-7f81-5c3c-b061-9aa8478ebe4b,München
ebc83518-f60b-5f0c-b64c-80c6387a73d0,tg:rubhs:80,Places,12,"[{'value': 'au::101969', 'uuid': 'bf04b905-9e3a-5d8c-95c2-0d7b93b67535'}]",au::101969,https://id.rubenianum.be//ark:/86530/bf04b905-9e3a-5d8c-95c2-0d7b93b67535,Stuttgart
ebc83518-f60b-5f0c-b64c-80c6387a73d0,tg:rubhs:80,Places,13,"[{'value': 'au::102429', 'uuid': 'cf373938-0adb-5e8f-b8a4-882f534c6dfe'}]",au::102429,https://id.rubenianum.be//ark:/86530/cf373938-0adb-5e8f-b8a4-882f534c6dfe,Weimar
ebc83518-f60b-5f0c-b64c-80c6387a73d0,tg:rubhs:80,Places,14,"[{'value': 'au::105330', 'uuid': '5c0b7f28-a6b4-5141-8dfc-c60ffcf95f5c'}]",au::105330,https://id.rubenianum.be//ark:/86530/5c0b7f28-a6b4-5141-8dfc-c60ffcf95f5c,Klosterneuburg
ebc83518-f60b-5f0c-b64c-80c6387a73d0,tg:rubhs:80,Places,15,"[{'value': 'au::105373', 'uuid': '9c50f346-b863-5aa6-9ed1-b294a3aba428'}]",au::105373,https://id.rubenianum.be//ark:/86530/9c50f346-b863-5aa6-9ed1-b294a3aba428,Wenen
ebc83518-f60b-5f0c-b64c-80c6387a73d0,tg:rubhs:80,Places,16,"[{'value': 'au::106603', 'uuid': '7d690bf1-e8e0-5de9-9603-56fad282a65d'}]",au::106603,https://id.rubenianum.be//ark:/86530/7d690bf1-e8e0-5de9-9603-56fad282a65d,Bazel
ebc83518-f60b-5f0c-b64c-80c6387a73d0,tg:rubhs:80,Places,17,"[{'value': 'au::101893', 'uuid': '0db63870-fce9-50ec-8869-632b487a9a0a'}]",au::101893,https://id.rubenianum.be//ark:/86530/0db63870-fce9-50ec-8869-632b487a9a0a,Kopenhagen
ebc83518-f60b-5f0c-b64c-80c6387a73d0,tg:rubhs:80,Places,18,"[{'value': 'au::106586', 'uuid': 'b78fedb2-2e90-5fb3-96e5-c60991713360'}]",au::106586,https://id.rubenianum.be//ark:/86530/b78fedb2-2e90-5fb3-96e5-c60991713360,Stockholm
ebc83518-f60b-5f0c-b64c-80c6387a73d0,tg:rubhs:80,Places,19,"[{'value': 'au::105606', 'uuid': '8bdd6455-a902-54bf-a429-42fba68e43ab'}]",au::105606,https://id.rubenianum.be//ark:/86530/8bdd6455-a902-54bf-a429-42fba68e43ab,Sint-Petersburg
ebc83518-f60b-5f0c-b64c-80c6387a73d0,tg:rubhs:80,Places,2,"[{'value': 'au::101985', 'uuid': 'a36187df-2fa3-5c35-b0b2-987a38e04b75'}]",au::101985,https://id.rubenianum.be//ark:/86530/a36187df-2fa3-5c35-b0b2-987a38e04b75,Bamberg
ebc83518-f60b-5f0c-b64c-80c6387a73d0,tg:rubhs:80,Places,3,"[{'value': 'au::102084', 'uuid': 'a34dffd0-4adb-5843-b293-c8148d563e1c'}]",au::102084,https://id.rubenianum.be//ark:/86530/a34dffd0-4adb-5843-b293-c8148d563e1c,Darmstadt
ebc83518-f60b-5f0c-b64c-80c6387a73d0,tg:rubhs:80,Places,4,"[{'value': 'au::102087', 'uuid': 'f1cd9779-a9f2-53ed-81a7-dd990009167e'}]",au::102087,https://id.rubenianum.be//ark:/86530/f1cd9779-a9f2-53ed-81a7-dd990009167e,Frankfurt am Main
ebc83518-f60b-5f0c-b64c-80c6387a73d0,tg:rubhs:80,Places,5,"[{'value': 'au::102161', 'uuid': '624ebffc-2a2c-5369-be15-e8190c903a67'}]",au::102161,https://id.rubenianum.be//ark:/86530/624ebffc-2a2c-5369-be15-e8190c903a67,Hannover
ebc83518-f60b-5f0c-b64c-80c6387a73d0,tg:rubhs:80,Places,6,"[{'value': 'au::102357', 'uuid': '5a437276-7536-5644-85a5-2c982638778e'}]",au::102357,https://id.rubenianum.be//ark:/86530/5a437276-7536-5644-85a5-2c982638778e,Dresden
ebc83518-f60b-5f0c-b64c-80c6387a73d0,tg:rubhs:80,Places,7,"[{'value': 'au::101943', 'uuid': 'f48e2fad-7bf6-5cdc-91b8-8f5067367401'}]",au::101943,https://id.rubenianum.be//ark:/86530/f48e2fad-7bf6-5cdc-91b8-8f5067367401,Karlsruhe
ebc83518-f60b-5f0c-b64c-80c6387a73d0,tg:rubhs:80,Places,8,"[{'value': 'au::102097', 'uuid': 'f08815cf-8f4c-514d-88a7-eeae2348f974'}]",au::102097,https://id.rubenianum.be//ark:/86530/f08815cf-8f4c-514d-88a7-eeae2348f974,Kassel
ebc83518-f60b-5f0c-b64c-80c6387a73d0,tg:rubhs:80,Places,9,"[{'value': 'au::102401', 'uuid': '9928190a-befd-54dd-ae87-34ba0ef6e4af'}]",au::102401,https://id.rubenianum.be//ark:/86530/9928190a-befd-54dd-ae87-34ba0ef6e4af,Lübeck
f3c7e972-bd15-5ea5-a80f-88f304395901,tg:rubhs:79,Places,1,"[{'value': 'au::106890', 'uuid': '3f906e94-96af-53c4-a3b5-8baaf011e684'}]",au::106890,https://id.rubenianum.be//ark:/86530/3f906e94-96af-53c4-a3b5-8baaf011e684,Bayonne
58f9caae-36f5-5268-95c3-6b6008397d6b,tg:rubhs:176,Places,1,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",au::100141,https://id.rubenianum.be//ark:/86530/81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen
162d1564-e5ba-56ec-b3b4-ef157376760e,tg:rubhs:55,Places,1,"[{'value': 'au::100105', 'uuid': '99596b2b-2b42-50f2-8ec3-d578638b6d71'}]",au::100105,https://id.rubenianum.be//ark:/86530/99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel
