Object Number,Record Type,ResourceID,Keeper,Object Identifier,Object Number Type,Object Identifier Type,order,card,brocade.id,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Condition Status,External Relation,External Relation URL,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Archive Note,Archive Note.1,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Object Type,ire.isaar.uuid,ISAAR Brocade ID,Entity Relation,Entity Widget,Entity Identifier,kenmerken.rubobjnrgr,isaad,Associated Archive,Production Technique Type,Start Date,graph_id
,,6e38af89-47d9-5a7a-8730-98d552436b7f,,,,,1,LegacyInformation,,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>5532</priref>
			<number>AFG_092_010</number>
			<content>1 zw/w foto [Stempel ACL]. [The Massacre of the Innocents]</content>
			<object.object_number>AFG_092</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Wrong or doubtful Attributions except Jan Brueghel. Copies after Lost Pictures &amp; after extant Works. Grossmann 242</object.title>
			<object.creator/>
			<input.date>2014-06-17</input.date>
			<edit.date>2014-06-17</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.time>10:33:05</edit.time>
			<input.time>10:31:57</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,6e38af89-47d9-5a7a-8730-98d552436b7f,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003280,referentienummer,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,6e38af89-47d9-5a7a-8730-98d552436b7f,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:3280,brocade id,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,6e38af89-47d9-5a7a-8730-98d552436b7f,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:3280/N,brocade url,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,6e38af89-47d9-5a7a-8730-98d552436b7f,,,,,1,ObjectTypes,tg:rubgr:3280,kenmerken.rubedformgr,dtrvfo,,,,,,,,,,,,,,,,,,,,,,,,,,photographs,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
tg:rubgr:2682,,6eb526a7-3a4e-5460-8230-d9b96ed1ec39,Rubenianum,https://data.rubenianum.be//ark:/86530/6eb526a7-3a4e-5460-8230-d9b96ed1ec39,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,6eb526a7-3a4e-5460-8230-d9b96ed1ec39,,,,,1,Archives,tg:rubgr:2682,,,,,,isad:rub:3014,"dlod={""name"":""Map 1 (AFG_084)"",""ark"":""ark:/86530/x0/20e08b90-dd19-5c55-bba5-7d0a54353667"",""uri"":""/repositories/13/archival_objects/174561"",""id"":""isad:rub:3014"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XVII: Drawings""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_084)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/20e08b90-dd19-5c55-bba5-7d0a54353667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,6eb526a7-3a4e-5460-8230-d9b96ed1ec39,,,,,1,AssociatedRecords,tg:rubgr:2682,,,,,,,,,gerelateerd onderdeel,tg:rubgr:2683,Verwijzing naar Grossmann object,,d2061bea-c16f-54f3-a9a4-656f8ebd38cd,"[{""resourceId"": ""d2061bea-c16f-54f3-a9a4-656f8ebd38cd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e76fa584-125d-4e84-bbf5-054f511fd6fe"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,6eb526a7-3a4e-5460-8230-d9b96ed1ec39,,,,,2,AssociatedRecords,tg:rubgr:2682,,,,,,,,,gerelateerd onderdeel,tg:rubgr:2684,Verwijzing naar Grossmann object,,cdb0317d-4784-5bf7-87b7-bd542e50c9a6,"[{""resourceId"": ""cdb0317d-4784-5bf7-87b7-bd542e50c9a6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""45bcaf62-448e-4041-9809-8a3a0553116c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,6eb526a7-3a4e-5460-8230-d9b96ed1ec39,,,,,3,AssociatedRecords,tg:rubgr:2682,,,,,,,,,gerelateerd onderdeel,tg:rubgr:2685,Verwijzing naar Grossmann object,,1501a300-821b-57ba-ba5d-ee388f1ad578,"[{""resourceId"": ""1501a300-821b-57ba-ba5d-ee388f1ad578"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bb49ddd2-e137-48de-bd70-617ef1cf85cc"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,6eb526a7-3a4e-5460-8230-d9b96ed1ec39,,,,,1,Items,tg:rubgr:2682,,,,,,,,,,,,,,,,,,,,,,AFG_084_096,isad:rub:3014,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,6eb526a7-3a4e-5460-8230-d9b96ed1ec39,,,,,1,Keywords,tg:rubgr:2682,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,"Berlijn, Kupferstichkabinett",,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,6eb526a7-3a4e-5460-8230-d9b96ed1ec39,,,,,1,LegacyInformation,,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4924</priref>
			<number>AFG_084_096</number>
			<date.precise>1975-12-22</date.precise>
			<content>1 zw/w foto [Notitie FG op enveloppe]: Photo's from Anzelewski. Drawings in Berlin by Bruegel, or related to him. [Notitie in onbekend handschrift]: Abb. 38.</content>
			<object.object_number>AFG_084</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<parts.title>1 zw/w foto [Notitie FG op enveloppe]: Photo's from Anzelewski. Drawings in Berlin by Bruegel; [Notitie FG]: ' L. Burchard 1913, sp. 227r. Zwei Bauern u. B&#228;uerinen, Mnvoll.? Fig. nicht auf gl. H&#246;he wie Ldsch.-K&#246;nnte zweilfeloss, dass Fig. von Bruegel; Friedl&#228;nder 1921, Abb. 76; Tolnay 1935, Abb. 180, S. 46; KdZ 1376, Pieter Bruegel d.&#196;.; [Notitie in onbekend handschrift]: Abb. 114.</parts.title>
			<parts.title>1 zw/w foto [Notitie FG op enveloppe]: Photo's from Anzelewski. Drawings in Berlin by Bruegel, or related to him. [Notitie in onbekend handschrift]: KdZ 5541, nach Pieter Bruegel d.&#196;., Kat. 102, Abb.135.</parts.title>
			<parts.title>1 zw/w foto [Notitie FG op enveloppe]: Photo's from Anzelewski. Drawings in Berlin by Bruegel, or related to him. [Notitie in onbekend handschrift]: KdZ 4546 Valckenborch, Abb. 187.</parts.title>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Drawings</object.title>
			<keyword>Berlijn, Kupferstichkabinett</keyword>
			<object.creator/>
			<input.date>2014-02-13</input.date>
			<edit.date>2018-05-25</edit.date>
			<edit.date>2014-08-19</edit.date>
			<edit.date>2014-02-13</edit.date>
			<edit.date>2014-02-13</edit.date>
			<edit.date>2014-02-13</edit.date>
			<edit.date>2014-02-13</edit.date>
			<edit.date>2014-02-13</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>sa73120</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<parts_reference>AFG_084_097</parts_reference>
			<parts_reference>AFG_084_098</parts_reference>
			<parts_reference>AFG_084_099</parts_reference>
			<edit.time>11:58:20</edit.time>
			<edit.time>16:15:36</edit.time>
			<edit.time>16:20:17</edit.time>
			<edit.time>16:16:15</edit.time>
			<edit.time>16:15:09</edit.time>
			<edit.time>16:10:44</edit.time>
			<edit.time>15:58:03</edit.time>
			<input.time>15:42:40</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,6eb526a7-3a4e-5460-8230-d9b96ed1ec39,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002682,referentienummer,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,6eb526a7-3a4e-5460-8230-d9b96ed1ec39,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2682,brocade id,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,6eb526a7-3a4e-5460-8230-d9b96ed1ec39,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2682/N,brocade url,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,6eb526a7-3a4e-5460-8230-d9b96ed1ec39,,,,,1,ObjectTypes,tg:rubgr:2682,kenmerken.rubedformgr,dtrvfo,,,,,,,,,,,,,,,,,,,,,,,,,,photographs,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,6eb526a7-3a4e-5460-8230-d9b96ed1ec39,,,,,,ProductionTimeSpans,tg:rubgr:2682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975-12-22,92359c2c-7156-11ec-975f-9cf387da2c40
tg:rubgr:2224,,7020c844-259c-5cc4-a316-7993bdddccca,Rubenianum,https://data.rubenianum.be//ark:/86530/7020c844-259c-5cc4-a316-7993bdddccca,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,7020c844-259c-5cc4-a316-7993bdddccca,,,,,1,Archives,tg:rubgr:2224,,,,,,isad:rub:2998,"dlod={""name"":""Map 9 (AFG_068)"",""ark"":""ark:/86530/x0/c58baae3-ad40-5648-b4f2-521947d38721"",""uri"":""/repositories/13/archival_objects/174542"",""id"":""isad:rub:2998"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XIV: Doubtful and Wrong attributions""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 9 (AFG_068)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/c58baae3-ad40-5648-b4f2-521947d38721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,7020c844-259c-5cc4-a316-7993bdddccca,,,,,a::rub.56,ExternalRelationsExtras,tg:rubgr:2224,ow.link,,,,,,,,,,,,,,,online catalogs,https://rkd.nl/explore/images/220071, RKDimages,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,7020c844-259c-5cc4-a316-7993bdddccca,,,,,1,Items,tg:rubgr:2224,,,,,,,,,,,,,,,,,,,,,,AFG_068_002,isad:rub:2998,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,7020c844-259c-5cc4-a316-7993bdddccca,,,,,1,Keywords,tg:rubgr:2224,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,"Washington, National Gallery of Art",,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,7020c844-259c-5cc4-a316-7993bdddccca,,,,,1,LegacyInformation,,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4467</priref>
			<number>AFG_068_002</number>
			<content>2 zw/w foto's van het geheel, 12 detailfoto's.</content>
			<object.object_number>AFG_068</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>The Martyrdom of Saint Catherine</object.title>
			<keyword>Washington, National Gallery of Art</keyword>
			<object.creator>Cock, Matthys</object.creator>
			<input.date>2013-04-26</input.date>
			<edit.date>2014-11-07</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.time>16:31:00</edit.time>
			<input.time>10:24:27</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,7020c844-259c-5cc4-a316-7993bdddccca,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002224,referentienummer,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,7020c844-259c-5cc4-a316-7993bdddccca,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2224,brocade id,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,7020c844-259c-5cc4-a316-7993bdddccca,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2224/N,brocade url,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,7020c844-259c-5cc4-a316-7993bdddccca,,,,,1,ObjectTypes,tg:rubgr:2224,kenmerken.rubedformgr,dtrvfo,,,,,,,,,,,,,,,,,,,,,,,,,,photographs,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
tg:rubgr:1399,,708ed429-392e-5eca-8a18-65eae43c07fe,Rubenianum,https://data.rubenianum.be//ark:/86530/708ed429-392e-5eca-8a18-65eae43c07fe,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,708ed429-392e-5eca-8a18-65eae43c07fe,,,,,1,Archives,tg:rubgr:1399,,,,,,isad:rub:2968,"dlod={""name"":""Map 1 (AFG_038)"",""ark"":""ark:/86530/x0/9c66368b-a660-5150-9048-5921fe7fd360"",""uri"":""/repositories/13/archival_objects/174509"",""id"":""isad:rub:2968"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XI: Bird Trap / Sermon of St John / Conversion of Paul / Adoration in Snow / Crupples / Cockaigne""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_038)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/9c66368b-a660-5150-9048-5921fe7fd360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,708ed429-392e-5eca-8a18-65eae43c07fe,,,,,a::rub.38,ExternalRelationsExtras,tg:rubgr:1399,ow.link,,,,,,,,,,,,,,,online catalogs,https://rkd.nl/explore/images/54753, RKDimages,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,708ed429-392e-5eca-8a18-65eae43c07fe,,,,,1,Items,tg:rubgr:1399,,,,,,,,,,,,,,,,,,,,,,AFG_038_005,isad:rub:2968,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,708ed429-392e-5eca-8a18-65eae43c07fe,,,,,1,Keywords,tg:rubgr:1399,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,"Goldscheider, Ludwig",,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,708ed429-392e-5eca-8a18-65eae43c07fe,,,,,2,Keywords,tg:rubgr:1399,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,"Duca, Vittorio",,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,708ed429-392e-5eca-8a18-65eae43c07fe,,,,,3,Keywords,tg:rubgr:1399,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,"Pauw, Charles de",,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,708ed429-392e-5eca-8a18-65eae43c07fe,,,,,1,LegacyInformation,,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>3648</priref>
			<number>AFG_038_005</number>
			<content>1 zw/w foto van het geheel, stempel F. Bruckmann A.-G. M&#252;nchen: [notitie FG]: L.G.; L.G. Received from L. Goldscheider. In April 1976 with M. Charles de Pauw, Boulevard E. Jacqmain 162, Bruxelles, ex. Duca, Milan.</content>
			<object.object_number>AFG_038</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<editorial_form>Notitie</editorial_form>
			<object.title>The Sermon of St. John the Baptist</object.title>
			<keyword>Goldscheider, Ludwig</keyword>
			<keyword>Duca, Vittorio</keyword>
			<keyword>Pauw, Charles de</keyword>
			<object.creator>Bruegel, Pieter I</object.creator>
			<input.date>2012-08-27</input.date>
			<edit.date>2014-09-11</edit.date>
			<edit.date>2014-09-11</edit.date>
			<edit.date>2012-10-15</edit.date>
			<edit.date>2012-09-19</edit.date>
			<edit.date>2012-09-19</edit.date>
			<edit.date>2012-08-27</edit.date>
			<edit.date>2012-08-27</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>09:51:36</edit.time>
			<edit.time>09:50:52</edit.time>
			<edit.time>11:29:46</edit.time>
			<edit.time>11:08:13</edit.time>
			<edit.time>11:07:11</edit.time>
			<edit.time>11:22:51</edit.time>
			<edit.time>11:21:07</edit.time>
			<input.time>11:18:58</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,708ed429-392e-5eca-8a18-65eae43c07fe,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000001399,referentienummer,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,708ed429-392e-5eca-8a18-65eae43c07fe,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:1399,brocade id,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,708ed429-392e-5eca-8a18-65eae43c07fe,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:1399/N,brocade url,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,708ed429-392e-5eca-8a18-65eae43c07fe,,,,,1,ObjectTypes,tg:rubgr:1399,kenmerken.rubedformgr,dtrvfo,,,,,,,,,,,,,,,,,,,,,,,,,,photographs,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,708ed429-392e-5eca-8a18-65eae43c07fe,,,,,2,ObjectTypes,tg:rubgr:1399,kenmerken.rubedformgr,dtrvnt,,,,,,,,,,,,,,,,,,,,,,,,,,notes (documents),,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,708ed429-392e-5eca-8a18-65eae43c07fe,,,,,2,ProductionTechniques,tg:rubgr:1399,kenmerken.rubedformgr,dtrvnt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,handwriting,,92359c2c-7156-11ec-975f-9cf387da2c40
tg:rubgr:2288,,70b41165-9e3b-5ff3-8df6-783b5b71d41a,Rubenianum,https://data.rubenianum.be//ark:/86530/70b41165-9e3b-5ff3-8df6-783b5b71d41a,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,70b41165-9e3b-5ff3-8df6-783b5b71d41a,,,,,1,Archives,tg:rubgr:2288,,,,,,isad:rub:3004,"dlod={""name"":""Map 4 (AFG_074)"",""ark"":""ark:/86530/x0/ec422e8a-2f1a-5d3e-a1ac-f34db836d3cd"",""uri"":""/repositories/13/archival_objects/174549"",""id"":""isad:rub:3004"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XV: Jan Brueghel / P.B. II / Artists related to J.B. / as well as Jan van Kessel / Doubtful attributions to P.B. I""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 4 (AFG_074)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/ec422e8a-2f1a-5d3e-a1ac-f34db836d3cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,70b41165-9e3b-5ff3-8df6-783b5b71d41a,,,,,1,Items,tg:rubgr:2288,,,,,,,,,,,,,,,,,,,,,,AFG_074_001,isad:rub:3004,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,70b41165-9e3b-5ff3-8df6-783b5b71d41a,,,,,1,Keywords,tg:rubgr:2288,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,"Kraus, Julia",,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,70b41165-9e3b-5ff3-8df6-783b5b71d41a,,,,,1,LegacyInformation,,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4531</priref>
			<number>AFG_074_001</number>
			<content>1 zw/w foto: Notitie in onbekend handschrift: Jan van Kessel, Panel 52 x 86 cm; Notitie FG: 'Mrs. Julia Kraus, June-July 1976.</content>
			<object.object_number>AFG_074</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>foto</editorial_form>
			<object.title/>
			<keyword>Kraus, Julia</keyword>
			<object.creator>Kessel, Jan I van</object.creator>
			<input.date>2013-05-30</input.date>
			<edit.date>2014-11-27</edit.date>
			<edit.date>2014-11-27</edit.date>
			<edit.date>2013-05-30</edit.date>
			<edit.date>2013-05-30</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>09:52:09</edit.time>
			<edit.time>09:42:03</edit.time>
			<edit.time>16:29:32</edit.time>
			<edit.time>16:18:09</edit.time>
			<input.time>15:56:05</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,70b41165-9e3b-5ff3-8df6-783b5b71d41a,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002288,referentienummer,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,70b41165-9e3b-5ff3-8df6-783b5b71d41a,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2288,brocade id,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,70b41165-9e3b-5ff3-8df6-783b5b71d41a,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2288/N,brocade url,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,70b41165-9e3b-5ff3-8df6-783b5b71d41a,,,,,1,ObjectTypes,tg:rubgr:2288,kenmerken.rubedformgr,dtrvnt,,,,,,,,,,,,,,,,,,,,,,,,,,notes (documents),,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,70b41165-9e3b-5ff3-8df6-783b5b71d41a,,,,,2,ObjectTypes,tg:rubgr:2288,kenmerken.rubedformgr,dtrvfo,,,,,,,,,,,,,,,,,,,,,,,,,,photographs,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,70b41165-9e3b-5ff3-8df6-783b5b71d41a,,,,,1,ProductionTechniques,tg:rubgr:2288,kenmerken.rubedformgr,dtrvnt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,handwriting,,92359c2c-7156-11ec-975f-9cf387da2c40
tg:rubgr:182,,70b737b4-71f7-5d9b-9480-3f4d993993c2,Rubenianum,https://data.rubenianum.be//ark:/86530/70b737b4-71f7-5d9b-9480-3f4d993993c2,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
