ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition Status,Document status,Object Type,archiefstuknummer,title,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier
a274d67a-25f5-54cb-874a-dcd5aeb2b45e,tg:rubgr:40_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
a274d67a-25f5-54cb-874a-dcd5aeb2b45e,tg:rubgr:40_#1,e22_ObjectTypes,2,kenmerken.rubedformgr,dtrvre,,,,,,,,,references,,,,,,,
a274d67a-25f5-54cb-874a-dcd5aeb2b45e,tg:rubgr:40_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_001_040,,,,,,
a274d67a-25f5-54cb-874a-dcd5aeb2b45e,tg:rubgr:40_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_001_040,,,,,
a2ce946e-2e8c-5a0e-b4bf-ebdb38da448b,tg:rubgr:628_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:628_#1,https://data.rubenianum.be//ark:/86530/a2ce946e-2e8c-5a0e-b4bf-ebdb38da448b
a2ce946e-2e8c-5a0e-b4bf-ebdb38da448b,tg:rubgr:628_#1,e22_Archives,1,,,,,,isad:rub:2943,"dlod={""name"":""Map 3 (AFG_013)"",""ark"":""ark:/86530/x0/6b256723-5571-534f-a505-2a1815bd0174"",""uri"":""/repositories/13/archival_objects/174478"",""id"":""isad:rub:2943"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""V: Resurrection / Death of Virgin / Monkeys / Suicide of Saul / Flight into Egypt""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 3 (AFG_013)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/6b256723-5571-534f-a505-2a1815bd0174,,,,,,,,,,
a2ce946e-2e8c-5a0e-b4bf-ebdb38da448b,tg:rubgr:628_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
a2ce946e-2e8c-5a0e-b4bf-ebdb38da448b,tg:rubgr:628_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_013_031,,,,,,
a2ce946e-2e8c-5a0e-b4bf-ebdb38da448b,tg:rubgr:628_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_013_031,,,,,
a2d1eac7-00b9-50ff-8dc3-3e9cd17e3389,tg:rubgr:4886_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4886_#1,https://data.rubenianum.be//ark:/86530/a2d1eac7-00b9-50ff-8dc3-3e9cd17e3389
a2d1eac7-00b9-50ff-8dc3-3e9cd17e3389,tg:rubgr:4886_#1,e22_Archives,1,,,,,,isad:rub:3058,"dlod={""name"":""43: Varia (AFG_136)"",""ark"":""ark:/86530/x0/e65a2a38-2051-5bef-ad42-00846b79e580"",""uri"":""/repositories/13/archival_objects/174605"",""id"":""isad:rub:3058"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""43: Varia (AFG_136)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/e65a2a38-2051-5bef-ad42-00846b79e580,,,,,,,,,,
a2d1eac7-00b9-50ff-8dc3-3e9cd17e3389,tg:rubgr:4886_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
a2d1eac7-00b9-50ff-8dc3-3e9cd17e3389,tg:rubgr:4886_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_136_014,,,,,,
a2d1eac7-00b9-50ff-8dc3-3e9cd17e3389,tg:rubgr:4886_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_136_014,,,,,
a30607b0-33fb-5179-9b69-32b2721000d4,tg:rubgr:3508_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3508_#1,https://data.rubenianum.be//ark:/86530/a30607b0-33fb-5179-9b69-32b2721000d4
a30607b0-33fb-5179-9b69-32b2721000d4,tg:rubgr:3508_#1,e22_Archives,1,,,,,,isad:rub:3020,"dlod={""name"":""6: Encyclopedia Britannica (AFG_094)"",""ark"":""ark:/86530/x0/a2283932-5fec-50a6-be30-91759dace6f4"",""uri"":""/repositories/13/archival_objects/174568"",""id"":""isad:rub:3020"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""6: Encyclopedia Britannica (AFG_094)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/a2283932-5fec-50a6-be30-91759dace6f4,,,,,,,,,,
a30607b0-33fb-5179-9b69-32b2721000d4,tg:rubgr:3508_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
a30607b0-33fb-5179-9b69-32b2721000d4,tg:rubgr:3508_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_094_072,,,,,,
a30607b0-33fb-5179-9b69-32b2721000d4,tg:rubgr:3508_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_094_072,,,,,
a30cb522-8340-53b1-bf9f-a986c156f7cd,tg:rubgr:4569_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4569_#1,https://data.rubenianum.be//ark:/86530/a30cb522-8340-53b1-bf9f-a986c156f7cd
a30cb522-8340-53b1-bf9f-a986c156f7cd,tg:rubgr:4569_#1,e22_Archives,1,,,,,,isad:rub:3038,"dlod={""name"":""24: Paintings \u0026 Drawings after Bruegel (AFG_117)"",""ark"":""ark:/86530/x0/46244926-5aed-5d65-a107-3475d44c38d4"",""uri"":""/repositories/13/archival_objects/174586"",""id"":""isad:rub:3038"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""24: Paintings \u0026 Drawings after Bruegel (AFG_117)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/46244926-5aed-5d65-a107-3475d44c38d4,,,,,,,,,,
a30cb522-8340-53b1-bf9f-a986c156f7cd,tg:rubgr:4569_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
a30cb522-8340-53b1-bf9f-a986c156f7cd,tg:rubgr:4569_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_117_005,,,,,,
a30cb522-8340-53b1-bf9f-a986c156f7cd,tg:rubgr:4569_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_117_005,,,,,
a31ae0c0-a3e1-524d-9cf8-de9a723c95f2,tg:rubgr:5009_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:5009_#1,https://data.rubenianum.be//ark:/86530/a31ae0c0-a3e1-524d-9cf8-de9a723c95f2
a31ae0c0-a3e1-524d-9cf8-de9a723c95f2,tg:rubgr:5009_#1,e22_Archives,1,,,,,,isad:rub:3059,"dlod={""name"":""44: Ortelius - Religion (AFG_137)"",""ark"":""ark:/86530/x0/4307289a-a8cf-547c-b866-a366e2dcb97d"",""uri"":""/repositories/13/archival_objects/174606"",""id"":""isad:rub:3059"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""44: Ortelius - Religion (AFG_137)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/4307289a-a8cf-547c-b866-a366e2dcb97d,,,,,,,,,,
a31ae0c0-a3e1-524d-9cf8-de9a723c95f2,tg:rubgr:5009_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
a31ae0c0-a3e1-524d-9cf8-de9a723c95f2,tg:rubgr:5009_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_137_044,,,,,,
a31ae0c0-a3e1-524d-9cf8-de9a723c95f2,tg:rubgr:5009_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_137_044,,,,,
a35d9e4a-1a77-5d83-b481-e7e9352e7ec2,tg:rubgr:2419_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2419_#1,https://data.rubenianum.be//ark:/86530/a35d9e4a-1a77-5d83-b481-e7e9352e7ec2
a35d9e4a-1a77-5d83-b481-e7e9352e7ec2,tg:rubgr:2419_#1,e22_Archives,1,,,,,,isad:rub:3011,"dlod={""name"":""Map 11 (AFG_081)"",""ark"":""ark:/86530/x0/5d16383d-47f0-59b3-bed8-c572065edd4e"",""uri"":""/repositories/13/archival_objects/174556"",""id"":""isad:rub:3011"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XV: Jan Brueghel / P.B. II / Artists related to J.B. / as well as Jan van Kessel / Doubtful attributions to P.B. I""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 11 (AFG_081)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/5d16383d-47f0-59b3-bed8-c572065edd4e,,,,,,,,,,
a35d9e4a-1a77-5d83-b481-e7e9352e7ec2,tg:rubgr:2419_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
a35d9e4a-1a77-5d83-b481-e7e9352e7ec2,tg:rubgr:2419_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_081_004,,,,,,
a35d9e4a-1a77-5d83-b481-e7e9352e7ec2,tg:rubgr:2419_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_081_004,,,,,
a3e2a421-cb6c-55d1-90af-bd0e598a629e,tg:rubgr:135_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:135_#1,https://data.rubenianum.be//ark:/86530/a3e2a421-cb6c-55d1-90af-bd0e598a629e
a3e2a421-cb6c-55d1-90af-bd0e598a629e,tg:rubgr:135_#1,e22_Archives,1,,,,,,isad:rub:2933,"dlod={""name"":""Map 1 (AFG_003)"",""ark"":""ark:/86530/x0/198948e1-0623-5404-9a6f-d2e0aeec0bbe"",""uri"":""/repositories/13/archival_objects/174465"",""id"":""isad:rub:2933"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""II: Icarus / Adoration""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_003)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/198948e1-0623-5404-9a6f-d2e0aeec0bbe,,,,,,,,,,
a3e2a421-cb6c-55d1-90af-bd0e598a629e,tg:rubgr:135_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
a3e2a421-cb6c-55d1-90af-bd0e598a629e,tg:rubgr:135_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_003_063,,,,,,
a3e2a421-cb6c-55d1-90af-bd0e598a629e,tg:rubgr:135_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_003_063,,,,,
a448eb7e-ffe6-5cd8-9ea6-f8701bdd98df,tg:rubgr:4901_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4901_#1,https://data.rubenianum.be//ark:/86530/a448eb7e-ffe6-5cd8-9ea6-f8701bdd98df
a448eb7e-ffe6-5cd8-9ea6-f8701bdd98df,tg:rubgr:4901_#1,e22_Archives,1,,,,,,isad:rub:3058,"dlod={""name"":""43: Varia (AFG_136)"",""ark"":""ark:/86530/x0/e65a2a38-2051-5bef-ad42-00846b79e580"",""uri"":""/repositories/13/archival_objects/174605"",""id"":""isad:rub:3058"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""43: Varia (AFG_136)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/e65a2a38-2051-5bef-ad42-00846b79e580,,,,,,,,,,
a448eb7e-ffe6-5cd8-9ea6-f8701bdd98df,tg:rubgr:4901_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
a448eb7e-ffe6-5cd8-9ea6-f8701bdd98df,tg:rubgr:4901_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_136_029,,,,,,
a448eb7e-ffe6-5cd8-9ea6-f8701bdd98df,tg:rubgr:4901_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_136_029,,,,,
a44bc7dc-1db7-511f-922f-3cdfa1f50175,tg:rubgr:873_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:873_#1,https://data.rubenianum.be//ark:/86530/a44bc7dc-1db7-511f-922f-3cdfa1f50175
a44bc7dc-1db7-511f-922f-3cdfa1f50175,tg:rubgr:873_#1,e22_Archives,1,,,,,,isad:rub:2949,"dlod={""name"":""Map 1 (AFG_019)"",""ark"":""ark:/86530/x0/a2831777-5bc3-554f-9665-14ef4be7053d"",""uri"":""/repositories/13/archival_objects/174486"",""id"":""isad:rub:2949"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""VII: Procession to Calvary / Adoration / Adulteress""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_019)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/a2831777-5bc3-554f-9665-14ef4be7053d,,,,,,,,,,
a44bc7dc-1db7-511f-922f-3cdfa1f50175,tg:rubgr:873_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
a44bc7dc-1db7-511f-922f-3cdfa1f50175,tg:rubgr:873_#1,e22_ObjectTypes,2,kenmerken.rubedformgr,dtrvre,,,,,,,,,references,,,,,,,
a44bc7dc-1db7-511f-922f-3cdfa1f50175,tg:rubgr:873_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_019_044,,,,,,
a44bc7dc-1db7-511f-922f-3cdfa1f50175,tg:rubgr:873_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_019_044,,,,,
a47f66fe-8d58-5cf5-844a-40a25ebbaab6,tg:rubgr:1796_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1796_#1,https://data.rubenianum.be//ark:/86530/a47f66fe-8d58-5cf5-844a-40a25ebbaab6
a47f66fe-8d58-5cf5-844a-40a25ebbaab6,tg:rubgr:1796_#1,e22_Archives,1,,,,,,isad:rub:2976,"dlod={""name"":""Map 3 (AFG_046)"",""ark"":""ark:/86530/x0/39fe3e06-d693-52bb-9a06-bfb7d2903f6d"",""uri"":""/repositories/13/archival_objects/174518"",""id"":""isad:rub:2976"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XII: Bird Nester / Misanthrope / Blind / Woman's Head / Magpie / Storm at Sea / Shepherds""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 3 (AFG_046)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/39fe3e06-d693-52bb-9a06-bfb7d2903f6d,,,,,,,,,,
a47f66fe-8d58-5cf5-844a-40a25ebbaab6,tg:rubgr:1796_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
a47f66fe-8d58-5cf5-844a-40a25ebbaab6,tg:rubgr:1796_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_046_099,,,,,,
a47f66fe-8d58-5cf5-844a-40a25ebbaab6,tg:rubgr:1796_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_046_099,,,,,
a49d9de6-ac9f-5fab-961c-75e5cd71bf62,tg:rubgr:4906_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4906_#1,https://data.rubenianum.be//ark:/86530/a49d9de6-ac9f-5fab-961c-75e5cd71bf62
a49d9de6-ac9f-5fab-961c-75e5cd71bf62,tg:rubgr:4906_#1,e22_Archives,1,,,,,,isad:rub:3058,"dlod={""name"":""43: Varia (AFG_136)"",""ark"":""ark:/86530/x0/e65a2a38-2051-5bef-ad42-00846b79e580"",""uri"":""/repositories/13/archival_objects/174605"",""id"":""isad:rub:3058"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""43: Varia (AFG_136)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/e65a2a38-2051-5bef-ad42-00846b79e580,,,,,,,,,,
a49d9de6-ac9f-5fab-961c-75e5cd71bf62,tg:rubgr:4906_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
a49d9de6-ac9f-5fab-961c-75e5cd71bf62,tg:rubgr:4906_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_136_034,,,,,,
a49d9de6-ac9f-5fab-961c-75e5cd71bf62,tg:rubgr:4906_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_136_034,,,,,
a4a0dde4-07e9-5729-a301-d96afd44a9d2,tg:rubgr:5272_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:5272_#1,https://data.rubenianum.be//ark:/86530/a4a0dde4-07e9-5729-a301-d96afd44a9d2
a4a0dde4-07e9-5729-a301-d96afd44a9d2,tg:rubgr:5272_#1,e22_Archives,1,,,,,,isad:rub:3068,"dlod={""name"":""53: Problems - Berlin Exhibition 1975 (AFG_145)"",""ark"":""ark:/86530/x0/e6ea8d4c-b3f2-5e25-ac08-2b663a196a75"",""uri"":""/repositories/13/archival_objects/174615"",""id"":""isad:rub:3068"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""53: Problems - Berlin Exhibition 1975 (AFG_145)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/e6ea8d4c-b3f2-5e25-ac08-2b663a196a75,,,,,,,,,,
a4a0dde4-07e9-5729-a301-d96afd44a9d2,tg:rubgr:5272_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
a4a0dde4-07e9-5729-a301-d96afd44a9d2,tg:rubgr:5272_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_145_002,,,,,,
a4a0dde4-07e9-5729-a301-d96afd44a9d2,tg:rubgr:5272_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_145_002,,,,,
a4a59865-1ac9-582a-aa78-2243b861e1e9,tg:rubgr:5103_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:5103_#1,https://data.rubenianum.be//ark:/86530/a4a59865-1ac9-582a-aa78-2243b861e1e9
a4a59865-1ac9-582a-aa78-2243b861e1e9,tg:rubgr:5103_#1,e22_Archives,1,,,,,,isad:rub:3064,"dlod={""name"":""49: Stridbeck Disputation Sweden (AFG_142)"",""ark"":""ark:/86530/x0/feabe620-0fd3-58f5-bc87-d64637ad4e46"",""uri"":""/repositories/13/archival_objects/174611"",""id"":""isad:rub:3064"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""49: Stridbeck Disputation Sweden (AFG_142)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/feabe620-0fd3-58f5-bc87-d64637ad4e46,,,,,,,,,,
a4a59865-1ac9-582a-aa78-2243b861e1e9,tg:rubgr:5103_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
a4a59865-1ac9-582a-aa78-2243b861e1e9,tg:rubgr:5103_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_142_020,,,,,,
a4a59865-1ac9-582a-aa78-2243b861e1e9,tg:rubgr:5103_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_142_020,,,,,
a4f23a09-fea7-5475-9a7e-5e313bd63d44,tg:rubgr:5024_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:5024_#1,https://data.rubenianum.be//ark:/86530/a4f23a09-fea7-5475-9a7e-5e313bd63d44
a4f23a09-fea7-5475-9a7e-5e313bd63d44,tg:rubgr:5024_#1,e22_Archives,1,,,,,,isad:rub:3061,"dlod={""name"":""46: General - Glück - Stridbeck (AFG_139)"",""ark"":""ark:/86530/x0/e9b21174-408c-5cfd-bc3b-01e2e58c5993"",""uri"":""/repositories/13/archival_objects/174608"",""id"":""isad:rub:3061"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""46: General - Glück - Stridbeck (AFG_139)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/e9b21174-408c-5cfd-bc3b-01e2e58c5993,,,,,,,,,,
a4f23a09-fea7-5475-9a7e-5e313bd63d44,tg:rubgr:5024_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
a4f23a09-fea7-5475-9a7e-5e313bd63d44,tg:rubgr:5024_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_139_004,,,,,,
a4f23a09-fea7-5475-9a7e-5e313bd63d44,tg:rubgr:5024_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_139_004,,,,,
a4f9bd00-84d5-54b1-b856-2d884905f2bb,tg:rubgr:5038_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:5038_#1,https://data.rubenianum.be//ark:/86530/a4f9bd00-84d5-54b1-b856-2d884905f2bb
a4f9bd00-84d5-54b1-b856-2d884905f2bb,tg:rubgr:5038_#1,e22_Archives,1,,,,,,isad:rub:3062,"dlod={""name"":""47: Varia (AFG_140)"",""ark"":""ark:/86530/x0/859f365d-3434-5094-8df3-9cc57818d857"",""uri"":""/repositories/13/archival_objects/174609"",""id"":""isad:rub:3062"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""47: Varia (AFG_140)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/859f365d-3434-5094-8df3-9cc57818d857,,,,,,,,,,
a4f9bd00-84d5-54b1-b856-2d884905f2bb,tg:rubgr:5038_#1,e22_ObjectTypes,1,kenmerken.rubedformgr,dtrvbr,,,,,,,,,letters (correspondence),,,,,,,
a4f9bd00-84d5-54b1-b856-2d884905f2bb,tg:rubgr:5038_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,AFG_140_001,,,,,,
a4f9bd00-84d5-54b1-b856-2d884905f2bb,tg:rubgr:5038_#1,e22_OtherIdentifiers,1,,,,,,,,,,,,,AFG_140_001,,,,,
a5024230-9409-5bc7-bcf5-a6ca1158ac64,tg:rubgr:1008_#1,AA,0,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1008_#1,https://data.rubenianum.be//ark:/86530/a5024230-9409-5bc7-bcf5-a6ca1158ac64
