ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Start Date,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,ire.isaar.uuid,ISAAR Brocade ID,Original Entity Type,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
8229ad8d-2663-5f87-921a-d8a4d779cba4,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:1649,brocade id,False,,,,,,,,,,,,,,,,,,,
8229ad8d-2663-5f87-921a-d8a4d779cba4,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:1649/N,brocade url,False,,,,,,,,,,,,,,,,,,,
8229ad8d-2663-5f87-921a-d8a4d779cba4,tg:rubgr:1649,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1c374c32-6300-5e32-bdf9-5b48856f0b01"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8545076f-d7a2-4293-9550-87af879c3c3e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,
8229ad8d-2663-5f87-921a-d8a4d779cba4,tg:rubgr:1649,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_045_005,repository numbers,,,,,,,,,,,
8229ad8d-2663-5f87-921a-d8a4d779cba4,tg:rubgr:1649,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_045_005,titles proper,Dutch (language),,,,,,,,
82e77afb-293f-5e22-868f-cbde64e16366,tg:rubgr:1327,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1327,https://data.rubenianum.be//ark:/86530/82e77afb-293f-5e22-868f-cbde64e16366,Foto's,,,,
82e77afb-293f-5e22-868f-cbde64e16366,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1af344ba-c52d-40f2-a1ee-52d8d8cd8e6a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""937de989-3113-4ea3-ba9e-81274103bc0a"", ""inverseOntologyProperty"": """"}]"
82e77afb-293f-5e22-868f-cbde64e16366,tg:rubgr:1327,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
82e77afb-293f-5e22-868f-cbde64e16366,tg:rubgr:1327,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,"11 zw/w foto's: The Detroit Institute of Arts, The Wedding Dance: 2 van het geheel; 9 details.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82e77afb-293f-5e22-868f-cbde64e16366,tg:rubgr:1327,e73_ExternalRelationsExtras,a::rub.35,ow.link,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,219317,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,
82e77afb-293f-5e22-868f-cbde64e16366,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000001327,referentienummer,False,,,,,,,,,,,,,,,,,,,
82e77afb-293f-5e22-868f-cbde64e16366,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>3576</priref>
			<number>AFG_034_042</number>
			<content>11 zw/w foto's: The Detroit Institute of Arts, The Wedding Dance: 2 van het geheel; 9 details.</content>
			<object.object_number>AFG_034</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>The Wedding Dance in the Open Air</object.title>
			<object.creator>Bruegel, Pieter I</object.creator>
			<input.date>2012-08-13</input.date>
			<edit.date>2012-08-13</edit.date>
			<edit.date>2012-08-13</edit.date>
			<edit.date>2012-08-13</edit.date>
			<edit.date>2012-08-13</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>09:33:38</edit.time>
			<edit.time>09:29:03</edit.time>
			<edit.time>09:27:52</edit.time>
			<edit.time>09:24:03</edit.time>
			<input.time>09:23:04</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,
82e77afb-293f-5e22-868f-cbde64e16366,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:1327,brocade id,False,,,,,,,,,,,,,,,,,,,
82e77afb-293f-5e22-868f-cbde64e16366,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:1327/N,brocade url,False,,,,,,,,,,,,,,,,,,,
82e77afb-293f-5e22-868f-cbde64e16366,tg:rubgr:1327,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""496126eb-cd4e-57f6-b5c7-f1aea5fa3de8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""099aec45-6d21-4976-9575-36c104d9827e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,
82e77afb-293f-5e22-868f-cbde64e16366,tg:rubgr:1327,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_034_042,repository numbers,,,,,,,,,,,
82e77afb-293f-5e22-868f-cbde64e16366,tg:rubgr:1327,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_034_042,titles proper,Dutch (language),,,,,,,,
8312a301-68fb-58c1-ad18-57e8eb3e3408,tg:rubgr:3315,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3315,https://data.rubenianum.be//ark:/86530/8312a301-68fb-58c1-ad18-57e8eb3e3408,Foto's,,,,
8312a301-68fb-58c1-ad18-57e8eb3e3408,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c5f93802-7eeb-48df-8e58-472157c59131"", ""ontologyProperty"": """", ""resourceXresourceId"": ""81e53603-41fb-4d79-b5a5-60b0f9c13d5c"", ""inverseOntologyProperty"": """"}]"
8312a301-68fb-58c1-ad18-57e8eb3e3408,tg:rubgr:3315,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
8312a301-68fb-58c1-ad18-57e8eb3e3408,tg:rubgr:3315,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,1 zw/w foto van het geheel: [Stempel Glasgow Art Gallery and Museum]: [Christ Driving the Money-Lenders from the Temple].,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8312a301-68fb-58c1-ad18-57e8eb3e3408,tg:rubgr:3315,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,"Glasgow, Kelvingrove Art Gallery and Museum",,,,,,,,,,,,,,,,,,,,,,
8312a301-68fb-58c1-ad18-57e8eb3e3408,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003315,referentienummer,False,,,,,,,,,,,,,,,,,,,
8312a301-68fb-58c1-ad18-57e8eb3e3408,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>5567</priref>
			<number>AFG_092_045</number>
			<content>1 zw/w foto van het geheel: [Stempel Glasgow Art Gallery and Museum]: [Christ Driving the Money-Lenders from the Temple].</content>
			<object.object_number>AFG_092</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Wrong or doubtful Attributions except Jan Brueghel. Copies after Lost Pictures &amp; after extant Works. Grossmann 242</object.title>
			<keyword>Glasgow, Kelvingrove Art Gallery and Museum</keyword>
			<object.creator/>
			<input.date>2014-06-17</input.date>
			<edit.date>2014-06-17</edit.date>
			<edit.date>2014-06-17</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>13:41:47</edit.time>
			<edit.time>13:40:39</edit.time>
			<input.time>13:40:32</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,
8312a301-68fb-58c1-ad18-57e8eb3e3408,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:3315,brocade id,False,,,,,,,,,,,,,,,,,,,
8312a301-68fb-58c1-ad18-57e8eb3e3408,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:3315/N,brocade url,False,,,,,,,,,,,,,,,,,,,
8312a301-68fb-58c1-ad18-57e8eb3e3408,tg:rubgr:3315,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""07bf8939-5375-5126-abe0-1be09f64fa35"", ""ontologyProperty"": """", ""resourceXresourceId"": ""af71c1d0-7248-4adb-a3ed-344036874615"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,
8312a301-68fb-58c1-ad18-57e8eb3e3408,tg:rubgr:3315,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_092_045,repository numbers,,,,,,,,,,,
8312a301-68fb-58c1-ad18-57e8eb3e3408,tg:rubgr:3315,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_092_045,titles proper,Dutch (language),,,,,,,,
839cf30f-e509-5f0b-b1ea-09c80794debd,tg:rubgr:2617,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2617,https://data.rubenianum.be//ark:/86530/839cf30f-e509-5f0b-b1ea-09c80794debd,Foto's,,,,
839cf30f-e509-5f0b-b1ea-09c80794debd,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""30a2d0b7-35ef-4228-a3b1-8b30b543127e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0bcade2a-4c61-4420-ae6a-550c7df80a73"", ""inverseOntologyProperty"": """"}]"
839cf30f-e509-5f0b-b1ea-09c80794debd,tg:rubgr:2617,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
839cf30f-e509-5f0b-b1ea-09c80794debd,tg:rubgr:2617,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,1 zw/w foto met notitie Dr. V. Bloch: Hieron Cock [sic],descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839cf30f-e509-5f0b-b1ea-09c80794debd,tg:rubgr:2617,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,"Bloch, Vitale",,,,,,,,,,,,,,,,,,,,,,
839cf30f-e509-5f0b-b1ea-09c80794debd,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002617,referentienummer,False,,,,,,,,,,,,,,,,,,,
839cf30f-e509-5f0b-b1ea-09c80794debd,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4859</priref>
			<number>AFG_084_031</number>
			<content>1 zw/w foto met notitie Dr. V. Bloch: Hieron Cock [sic]</content>
			<object.object_number>AFG_084</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Drawings</object.title>
			<keyword>Cock, Hi&#235;ronymus</keyword>
			<keyword>Bloch, Vitale</keyword>
			<object.creator/>
			<input.date>2014-02-10</input.date>
			<edit.date>2014-02-13</edit.date>
			<edit.date>2014-02-10</edit.date>
			<edit.date>2014-02-10</edit.date>
			<edit.date>2014-02-10</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>11:46:19</edit.time>
			<edit.time>15:33:52</edit.time>
			<edit.time>15:33:05</edit.time>
			<edit.time>15:18:20</edit.time>
			<input.time>15:16:43</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,
839cf30f-e509-5f0b-b1ea-09c80794debd,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2617,brocade id,False,,,,,,,,,,,,,,,,,,,
839cf30f-e509-5f0b-b1ea-09c80794debd,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2617/N,brocade url,False,,,,,,,,,,,,,,,,,,,
839cf30f-e509-5f0b-b1ea-09c80794debd,tg:rubgr:2617,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1da3af84-8f7b-5d3b-9336-54dc9476723e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""07528313-0a17-4a8a-ac86-2851945c4141"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,
839cf30f-e509-5f0b-b1ea-09c80794debd,tg:rubgr:2617,e73_OriginalBrocade,1,,kw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b36b8a93-b172-5df0-a3e3-fc82642a11de,au::4087,keywords,,,,,,,,,,,,,,,
839cf30f-e509-5f0b-b1ea-09c80794debd,tg:rubgr:2617,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_084_031,repository numbers,,,,,,,,,,,
839cf30f-e509-5f0b-b1ea-09c80794debd,tg:rubgr:2617,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_084_031,titles proper,Dutch (language),,,,,,,,
83eba31a-fb9a-50b3-a740-38e1a8c698a6,tg:rubgr:2153,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2153,https://data.rubenianum.be//ark:/86530/83eba31a-fb9a-50b3-a740-38e1a8c698a6,Foto's,,,,
83eba31a-fb9a-50b3-a740-38e1a8c698a6,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""23dd7e14-83b3-4f88-b87e-8ea5c06a4750"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c7df0897-3884-45d8-b48c-759306c20a77"", ""inverseOntologyProperty"": """"}]"
83eba31a-fb9a-50b3-a740-38e1a8c698a6,tg:rubgr:2153,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.0,2068,In Copyright,
83eba31a-fb9a-50b3-a740-38e1a8c698a6,tg:rubgr:2153,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,1953-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83eba31a-fb9a-50b3-a740-38e1a8c698a6,tg:rubgr:2153,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,"1 zw/w foto. [Stempel: Aufnahme des Kunsthistorischen Museum, Wien; Freigegeben für das Bruegel-Buch Dr. Grossmanns 3. Sep. 1953]; [Notitie FG]: P. Breughel, 'Fest hl. Martin.'",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83eba31a-fb9a-50b3-a740-38e1a8c698a6,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002153,referentienummer,False,,,,,,,,,,,,,,,,,,,
83eba31a-fb9a-50b3-a740-38e1a8c698a6,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4418</priref>
			<number>AFG_059_010</number>
			<date.precise>1953-09-03</date.precise>
			<content>1 zw/w foto. [Stempel: Aufnahme des Kunsthistorischen Museum, Wien; Freigegeben f&#252;r das Bruegel-Buch Dr. Grossmanns 3. Sep. 1953]; [Notitie FG]: P. Breughel, 'Fest hl. Martin.'</content>
			<object.object_number>AFG_059</object.object_number>
			<object.object_name>Losse stukken</object.object_name>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>foto</editorial_form>
			<object.title>Doubtful and Wrong Attributions</object.title>
			<keyword>Brueghel, Pieter II</keyword>
			<keyword>Wenen, Kunsthistorisches Museum</keyword>
			<object.creator/>
			<input.date>2013-04-18</input.date>
			<edit.date>2014-10-24</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.time>14:06:17</edit.time>
			<input.time>10:02:39</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,
83eba31a-fb9a-50b3-a740-38e1a8c698a6,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2153,brocade id,False,,,,,,,,,,,,,,,,,,,
83eba31a-fb9a-50b3-a740-38e1a8c698a6,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2153/N,brocade url,False,,,,,,,,,,,,,,,,,,,
83eba31a-fb9a-50b3-a740-38e1a8c698a6,tg:rubgr:2153,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""074b7832-2cb0-597d-8460-993a67033e11"", ""ontologyProperty"": """", ""resourceXresourceId"": ""da5a3a9b-2ed3-4d48-88f0-4d84ae383f1d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,
83eba31a-fb9a-50b3-a740-38e1a8c698a6,tg:rubgr:2153,e73_OriginalBrocade,1,,kw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,,,,,,,,,,,,,,,
83eba31a-fb9a-50b3-a740-38e1a8c698a6,tg:rubgr:2153,e73_OriginalBrocade,2,,kw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fd76377-5c60-5949-a1f5-8d7453c6c945,au::28097,keywords,,,,,,,,,,,,,,,
83eba31a-fb9a-50b3-a740-38e1a8c698a6,tg:rubgr:2153,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_059_010,repository numbers,,,,,,,,,,,
83eba31a-fb9a-50b3-a740-38e1a8c698a6,tg:rubgr:2153,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_059_010,titles proper,Dutch (language),,,,,,,,
8434075d-07c1-5f2c-9477-94eca1f4ea0c,tg:rubgr:1890,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1890,https://data.rubenianum.be//ark:/86530/8434075d-07c1-5f2c-9477-94eca1f4ea0c,Foto's,,,,
8434075d-07c1-5f2c-9477-94eca1f4ea0c,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""aaf39528-7c5c-4a9b-96b1-3ff5bcc7f990"", ""ontologyProperty"": """", ""resourceXresourceId"": ""39cf91a8-90dc-48a0-8c1a-329030e4d1fd"", ""inverseOntologyProperty"": """"}]"
8434075d-07c1-5f2c-9477-94eca1f4ea0c,tg:rubgr:1890,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.0,2071,In Copyright,
8434075d-07c1-5f2c-9477-94eca1f4ea0c,tg:rubgr:1890,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,1956-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8434075d-07c1-5f2c-9477-94eca1f4ea0c,tg:rubgr:1890,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,[Omslag Statens Museum for Kunst] 1 zw/w foto van het geheel.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8434075d-07c1-5f2c-9477-94eca1f4ea0c,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000001890,referentienummer,False,,,,,,,,,,,,,,,,,,,
8434075d-07c1-5f2c-9477-94eca1f4ea0c,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>7614</priref>
			<number>AFG_052_002</number>
			<date.precise>1956-12-05</date.precise>
			<content>[Omslag Statens Museum for Kunst] 1 zw/w foto van het geheel.</content>
			<object.object_number>AFG_052</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Heads</object.title>
			<keyword>Kopenhagen, Statens Museum for Kunst</keyword>
			<object.creator/>
			<input.date>2014-10-09</input.date>
			<edit.date>2014-10-09</edit.date>
			<edit.date>2014-10-09</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>16:48:18</edit.time>
			<edit.time>16:43:01</edit.time>
			<input.time>16:41:30</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,
8434075d-07c1-5f2c-9477-94eca1f4ea0c,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:1890,brocade id,False,,,,,,,,,,,,,,,,,,,
8434075d-07c1-5f2c-9477-94eca1f4ea0c,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:1890/N,brocade url,False,,,,,,,,,,,,,,,,,,,
8434075d-07c1-5f2c-9477-94eca1f4ea0c,tg:rubgr:1890,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""052dbb9b-0830-59d6-9ce7-821ef68d7b72"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d657736d-adbd-4087-8831-7bef1dc78134"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,
8434075d-07c1-5f2c-9477-94eca1f4ea0c,tg:rubgr:1890,e73_OriginalBrocade,1,,kw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200fab84-9b5a-5d6e-aaa0-32e5262ea902,au::32610,keywords,,,,,,,,,,,,,,,
8434075d-07c1-5f2c-9477-94eca1f4ea0c,tg:rubgr:1890,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_052_002,repository numbers,,,,,,,,,,,
8434075d-07c1-5f2c-9477-94eca1f4ea0c,tg:rubgr:1890,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_052_002,titles proper,Dutch (language),,,,,,,,
85357ec8-ad78-52db-8cb5-a71febd4d4ee,tg:rubgr:1147,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1147,https://data.rubenianum.be//ark:/86530/85357ec8-ad78-52db-8cb5-a71febd4d4ee,Foto's,,,,
85357ec8-ad78-52db-8cb5-a71febd4d4ee,tg:rubgr:1147,e73_AssociatedRecords,1,,,,,,,,,rubgr_foto,relatie naar geheel,tg:rubgr:1132,Verwijzing naar Grossmann object,,92c376c2-d03c-52e7-b7ac-a58dbff0a2d8,"[{""resourceId"": ""92c376c2-d03c-52e7-b7ac-a58dbff0a2d8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1611bbbd-29c4-4efb-a26b-188c337a5cb4"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85357ec8-ad78-52db-8cb5-a71febd4d4ee,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e92e4cfa-5d31-4e45-a2fa-d0ca7177bf9f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9af21063-7a2b-490d-bc63-a03fec1decd3"", ""inverseOntologyProperty"": """"}]"
85357ec8-ad78-52db-8cb5-a71febd4d4ee,tg:rubgr:1147,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
85357ec8-ad78-52db-8cb5-a71febd4d4ee,tg:rubgr:1147,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,"L.[Leonard] Koetser, 1966, Autumn Exhibition [= Autumn Exhibition of Flemish, Dutch and Italian Old Masters, London: L. Koetser, 1966], J. Bruegel. [N°] 14. Winterlandscape, copper, 8 x 101/2 in. (20,3 x26,6 cm) Provenance: Coll. Dutson, Sudbury, Suffolk; 
The animal carried on the back of the hunter: a fox. The hunter next to him red. The tree on the left has very little volume. Broad & painterly, probably late.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85357ec8-ad78-52db-8cb5-a71febd4d4ee,tg:rubgr:1147,e73_ExternalRelationsExtras,a::rub.26,ow.link,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,261005,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,
85357ec8-ad78-52db-8cb5-a71febd4d4ee,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000001147,referentienummer,False,,,,,,,,,,,,,,,,,,,
