ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,Connected Subject Role,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier
f282ab14-ab01-5c03-afa5-bac47f458383,tg:lhbr:27878,e73_ConnectedSubjects,3,103107ba-d88d-588e-bfd1-799cbed31146,au::22086,subjects (content of works),,"dlod={""name"":""Gevaert"",""ark"":""ark:/83110/x0/103107ba-d88d-588e-bfd1-799cbed31146"",""uri"":""/agents/corporate_entities/28170"",""id"":""au::22086"",""nameWithContext"":[""Agfa-Gevaert""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/103107ba-d88d-588e-bfd1-799cbed31146
083d2c73-02a9-58c7-aaf2-688d77d76880,tg:lhbr:268566,e73_ConnectedSubjects,3,9bb4b011-054a-51d9-9edc-bd89cf5fa197,au::112603,subjects (content of works),,"dlod={""name"":""IJzerbloemen"",""ark"":""ark:/83110/x0/9bb4b011-054a-51d9-9edc-bd89cf5fa197"",""uri"":""/agents/corporate_entities/15161"",""id"":""au::112603"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9bb4b011-054a-51d9-9edc-bd89cf5fa197
04a3bbd7-f70a-5e53-a757-188321133f5d,tg:lhbr:202231,e73_ConnectedSubjects,3,10616ecb-81ae-56c3-a30d-9e67d579728e,au::53131,subjects (content of works),,"dlod={""name"":""Thomas Rap"",""ark"":""ark:/83110/x0/10616ecb-81ae-56c3-a30d-9e67d579728e"",""uri"":""/agents/corporate_entities/26524"",""id"":""au::53131"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/10616ecb-81ae-56c3-a30d-9e67d579728e
2a8f86f8-6190-5eec-b7af-19ab8308f747,tg:lhbr:277494,e73_ConnectedSubjects,2,da00885f-dddd-542c-9767-38420a17149f,au::7526,subjects (content of works),,"dlod={""name"":""Marnix Gijsen"",""ark"":""ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f"",""uri"":""/agents/people/88124"",""id"":""au::7526"",""nameWithContext"":[""Jan-Albert Goris"",""Goy"",""Zeno(n)"",""Doxa""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f
5e30253e-4902-596b-ba77-ca11ad2d3f1e,tg:lhbr:217616,e73_ConnectedSubjects,3,0c23a403-4280-5a37-81ed-3f31a8ec2e60,au::4358,subjects (content of works),,"dlod={""name"":""Marcel Coole"",""ark"":""ark:/83110/x0/0c23a403-4280-5a37-81ed-3f31a8ec2e60"",""uri"":""/agents/people/63979"",""id"":""au::4358"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0c23a403-4280-5a37-81ed-3f31a8ec2e60
466880a2-28c3-5b68-8396-a7d26331e3f7,tg:lhbr:200539,e73_ConnectedSubjects,3,8f55f6d6-b91a-54e2-a5b7-97a316af416b,au::52915,subjects (content of works),,"dlod={""name"":""Aujourd'hui et demain"",""ark"":""ark:/83110/x0/8f55f6d6-b91a-54e2-a5b7-97a316af416b"",""uri"":""/agents/corporate_entities/27672"",""id"":""au::52915"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8f55f6d6-b91a-54e2-a5b7-97a316af416b
e519f8a6-6623-51e8-b365-ca41aef625ea,tg:lhbr:26583,e73_ConnectedSubjects,3,f5a1202c-f4c0-5bfd-a6a6-8746e6e72fef,au::19402,subjects (content of works),,"dlod={""name"":""Vereenigde Katholieken"",""ark"":""ark:/83110/x0/f5a1202c-f4c0-5bfd-a6a6-8746e6e72fef"",""uri"":""/agents/corporate_entities/25072"",""id"":""au::19402"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f5a1202c-f4c0-5bfd-a6a6-8746e6e72fef
ed1d9ca6-4357-5a5d-b7cd-85059be7023d,tg:lhbr:220043,e73_ConnectedSubjects,3,a39d148e-ed13-5d77-998a-e2636f3ae123,au::13306,subjects (content of works),,"dlod={""name"":""Museum Mevr. J. DHondt-Dhaenens"",""ark"":""ark:/83110/x0/a39d148e-ed13-5d77-998a-e2636f3ae123"",""uri"":""/agents/corporate_entities/26704"",""id"":""au::13306"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a39d148e-ed13-5d77-998a-e2636f3ae123
e155b80c-eb45-5bd9-b9f9-4fce9c97e49e,tg:lhbr:29708,e73_ConnectedSubjects,3,1c9421f1-b11f-5c7b-85dc-78a94da8be1d,au::16142,subjects (content of works),,"dlod={""name"":""Edmond Rubbens"",""ark"":""ark:/83110/x0/1c9421f1-b11f-5c7b-85dc-78a94da8be1d"",""uri"":""/agents/people/54245"",""id"":""au::16142"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1c9421f1-b11f-5c7b-85dc-78a94da8be1d
87be7552-6149-50e5-a39b-ede0da204e34,tg:lhbr:277484,e73_ConnectedSubjects,2,da00885f-dddd-542c-9767-38420a17149f,au::7526,subjects (content of works),,"dlod={""name"":""Marnix Gijsen"",""ark"":""ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f"",""uri"":""/agents/people/88124"",""id"":""au::7526"",""nameWithContext"":[""Jan-Albert Goris"",""Goy"",""Zeno(n)"",""Doxa""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/da00885f-dddd-542c-9767-38420a17149f
c5399af4-d11b-510a-8e00-7b778a2eac35,tg:lhbr:206894,e73_ConnectedSubjects,3,93709d12-4542-5900-93f3-be54057528ea,au::8692,subjects (content of works),,"dlod={""name"":""Georg Hermanowski"",""ark"":""ark:/83110/x0/93709d12-4542-5900-93f3-be54057528ea"",""uri"":""/agents/people/51488"",""id"":""au::8692"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/93709d12-4542-5900-93f3-be54057528ea
81251a0f-a68a-538a-843c-6ab99f443abe,tg:lhbr:217606,e73_ConnectedSubjects,3,9c950d84-8040-59a3-b12d-e27abfc73250,au::14188,subjects (content of works),,"dlod={""name"":""Paul van Ostaijen"",""ark"":""ark:/83110/x0/9c950d84-8040-59a3-b12d-e27abfc73250"",""uri"":""/agents/people/48785"",""id"":""au::14188"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9c950d84-8040-59a3-b12d-e27abfc73250
084515fc-4557-5d7d-9707-e09ffaf79db9,tg:lhbr:27868,e73_ConnectedSubjects,3,a70bf5e1-5575-5cda-ad54-5d9efce244fd,au::10060,subjects (content of works),,"dlod={""name"":""Katholieke Vlaamsche Volkspartij"",""ark"":""ark:/83110/x0/a70bf5e1-5575-5cda-ad54-5d9efce244fd"",""uri"":""/agents/corporate_entities/23269"",""id"":""au::10060"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a70bf5e1-5575-5cda-ad54-5d9efce244fd
6ab24f75-7699-53ea-8ab4-694b9677bcfa,tg:lhbr:268576,e73_ConnectedSubjects,3,9bb4b011-054a-51d9-9edc-bd89cf5fa197,au::112603,subjects (content of works),,"dlod={""name"":""IJzerbloemen"",""ark"":""ark:/83110/x0/9bb4b011-054a-51d9-9edc-bd89cf5fa197"",""uri"":""/agents/corporate_entities/15161"",""id"":""au::112603"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9bb4b011-054a-51d9-9edc-bd89cf5fa197
73471db3-e371-51ea-93a1-a89b95de5989,tg:lhbr:181159,e73_ConnectedSubjects,3,3071ac53-2392-5bc5-ab81-20c53d55caf5,au::4286:::VZ.2,subjects (content of works),,"dlod={""suggest"":[""Conferentie der Nederlandse Letteren"",""Algemene Conferentie van de Nederlandse Letteren""],""name"":""Conferentie der Nederlandse Letteren"",""ark"":""ark:/83110/x0/d951eae3-90dc-5aa6-9aac-464e9de68deb"",""uri"":""/agents/corporate_entities/26021"",""id"":""au::4286"",""nameWithContext"":[""Algemene Conferentie van de Nederlandse Letteren""],""capacity"":""Voorzitter Maurice Roelants"",""isCapacity"":true,""relatorRaw"":""VZ"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d951eae3-90dc-5aa6-9aac-464e9de68deb
5bbb3c34-ebf8-5f48-abf0-6049be4da457,tg:lhbr:182233,e73_ConnectedSubjects,3,dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708,au::18122,subjects (content of works),,"dlod={""name"":""Herman Teirlinck"",""ark"":""ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708"",""uri"":""/agents/people/53882"",""id"":""au::18122"",""nameWithContext"":[""Hermelijn"",""Janette en Jan Overheide Nyhuis"",""Jan en Janette Nyhuis Overheide""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708
a33ab01d-55ac-5544-af04-a7f0552478cf,tg:lhbr:268600,e73_ConnectedSubjects,3,9bb4b011-054a-51d9-9edc-bd89cf5fa197,au::112603,subjects (content of works),,"dlod={""name"":""IJzerbloemen"",""ark"":""ark:/83110/x0/9bb4b011-054a-51d9-9edc-bd89cf5fa197"",""uri"":""/agents/corporate_entities/15161"",""id"":""au::112603"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9bb4b011-054a-51d9-9edc-bd89cf5fa197
6e45de6b-164e-5beb-b251-b642b018bece,tg:lhbr:182223,e73_ConnectedSubjects,3,dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708,au::18122,subjects (content of works),,"dlod={""name"":""Herman Teirlinck"",""ark"":""ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708"",""uri"":""/agents/people/53882"",""id"":""au::18122"",""nameWithContext"":[""Hermelijn"",""Janette en Jan Overheide Nyhuis"",""Jan en Janette Nyhuis Overheide""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dd96c9d7-1bea-52cf-9eb4-f2fafb0cd708
94b96a98-bff5-5696-9cb2-97b77c0899c8,tg:lhbr:225503,e73_ConnectedSubjects,3,40156d8b-30af-5e2e-a12c-64026fdc0d86,au::7183,subjects (content of works),,"dlod={""name"":""Jef Geeraerts"",""ark"":""ark:/83110/x0/40156d8b-30af-5e2e-a12c-64026fdc0d86"",""uri"":""/agents/people/60886"",""id"":""au::7183"",""nameWithContext"":[""Jan Geerhof""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/40156d8b-30af-5e2e-a12c-64026fdc0d86
55a4957d-e858-53d0-8ec0-6d3194f7d75b,tg:lhbr:180443,e73_ConnectedSubjects,3,2fab8298-eb02-56e4-ab93-28b7375d92d1,au::32303,subjects (content of works),,"dlod={""name"":""Nieuwe Rotterdamsche Courant"",""ark"":""ark:/83110/x0/2fab8298-eb02-56e4-ab93-28b7375d92d1"",""uri"":""/agents/corporate_entities/18365"",""id"":""au::32303"",""nameWithContext"":[""NRC""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2fab8298-eb02-56e4-ab93-28b7375d92d1
7a7248c4-962c-5a05-bc18-f13aa2540d83,tg:lhbr:268610,e73_ConnectedSubjects,3,9bb4b011-054a-51d9-9edc-bd89cf5fa197,au::112603,subjects (content of works),,"dlod={""name"":""IJzerbloemen"",""ark"":""ark:/83110/x0/9bb4b011-054a-51d9-9edc-bd89cf5fa197"",""uri"":""/agents/corporate_entities/15161"",""id"":""au::112603"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9bb4b011-054a-51d9-9edc-bd89cf5fa197
92cdb3c3-38d2-5392-8762-3797213c92a0,tg:lhbr:231556,e73_ConnectedSubjects,3,de8eee39-08c0-5e61-a403-8cbf08b5809e,au::8184,subjects (content of works),,"dlod={""name"":""Christine D' haen"",""ark"":""ark:/83110/x0/de8eee39-08c0-5e61-a403-8cbf08b5809e"",""uri"":""/agents/people/61929"",""id"":""au::8184"",""nameWithContext"":[""Wega Vandelier"",""Christine Beelaert"",""Anne Ostrov""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/de8eee39-08c0-5e61-a403-8cbf08b5809e
b3275c0b-feff-542e-9b15-0f3d6e93a3b1,tg:lhbr:27297,e73_ConnectedSubjects,3,998b5987-c071-5fee-8003-8ef0d983c1b9,au::25959,subjects (content of works),,,
8a69504c-34fb-5591-ba08-ce011f2f4b67,tg:lhbr:185420,e73_ConnectedSubjects,3,46bd999b-b493-5f0a-97c1-f4fef8443b5e,au::10798,subjects (content of works),,"dlod={""name"":""Julien Kuypers"",""ark"":""ark:/83110/x0/46bd999b-b493-5f0a-97c1-f4fef8443b5e"",""uri"":""/agents/people/54700"",""id"":""au::10798"",""nameWithContext"":[""Karel J. Timmermans""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/46bd999b-b493-5f0a-97c1-f4fef8443b5e
a460a6bd-18f3-54d2-aef9-30781aecd351,tg:lhbr:26939,e73_ConnectedSubjects,3,fd8093db-93b9-580c-a530-4f6a92ba49b7,au::18011,subjects (content of works),,,
53036fd8-5334-5be5-b301-3fe12c1d1ba8,tg:lhbr:187240,e73_ConnectedSubjects,3,a69cd5c3-a426-5a7c-b5fa-009ffc66fc20,au::215,subjects (content of works),,"dlod={""name"":""Albe"",""ark"":""ark:/83110/x0/a69cd5c3-a426-5a7c-b5fa-009ffc66fc20"",""uri"":""/agents/people/54959"",""id"":""au::215"",""nameWithContext"":[""Renaat Antoon Joostens"",""O.D. Decanus"",""Kapitein Zeldenthuis"",""Piet Punt"",""Robin Rhode"",""Broeder Abel"",""Gheselscap"",""Justus""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a69cd5c3-a426-5a7c-b5fa-009ffc66fc20
110bac04-a9e3-5009-9cac-dc4fe8cf95b1,tg:lhbr:185558,e73_ConnectedSubjects,3,f1bdb2f0-9df9-51db-9477-c4d3b8108cf0,au::20646,subjects (content of works),,"dlod={""name"":""Vooruit [Dagblad]"",""ark"":""ark:/83110/x0/f1bdb2f0-9df9-51db-9477-c4d3b8108cf0"",""uri"":""/agents/corporate_entities/20222"",""id"":""au::20646"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f1bdb2f0-9df9-51db-9477-c4d3b8108cf0
24ca262e-c1b4-56f5-ae36-fbe8fbe7d37b,tg:lhbr:186632,e73_ConnectedSubjects,3,e63711a9-dda4-592f-af9f-1e95dcd53b11,au::25844,subjects (content of works),,"dlod={""name"":""G.A. van Oorschot"",""ark"":""ark:/83110/x0/e63711a9-dda4-592f-af9f-1e95dcd53b11"",""uri"":""/agents/people/74967"",""id"":""au::25844"",""nameWithContext"":[""R.J. Peskens""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e63711a9-dda4-592f-af9f-1e95dcd53b11
42d5bb23-536c-5174-8792-7020bb183b77,tg:lhbr:113107,e73_ConnectedSubjects,3,ea47982f-4251-5303-9ae5-78aaf24ef0be,au::23592,subjects (content of works),,,
b34c5a99-40fc-5f2c-9f49-67664da7d15b,tg:lhbr:179738,e73_ConnectedSubjects,3,035cca61-84ff-5b9e-80bd-23b05c17bbd5,au::7492,subjects (content of works),,"dlod={""name"":""Jos Ghysen"",""ark"":""ark:/83110/x0/035cca61-84ff-5b9e-80bd-23b05c17bbd5"",""uri"":""/agents/people/59248"",""id"":""au::7492"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/035cca61-84ff-5b9e-80bd-23b05c17bbd5
e4de0e86-b6cb-51db-a6eb-6994c1686716,tg:lhbr:169539,e73_ConnectedSubjects,3,4c7ab9cd-556d-5b95-98fd-9b998fa4572e,au::14073,subjects (content of works),,"dlod={""name"":""Herman Oosterwijk"",""ark"":""ark:/83110/x0/4c7ab9cd-556d-5b95-98fd-9b998fa4572e"",""uri"":""/agents/people/91573"",""id"":""au::14073"",""nameWithContext"":[""K. Joris"",""Roeland Vermeer""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4c7ab9cd-556d-5b95-98fd-9b998fa4572e
21b93c4d-1120-5ad0-9d7e-128e8766b12d,tg:lhbr:26851,e73_ConnectedSubjects,3,2e545afa-4c99-5af2-a791-c80468bd8e78,au::25965,subjects (content of works),,,
57c381b4-aabf-5a74-9697-adeb74e10db5,tg:lhbr:213980,e73_ConnectedSubjects,3,03692298-9479-5d43-9407-e25d1a6e11b5,au::12079,subjects (content of works),,"dlod={""name"":""René Magritte"",""ark"":""ark:/83110/x0/03692298-9479-5d43-9407-e25d1a6e11b5"",""uri"":""/agents/people/65036"",""id"":""au::12079"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/03692298-9479-5d43-9407-e25d1a6e11b5
d8c5b61b-29ba-5364-9c34-39bdac593112,tg:lhbr:186622,e73_ConnectedSubjects,3,e3127ce9-6eb1-5dd0-b986-eb092fa00a4a,au::2117,subjects (content of works),,"dlod={""name"":""Boekenbeurs voor Vlaanderen"",""ark"":""ark:/83110/x0/e3127ce9-6eb1-5dd0-b986-eb092fa00a4a"",""uri"":""/agents/corporate_entities/14927"",""id"":""au::2117"",""nameWithContext"":[""Week van het Vlaamse Boek""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e3127ce9-6eb1-5dd0-b986-eb092fa00a4a
82c07379-0526-5eba-b7e9-3650843f5efb,tg:lhbr:179640,e73_ConnectedSubjects,3,049dcb6a-4746-5996-8565-67d93004b1cf,au::19100,subjects (content of works),,"dlod={""name"":""Adriaan van der Veen"",""ark"":""ark:/83110/x0/049dcb6a-4746-5996-8565-67d93004b1cf"",""uri"":""/agents/people/62438"",""id"":""au::19100"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/049dcb6a-4746-5996-8565-67d93004b1cf
1e8e66b1-ebf2-5655-a5cc-89fa2a401e52,tg:lhbr:185548,e73_ConnectedSubjects,3,d7409866-533b-5374-8f93-e6f55a746578,au::10248,subjects (content of works),,"dlod={""name"":""Paul van Keymeulen"",""ark"":""ark:/83110/x0/d7409866-533b-5374-8f93-e6f55a746578"",""uri"":""/agents/people/70955"",""id"":""au::10248"",""nameWithContext"":[""Paul Vanke""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d7409866-533b-5374-8f93-e6f55a746578
1e8e66b1-ebf2-5655-a5cc-89fa2a401e52,tg:lhbr:185548,e73_ConnectedSubjects,4,616c8332-f42a-5ad1-b1d6-882a635e9f00,au::13050:::DIV.2,subjects (content of works),,"dlod={""suggest"":[""Adolf Molter""],""name"":""Adolf Molter"",""ark"":""ark:/83110/x0/ce83c643-99d7-529b-a64b-4ac724e0ce14"",""uri"":""/agents/people/93744"",""id"":""au::13050"",""capacity"":""Directeur van Ontwikkeling"",""isCapacity"":true,""relatorRaw"":""DIV"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ce83c643-99d7-529b-a64b-4ac724e0ce14
1e8e66b1-ebf2-5655-a5cc-89fa2a401e52,tg:lhbr:185548,e73_ConnectedSubjects,5,1741ccaf-74b8-57b5-b151-ad49ccee619c,au::15847,subjects (content of works),,"dlod={""name"":""Maurice Roelants"",""ark"":""ark:/83110/x0/1741ccaf-74b8-57b5-b151-ad49ccee619c"",""uri"":""/agents/people/65586"",""id"":""au::15847"",""nameWithContext"":[""Maurice Minne"",""M.A. Minne"",""Jan van Opstal"",""Pervyse"",""De Zwerver""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1741ccaf-74b8-57b5-b151-ad49ccee619c
bb087f77-11a8-5e82-a589-559c51d566f4,tg:lhbr:186728,e73_ConnectedSubjects,3,c987d600-4bab-5bec-b1cd-e1bd6a2b39d5,au::21016,subjects (content of works),,"dlod={""name"":""Gerard Walschap"",""ark"":""ark:/83110/x0/c987d600-4bab-5bec-b1cd-e1bd6a2b39d5"",""uri"":""/agents/people/53528"",""id"":""au::21016"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c987d600-4bab-5bec-b1cd-e1bd6a2b39d5
1ef9546a-3450-51f9-bbe0-0bf698fbe118,tg:lhbr:185442,e73_ConnectedSubjects,3,56aee445-54ae-5b80-958e-43e895796a53,au::20636,subjects (content of works),,"dlod={""name"":""Voorpost"",""ark"":""ark:/83110/x0/56aee445-54ae-5b80-958e-43e895796a53"",""uri"":""/agents/corporate_entities/14762"",""id"":""au::20636"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56aee445-54ae-5b80-958e-43e895796a53
1ef9546a-3450-51f9-bbe0-0bf698fbe118,tg:lhbr:185442,e73_ConnectedSubjects,4,fa0c093c-bbf1-5989-ac21-6eaff6c40979,au::5075,subjects (content of works),,"dlod={""name"":""Bert Decorte"",""ark"":""ark:/83110/x0/fa0c093c-bbf1-5989-ac21-6eaff6c40979"",""uri"":""/agents/people/71976"",""id"":""au::5075"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fa0c093c-bbf1-5989-ac21-6eaff6c40979
6d4a194e-52e3-5c9a-a976-58299953d8be,tg:lhbr:29331,e73_ConnectedSubjects,3,cd4b0beb-d127-55d8-8948-e55f35ced403,au::402,subjects (content of works),,,
d832ae68-cd6f-5aa5-8d5a-8578d2959988,tg:lhbr:221991,e73_ConnectedSubjects,3,c526cbe4-717b-5c2c-9bfe-491f98d553c0,au::7555,subjects (content of works),,"dlod={""name"":""Maurice Gilliams"",""ark"":""ark:/83110/x0/c526cbe4-717b-5c2c-9bfe-491f98d553c0"",""uri"":""/agents/people/87078"",""id"":""au::7555"",""nameWithContext"":[""Floris van Merckem""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c526cbe4-717b-5c2c-9bfe-491f98d553c0
6f68d5cd-7634-56f5-b171-8871a7988567,tg:lhbr:186738,e73_ConnectedSubjects,3,616c8332-f42a-5ad1-b1d6-882a635e9f00,au::13050:::DIV.2,subjects (content of works),,"dlod={""suggest"":[""Adolf Molter""],""name"":""Adolf Molter"",""ark"":""ark:/83110/x0/ce83c643-99d7-529b-a64b-4ac724e0ce14"",""uri"":""/agents/people/93744"",""id"":""au::13050"",""capacity"":""Directeur van Ontwikkeling"",""isCapacity"":true,""relatorRaw"":""DIV"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ce83c643-99d7-529b-a64b-4ac724e0ce14
c0a7ca9b-068f-5c33-8ebe-724f1eb00757,tg:lhbr:225334,e73_ConnectedSubjects,3,44ee18dc-d992-5007-8a2d-b17a26350c17,au::19155,subjects (content of works),,"dlod={""name"":""Roger van de Velde"",""ark"":""ark:/83110/x0/44ee18dc-d992-5007-8a2d-b17a26350c17"",""uri"":""/agents/people/54564"",""id"":""au::19155"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/44ee18dc-d992-5007-8a2d-b17a26350c17
9368e29a-61c5-5ddc-a498-899963a58458,tg:lhbr:181606,e73_ConnectedSubjects,3,dde51e7a-0b75-5968-884e-a2f90b8d9b33,au::4046,subjects (content of works),,"dlod={""name"":""François Closset"",""ark"":""ark:/83110/x0/dde51e7a-0b75-5968-884e-a2f90b8d9b33"",""uri"":""/agents/people/58893"",""id"":""au::4046"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dde51e7a-0b75-5968-884e-a2f90b8d9b33
97c6ab00-1ee4-5910-b7d3-2f98fb437cbd,tg:lhbr:29259,e73_ConnectedSubjects,3,2e545afa-4c99-5af2-a791-c80468bd8e78,au::25965,subjects (content of works),,,
9c199ee0-28ff-5d4b-963f-c33b7fd336f1,tg:lhbr:26833,e73_ConnectedSubjects,3,cd8761ff-2faf-5b12-bd37-1c7289d6309f,au::5868,subjects (content of works),,"dlod={""name"":""Lodewijk Dosfel"",""ark"":""ark:/83110/x0/cd8761ff-2faf-5b12-bd37-1c7289d6309f"",""uri"":""/agents/people/92997"",""id"":""au::5868"",""nameWithContext"":[""L. Boeykens"",""Godfried Hermans"",""Siegfried Kersten"",""Thomas van der Schelden""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cd8761ff-2faf-5b12-bd37-1c7289d6309f
5942f1dd-1ae4-57d1-8f29-fb0d17458d60,tg:lhbr:293369,e73_ConnectedSubjects,3,0886af27-152b-5ee4-adda-cae592c12288,au::113728,subjects (content of works),,"dlod={""name"":""Maurice Nonneman"",""ark"":""ark:/83110/x0/0886af27-152b-5ee4-adda-cae592c12288"",""uri"":""/agents/people/73532"",""id"":""au::113728"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0886af27-152b-5ee4-adda-cae592c12288
fec31fd4-13d3-5e44-8c40-c842559bad49,tg:lhbr:214700,e73_ConnectedSubjects,3,4d7f6498-d277-5ada-ac50-4e50dbf52630,au::8591,subjects (content of works),,"dlod={""name"":""Kristien Hemmerechts"",""ark"":""ark:/83110/x0/4d7f6498-d277-5ada-ac50-4e50dbf52630"",""uri"":""/agents/people/58171"",""id"":""au::8591"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4d7f6498-d277-5ada-ac50-4e50dbf52630
9d67418c-7f9c-5f61-9f73-8fa0f6e925ad,tg:lhbr:188784,e73_ConnectedSubjects,3,4611ab65-bbdf-5c72-a910-e82b4975a00d,au::12616:::HRV.1,subjects (content of works),,"dlod={""suggest"":[""Jan Merckx""],""name"":""Jan Merckx"",""ark"":""ark:/83110/x0/baa69642-d079-576f-95c3-b06e200998a8"",""uri"":""/agents/people/55785"",""id"":""au::12616"",""capacity"":""Hoofdredacteur van Het Handelsblad"",""isCapacity"":true,""relatorRaw"":""HRV"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/baa69642-d079-576f-95c3-b06e200998a8
24c3b091-06cd-5cb4-96c6-7c506d06fc01,tg:lhbr:299181,e73_ConnectedSubjects,3,396b82dc-87b3-571c-a326-5ce070bceae2,au::2837,subjects (content of works),,"dlod={""name"":""Bres"",""ark"":""ark:/83110/x0/396b82dc-87b3-571c-a326-5ce070bceae2"",""uri"":""/agents/corporate_entities/16734"",""id"":""au::2837"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/396b82dc-87b3-571c-a326-5ce070bceae2
d75f8ac2-fd43-53e6-bbd0-6a2375f647a2,tg:lhbr:185217,e73_ConnectedSubjects,3,dcee7dac-5006-5b32-968e-8c6cde9ee8bf,au::5741,subjects (content of works),,"dlod={""name"":""Josée V. ('Josette') Dirickx"",""ark"":""ark:/83110/x0/dcee7dac-5006-5b32-968e-8c6cde9ee8bf"",""uri"":""/agents/people/48922"",""id"":""au::5741"",""nameWithContext"":[""Joséphine ('Josette') Virginie Dirickx""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dcee7dac-5006-5b32-968e-8c6cde9ee8bf
