ResourceID,brocade.id,card,order,number,type,Legacy Information Value,Legacy Information Type,Legacy Information Published
0cd6a4d0-b255-5ff2-95ce-92f663322c66,tg:lhbr:212936,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
a1303d52-7167-55f9-bcfc-7a0104b78ffb,tg:lhbr:107262,LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
bb4d4eee-33a1-5bc2-aa2d-98083604f3eb,tg:lhbr:129330,LegacyInformationMerged,1,37,brgr,37 brgr,groepsbeschrijving,False
07a8a9e6-f33e-5646-b257-77e9f6120f97,tg:lhbr:87331,LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
93d98ba4-0328-5a4c-bbe3-0c3207f438b8,tg:lhbr:159462,LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
1290eb59-3e1e-53e3-9fa1-d065c17645aa,tg:lhbr:63825,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
19e294e0-2f72-5bf1-ad08-086b699400b2,tg:lhbr:61818,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
95e7e3a2-43c4-59cc-b850-bed145a7cc68,tg:lhbr:27281,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
1e1e823a-b30e-588e-9fed-808b7d7bea17,tg:lhbr:22579,LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
4000d8e9-f1a6-53c8-a2ab-cbc55052a783,tg:lhbr:53969,LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
d900235a-ff56-563c-b195-64bd068de68b,tg:lhbr:108894,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
e885f2f8-e693-515c-ac04-5ee96e9fee44,tg:lhbr:49934,LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
4562d90b-62e8-5d29-8bed-1bab3c8c03d8,tg:lhbr:265108,LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
3b526e79-6bd1-5a14-977a-5b667161ce40,tg:lhbr:63576,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
3ad71025-4d3c-5a98-be79-73b9ee45041d,tg:lhbr:21705,LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
7a362fbc-762e-5ff2-8fdd-03108def8052,tg:lhbr:128521,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
015ec39b-7917-56db-a78e-4d818cfd3f2d,tg:lhbr:66774,LegacyInformationMerged,1,82,brgr,82 brgr,groepsbeschrijving,False
05178ce5-e625-55d7-8c39-49bf3c95459e,tg:lhbr:3367,LegacyInformationMerged,1,54,brgr,54 brgr,groepsbeschrijving,False
4290bb02-e659-538c-9973-b2c9170ee797,tg:lhbr:286989,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
14a277d5-75c7-5d9c-8e46-0ff5734cbc78,tg:lhbr:141402,LegacyInformationMerged,1,32,brgr,32 brgr,groepsbeschrijving,False
fc53413d-c242-5ee5-adde-ecdb44ec328d,tg:lhbr:63126,LegacyInformationMerged,1,23,brgr,23 brgr,groepsbeschrijving,False
2c7368ca-3b01-5dfd-89c3-644dae27c255,tg:lhbr:6535,LegacyInformationMerged,1,23,brgr,23 brgr,groepsbeschrijving,False
a9b2db7a-6a88-5fa6-a413-4ea7f4f9204b,tg:lhbr:267565,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
2524ac65-ced8-5779-91ab-cddd72823857,tg:lhbr:218068,LegacyInformationMerged,1,19,brgr,19 brgr,groepsbeschrijving,False
c25cd49c-ce2a-5792-b6ab-ec8abe28ae8e,tg:lhbr:293322,LegacyInformationMerged,1,32,brgr,32 brgr,groepsbeschrijving,False
41aa2974-3a13-5c0e-a98b-268eabb2db68,tg:lhbr:16026,LegacyInformationMerged,1,19,brgr,19 brgr,groepsbeschrijving,False
966ca83f-0574-518a-9581-adef29475a03,tg:lhbr:214948,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
d5b8a373-0dbd-5835-9b30-ad3423403918,tg:lhbr:134447,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
1630a796-4850-5b62-96cf-d964f07f643e,tg:lhbr:45151,LegacyInformationMerged,1,87,brgr,87 brgr,groepsbeschrijving,False
5dc14796-01fa-54d5-95b6-45b040f40090,tg:lhbr:120054,LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
a02b184e-a661-59fe-87dc-6ec1cd68b189,tg:lhbr:86465,LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
359f3868-2f9a-54f4-a0d3-fd6a62b48628,tg:lhbr:63433,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
e76f3215-5f62-5204-95e0-ed4d3812132f,tg:lhbr:130957,LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
0c4ba7c7-d91d-55e5-8223-a6c5ce9accff,tg:lhbr:167025,LegacyInformationMerged,1,40,brgr,40 brgr,groepsbeschrijving,False
2ecaf410-dbae-5148-9a03-f3998a1f9915,tg:lhbr:95249,LegacyInformationMerged,1,55,brgr,55 brgr,groepsbeschrijving,False
5ec4f2a2-fe7a-5814-afee-0e56bed2079a,tg:lhbr:114858,LegacyInformationMerged,1,95,brgr,95 brgr,groepsbeschrijving,False
881c75ee-93c6-59c1-87a6-946eea4e7bc7,tg:lhbr:63599,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
306c37d2-18e7-5104-bb5c-dac088fa5355,tg:lhbr:286966,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
ac082f15-0b3b-57e3-a9ad-e21c1dc66ba2,tg:lhbr:16163,LegacyInformationMerged,1,27,brgr,27 brgr,groepsbeschrijving,False
b658f76c-4a0d-5aab-9e3a-8774917efcff,tg:lhbr:240303,LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
27073800-5948-56d6-855d-2e5cff7626f6,tg:lhbr:92975,LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
d04bc530-6e1b-50c9-a11b-87aa426611ff,tg:lhbr:31640,LegacyInformationMerged,1,63,brgr,63 brgr,groepsbeschrijving,False
125ce5bc-2e29-513c-9ca5-9c9ffd344716,tg:lhbr:267973,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
c00fcb5d-6a80-578e-902b-56a06a47776f,tg:lhbr:272272,LegacyInformationMerged,1,5,brin,5 brin,groepsbeschrijving,False
a0b016a7-ff29-5023-89be-de20d2128afc,tg:lhbr:164609,LegacyInformationMerged,1,50,brgr,50 brgr,groepsbeschrijving,False
a11282c1-109c-5b94-bf6b-03b128afb390,tg:lhbr:129625,LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
65581f3b-2136-563b-a24d-68a7ffbb6ccf,tg:lhbr:25603,LegacyInformationMerged,1,23,brgr,23 brgr,groepsbeschrijving,False
27aa6f0e-460a-5355-a13f-53dcdcd47b03,tg:lhbr:229670,LegacyInformationMerged,1,73,brgr,73 brgr,groepsbeschrijving,False
2d9f30da-58d9-5e9b-857f-c02e76467052,tg:lhbr:62388,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
f698d500-0a22-5c66-a375-820052ed9632,tg:lhbr:62672,LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
981e9546-6245-5d47-bcfb-28af3d03a692,tg:lhbr:63960,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
a192a1d6-0ab7-5b84-83a7-92c32ed0b330,tg:lhbr:113364,LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
aef2102b-fcf1-544a-8d72-e2700b4da9fa,tg:lhbr:213331,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
9e162898-6807-5aa1-b210-66fb1fd9d9ef,tg:lhbr:76261,LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
c00b4b4b-b6e3-5334-b288-32f042747a20,tg:lhbr:123802,LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
2851c869-cb43-5182-ac39-09e3014e563e,tg:lhbr:168153,LegacyInformationMerged,1,44,brgr,44 brgr,groepsbeschrijving,False
92bed1b3-076a-53d1-912b-6ab51625144b,tg:lhbr:231493,LegacyInformationMerged,1,19,brgr,19 brgr,groepsbeschrijving,False
4798bf6e-d3e7-5f36-9945-1ce307e46794,tg:lhbr:201025,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
2eb81afe-9e1b-5857-b61b-1c35096a2551,tg:lhbr:122710,LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
5a5669c7-5d94-5d09-984f-e89b49a4163b,tg:lhbr:239559,LegacyInformationMerged,1,24,brgr,24 brgr,groepsbeschrijving,False
9e0d732d-c98a-506c-a781-c6e97ae13dd6,tg:lhbr:165761,LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
75ebce39-f808-52da-a35b-d4afe4f19757,tg:lhbr:235983,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
4f09b10c-ab0f-5d10-95e1-67e84517a7af,tg:lhbr:201475,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
b1cb3ad5-403d-5f34-97ba-6336061dceab,tg:lhbr:125485,LegacyInformationMerged,1,64,brgr,64 brgr,groepsbeschrijving,False
44dbd1e2-f8ec-56e1-9b0b-b6459778b165,tg:lhbr:1136,LegacyInformationMerged,1,51,brgr,51 brgr,groepsbeschrijving,False
1b8288fb-fc51-5156-af38-32713f94859c,tg:lhbr:21093,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
51ddc529-6a20-5f4b-b912-01983f46e67d,tg:lhbr:215066,LegacyInformationMerged,1,200,brgr,200 brgr,groepsbeschrijving,False
60c1b02e-f67d-56ac-a5c5-64bcc87f52f8,tg:lhbr:90362,LegacyInformationMerged,1,28,brgr,28 brgr,groepsbeschrijving,False
af2748ed-009d-515b-b723-587eecac4816,tg:lhbr:133551,LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
e1bd16ed-4756-5257-8d00-4f62140ec148,tg:lhbr:61727,LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
53aa9466-aff3-569c-8da0-850f99c5baa9,tg:lhbr:208204,LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
33cd88af-0394-50c9-803e-b569f87cbba0,tg:lhbr:214227,LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
e0f56182-db1c-5889-a74f-122d1fd665b6,tg:lhbr:221493,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
97cd4ae4-e958-5ecb-9d07-593a1e82253f,tg:lhbr:284371,LegacyInformationMerged,1,0,brin,0 brin,groepsbeschrijving,False
c54d723c-7574-52b4-ba19-676a45f0b138,tg:lhbr:242017,LegacyInformationMerged,1,95,brgr,95 brgr,groepsbeschrijving,False
9592991e-10ad-57a5-a076-5d8cffc5cb8f,tg:lhbr:44469,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
882232be-a537-54e0-996c-24078c84728d,tg:lhbr:44193,LegacyInformationMerged,1,17,brgr,17 brgr,groepsbeschrijving,False
044bfd31-5730-5283-8aeb-b14154c2ad8f,tg:lhbr:247700,LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
bd44edeb-c5b8-59de-9352-40314d8aaac8,tg:lhbr:170426,LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
e71b4b1c-5ff1-5055-a167-9a8bcb5b90e3,tg:lhbr:174936,LegacyInformationMerged,1,17,brgr,17 brgr,groepsbeschrijving,False
03c941ae-e222-582f-9044-f424f143a65a,tg:lhbr:101836,LegacyInformationMerged,1,38,brgr,38 brgr,groepsbeschrijving,False
bb03a143-00f9-59fe-93fe-4de3ea10e893,tg:lhbr:289406,LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
86a3646b-92a1-5f09-8a44-83ebe7ca09d2,tg:lhbr:119155,LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
57b4d1e0-ba3f-54e7-a1ed-d22c0ae2f2b1,tg:lhbr:200321,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
ececdaf8-0458-5e62-9bc2-2fbcf358a5cc,tg:lhbr:123414,LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
b7ae2c3b-2dcb-5163-9f56-80f1db013f7a,tg:lhbr:131079,LegacyInformationMerged,1,20,brgr,20 brgr,groepsbeschrijving,False
06a7a562-8c65-5bb6-9f2d-31aba2f590b0,tg:lhbr:135893,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
18137419-7981-50f3-9e4e-9d8da1640278,tg:lhbr:61232,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
1b92e472-8878-5a29-91a5-1f3ec12bda50,tg:lhbr:287418,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
fe30671e-deac-59bf-895d-aac620cc6a56,tg:lhbr:54486,LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
f027c8fb-92a1-5388-a840-1cee084af6d9,tg:lhbr:201160,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
3d00a5d8-138a-55e7-885a-13008f8ad5e9,tg:lhbr:181960,LegacyInformationMerged,1,32,brgr,32 brgr,groepsbeschrijving,False
a71d5ce4-dd4e-5715-8258-de69689d89c6,tg:lhbr:271632,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
86301839-b011-5540-ad3b-6c230a3905a4,tg:lhbr:14762,LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
df0931b7-d438-5a6f-ae8b-62a342ebd860,tg:lhbr:241284,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
988fc8c4-d043-5d87-ab08-807957757a14,tg:lhbr:287048,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
b3fbaca7-6197-57ba-8f51-bb4da428bd7e,tg:lhbr:60970,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
e7586b59-d88a-5c28-973f-eb46c9e249c3,tg:lhbr:218711,LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
96cda811-ee21-500c-8ef3-39be972cf2e3,tg:lhbr:61662,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
594ca255-ee78-5c0a-8323-3fdc2a548998,tg:lhbr:122205,LegacyInformationMerged,1,62,brgr,62 brgr,groepsbeschrijving,False
e2fceca1-133f-5bbb-b00e-28c4733edf43,tg:lhbr:61398,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
7da35772-1f97-5e42-98b7-873793c8281a,tg:lhbr:14298,LegacyInformationMerged,1,26,brgr,26 brgr,groepsbeschrijving,False
b29cdce3-8aca-5544-9940-5ca33e05698d,tg:lhbr:101565,LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
d8529f91-22bb-51c2-bbe6-daab1ed93ca0,tg:lhbr:250682,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
5ead587b-025f-5814-afed-d034142fdf33,tg:lhbr:236454,LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
111afec7-3c68-5ac8-b868-ddf5820ca276,tg:lhbr:215334,LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
e66aacde-aa93-5b4d-b3db-1fa128021516,tg:lhbr:243554,LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
0700b3be-29fc-5908-b7f5-c8cdc1e5f086,tg:lhbr:291671,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
30eb375a-0c30-5f5b-826b-4af34ce65312,tg:lhbr:22914,LegacyInformationMerged,1,85,brgr,85 brgr,groepsbeschrijving,False
24846fff-3394-5ebb-b1e5-f07831ce48be,tg:lhbr:265036,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
a19aed2d-ef43-593a-865c-067b69fd0368,tg:lhbr:35228,LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
8d288f88-78e4-5d71-a248-7e448ae15ce1,tg:lhbr:63448,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
d21f15c0-81b4-5041-8e5a-4154386c000b,tg:lhbr:61475,LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
3aadf401-4342-5f84-8fc8-c29a07d55e7d,tg:lhbr:274277,LegacyInformationMerged,1,3,brin,3 brin,groepsbeschrijving,False
b67e8ce0-0b8b-5e46-a610-63f865361dc2,tg:lhbr:47547,LegacyInformationMerged,1,56,brgr,56 brgr,groepsbeschrijving,False
7c01918c-3af2-52be-a8e7-7c4c5f37b4e4,tg:lhbr:9204,LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
00d1acc3-a228-5544-b1b8-2bd13e39453a,tg:lhbr:101322,LegacyInformationMerged,1,9,brgr,9 brgr,groepsbeschrijving,False
f4437247-aa29-5a98-bb1c-9ba2eca16102,tg:lhbr:118103,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
2e224ad9-3918-5961-9e52-375b2544a431,tg:lhbr:61025,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
21c31658-a9b9-59d6-9905-0976f792f392,tg:lhbr:257844,LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
1f2643ef-e0e2-548f-b8a3-9a52f628f11d,tg:lhbr:240378,LegacyInformationMerged,1,3,brin,3 brin,groepsbeschrijving,False
b9c5397e-72af-5408-8eb3-735a24d6aa1b,tg:lhbr:58718,LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
55060480-f28c-5b04-bb84-c63240023103,tg:lhbr:161470,LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
cfc1655e-84ff-528f-833d-8eb23ded793b,tg:lhbr:222944,LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
e98abc44-8462-5686-b873-7e6982e98543,tg:lhbr:178651,LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
a73d5ab8-95f6-5be4-9d46-e386b2ffcc16,tg:lhbr:284473,LegacyInformationMerged,1,26,brgr,26 brgr,groepsbeschrijving,False
2c1dfc7f-021a-5afa-83ce-90bb674bb6e5,tg:lhbr:62259,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
86ef2316-39fe-5560-8424-0a8b230a2b35,tg:lhbr:41493,LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
ab298595-3435-5992-9973-c8ceefbd7eb4,tg:lhbr:240728,LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
3c9f74a1-3ac2-5829-a14d-b3705cbe6efe,tg:lhbr:214175,LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
89642e93-a302-521c-b50a-f2024df924fa,tg:lhbr:61926,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
26bb5c19-382d-5bd1-b7a7-65684265f8de,tg:lhbr:151479,LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
ce4c3680-0fff-5edd-973d-69fcc23a2471,tg:lhbr:226511,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
5c117807-a619-5ea4-ad13-ea1456aa38ce,tg:lhbr:134980,LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
a24edbf8-a57b-574b-b274-c4d5a6003580,tg:lhbr:247002,LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
cfa7a227-77b2-597b-862b-5cd71d70435b,tg:lhbr:69803,LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
c184999c-07b5-5f8d-8265-5011fda20603,tg:lhbr:142255,LegacyInformationMerged,1,167,brgr,167 brgr,groepsbeschrijving,False
7c760231-9b56-58ee-be52-6ae2409849d3,tg:lhbr:148658,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
c2ecc530-5af4-50a2-847a-0c1dfd642365,tg:lhbr:155969,LegacyInformationMerged,1,26,brgr,26 brgr,groepsbeschrijving,False
d4f789b1-af6d-54ad-9880-bf99bcfdc76c,tg:lhbr:161535,LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
cedec2b3-2bd9-5b66-8a94-f2ff77588497,tg:lhbr:156646,LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
f98fe312-3928-5eed-9242-d598f0e1c08e,tg:lhbr:14963,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
2f89ebe8-f3d0-5f70-9ff6-87e558d05012,tg:lhbr:15671,LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
c1d7e1e1-57e5-51f5-8b34-74cac4ea6aa3,tg:lhbr:61863,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
6b35f0cf-4c66-530c-9b84-6572c4fcfd0b,tg:lhbr:242650,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
5fe0cc25-0731-5a57-a31a-31b72e3100ea,tg:lhbr:293709,LegacyInformationMerged,1,9,brgr,9 brgr,groepsbeschrijving,False
b3d12e99-c2f0-5732-b6f4-b15a5fb9b1ab,tg:lhbr:214899,LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
2b8d9781-97b7-5c22-8f8f-ec3413ffe252,tg:lhbr:22851,LegacyInformationMerged,1,17,brgr,17 brgr,groepsbeschrijving,False
e172e831-a9e2-5d98-b0ac-e7d0d6733111,tg:lhbr:274298,LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
7039d60b-e13f-5182-8b7e-9cb3d598276d,tg:lhbr:146646,LegacyInformationMerged,1,23,brgr,23 brgr,groepsbeschrijving,False
46e61d56-a322-5053-be64-ee491f057d49,tg:lhbr:61530,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
407b5ba8-6eef-5ad0-86af-c6fd673677b6,tg:lhbr:115224,LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
28a6e9cc-f697-5bea-ab77-8e3f0637b07c,tg:lhbr:165576,LegacyInformationMerged,1,9,brgr,9 brgr,groepsbeschrijving,False
a3d6b8c1-1d0f-506c-9201-9d50587d6516,tg:lhbr:286858,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
7edbc448-9494-5cc7-996f-a9240306e0c6,tg:lhbr:61160,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
b6d807f9-b2f0-5787-8323-ed22026b6906,tg:lhbr:260721,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
01acc18a-9880-5dc1-8435-35e0f6d9eced,tg:lhbr:236141,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
aface0eb-513c-5c2b-a171-5af2a05274fc,tg:lhbr:282548,LegacyInformationMerged,1,0,brin,0 brin,groepsbeschrijving,False
f6db588c-74a5-5c1c-9434-528a49dc6841,tg:lhbr:162749,LegacyInformationMerged,1,64,brgr,64 brgr,groepsbeschrijving,False
61b1af74-6c57-5173-beae-52c91930c59a,tg:lhbr:215621,LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
f17573b4-f813-5c41-bc99-ac3ad315fd19,tg:lhbr:243041,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
1ec6457e-c13e-5b3e-b03d-c33c6238c1a4,tg:lhbr:62465,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
68395778-1118-5e1d-9c71-9eeab2640ff7,tg:lhbr:138223,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
30af771e-f1f7-5515-b010-8832538e31bf,tg:lhbr:154102,LegacyInformationMerged,1,25,brgr,25 brgr,groepsbeschrijving,False
632f930f-48ee-5854-bf58-6dba7e582f40,tg:lhbr:178597,LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
5b963271-9631-56d3-be03-6f6511d75207,tg:lhbr:240544,LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
9a4a31ac-ae80-599f-b394-6efec918ee8f,tg:lhbr:119084,LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
72bff2e0-550f-50bd-87dd-2c80f17633c1,tg:lhbr:229467,LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
c7801236-74ef-5d96-8b82-48d9e1b1a91a,tg:lhbr:197436,LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
