ResourceID,brocade.id,card,order,Acquisition Note,Registration Number value,Archive Note,Location Number,Serial Number,adm.note,Warehouse Location (begin),Warehouse Location (ende)
d03d4548-3386-5241-9d41-b339cff89942,tg:lhbr:133793,Items,1,tr:lh:5595,112343/1,,S 6225 / B,,,,
70337f89-d202-5384-b80e-dcd34ec97b82,tg:lhbr:72633,Items,1,tr:lh:4743,92170/3,isad:lh:32783,H 585 / B,,,,
dea92f43-e120-56dc-9040-dc195c77bbe0,tg:lhbr:24053,Items,1,tr:lh:2697,53896/262,isad:lh:11943,B 4132997 / B,,,,
3d2c1978-e7d0-511f-a161-b967438823d2,tg:lhbr:241103,Items,1,tr:lh:110434,,isad:lh:124205,,C 2756 / 437,,,
52f1269b-9ed9-5cc9-9cd7-6d5d2de2ad8e,tg:lhbr:217763,Items,1,tr:lh:7098,177730,,A 425347 / B2,,,,
209f12a6-8686-58d1-8756-61d9b9019762,tg:lhbr:92467,Items,1,tr:lh:5565,116985/5,isad:lh:39511,L 645 / B,,,,
63727f51-8255-549c-9db6-e66737fccd37,tg:lhbr:59563,Items,1,tr:lh:2317,43798/306,isad:lh:26430,G 405 / B,,,,
ce736f46-af1e-5f80-8fa6-35a29619edbb,tg:lhbr:128075,Items,1,tr:lh:4686,89164/7a-b,isad:lh:53719,R 9808 / B,,,,
9947fbe1-088c-5a38-ba8c-084d76d9733d,tg:lhbr:216871,Items,1,tr:lh:7704,200293/118,isad:lh:78752,B 8596 / B2,,,,
67a55938-e172-5b8c-bdd3-a9411fcab5b8,tg:lhbr:155545,Items,1,tr:lh:683,13394/1727a-b,isad:lh:64076,V 853 / B,,,,
693c306d-ae8f-5faa-9492-84f62aa19b6a,tg:lhbr:103325,Items,1,tr:lh:5313,104819,isad:lh:43797,M 864 / B,,,,
3b4b8adb-9796-51d9-b41a-0e5e8c48c4e3,tg:lhbr:42285,Items,1,tr:lh:5410,106023/2,isad:lh:19785,D 2375 / B,,,,
d6dbe29b-eea6-5caa-b9e5-8c88a5680cfa,tg:lhbr:89381,Items,1,tr:lh:651,12668/155,isad:lh:1671,H 90783 / B (Fin. Comiteit Deel I Ortsgruppe),,,,
b1624577-adf0-503e-8919-ce9ff795084a,tg:lhbr:132881,Items,1,tr:lh:107,1503/5,isad:lh:55648,S 587 / B,,,,
c9ad2c78-d132-52d9-a57b-877261d0defc,tg:lhbr:73921,Items,1,tr:lh:15,268/3,isad:lh:33279,H 754 / B,,,,
7757b539-8adc-5131-adb8-9cad295a2661,tg:lhbr:161919,Items,1,tr:lh:4798,95613/63-65,isad:lh:10058,N 1725 / B (19),,,,
526eabdb-e64a-5b82-8c8b-45493e5474a0,tg:lhbr:294019,Items,1,,,isad:lh:181646,,T 433 / 18,,,
a91135f1-8069-5e16-a2f1-daa8325c00e0,tg:lhbr:220410,Items,1,tr:lh:7770,201272/174,isad:lh:79894,A 45005 / B2,,,,
f64bf7e1-95e8-5c6c-bc50-dd75dd684eed,tg:lhbr:163924,Items,1,tr:lh:6081,138749/17,isad:lh:66867,V 6095 / B2,,,,
33b2b94b-240d-5404-b740-34ddde9e8342,tg:lhbr:22884,Items,1,tr:lh:7314,,isad:lh:11608,FVCA / B2 (1944-1961),,,,
ab1a8523-bb0d-536a-a246-1de3edce623e,tg:lhbr:276270,Items,1,tr:lh:7843,202504/60a-b,isad:lh:157667,,D 325 / 417,,,
06011379-fa1a-52ba-8457-0c3a46f91377,tg:lhbr:13320,Items,1,tr:lh:5792,120071/1-2,isad:lh:7524,B 6791 / B,,,,
97c53e3a-0fe9-5e79-b29d-27eca79ae5b8,tg:lhbr:199384,Items,1,tr:lh:4175,80720/98,isad:lh:75061,B 417 / B2,,,,
e2680e43-f2b7-5c86-b5cb-4e1e6ace7710,tg:lhbr:45540,Items,1,tr:lh:3124,62674/16a-b,isad:lh:21077,D 39274 / B,,,,
17d0c99b-0aae-544b-8bb6-d4d2291fbfac,tg:lhbr:296024,Items,1,,,isad:lh:124824,,C 33941 / 7,,,
45e7a7eb-6b7e-51e6-ad38-5a5c04260e12,tg:lhbr:38070,Items,1,tr:lh:4096,79734/17,isad:lh:17965,C 384 / B,,,,
8fe42d77-c5b3-5a7a-ac91-baaa10aba645,tg:lhbr:157578,Items,1,tr:lh:4786,94949/1a-b,isad:lh:64791,W 191 / B,,,,
e75ac308-7dea-5eff-a9f7-3bcbc92ba47f,tg:lhbr:101318,Items,1,tr:lh:9822,79956/255,isad:lh:42985,S 5754 / B2,,,,
76df23a6-9ee6-55a8-a33b-f474f3f12289,tg:lhbr:273588,Items,1,,,isad:lh:148023,,W 213 / 239,,,
c0dfecd7-a31c-5dab-91aa-1400fbe7428e,tg:lhbr:150747,Items,1,tr:lh:2827,56088,isad:lh:62451,V 4655 / B,,,,
939c0f93-44ee-5a0b-8ee0-cf5483d8320a,tg:lhbr:106127,Items,1,tr:lh:2109,39959/369,isad:lh:45178,A 38115 / B,,,,
d89214a6-ee19-5b80-9bd9-c949b946aede,tg:lhbr:47087,Items,1,tr:lh:3413,67527/28a-b,isad:lh:21630,P 151 / B,,,,
0916525e-2095-5b36-9a22-90db14360356,tg:lhbr:96977,Items,1,tr:lh:5674,114149/4a-b,isad:lh:41317,M 3803 / B,,,,
628b587a-a12d-5fae-8a38-96ada2aade11,tg:lhbr:209287,Items,1,tr:lh:6413,151879/11,isad:lh:76987,W 256 / B2 ((periode L. Simons 1969-1984) 20),,,,
b2bad812-74bb-55fd-bda4-408a33f59ac6,tg:lhbr:238923,Items,1,tr:lh:7314,,isad:lh:46,FVCA / B2,,,,
c80219b5-8f9e-532f-972f-50b1b5e5a67f,tg:lhbr:269886,Items,1,tr:lh:7843,,isad:lh:155243,,D 325/200,,,
99eba1e8-a741-587c-bdbd-97bf4e477ac4,tg:lhbr:258322,Items,1,tr:lh:9770,,isad:lh:147671,,J 416 / 67,,,
ae7e32bc-10f9-5a0a-a5d0-cd00a53646e3,tg:lhbr:293226,Items,1,tr:lh:140162,,isad:lh:178384,,,,,
caf348d3-9920-5570-8989-2ae351e9cd77,tg:lhbr:186972,Items,1,tr:lh:7063,177317/78,isad:lh:35419,D 125 / B2,,,,
cabe8294-c507-591f-b240-d1eaf9836ad4,tg:lhbr:157082,Items,1,,142953/1,,W 148 / B,,,,
50b8d97b-5f63-5b39-a195-c88c1fecf7d1,tg:lhbr:16122,Items,1,tr:lh:5604,128345/76,isad:lh:8731,R 134 / B,,,,
9d3dac0c-8d9e-5be6-a1f2-3a28f633a529,tg:lhbr:40742,Items,1,tr:lh:2039,38707/99,isad:lh:19183,D 125 / B2,,,,
4b2dc8f1-99f6-5554-b370-ec7c10965db3,tg:lhbr:225612,Items,1,tr:lh:7860,203525/127,isad:lh:78276,M 224 / B,,,,
3183e868-80b5-5609-9c04-012e31dba344,tg:lhbr:273072,Items,1,tr:lh:110330,,isad:lh:114997,,R 8963 / 756,,,
b3e8bb5a-701d-52cc-b8f8-54b17c0ce135,tg:lhbr:131254,Items,1,,150168/d,,B 553 / B,,,,
3664adb3-79a8-5865-8141-0ba0e25e0143,tg:lhbr:167434,Items,1,tr:lh:4755,92506/169,isad:lh:68273,Y 969 / B2,,,,
bffce77d-0a81-5511-acd3-4623a9376588,tg:lhbr:26594,Items,1,tr:lh:7314,,isad:lh:12921,FVCA / B (1919-1932),,,,
8035228b-ae50-576b-b8db-fd48e4d122d6,tg:lhbr:224900,Items,1,tr:lh:4134,80281/29,isad:lh:81202,H 546 / B2,,,,
92a1c065-d10f-5b96-9442-076012f4f2a1,tg:lhbr:41850,Items,1,tr:lh:4863,97053/1-3,isad:lh:19591,D 22503 / B,,,,
13489d4e-0202-5e54-a7df-8d48bed988e0,tg:lhbr:187660,Items,1,tr:lh:7063,177317/285a-b,isad:lh:73734,D 125 / B2,,,,
bd017c93-085a-517e-8fa0-337f8fbbd214,tg:lhbr:268794,Items,1,tr:lh:7843,,isad:lh:154703,,D 325/110,,,
2c25834d-e79c-5559-8012-a56ce05cf96c,tg:lhbr:182198,Items,1,tr:lh:7478,197245/224,isad:lh:72358,M 224 / B,,,,
c6329b66-84c9-5337-ab47-7c70ba22c8a6,tg:lhbr:95658,Items,1,tr:lh:2879,58242/1,isad:lh:40773,M 2888 / B,,,,
c999dcac-e0cc-50d6-b105-880d19c80034,tg:lhbr:153868,Items,1,tr:lh:1749,31545/53,isad:lh:63377,V 5955 / B,,,,
ce5b5dc3-434d-54ce-9a09-f938c3b07887,tg:lhbr:277898,Items,1,,,isad:lh:159254,B 413 / B2,,,,
7c762a6c-b040-576e-a168-a87dd1708fe2,tg:lhbr:239631,Items,1,tr:lh:4786,126787/2a-b,isad:lh:51813,R 544 / B,,,,
b516ac63-c01b-5030-af11-bf2ffaf67f99,tg:lhbr:97665,Items,1,tr:lh:6502,160244/5a-c,isad:lh:41595,K 3024 / B2,,,,
899a87cd-10f8-5a86-a1a6-07ca68c47bf5,tg:lhbr:244301,Items,1,tr:lh:126473,,isad:lh:130169,,D 9653 / 15 (212),,,
f58f0338-88b5-58c7-b38e-36314d6deb7c,tg:lhbr:151855,Items,1,tr:lh:3909,74595/443a-b,isad:lh:62585,S 9267 / B2,,,,
31be80e1-1b4c-59a8-aa48-cb5df2922df6,tg:lhbr:212561,Items,1,,,isad:lh:72645,M 224 / B,,,,
746cab04-a548-5344-a757-3102b8c7a43d,tg:lhbr:136591,Items,1,tr:lh:4421,84839/254a-e,isad:lh:56954,S 7865 / B,,,,
f7538cd4-eea0-5b56-a4e5-445244b0ed6b,tg:lhbr:21251,Items,1,,147100,,B 9285 / B,,,,
2bc6f635-9624-52d4-b1bf-2370fabef297,tg:lhbr:133269,Items,1,tr:lh:4969,98673,isad:lh:55830,S 595 / B,,,,
c9f0d8b4-a1d8-582c-b51a-bcb53156300c,tg:lhbr:165409,Items,1,tr:lh:1564,28318/92,isad:lh:67496,S 96514 / B2,,,,
fa6beca4-b694-5d24-a2ed-82826b705725,tg:lhbr:88969,Items,1,tr:lh:4650,88672/13,isad:lh:38112,L 3215 / B,,,,
0347d381-3c6c-5184-a09f-214315424a4b,tg:lhbr:217299,Items,1,tr:lh:7720,200403/70a-c,isad:lh:78936,R 6329 / B2,,,,
a17d968d-60fb-5fa2-81cb-f2cea36d1e35,tg:lhbr:118139,Items,1,tr:lh:4817,95893/1,isad:lh:50177,P 875 / B,,,,
9c81fd4c-4924-580b-bbde-d15ff702b5e1,tg:lhbr:59099,Items,1,tr:lh:3159,63025/2,isad:lh:26269,G 395 / B,,,,
5d671e1b-2087-5481-8a45-7f1d622c3ee1,tg:lhbr:188595,Items,1,tr:lh:3772,72465/140,isad:lh:73830,T 48399 / B (1954),,,,
c90d953b-d7ff-5650-aa82-a12aaa80a137,tg:lhbr:143491,Items,1,tr:lh:7314,,isad:lh:59643,FVCA / Gevaert,,,,
797f8018-d306-5a9b-9cdb-1929a645744f,tg:lhbr:54351,Items,1,tr:lh:1762,32074/3,isad:lh:24498,F 466 / B,,,,
328d06be-c37b-5caa-8861-9b9327aa1bc6,tg:lhbr:231201,Items,1,tr:lh:7785,202158/58,isad:lh:83123,R 467 / B2,,,,
8a6e0429-1bb7-567a-9cf5-1e78e27a3728,tg:lhbr:124955,Items,1,tr:lh:6465,158589/83,isad:lh:2168,S 7904 / B2 (1963),,,,
2dcb3b5a-723f-5014-a330-ae415144403a,tg:lhbr:267461,Items,1,tr:lh:128783,,isad:lh:132816,,R 462 / 867,,,
c130ffec-790e-5b13-b625-be78a55d1fe9,tg:lhbr:29661,Items,1,tr:lh:7314,,isad:lh:14424,FVCA / B (1933-1940),,,,
7cad15b7-e5ac-5cc5-861c-403ae5718c49,tg:lhbr:287635,Items,1,tr:lh:5479,107680,isad:lh:164661,,H 1476 / 170,,,
7a28fd27-cdbc-5c25-8564-cd4832884f60,tg:lhbr:262399,Items,1,tr:lh:139974,,isad:lh:150290,,B 798 / 236 - 293,,,
0832bcae-a3b7-5eff-8257-d6fefa52b952,tg:lhbr:110509,Items,1,tr:lh:4736,90562/13,isad:lh:46938,O 345 / B,,,,
f1848df5-3663-51a1-a25c-3037616ac754,tg:lhbr:139664,Items,1,,,isad:lh:58092,S 99 / B,,,,
ad3966c0-1da6-5e35-a4ca-f514d38f18aa,tg:lhbr:34950,Items,1,tr:lh:6415,153464/51,isad:lh:675,"D 125 / B2 (Staatsprijs """"Zwaard van Tristan"""")",,,,
85abbcae-923b-5ac7-a09b-23e5abcf2e70,tg:lhbr:144354,Items,1,tr:lh:4397,84645/8,isad:lh:60024,T 412 / B,,,,
33c54370-d03c-5fbd-b188-8bffb98efc0d,tg:lhbr:98590,Items,1,,4489/1,,M 13381 / B,,,,
0a58db3b-f527-548e-9b25-101c69434aae,tg:lhbr:112534,Items,1,tr:lh:2317,44018/45,isad:lh:47767,P 205 / B,,,,
17e069b1-fc07-516b-830b-a343328c5db5,tg:lhbr:53494,Items,1,,130654/42b-c,,H 1717 / B,,,,
f247173e-b5de-58ae-b4ee-02f41e6e14f1,tg:lhbr:251800,Items,1,tr:lh:139769,,isad:lh:142318,,,,,
4ae34ff5-36b4-5268-ba1c-62871822e933,tg:lhbr:202998,Items,1,tr:lh:6886,171373/570,isad:lh:75327,S 935 / B2,,,,
d9be174a-798f-5c90-8363-889110ab16fc,tg:lhbr:126968,Items,1,tr:lh:5552,110092/886,isad:lh:2756,K 162 / B,,,,
32f808e9-f653-597f-a56b-364ead981397,tg:lhbr:285608,Items,1,tr:lh:9500,,isad:lh:164326,,B 805 /68,,,
c6db1d16-8250-528e-8b79-7cc07300bfd8,tg:lhbr:250712,Items,1,tr:lh:3456,147703 / 6,isad:lh:143235,A 493 / B2,,,,
582c0039-a735-58ae-910d-ba561226dec2,tg:lhbr:206172,Items,1,tr:lh:6409,150711/3,isad:lh:75916,W 256 / B2 ((periode A. Westerlinck 1945-1968) 7),,,,
87d61dae-3d73-5c2b-a734-5b6d6a265c5f,tg:lhbr:122182,Items,1,tr:lh:5794,120341/5,isad:lh:51806,R 544 / B,,,,
0120f56a-cb7b-54a6-a7ab-2e517d14fc4f,tg:lhbr:63022,Items,1,,,isad:lh:28598,G 563 / B,,,,
6deb3505-f95b-5e2c-817a-c7497831c5d4,tg:lhbr:35642,Items,1,tr:lh:9798,157821/59,isad:lh:16902,C 20402 / B2,,,,
5ab40d68-e800-50e5-9f01-c3783f6dcaee,tg:lhbr:138976,Items,1,tr:lh:5510,113852/9,isad:lh:57812,S 935 / B,,,,
f317eb7f-fafe-5a0e-9b68-f3b2602d5fb7,tg:lhbr:48372,Items,1,tr:lh:5895,126560/5,isad:lh:22151,D 898 / B,,,,
9b48088d-7e65-54a2-a4c6-628e9fdf9349,tg:lhbr:83276,Items,1,tr:lh:3935,75024/120,isad:lh:36189,H 225 / B,,,,
8ce82b6a-5a51-530c-9516-22f981555527,tg:lhbr:158377,Items,1,tr:lh:2533,49754/5,isad:lh:65025,W 235 / B,,,,
81d23b78-ffaf-5eb0-8afb-4f0d4c4a27d2,tg:lhbr:193273,Items,1,tr:lh:5678,114686/207,isad:lh:70831,T 48399 / B (1964),,,,
e3030b20-c0ff-56d8-81b9-8f92c4141905,tg:lhbr:286927,Items,1,tr:lh:128691,,isad:lh:130050,,B 805 /496,,,
7b6de830-7a67-54d7-af5e-fede2ddd0f5d,tg:lhbr:28973,Items,1,tr:lh:7314,,isad:lh:14105,FVCA / B (1940-1944),,,,
b9d56141-c165-57cd-8ed9-0258b4aa2251,tg:lhbr:125647,Items,1,tr:lh:2195,41700/496,isad:lh:52822,R 704 / B,,,,
58090dae-0e6a-5310-897c-c74ec36e77a5,tg:lhbr:173027,Items,1,,,isad:lh:9608,D 125 / B2,,,,
01785581-01b8-5fa4-8f30-bf0840290d78,tg:lhbr:32187,Items,1,tr:lh:4553,87379/19,isad:lh:15631,C 2752 / B,,,,
214d7fc6-9bd8-5b79-9a58-cd8b66ad3668,tg:lhbr:6431,Items,1,tr:lh:5895,126439/1a-b,isad:lh:4214,B 1348 / B,,,,
e39e60ae-70de-5db4-8deb-3a74f8f87320,tg:lhbr:232587,Items,1,tr:lh:1776,31522/147,isad:lh:83539,G 993 / B1,,,,
c0c4081c-0a01-5e80-8383-bbd1b6445c9b,tg:lhbr:30913,Items,1,tr:lh:5078,100573/29,isad:lh:15049,C 3592 / B2,,,,
f0d71dd2-beb5-5b40-b3c7-18311b0a848c,tg:lhbr:140317,Items,1,tr:lh:5403,105901/1032,isad:lh:58367,S 9975 / B,,,,
003e9f0f-a45e-525f-bad2-b4c0dd58a09f,tg:lhbr:116577,Items,1,tr:lh:3455,68036/6,isad:lh:49508,V 37102 / B,,,,
761485c9-efba-562e-8721-24d040717bd0,tg:lhbr:255843,Items,1,tr:lh:9770,,isad:lh:146229,,J 416 / 57,,,
75954b75-efcd-51ad-abb3-bd4cacd76510,tg:lhbr:248772,Items,1,tr:lh:2279,,isad:lh:141056,,C 3622 / 25,,,
0cf8f317-2661-5092-a1fa-2874e643081a,tg:lhbr:283676,Items,1,tr:lh:7843,202504/60a-b,isad:lh:163154,,D 325 / 1250,,,
6fc96905-c9ec-56ad-8df7-50adc0b5802d,tg:lhbr:50312,Items,1,tr:lh:1331,22500/11,isad:lh:22929,E 242 / B,,,,
8b9066cd-5069-5a7f-9974-313943984c79,tg:lhbr:235242,Items,1,tr:lh:9767,217989/1545,isad:lh:84187,Y 2 / B2,,,,
406c76a2-8637-5cb2-9b1d-7c035524ddc1,tg:lhbr:120916,Items,1,tr:lh:9961,157929/259a-b,isad:lh:51312,M 8232 / B,,,,
d3f85591-d73d-5be9-8024-9efe7679448f,tg:lhbr:263422,Items,1,tr:lh:140053,,isad:lh:138929,,,,,
93148b6a-4176-5810-8b58-db715a697e29,tg:lhbr:121604,Items,1,tr:lh:3387,66936/12,isad:lh:51600,W 709 / B,,,,
a165010e-5c58-5b50-8974-6cfa841a45bc,tg:lhbr:177064,Items,1,,74145/563,isad:lh:58235,H 5367 / B2,,,,
94b903c0-3ac8-5f1e-a4b3-3b7c08022006,tg:lhbr:253094,Items,1,tr:lh:139769,,isad:lh:143206,,,,,
8210963f-8a55-5a26-bfa0-c6fc4af46e13,tg:lhbr:197230,Items,1,tr:lh:4175,80748/8,isad:lh:74789,B 417 / B2,,,,
256e5e1f-233d-5822-b1e6-e3fea45adf28,tg:lhbr:282964,Items,1,tr:lh:7843,202504/60a-b,isad:lh:162661,,D 325 / 1135,,,
a9633726-d8f6-5e9b-add3-e5b3d123ac18,tg:lhbr:249860,Items,1,tr:lh:110434,,isad:lh:142437,,C 2756 / 443,,,
aa6a9866-838b-5ad4-971f-8e562c93d8c3,tg:lhbr:85208,Items,1,tr:lh:6936,173021/10,isad:lh:2607,A 493 / B2 (KASKA),,,,
89554170-cac9-59c5-859d-3ba7a0f9e4b9,tg:lhbr:229261,Items,1,tr:lh:7862,203546/98,isad:lh:72161,M 224 / B,,,,
239ac91e-ff59-59be-a1da-3efd0837138b,tg:lhbr:87235,Items,1,tr:lh:5895,126837/23,isad:lh:140946,S 7812 / B,,,,
f52916de-ddee-55d9-ba15-8ec40b552823,tg:lhbr:254751,Items,1,tr:lh:9770,,isad:lh:145535,,J 416 / 53,,,
1ac99088-4d76-50c5-a670-d7003918a880,tg:lhbr:202131,Items,1,,,isad:lh:75275,T 48399 / B (1972),,,,
c6c6bbef-c1cf-5750-82ff-5ad53aa8bd87,tg:lhbr:67061,Items,1,tr:lh:4736,90706/1,isad:lh:30642,M 544 / B,,,,
1722c124-25ff-59d3-b999-bb9e2fa658af,tg:lhbr:31601,Items,1,tr:lh:4737,90736/3,isad:lh:15310,C 2632 / B,,,,
8f9d346b-cab1-53d7-94dc-9defc5d660e2,tg:lhbr:123639,Items,1,tr:lh:1209,22590,isad:lh:52395,R 628 / B,,,,
5e0761ed-d4be-5cf6-ad20-102b45328994,tg:lhbr:62799,Items,1,,,isad:lh:28428,G 563 / B,,,,
290182c9-0269-5776-9dcc-9614320e55f5,tg:lhbr:175059,Items,1,tr:lh:7063,177313/812,isad:lh:70554,D 125 / B2,,,,
6269a5f0-f2f3-52a3-bf4c-2083d1c05285,tg:lhbr:108569,Items,1,tr:lh:5192,102799/53,isad:lh:46053,K 90483 / B2,,,,
4a26039a-61aa-5c5b-b6f4-b53fb3ca4415,tg:lhbr:280959,Items,1,tr:lh:7843,202504/60a-b,isad:lh:161117,,D 325 / 810,,,
24c7db55-d591-5d56-8b28-ed7fed673f07,tg:lhbr:44701,Items,1,tr:lh:4481,86341/132,isad:lh:20737,D 3407 / B,,,,
2430913b-3ba7-5782-881a-b369c09f144c,tg:lhbr:221651,Items,1,tr:lh:7336,186882/52,isad:lh:80176,S 59 / Archief J,,,,
6abe2896-81ff-5f82-aa04-f8a24ae75c1a,tg:lhbr:277031,Items,1,tr:lh:139794,,isad:lh:157827,,VV 237 / 2,,,
0a7613d1-0a06-5b5e-b25d-535c75e0d4ea,tg:lhbr:178391,Items,1,tr:lh:6886,171373/154a-c,isad:lh:141121,S 935 / B2,,,,
3391a0a4-e58e-576f-a653-99d2fe3136ab,tg:lhbr:182931,Items,1,tr:lh:6899,170872/8a-c,isad:lh:72634,B 7649 / B2,,,,
ba0b618d-5e05-534b-88d4-10afdb4a7e5f,tg:lhbr:149835,Items,1,tr:lh:2695,53190/365,isad:lh:62131,V 4124 / B,,,,
21cea3b2-51af-5f13-abcc-34698beced95,tg:lhbr:259499,Items,1,tr:lh:9770,,isad:lh:148494,,J 416 / 72,,,
32bb6af6-de6f-54c9-91e9-9d83e0c22f1e,tg:lhbr:90909,Items,1,tr:lh:5863,125139/1,isad:lh:38870,L 462 / B,,,,
085eb076-dbcb-5c34-a339-1b6a84774693,tg:lhbr:156739,Items,1,tr:lh:5981,131057/1,isad:lh:64483,V 998 / B,,,,
77988604-0d2b-5a9a-b806-432848bd1882,tg:lhbr:17699,Items,1,tr:lh:4737,90731/2,isad:lh:9268,B 7685 / B,,,,
a10438f5-9038-59b1-88c4-723e9206507a,tg:lhbr:100159,Items,1,tr:lh:5752,117745/4a-b,isad:lh:42543,M 985 / B,,,,
b88e2f73-3a7d-5853-9ddb-8661a29de6b9,tg:lhbr:92934,Items,1,tr:lh:5487,108082/3,isad:lh:39657,R 512 / B2,,,,
c7229d55-8b86-52ef-a50d-8c299bf30f7c,tg:lhbr:118990,Items,1,tr:lh:388,7906/2,isad:lh:50566,P 254 / B,,,,
44186980-ca2c-55d0-be26-05bae0b742b2,tg:lhbr:59830,Items,1,tr:lh:5981,131013/287,isad:lh:26513,M 6525 / B,,,,
de0209eb-cb58-5c06-b0f8-2ac3df786be9,tg:lhbr:129234,Items,1,tr:lh:4876,97423,isad:lh:54166,S 177 / B,,,,
94422ba1-4f62-53d5-ab6c-224a842e35d3,tg:lhbr:68394,Items,1,tr:lh:4738,90910/3,isad:lh:31108,H 1935 / B,,,,
56141419-407f-53f4-bbbe-db05fef7c5c3,tg:lhbr:226194,Items,1,tr:lh:7411,196245/25,isad:lh:81634,A 2335 / B2,,,,
816a50bf-2485-575a-92ce-7dbddf5618ca,tg:lhbr:154704,Items,1,tr:lh:4516,86931/7,isad:lh:63763,V 7178 / B,,,,
43301b13-7b19-5992-a9dd-383b57c60706,tg:lhbr:102164,Items,1,tr:lh:2175,41100/1098b,isad:lh:43279,M 76295 / B,,,,
1091ca47-4440-58a8-a2c1-8282abd8091b,tg:lhbr:295258,Items,1,tr:lh:140488,,isad:lh:183177,M 272 / B2,,Met klad van antwoord van Marlier op de achterzijde,,
df108a33-1baa-5e76-8d75-b60d7da6706e,tg:lhbr:240342,Items,1,tr:lh:6886,100603/57,isad:lh:117376,S 935 / B2,,,,
329e6838-fa73-57f0-87c5-0b5165cee5fc,tg:lhbr:155816,Items,1,tr:lh:4789,95340/1,isad:lh:64174,V 8735 / B,,,,
03879322-0066-52fc-8039-f14f4d6e5c98,tg:lhbr:216522,Items,1,tr:lh:7701,200358/76 a-g,isad:lh:78587,G 22445 / B,,,,
e2f9d404-9c20-530a-9b1f-1da20cc2dbf1,tg:lhbr:73472,Items,1,tr:lh:2552,50353/28,isad:lh:33096,H 673 / B,,,,
a50cccc9-057b-5d77-b812-f20647213909,tg:lhbr:25212,Items,1,tr:lh:6785,168013/8,isad:lh:12247,E 373 / B2,,,,
99b7c85e-849d-5167-959e-30dcf8580a57,tg:lhbr:119682,Items,1,tr:lh:5674,114178/1,isad:lh:50864,R 182 / B,,,,
2eea9c9f-9a1b-557b-a962-52efa170f596,tg:lhbr:58722,Items,1,tr:lh:6373,148888/456,isad:lh:26093,G 3947 / B,,,,
d32fe8d1-a48a-5a35-8280-eeefe3cfa422,tg:lhbr:93626,Items,1,tr:lh:5863,125168/1,isad:lh:39964,L 992 / B,,,,
2e23c4f6-c112-5351-ab6a-a25d51a59d45,tg:lhbr:148727,Items,1,tr:lh:5078,100572/41,isad:lh:61696,C 3592 / B2,,,,
a834dbbe-d183-55de-a1aa-ac97adf7c0c1,tg:lhbr:183623,Items,1,tr:lh:7514,197853/9,isad:lh:72995,R 71164 / B2,,,,
874d763a-878b-5d4a-8df0-a1d23d90a971,tg:lhbr:135217,Items,1,tr:lh:4124,79953/23,isad:lh:14922,V 672 / B (1927-1934),,,,
772abd10-9788-55b3-9083-21bbedf4d0fd,tg:lhbr:163477,Items,1,tr:lh:5987,131265/1,isad:lh:66688,R 134 / B,,,,
cb25503f-d473-5569-ac82-9615c3c1b3bb,tg:lhbr:220943,Items,1,tr:lh:7336,186477/4,isad:lh:80030,S 59 / Archief G,,,,
b7a6a47d-ce23-5436-a60e-4f5d6b00fc6f,tg:lhbr:247487,Items,1,tr:lh:2279,,isad:lh:140170,,C 3622 / 22,,,
82ac2cbb-c0ec-5ea9-9751-fe6eef3d1943,tg:lhbr:45813,Items,1,tr:lh:6553,161685/36,isad:lh:21202,CC 92 / B2,,,,
f82d67d0-4485-5019-8326-f0ba6fe9d58f,tg:lhbr:96424,Items,1,tr:lh:403,8103,,M 311 / B,,,,
abc5bd3c-625b-5d5b-b420-1be6cc34ccda,tg:lhbr:238470,Items,1,,219716/7,isad:lh:85544,M 945 / B3,,,,
87af58af-6d0a-5f0f-af5a-257a578474fe,tg:lhbr:20010,Items,1,tr:lh:2112,41975/1,isad:lh:10259,B 8757 / B,,,,
ef84c369-08d9-5b94-bee0-c016dab49a15,tg:lhbr:245140,Items,1,tr:lh:126473,,isad:lh:130188,,D 9653 / 20 (179),,,
9f1c3038-542e-5d13-9f5c-974556225098,tg:lhbr:213720,Items,1,,,isad:lh:77938,M 224 / B,,,,
71241ddd-9c88-5a19-b4ce-35c33cd3558f,tg:lhbr:132028,Items,1,,142637/4,,S 535 / B,,,,
3ffb8be2-f77a-566f-b4af-c9a4bb6719da,tg:lhbr:73188,Items,1,tr:lh:1816,32394/2,isad:lh:32991,H 635 / B,,,,
fc152937-0682-584f-9d1a-3a6834811864,tg:lhbr:164648,Items,1,tr:lh:4314,83385/9a-b,isad:lh:67168,B 9175 / B2,,,,
31b35c51-9212-5c12-b138-6d60aac708a3,tg:lhbr:119378,Items,1,tr:lh:4516,86922/4,isad:lh:50728,R 142 / B,,,,
5ff21cca-a5bf-556b-a520-ade61f54b096,tg:lhbr:242685,Items,1,,,isad:lh:125350,,,,,
715e7faa-175e-531e-9f7a-24cf956ad68c,tg:lhbr:289781,Items,1,tr:lh:5479,,isad:lh:79576,,R 1476 / 179,,,
b6220451-3fc8-5ce9-b7f7-0a47845a43fa,tg:lhbr:130015,Items,1,tr:lh:6443,157801/34,isad:lh:54508,N 261 / B,,,,
1c431d62-d061-5743-85db-51180792894e,tg:lhbr:186421,Items,1,tr:lh:6898,170818/90,isad:lh:73639,L 319 / B2,,,,
