ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,ire.isaar.uuid,ire.isaar.id,Connected Subject Role,Connected Subject Widget,Connected Subject Identifier,source role,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
99a15835-b09d-5d87-9b2d-61e0db2aed45,tg:mpmbr:913,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,1571-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99a15835-b09d-5d87-9b2d-61e0db2aed45,tg:mpmbr:913,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
99a15835-b09d-5d87-9b2d-61e0db2aed45,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000899,referentienummer,False,,,,,,,,,,,
99a15835-b09d-5d87-9b2d-61e0db2aed45,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:913,brocade id,False,,,,,,,,,,,
99a15835-b09d-5d87-9b2d-61e0db2aed45,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:913/N,brocade url,False,,,,,,,,,,,
99a15835-b09d-5d87-9b2d-61e0db2aed45,tg:mpmbr:913,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4f4cdcff-9682-5003-848b-df9f37e359e5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e53682ce-13a6-4b6a-a106-ba2bfc4b6e95"", ""inverseOntologyProperty"": """"}]",,,,,,,,
99c96fe0-362c-532b-8ebf-f7c23b99225a,tg:mpmbr:524,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:524,https://data.museumplantinmoretus.be/ark:/11975/99c96fe0-362c-532b-8ebf-f7c23b99225a,Brieven,,,,
99c96fe0-362c-532b-8ebf-f7c23b99225a,tg:mpmbr:524,Places,1,,,,,,,,,,,,,,,,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99c96fe0-362c-532b-8ebf-f7c23b99225a,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4a2e3884-7870-44f4-9ee0-9d4580701404"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2723df27-8612-48e3-a167-c75e5b0c0746"", ""inverseOntologyProperty"": """"}]"
99c96fe0-362c-532b-8ebf-f7c23b99225a,tg:mpmbr:524,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639,1754,No Copyright - Public Domain Mark 1.0,
99c96fe0-362c-532b-8ebf-f7c23b99225a,tg:mpmbr:524,e73_CreationActors,1,,,,,,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,,,,bs,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99c96fe0-362c-532b-8ebf-f7c23b99225a,tg:mpmbr:524,e73_CreationActors,2,,,,,,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,,,,co,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99c96fe0-362c-532b-8ebf-f7c23b99225a,tg:mpmbr:524,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,16391109,,,,,,,,,,,,,,,,,,,,,,,,,
99c96fe0-362c-532b-8ebf-f7c23b99225a,tg:mpmbr:524,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,1639-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99c96fe0-362c-532b-8ebf-f7c23b99225a,tg:mpmbr:524,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
99c96fe0-362c-532b-8ebf-f7c23b99225a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000512,referentienummer,False,,,,,,,,,,,
99c96fe0-362c-532b-8ebf-f7c23b99225a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:524,brocade id,False,,,,,,,,,,,
99c96fe0-362c-532b-8ebf-f7c23b99225a,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:524/N,brocade url,False,,,,,,,,,,,
99c96fe0-362c-532b-8ebf-f7c23b99225a,tg:mpmbr:524,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""83319fa8-7014-5dc9-b4b7-d1a647c51312"", ""ontologyProperty"": """", ""resourceXresourceId"": ""730bd2fe-6d43-4b5b-9751-bac31bcfb892"", ""inverseOntologyProperty"": """"}]",,,,,,,,
99cf90cc-0b78-53a3-917d-2eb0e6b8db71,tg:mpmbr:639,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:639,https://data.museumplantinmoretus.be/ark:/11975/99cf90cc-0b78-53a3-917d-2eb0e6b8db71,Brieven,,,,
99cf90cc-0b78-53a3-917d-2eb0e6b8db71,tg:mpmbr:639,Places,1,,,,,,,,,,,,,,,,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99cf90cc-0b78-53a3-917d-2eb0e6b8db71,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c817e38b-856f-4e1b-8edc-a58727d7c96e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d3815755-a7c1-42a5-87cb-092ce59c836f"", ""inverseOntologyProperty"": """"}]"
99cf90cc-0b78-53a3-917d-2eb0e6b8db71,tg:mpmbr:639,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640,1755,No Copyright - Public Domain Mark 1.0,
99cf90cc-0b78-53a3-917d-2eb0e6b8db71,tg:mpmbr:639,e73_CreationActors,1,,,,,,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,,,,bs,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99cf90cc-0b78-53a3-917d-2eb0e6b8db71,tg:mpmbr:639,e73_CreationActors,2,,,,,,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,,,,co,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99cf90cc-0b78-53a3-917d-2eb0e6b8db71,tg:mpmbr:639,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,16400921,,,,,,,,,,,,,,,,,,,,,,,,,
99cf90cc-0b78-53a3-917d-2eb0e6b8db71,tg:mpmbr:639,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,1640-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99cf90cc-0b78-53a3-917d-2eb0e6b8db71,tg:mpmbr:639,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
99cf90cc-0b78-53a3-917d-2eb0e6b8db71,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000624,referentienummer,False,,,,,,,,,,,
99cf90cc-0b78-53a3-917d-2eb0e6b8db71,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:639,brocade id,False,,,,,,,,,,,
99cf90cc-0b78-53a3-917d-2eb0e6b8db71,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:639/N,brocade url,False,,,,,,,,,,,
99cf90cc-0b78-53a3-917d-2eb0e6b8db71,tg:mpmbr:639,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b3ff2c96-92b8-5838-85d3-7e2b16137921"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0a1e9316-50a4-4569-b084-ffe0e2ada4b1"", ""inverseOntologyProperty"": """"}]",,,,,,,,
99dafc5b-a941-53a2-bb99-f6f328448af0,tg:mpmbr:389,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:389,https://data.museumplantinmoretus.be/ark:/11975/99dafc5b-a941-53a2-bb99-f6f328448af0,Brieven,,,,
99dafc5b-a941-53a2-bb99-f6f328448af0,tg:mpmbr:389,Places,1,,,,,,,,,,,,,,,,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99dafc5b-a941-53a2-bb99-f6f328448af0,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9e3ac940-9ea5-4629-8243-065a640d749e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aae8670f-439a-4a91-b537-733e48a667c2"", ""inverseOntologyProperty"": """"}]"
99dafc5b-a941-53a2-bb99-f6f328448af0,tg:mpmbr:389,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639,1754,No Copyright - Public Domain Mark 1.0,
99dafc5b-a941-53a2-bb99-f6f328448af0,tg:mpmbr:389,e73_CreationActors,1,,,,,,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,,,,bs,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99dafc5b-a941-53a2-bb99-f6f328448af0,tg:mpmbr:389,e73_CreationActors,2,,,,,,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,,,,co,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99dafc5b-a941-53a2-bb99-f6f328448af0,tg:mpmbr:389,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,16390101,,,,,,,,,,,,,,,,,,,,,,,,,
99dafc5b-a941-53a2-bb99-f6f328448af0,tg:mpmbr:389,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,1639-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99dafc5b-a941-53a2-bb99-f6f328448af0,tg:mpmbr:389,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
99dafc5b-a941-53a2-bb99-f6f328448af0,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000378,referentienummer,False,,,,,,,,,,,
99dafc5b-a941-53a2-bb99-f6f328448af0,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:389,brocade id,False,,,,,,,,,,,
99dafc5b-a941-53a2-bb99-f6f328448af0,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:389/N,brocade url,False,,,,,,,,,,,
99dafc5b-a941-53a2-bb99-f6f328448af0,tg:mpmbr:389,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e281dd26-05a3-5a90-90e4-d5c0ef29fcf8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""49ea38cf-7404-42a7-b4ad-36657bb93f29"", ""inverseOntologyProperty"": """"}]",,,,,,,,
9a813d9d-8407-5f7f-ac82-e5529fd807f1,tg:mpmbr:718,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:718,https://data.museumplantinmoretus.be/ark:/11975/9a813d9d-8407-5f7f-ac82-e5529fd807f1,Brieven,,,,
9a813d9d-8407-5f7f-ac82-e5529fd807f1,tg:mpmbr:718,Places,1,,,,,,,,,,,,,,,,au::100141,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a813d9d-8407-5f7f-ac82-e5529fd807f1,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2651c71a-d840-4fca-a071-a52ffa1d2155"", ""ontologyProperty"": """", ""resourceXresourceId"": ""934d1553-3c73-4701-8582-58d597c9b963"", ""inverseOntologyProperty"": """"}]"
9a813d9d-8407-5f7f-ac82-e5529fd807f1,tg:mpmbr:718,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640,1755,No Copyright - Public Domain Mark 1.0,
9a813d9d-8407-5f7f-ac82-e5529fd807f1,tg:mpmbr:718,e73_CreationActors,1,,,,,,705d3396-2c6b-59bc-a3df-553856a484da,au::108859,,,,bs,correspondents (correspondence writers),,"dlod={""name"":""Joanna Moerentorf"",""ark"":""ark:/83110/x0/705d3396-2c6b-59bc-a3df-553856a484da"",""uri"":""/agents/people/64387"",""id"":""au::108859"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/705d3396-2c6b-59bc-a3df-553856a484da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a813d9d-8407-5f7f-ac82-e5529fd807f1,tg:mpmbr:718,e73_CreationActors,2,,,,,,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,,,,co,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a813d9d-8407-5f7f-ac82-e5529fd807f1,tg:mpmbr:718,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,16400105,,,,,,,,,,,,,,,,,,,,,,,,,
9a813d9d-8407-5f7f-ac82-e5529fd807f1,tg:mpmbr:718,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,1640-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a813d9d-8407-5f7f-ac82-e5529fd807f1,tg:mpmbr:718,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
9a813d9d-8407-5f7f-ac82-e5529fd807f1,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000704,referentienummer,False,,,,,,,,,,,
9a813d9d-8407-5f7f-ac82-e5529fd807f1,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:718,brocade id,False,,,,,,,,,,,
9a813d9d-8407-5f7f-ac82-e5529fd807f1,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:718/N,brocade url,False,,,,,,,,,,,
9a813d9d-8407-5f7f-ac82-e5529fd807f1,tg:mpmbr:718,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a923d682-38cc-5dd9-9a93-cb65ff18d40e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""77c6172d-7075-47ed-a255-e4152bd69104"", ""inverseOntologyProperty"": """"}]",,,,,,,,
9aa657c5-839d-5f54-aeb0-448b50e8dd0e,tg:mpmbr:381,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:381,https://data.museumplantinmoretus.be/ark:/11975/9aa657c5-839d-5f54-aeb0-448b50e8dd0e,Brieven,,,,
9aa657c5-839d-5f54-aeb0-448b50e8dd0e,tg:mpmbr:381,Places,1,,,,,,,,,,,,,,,,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9aa657c5-839d-5f54-aeb0-448b50e8dd0e,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b5426e90-3b04-4238-ae11-9f9be6001ba6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e88876af-fc3d-428d-8308-87ad87cebfdf"", ""inverseOntologyProperty"": """"}]"
9aa657c5-839d-5f54-aeb0-448b50e8dd0e,tg:mpmbr:381,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638,1753,No Copyright - Public Domain Mark 1.0,
9aa657c5-839d-5f54-aeb0-448b50e8dd0e,tg:mpmbr:381,e73_CreationActors,1,,,,,,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,,,,bs,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9aa657c5-839d-5f54-aeb0-448b50e8dd0e,tg:mpmbr:381,e73_CreationActors,2,,,,,,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,,,,co,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9aa657c5-839d-5f54-aeb0-448b50e8dd0e,tg:mpmbr:381,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,16381109,,,,,,,,,,,,,,,,,,,,,,,,,
9aa657c5-839d-5f54-aeb0-448b50e8dd0e,tg:mpmbr:381,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,1638-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9aa657c5-839d-5f54-aeb0-448b50e8dd0e,tg:mpmbr:381,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
9aa657c5-839d-5f54-aeb0-448b50e8dd0e,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000370,referentienummer,False,,,,,,,,,,,
9aa657c5-839d-5f54-aeb0-448b50e8dd0e,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:381,brocade id,False,,,,,,,,,,,
9aa657c5-839d-5f54-aeb0-448b50e8dd0e,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:381/N,brocade url,False,,,,,,,,,,,
9aa657c5-839d-5f54-aeb0-448b50e8dd0e,tg:mpmbr:381,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b22af164-8646-57d0-85a7-50797cfdff9f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2ab903a8-01a4-4d6f-806e-62cf6e0df540"", ""inverseOntologyProperty"": """"}]",,,,,,,,
9ad8d2ce-3d91-5cde-bdab-a83e1eba86b5,tg:mpmbr:690,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:690,https://data.museumplantinmoretus.be/ark:/11975/9ad8d2ce-3d91-5cde-bdab-a83e1eba86b5,Brieven,,,,
9ad8d2ce-3d91-5cde-bdab-a83e1eba86b5,tg:mpmbr:690,Places,1,,,,,,,,,,,,,,,,au::105711,,,,"dlod={""name"":""Cádiz (Provincia de Cádiz)"",""ark"":""ark:/83110/x0/5a5d1b29-515d-5adb-b732-81c9ec22ba56"",""uri"":""/subjects/11604"",""id"":""au::105711"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ad8d2ce-3d91-5cde-bdab-a83e1eba86b5,tg:mpmbr:690,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat 1 bijlage</p>
","<p>Bevat 1 bijlage</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ad8d2ce-3d91-5cde-bdab-a83e1eba86b5,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6120ec4c-3dc9-4aa1-8782-3858ae3852d6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""89366164-951d-419b-a6ef-097e612972a7"", ""inverseOntologyProperty"": """"}]"
9ad8d2ce-3d91-5cde-bdab-a83e1eba86b5,tg:mpmbr:690,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678,1793,No Copyright - Public Domain Mark 1.0,
9ad8d2ce-3d91-5cde-bdab-a83e1eba86b5,tg:mpmbr:690,e73_CreationActors,1,,,,,,b548f1d9-c540-5495-8a6c-bee1b9027fac,au::112451,,,,bs,correspondents (correspondence writers),,"dlod={""name"":""Domingo de la Milla"",""ark"":""ark:/83110/x0/b548f1d9-c540-5495-8a6c-bee1b9027fac"",""uri"":""/agents/people/86353"",""id"":""au::112451"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b548f1d9-c540-5495-8a6c-bee1b9027fac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
