Object Number,Record Type,URL,ResourceID,Reference Number,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:rubgr:2680,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2680/N,9816adf3-e28f-5e46-abc5-8b289a27d0f8,BE-ANN14/gr/000002680,Rubenianum,https://data.rubenianum.be//ark:/86530/9816adf3-e28f-5e46-abc5-8b289a27d0f8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3357,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3357/N,11e77783-028f-5c86-8f00-ce05e3d90c16,BE-ANN14/gr/000003357,Rubenianum,https://data.rubenianum.be//ark:/86530/11e77783-028f-5c86-8f00-ce05e3d90c16,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2638,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2638/N,3ee7ddc9-3651-574c-b5fc-0e83bd3d3e0c,BE-ANN14/gr/000002638,Rubenianum,https://data.rubenianum.be//ark:/86530/3ee7ddc9-3651-574c-b5fc-0e83bd3d3e0c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2287,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2287/N,15b73281-6d16-57c0-b1a1-0bcb4cf7b49a,BE-ANN14/gr/000002287,Rubenianum,https://data.rubenianum.be//ark:/86530/15b73281-6d16-57c0-b1a1-0bcb4cf7b49a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1852,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1852/N,d5915b48-c8ee-5597-95c8-1f5d00d2d371,BE-ANN14/gr/000001852,Rubenianum,https://data.rubenianum.be//ark:/86530/d5915b48-c8ee-5597-95c8-1f5d00d2d371,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3300,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3300/N,9111ea72-c472-5aff-ab8b-e28e527f50a3,BE-ANN14/gr/000003300,Rubenianum,https://data.rubenianum.be//ark:/86530/9111ea72-c472-5aff-ab8b-e28e527f50a3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2511,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2511/N,807d097b-936e-5c8e-915f-affe440ad641,BE-ANN14/gr/000002511,Rubenianum,https://data.rubenianum.be//ark:/86530/807d097b-936e-5c8e-915f-affe440ad641,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3398,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3398/N,779c81ca-ead6-50a3-9756-6dea7c0b3a30,BE-ANN14/gr/000003398,Rubenianum,https://data.rubenianum.be//ark:/86530/779c81ca-ead6-50a3-9756-6dea7c0b3a30,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3320,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3320/N,86cb796b-3143-5d0e-b3cb-757c582d3f5e,BE-ANN14/gr/000003320,Rubenianum,https://data.rubenianum.be//ark:/86530/86cb796b-3143-5d0e-b3cb-757c582d3f5e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2161,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2161/N,80aa5f23-1c0e-5a47-b16f-5b6097f5c1f6,BE-ANN14/gr/000002161,Rubenianum,https://data.rubenianum.be//ark:/86530/80aa5f23-1c0e-5a47-b16f-5b6097f5c1f6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:797,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:797/N,4fb2b437-4544-5320-aefc-0b96d55d3601,BE-ANN14/gr/000000797,Rubenianum,https://data.rubenianum.be//ark:/86530/4fb2b437-4544-5320-aefc-0b96d55d3601,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2618,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2618/N,582b1ab1-7c33-5f62-ae37-cce4d41cb24f,BE-ANN14/gr/000002618,Rubenianum,https://data.rubenianum.be//ark:/86530/582b1ab1-7c33-5f62-ae37-cce4d41cb24f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2527,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2527/N,756e189b-27cc-5c87-828a-e063fae5c035,BE-ANN14/gr/000002527,Rubenianum,https://data.rubenianum.be//ark:/86530/756e189b-27cc-5c87-828a-e063fae5c035,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2198,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2198/N,9bd29bb8-a232-5dae-b7e8-e5a82ab5e7dc,BE-ANN14/gr/000002198,Rubenianum,https://data.rubenianum.be//ark:/86530/9bd29bb8-a232-5dae-b7e8-e5a82ab5e7dc,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1649,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1649/N,8229ad8d-2663-5f87-921a-d8a4d779cba4,BE-ANN14/gr/000001649,Rubenianum,https://data.rubenianum.be//ark:/86530/8229ad8d-2663-5f87-921a-d8a4d779cba4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1130,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1130/N,9e45e323-ac08-5613-a52b-d4923ec9a28f,BE-ANN14/gr/000001130,Rubenianum,https://data.rubenianum.be//ark:/86530/9e45e323-ac08-5613-a52b-d4923ec9a28f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2659,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2659/N,81c79e28-9b49-5b77-b2ef-2947701ec2c9,BE-ANN14/gr/000002659,Rubenianum,https://data.rubenianum.be//ark:/86530/81c79e28-9b49-5b77-b2ef-2947701ec2c9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1327,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1327/N,82e77afb-293f-5e22-868f-cbde64e16366,BE-ANN14/gr/000001327,Rubenianum,https://data.rubenianum.be//ark:/86530/82e77afb-293f-5e22-868f-cbde64e16366,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2337,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2337/N,b7ce9e03-eb90-59f0-bc32-ba583525da11,BE-ANN14/gr/000002337,Rubenianum,https://data.rubenianum.be//ark:/86530/b7ce9e03-eb90-59f0-bc32-ba583525da11,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1848,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1848/N,90d27da2-694b-5040-9044-15da4ab3cf81,BE-ANN14/gr/000001848,Rubenianum,https://data.rubenianum.be//ark:/86530/90d27da2-694b-5040-9044-15da4ab3cf81,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3434,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3434/N,dcbad928-101a-59f3-9f8a-fdf938ec956e,BE-ANN14/gr/000003434,Rubenianum,https://data.rubenianum.be//ark:/86530/dcbad928-101a-59f3-9f8a-fdf938ec956e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:71,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:71/N,b00e3e7d-9dd4-5966-9628-c8deed0cdb59,BE-ANN14/gr/000000071,Rubenianum,https://data.rubenianum.be//ark:/86530/b00e3e7d-9dd4-5966-9628-c8deed0cdb59,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2360,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2360/N,664bf011-d18f-5436-a928-be74b5427ede,BE-ANN14/gr/000002360,Rubenianum,https://data.rubenianum.be//ark:/86530/664bf011-d18f-5436-a928-be74b5427ede,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2376,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2376/N,3cd528e0-e703-5d3c-a02f-fc03bc237ce0,BE-ANN14/gr/000002376,Rubenianum,https://data.rubenianum.be//ark:/86530/3cd528e0-e703-5d3c-a02f-fc03bc237ce0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4563,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4563/N,1172f33e-384c-55d9-a9e5-a988d37053b5,BE-ANN14/gr/000004563,Rubenianum,https://data.rubenianum.be//ark:/86530/1172f33e-384c-55d9-a9e5-a988d37053b5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:754,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:754/N,379c31fe-8604-5592-b341-57c7d71fc6f1,BE-ANN14/gr/000000754,Rubenianum,https://data.rubenianum.be//ark:/86530/379c31fe-8604-5592-b341-57c7d71fc6f1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:187,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:187/N,5a3db888-9512-5944-bcc7-2a03a5f972bb,BE-ANN14/gr/000000187,Rubenianum,https://data.rubenianum.be//ark:/86530/5a3db888-9512-5944-bcc7-2a03a5f972bb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3589,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3589/N,a830ccbb-dc63-5696-8553-07133fb63f56,BE-ANN14/gr/000003589,Rubenianum,https://data.rubenianum.be//ark:/86530/a830ccbb-dc63-5696-8553-07133fb63f56,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2662,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2662/N,a65350b8-2d01-5fcf-b573-6de093ad3851,BE-ANN14/gr/000002662,Rubenianum,https://data.rubenianum.be//ark:/86530/a65350b8-2d01-5fcf-b573-6de093ad3851,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2377,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2377/N,ada0f3ea-52a4-5de6-bde5-910d69adf19e,BE-ANN14/gr/000002377,Rubenianum,https://data.rubenianum.be//ark:/86530/ada0f3ea-52a4-5de6-bde5-910d69adf19e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1222,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1222/N,07f81063-b1b9-591c-ad48-a00b75eff13d,BE-ANN14/gr/000001222,Rubenianum,https://data.rubenianum.be//ark:/86530/07f81063-b1b9-591c-ad48-a00b75eff13d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2224,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2224/N,7020c844-259c-5cc4-a316-7993bdddccca,BE-ANN14/gr/000002224,Rubenianum,https://data.rubenianum.be//ark:/86530/7020c844-259c-5cc4-a316-7993bdddccca,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:597,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:597/N,769cbdf6-e68b-5a4e-91c7-318804797c9b,BE-ANN14/gr/000000597,Rubenianum,https://data.rubenianum.be//ark:/86530/769cbdf6-e68b-5a4e-91c7-318804797c9b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3435,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3435/N,48731a8d-1e50-5236-bc84-073f677a5ed3,BE-ANN14/gr/000003435,Rubenianum,https://data.rubenianum.be//ark:/86530/48731a8d-1e50-5236-bc84-073f677a5ed3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:70,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:70/N,dd2893a2-9360-5982-b7b9-b91d64e15eb4,BE-ANN14/gr/000000070,Rubenianum,https://data.rubenianum.be//ark:/86530/dd2893a2-9360-5982-b7b9-b91d64e15eb4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2361,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2361/N,9bf2387e-4aa1-5d5b-9f20-fb5632d1a1ff,BE-ANN14/gr/000002361,Rubenianum,https://data.rubenianum.be//ark:/86530/9bf2387e-4aa1-5d5b-9f20-fb5632d1a1ff,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2418,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2418/N,c07a1761-9c77-55e4-b3f9-2546f4dba166,BE-ANN14/gr/000002418,Rubenianum,https://data.rubenianum.be//ark:/86530/c07a1761-9c77-55e4-b3f9-2546f4dba166,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:485,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:485/N,3a44b4df-d5bc-559f-bc79-e99a2b007397,BE-ANN14/gr/000000485,Rubenianum,https://data.rubenianum.be//ark:/86530/3a44b4df-d5bc-559f-bc79-e99a2b007397,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1326,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1326/N,2f740096-4fcd-5b8f-8fc5-6aa789509a1b,BE-ANN14/gr/000001326,Rubenianum,https://data.rubenianum.be//ark:/86530/2f740096-4fcd-5b8f-8fc5-6aa789509a1b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4574,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4574/N,890cc5a1-f622-5a31-a1ce-66dcb4c58276,BE-ANN14/gr/000004574,Rubenianum,https://data.rubenianum.be//ark:/86530/890cc5a1-f622-5a31-a1ce-66dcb4c58276,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3419,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3419/N,5927e9c6-d540-5b52-a837-253e2c1c8c6f,BE-ANN14/gr/000003419,Rubenianum,https://data.rubenianum.be//ark:/86530/5927e9c6-d540-5b52-a837-253e2c1c8c6f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2658,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2658/N,1ce0264b-1854-5dbc-b20b-8a995b4d4a31,BE-ANN14/gr/000002658,Rubenianum,https://data.rubenianum.be//ark:/86530/1ce0264b-1854-5dbc-b20b-8a995b4d4a31,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3360,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3360/N,2f093b34-3b2b-5cdc-a3c0-c35661f98bd2,BE-ANN14/gr/000003360,Rubenianum,https://data.rubenianum.be//ark:/86530/2f093b34-3b2b-5cdc-a3c0-c35661f98bd2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1648,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1648/N,24e99f58-7a24-5009-addf-a2286849e5b2,BE-ANN14/gr/000001648,Rubenianum,https://data.rubenianum.be//ark:/86530/24e99f58-7a24-5009-addf-a2286849e5b2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2526,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2526/N,0cb1347d-9421-524a-ac51-f9ef52824e90,BE-ANN14/gr/000002526,Rubenianum,https://data.rubenianum.be//ark:/86530/0cb1347d-9421-524a-ac51-f9ef52824e90,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2619,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2619/N,a182423b-dd22-5922-9e27-cdf5dfcc7788,BE-ANN14/gr/000002619,Rubenianum,https://data.rubenianum.be//ark:/86530/a182423b-dd22-5922-9e27-cdf5dfcc7788,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3321,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3321/N,f32220a4-8c76-5808-bbff-680f839427a8,BE-ANN14/gr/000003321,Rubenianum,https://data.rubenianum.be//ark:/86530/f32220a4-8c76-5808-bbff-680f839427a8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:283,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:283/N,eea910ee-ccf3-5b6f-8214-504278058042,BE-ANN14/gr/000000283,Rubenianum,https://data.rubenianum.be//ark:/86530/eea910ee-ccf3-5b6f-8214-504278058042,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2160,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2160/N,f5d7706d-1885-5f3d-b018-62d6e4a1bbff,BE-ANN14/gr/000002160,Rubenianum,https://data.rubenianum.be//ark:/86530/f5d7706d-1885-5f3d-b018-62d6e4a1bbff,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:811,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:811/N,ec285ce3-28af-52dd-b8ed-2288c8889793,BE-ANN14/gr/000000811,Rubenianum,https://data.rubenianum.be//ark:/86530/ec285ce3-28af-52dd-b8ed-2288c8889793,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2072,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2072/N,d27ce0b6-1ca2-5b23-92d8-ad197022df0f,BE-ANN14/gr/000002072,Rubenianum,https://data.rubenianum.be//ark:/86530/d27ce0b6-1ca2-5b23-92d8-ad197022df0f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1279,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1279/N,61208dac-8a8e-5bd2-891b-c9dac4248092,BE-ANN14/gr/000001279,Rubenianum,https://data.rubenianum.be//ark:/86530/61208dac-8a8e-5bd2-891b-c9dac4248092,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3301,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3301/N,62a18e27-4942-5e62-8349-628c609a730e,BE-ANN14/gr/000003301,Rubenianum,https://data.rubenianum.be//ark:/86530/62a18e27-4942-5e62-8349-628c609a730e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2639,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2639/N,2c82a38a-2e94-5098-8bec-506dfaff7ee7,BE-ANN14/gr/000002639,Rubenianum,https://data.rubenianum.be//ark:/86530/2c82a38a-2e94-5098-8bec-506dfaff7ee7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:866,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:866/N,85daac65-0bdc-5c07-9bb9-8ebb1d060295,BE-ANN14/gr/000000866,Rubenianum,https://data.rubenianum.be//ark:/86530/85daac65-0bdc-5c07-9bb9-8ebb1d060295,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1150,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1150/N,9950af38-4752-5899-a524-e94e8ad9da60,BE-ANN14/gr/000001150,Rubenianum,https://data.rubenianum.be//ark:/86530/9950af38-4752-5899-a524-e94e8ad9da60,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3585,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3585/N,f00d235c-0265-5059-9073-9090437b14e0,BE-ANN14/gr/000003585,Rubenianum,https://data.rubenianum.be//ark:/86530/f00d235c-0265-5059-9073-9090437b14e0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2681,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2681/N,d815b894-e683-5bad-a312-8ead8c5b48ea,BE-ANN14/gr/000002681,Rubenianum,https://data.rubenianum.be//ark:/86530/d815b894-e683-5bad-a312-8ead8c5b48ea,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3340,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3340/N,a6129116-cc96-5326-abdb-57eff3ec2259,BE-ANN14/gr/000003340,Rubenianum,https://data.rubenianum.be//ark:/86530/a6129116-cc96-5326-abdb-57eff3ec2259,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:348,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:348/N,df189aed-1b3e-5489-af24-97b5737459de,BE-ANN14/gr/000000348,Rubenianum,https://data.rubenianum.be//ark:/86530/df189aed-1b3e-5489-af24-97b5737459de,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2382,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2382/N,72e1f7c5-e5ed-5f07-8319-f05a652dd555,BE-ANN14/gr/000002382,Rubenianum,https://data.rubenianum.be//ark:/86530/72e1f7c5-e5ed-5f07-8319-f05a652dd555,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3086,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3086/N,809f802b-2ec0-591d-ab1b-3b078cdec14b,BE-ANN14/gr/000003086,Rubenianum,https://data.rubenianum.be//ark:/86530/809f802b-2ec0-591d-ab1b-3b078cdec14b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2156,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2156/N,b4c4b984-8752-5ac4-a6be-afbaaf29dcfa,BE-ANN14/gr/000002156,Rubenianum,https://data.rubenianum.be//ark:/86530/b4c4b984-8752-5ac4-a6be-afbaaf29dcfa,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1280,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1280/N,b6831597-3187-56a7-aafe-c41b21ab7f8a,BE-ANN14/gr/000001280,Rubenianum,https://data.rubenianum.be//ark:/86530/b6831597-3187-56a7-aafe-c41b21ab7f8a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3317,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3317/N,fdb624e3-d90e-5e11-8e35-f25d866e1532,BE-ANN14/gr/000003317,Rubenianum,https://data.rubenianum.be//ark:/86530/fdb624e3-d90e-5e11-8e35-f25d866e1532,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4344,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4344/N,ab3c6373-ec39-5b84-973f-80b85e4c6f22,BE-ANN14/gr/000004344,Rubenianum,https://data.rubenianum.be//ark:/86530/ab3c6373-ec39-5b84-973f-80b85e4c6f22,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1644,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1644/N,4fa9643d-e296-549e-9932-84a73acd50de,BE-ANN14/gr/000001644,Rubenianum,https://data.rubenianum.be//ark:/86530/4fa9643d-e296-549e-9932-84a73acd50de,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2438,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2438/N,a2dfb28e-bf9d-5953-9663-132085e84139,BE-ANN14/gr/000002438,Rubenianum,https://data.rubenianum.be//ark:/86530/a2dfb28e-bf9d-5953-9663-132085e84139,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:50,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:50/N,1d54a40d-564e-5a89-b529-c729588c4e25,BE-ANN14/gr/000000050,Rubenianum,https://data.rubenianum.be//ark:/86530/1d54a40d-564e-5a89-b529-c729588c4e25,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2654,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2654/N,3514c717-244d-55a9-a6a6-0d9d6922fd06,BE-ANN14/gr/000002654,Rubenianum,https://data.rubenianum.be//ark:/86530/3514c717-244d-55a9-a6a6-0d9d6922fd06,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1756,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1756/N,54c000a1-9d22-51a2-ab8f-af348b5dacb6,BE-ANN14/gr/000001756,Rubenianum,https://data.rubenianum.be//ark:/86530/54c000a1-9d22-51a2-ab8f-af348b5dacb6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2316,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2316/N,ab3430f9-2422-52ca-a718-eb3c7f591e25,BE-ANN14/gr/000002316,Rubenianum,https://data.rubenianum.be//ark:/86530/ab3430f9-2422-52ca-a718-eb3c7f591e25,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4692,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4692/N,ce9fd1d4-2d26-57ba-938a-87849f12372f,BE-ANN14/gr/000004692,Rubenianum,https://data.rubenianum.be//ark:/86530/ce9fd1d4-2d26-57ba-938a-87849f12372f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1185,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1185/N,231da017-61e4-5f94-bdbc-4696482fca45,BE-ANN14/gr/000001185,Rubenianum,https://data.rubenianum.be//ark:/86530/231da017-61e4-5f94-bdbc-4696482fca45,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3287,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3287/N,7635182c-dce2-5c30-93c8-f6c26c604952,BE-ANN14/gr/000003287,Rubenianum,https://data.rubenianum.be//ark:/86530/7635182c-dce2-5c30-93c8-f6c26c604952,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1740,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1740/N,c4481e03-e121-5164-8d59-4641604bd7b1,BE-ANN14/gr/000001740,Rubenianum,https://data.rubenianum.be//ark:/86530/c4481e03-e121-5164-8d59-4641604bd7b1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
