ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier
e333c6cb-41f1-50d8-820c-689f3b85714b,tg:mpmbr:1124,e73_CreationActors,2,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,recipients (people),,"dlod={""name"":""Anna Goos"",""ark"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""uri"":""/agents/people/51277"",""id"":""au::108419"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55
188dad81-994d-5c17-aef0-eebc5954fd75,tg:mpmbr:57,e73_CreationActors,1,f0ab59ee-c98f-5cee-a5b9-8d877be8d7b7,au::109397,correspondents (correspondence writers),,"dlod={""name"":""Adrien Périer"",""ark"":""ark:/83110/x0/f0ab59ee-c98f-5cee-a5b9-8d877be8d7b7"",""uri"":""/agents/people/78599"",""id"":""au::109397"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f0ab59ee-c98f-5cee-a5b9-8d877be8d7b7
188dad81-994d-5c17-aef0-eebc5954fd75,tg:mpmbr:57,e73_CreationActors,2,6e9d9d67-9bef-5e1f-85c4-42712c4903d2,au::109269,correspondents (correspondence writers),,"dlod={""name"":""Magdalena Plantijn"",""ark"":""ark:/83110/x0/6e9d9d67-9bef-5e1f-85c4-42712c4903d2"",""uri"":""/agents/people/65212"",""id"":""au::109269"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6e9d9d67-9bef-5e1f-85c4-42712c4903d2
188dad81-994d-5c17-aef0-eebc5954fd75,tg:mpmbr:57,e73_CreationActors,3,455c1363-f306-5b61-91c4-2c01d43428ab,au::106906,recipients (people),,"dlod={""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""uri"":""/agents/people/80505"",""id"":""au::106906"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab
0e61edcd-a334-5601-adf4-17752e6936ed,tg:mpmbr:486,e73_CreationActors,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
0e61edcd-a334-5601-adf4-17752e6936ed,tg:mpmbr:486,e73_CreationActors,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
a53ff25c-1a48-5d23-bc4a-1f914ce8659c,tg:mpmbr:1156,e73_CreationActors,1,7e42ba19-e39b-58c3-ae94-e5a49268569b,au::113582,correspondents (correspondence writers),,"dlod={""name"":""Levinus Vincent"",""ark"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""uri"":""/agents/people/90384"",""id"":""au::113582"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b
a53ff25c-1a48-5d23-bc4a-1f914ce8659c,tg:mpmbr:1156,e73_CreationActors,2,b2f29277-6de2-5f8d-9e92-b2499eaf326d,au::113585,correspondents (correspondence writers),,"dlod={""name"":""Ysbrand Vincent"",""ark"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""uri"":""/agents/people/64869"",""id"":""au::113585"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d
a53ff25c-1a48-5d23-bc4a-1f914ce8659c,tg:mpmbr:1156,e73_CreationActors,3,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,recipients (people),,"dlod={""name"":""Anna Goos"",""ark"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""uri"":""/agents/people/51277"",""id"":""au::108419"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55
9045696d-9e47-58e0-96e3-9992f8a29bf1,tg:mpmbr:47,e73_CreationActors,1,d76212f4-d494-55a1-88cf-7d36aeb23a05,au::109076,correspondents (correspondence writers),,"dlod={""name"":""Catharina Maria Kiel"",""ark"":""ark:/83110/x0/d76212f4-d494-55a1-88cf-7d36aeb23a05"",""uri"":""/agents/people/71707"",""id"":""au::109076"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d76212f4-d494-55a1-88cf-7d36aeb23a05
9045696d-9e47-58e0-96e3-9992f8a29bf1,tg:mpmbr:47,e73_CreationActors,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,recipients (people),,"dlod={""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""uri"":""/agents/people/65972"",""id"":""au::106909"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
56374ac4-bfbf-54df-9fbc-ca91138cc965,tg:mpmbr:496,e73_CreationActors,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
56374ac4-bfbf-54df-9fbc-ca91138cc965,tg:mpmbr:496,e73_CreationActors,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
28131162-217b-5968-971c-f695ffbfb2d1,tg:mpmbr:1146,e73_CreationActors,1,7e42ba19-e39b-58c3-ae94-e5a49268569b,au::113582,correspondents (correspondence writers),,"dlod={""name"":""Levinus Vincent"",""ark"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""uri"":""/agents/people/90384"",""id"":""au::113582"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b
28131162-217b-5968-971c-f695ffbfb2d1,tg:mpmbr:1146,e73_CreationActors,2,b2f29277-6de2-5f8d-9e92-b2499eaf326d,au::113585,correspondents (correspondence writers),,"dlod={""name"":""Ysbrand Vincent"",""ark"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""uri"":""/agents/people/64869"",""id"":""au::113585"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d
28131162-217b-5968-971c-f695ffbfb2d1,tg:mpmbr:1146,e73_CreationActors,3,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,recipients (people),,"dlod={""name"":""Anna Goos"",""ark"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""uri"":""/agents/people/51277"",""id"":""au::108419"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55
131394ce-6be3-5a7b-bdcf-7ed85faf1ff5,tg:mpmbr:954,e73_CreationActors,1,7e42ba19-e39b-58c3-ae94-e5a49268569b,au::113582,correspondents (correspondence writers),,"dlod={""name"":""Levinus Vincent"",""ark"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""uri"":""/agents/people/90384"",""id"":""au::113582"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b
131394ce-6be3-5a7b-bdcf-7ed85faf1ff5,tg:mpmbr:954,e73_CreationActors,2,b2f29277-6de2-5f8d-9e92-b2499eaf326d,au::113585,correspondents (correspondence writers),,"dlod={""name"":""Ysbrand Vincent"",""ark"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""uri"":""/agents/people/64869"",""id"":""au::113585"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d
131394ce-6be3-5a7b-bdcf-7ed85faf1ff5,tg:mpmbr:954,e73_CreationActors,3,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,recipients (people),,"dlod={""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""uri"":""/agents/people/65972"",""id"":""au::106909"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
57c1e286-572f-5749-9943-54016c228519,tg:mpmbr:944,e73_CreationActors,1,74f3f99f-c699-549d-9b1b-a206c64c63f7,au::113416,correspondents (correspondence writers),,"dlod={""name"":""Giacomo Filippo Ferrari"",""ark"":""ark:/83110/x0/74f3f99f-c699-549d-9b1b-a206c64c63f7"",""uri"":""/agents/people/71772"",""id"":""au::113416"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/74f3f99f-c699-549d-9b1b-a206c64c63f7
57c1e286-572f-5749-9943-54016c228519,tg:mpmbr:944,e73_CreationActors,2,b03dd40d-6470-5373-baba-0a64aea212a7,au::106903,recipients (people),,"dlod={""name"":""Henri François Schilders"",""ark"":""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""uri"":""/agents/people/64640"",""id"":""au::106903"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7
27c5b1d1-b1c6-5acb-a6ca-eb72cc108572,tg:mpmbr:698,e73_CreationActors,1,b548f1d9-c540-5495-8a6c-bee1b9027fac,au::112451,correspondents (correspondence writers),,"dlod={""name"":""Domingo de la Milla"",""ark"":""ark:/83110/x0/b548f1d9-c540-5495-8a6c-bee1b9027fac"",""uri"":""/agents/people/86353"",""id"":""au::112451"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b548f1d9-c540-5495-8a6c-bee1b9027fac
27c5b1d1-b1c6-5acb-a6ca-eb72cc108572,tg:mpmbr:698,e73_CreationActors,2,b03dd40d-6470-5373-baba-0a64aea212a7,au::106903,recipients (people),,"dlod={""name"":""Henri François Schilders"",""ark"":""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""uri"":""/agents/people/64640"",""id"":""au::106903"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7
f9be55c2-fa7e-5933-8d0f-7bfc6fa5db7d,tg:mpmbr:1230,e73_CreationActors,1,1af6daa3-995b-5bf5-af21-dca9c10052f0,au::113755,correspondents (correspondence writers),,"dlod={""name"":""Gio Battista Bonfiglio"",""ark"":""ark:/83110/x0/1af6daa3-995b-5bf5-af21-dca9c10052f0"",""uri"":""/agents/people/84879"",""id"":""au::113755"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1af6daa3-995b-5bf5-af21-dca9c10052f0
f9be55c2-fa7e-5933-8d0f-7bfc6fa5db7d,tg:mpmbr:1230,e73_CreationActors,2,9e99a93c-489f-583b-a800-fd020f359f25,au::113756,correspondents (correspondence writers),,"dlod={""name"":""P.B. Gualanducci"",""ark"":""ark:/83110/x0/9e99a93c-489f-583b-a800-fd020f359f25"",""uri"":""/agents/people/90900"",""id"":""au::113756"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9e99a93c-489f-583b-a800-fd020f359f25
f9be55c2-fa7e-5933-8d0f-7bfc6fa5db7d,tg:mpmbr:1230,e73_CreationActors,3,b03dd40d-6470-5373-baba-0a64aea212a7,au::106903,recipients (people),,"dlod={""name"":""Henri François Schilders"",""ark"":""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""uri"":""/agents/people/64640"",""id"":""au::106903"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7
7781d3b8-e605-58d4-9feb-942770c95bb4,tg:mpmbr:688,e73_CreationActors,1,b548f1d9-c540-5495-8a6c-bee1b9027fac,au::112451,correspondents (correspondence writers),,"dlod={""name"":""Domingo de la Milla"",""ark"":""ark:/83110/x0/b548f1d9-c540-5495-8a6c-bee1b9027fac"",""uri"":""/agents/people/86353"",""id"":""au::112451"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b548f1d9-c540-5495-8a6c-bee1b9027fac
7781d3b8-e605-58d4-9feb-942770c95bb4,tg:mpmbr:688,e73_CreationActors,2,b03dd40d-6470-5373-baba-0a64aea212a7,au::106903,recipients (people),,"dlod={""name"":""Henri François Schilders"",""ark"":""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""uri"":""/agents/people/64640"",""id"":""au::106903"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7
503f1021-cfb2-586f-bfbe-c510acb6024e,tg:mpmbr:1220,e73_CreationActors,1,7e42ba19-e39b-58c3-ae94-e5a49268569b,au::113582,correspondents (correspondence writers),,"dlod={""name"":""Levinus Vincent"",""ark"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""uri"":""/agents/people/90384"",""id"":""au::113582"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b
503f1021-cfb2-586f-bfbe-c510acb6024e,tg:mpmbr:1220,e73_CreationActors,2,b2f29277-6de2-5f8d-9e92-b2499eaf326d,au::113585,correspondents (correspondence writers),,"dlod={""name"":""Ysbrand Vincent"",""ark"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""uri"":""/agents/people/64869"",""id"":""au::113585"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d
503f1021-cfb2-586f-bfbe-c510acb6024e,tg:mpmbr:1220,e73_CreationActors,3,ef8de797-30b0-597d-b7a3-d4745423e3be,au::108564,recipients (people),,"dlod={""name"":""Balthasar III Moretus"",""ark"":""ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be"",""uri"":""/agents/people/56093"",""id"":""au::108564"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be
e8dd38ac-5efa-5c32-b752-90861dc9fcca,tg:mpmbr:895,e73_CreationActors,1,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
c5288752-cb4d-544b-a486-0ad6523d6203,tg:mpmbr:885,e73_CreationActors,1,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,correspondents (correspondence writers),,"dlod={""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""uri"":""/agents/people/65972"",""id"":""au::106909"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
c5288752-cb4d-544b-a486-0ad6523d6203,tg:mpmbr:885,e73_CreationActors,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
b7f28f25-1ae4-55cf-b115-6078e96281fa,tg:mpmbr:621,e73_CreationActors,1,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,correspondents (correspondence writers),,"dlod={""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""uri"":""/agents/people/65972"",""id"":""au::106909"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
b7f28f25-1ae4-55cf-b115-6078e96281fa,tg:mpmbr:621,e73_CreationActors,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
3c512b9e-7d61-55d7-8e77-e582d5758ee4,tg:mpmbr:759,e73_CreationActors,1,7e0b8111-6d6a-5224-8df5-18ef038bd6e6,au::106907,correspondents (correspondence writers),,"dlod={""name"":""Jan II Moretus"",""ark"":""ark:/83110/x0/7e0b8111-6d6a-5224-8df5-18ef038bd6e6"",""uri"":""/agents/people/63471"",""id"":""au::106907"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e0b8111-6d6a-5224-8df5-18ef038bd6e6
3c512b9e-7d61-55d7-8e77-e582d5758ee4,tg:mpmbr:759,e73_CreationActors,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
6d0e3aed-9d73-5ab4-a528-4149c83c5945,tg:mpmbr:631,e73_CreationActors,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
6d0e3aed-9d73-5ab4-a528-4149c83c5945,tg:mpmbr:631,e73_CreationActors,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
5499eaf8-f032-5a91-8d05-9b9fd5eb55a6,tg:mpmbr:749,e73_CreationActors,1,7e0b8111-6d6a-5224-8df5-18ef038bd6e6,au::106907,correspondents (correspondence writers),,"dlod={""name"":""Jan II Moretus"",""ark"":""ark:/83110/x0/7e0b8111-6d6a-5224-8df5-18ef038bd6e6"",""uri"":""/agents/people/63471"",""id"":""au::106907"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e0b8111-6d6a-5224-8df5-18ef038bd6e6
5499eaf8-f032-5a91-8d05-9b9fd5eb55a6,tg:mpmbr:749,e73_CreationActors,2,455c1363-f306-5b61-91c4-2c01d43428ab,au::106906,recipients (people),,"dlod={""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""uri"":""/agents/people/80505"",""id"":""au::106906"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab
5499eaf8-f032-5a91-8d05-9b9fd5eb55a6,tg:mpmbr:749,e73_CreationActors,3,a72d23ac-0560-5b54-b4d1-14dce7559732,au::108847,recipients (people),,"dlod={""name"":""Martina Plantijn"",""ark"":""ark:/83110/x0/a72d23ac-0560-5b54-b4d1-14dce7559732"",""uri"":""/agents/people/73804"",""id"":""au::108847"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a72d23ac-0560-5b54-b4d1-14dce7559732
3dd1badf-2b5f-5a6f-a1f9-6b777148b20c,tg:mpmbr:547,e73_CreationActors,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
3dd1badf-2b5f-5a6f-a1f9-6b777148b20c,tg:mpmbr:547,e73_CreationActors,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
3ccd48fb-e3dc-5547-95e6-8494a3009e3d,tg:mpmbr:1097,e73_CreationActors,1,5c61b8af-f181-542c-858a-7010dcaa8f47,au::108844,correspondents (correspondence writers),,"dlod={""name"":""Theodoor Moerentorf"",""ark"":""ark:/83110/x0/5c61b8af-f181-542c-858a-7010dcaa8f47"",""uri"":""/agents/people/68165"",""id"":""au::108844"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5c61b8af-f181-542c-858a-7010dcaa8f47
3ccd48fb-e3dc-5547-95e6-8494a3009e3d,tg:mpmbr:1097,e73_CreationActors,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,recipients (people),,"dlod={""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""uri"":""/agents/people/65972"",""id"":""au::106909"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
11a825fe-b4f5-5796-b0af-63f56eff8be2,tg:mpmbr:557,e73_CreationActors,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
11a825fe-b4f5-5796-b0af-63f56eff8be2,tg:mpmbr:557,e73_CreationActors,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
d7270d0f-4df8-55fb-89da-92179163c529,tg:mpmbr:1087,e73_CreationActors,1,5c61b8af-f181-542c-858a-7010dcaa8f47,au::108844,correspondents (correspondence writers),,"dlod={""name"":""Theodoor Moerentorf"",""ark"":""ark:/83110/x0/5c61b8af-f181-542c-858a-7010dcaa8f47"",""uri"":""/agents/people/68165"",""id"":""au::108844"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5c61b8af-f181-542c-858a-7010dcaa8f47
d7270d0f-4df8-55fb-89da-92179163c529,tg:mpmbr:1087,e73_CreationActors,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
0cab7147-0cad-59cc-9da1-841947a01828,tg:mpmbr:312,e73_CreationActors,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
0cab7147-0cad-59cc-9da1-841947a01828,tg:mpmbr:312,e73_CreationActors,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
