ResourceID,brocade.id,card,order,Acquisition Note,Registration Number value,Location Number,Archive Note,adm.note,Warehouse Location (begin),Serial Number
d5fd3bb5-e152-5670-8f97-47a218cf6868,tg:lhpr:2325,Items,5,,72098,Planex KP / M 762,,"(4) _Aan Mevrouw A. de Weert, de begaafde Kunstschilderes, met mijn beste
hulde._;(5) _""""Houdt u recht en ziet niet omme!"""" / """"Rust roest!"""" / Aan de
wakkere jongens van """"De Vlaamse Wacht"""" volgaarne, op hun vereerend verlangen,
voor hun nationaal """"pantheon"""" geschonken / 27 Februari '94-den tweede dag na
de hulde : aan Vader de Beucker._",,
5bce338b-e1b8-552f-819a-a96639a3a036,tg:lhpr:5233,Items,1,tr:lh:7699,201679/1-7,S 932 / I (Doos 1),isad:lh:97229,,,
5bce338b-e1b8-552f-819a-a96639a3a036,tg:lhpr:5233,Items,2,tr:lh:4674,89056/37,S 932 / Planex GT,,,,
2e01f012-11cb-590f-a7b8-173c24c724dd,tg:lhpr:2734,Items,1,tr:lh:2010,38111/17,"planex GP / IX, 6",isad:lh:96437,,,
2e01f012-11cb-590f-a7b8-173c24c724dd,tg:lhpr:2734,Items,2,tr:lh:2832,56160/1,"planex GP / IX, 6",,,,
3734c70d-183f-5acb-b7d5-b0f1b62436fc,tg:lhpr:1724,Items,1,tr:lh:492,9553,,,"Achterzijde: _Gaston Janus 12, Rue des Cinq Coins Anvers-Berchem_",,
3734c70d-183f-5acb-b7d5-b0f1b62436fc,tg:lhpr:1724,Items,2,,12708,Planex KP / C 34,,"Achterzijde: _Gaston Janus 12, Rue des Cinq Coins Anvers-Berchem_",,
3734c70d-183f-5acb-b7d5-b0f1b62436fc,tg:lhpr:1724,Items,3,tr:lh:2832,56160/2,"Planex GP / IX, 3",,"Achterzijde: _Gaston Janus 12, Rue des Cinq Coins Anvers-Berchem_",,
3734c70d-183f-5acb-b7d5-b0f1b62436fc,tg:lhpr:1724,Items,4,tr:lh:5492,122172,,,"Achterzijde: _Gaston Janus 12, Rue des Cinq Coins Anvers-Berchem_",,
3734c70d-183f-5acb-b7d5-b0f1b62436fc,tg:lhpr:1724,Items,5,tr:lh:6356,146173,,,"Achterzijde: _Gaston Janus 12, Rue des Cinq Coins Anvers-Berchem_",,
3734c70d-183f-5acb-b7d5-b0f1b62436fc,tg:lhpr:1724,Items,6,tr:lh:6960,173870,,,"Achterzijde: _Gaston Janus 12, Rue des Cinq Coins Anvers-Berchem_",,
3734c70d-183f-5acb-b7d5-b0f1b62436fc,tg:lhpr:1724,Items,7,,220302,,,"Achterzijde: _Gaston Janus 12, Rue des Cinq Coins Anvers-Berchem_",,
2e8d2973-71c3-5f81-8ef3-623870cf87d3,tg:lhpr:2299,Items,1,tr:lh:503,9676,Planex KP / M 6149,,,,
2e8d2973-71c3-5f81-8ef3-623870cf87d3,tg:lhpr:2299,Items,2,tr:lh:1364,23178/2,Planex KP / M 6149,,,,
2e8d2973-71c3-5f81-8ef3-623870cf87d3,tg:lhpr:2299,Items,3,tr:lh:3629,71527,Planex KP / M 6149,,,,
7e4cb60b-2b24-5d04-be2a-0e3b3683048d,tg:lhpr:1460,Items,1,tr:lh:4768,93664,Planex KP / B 365,isad:lh:96258,,,
7e4cb60b-2b24-5d04-be2a-0e3b3683048d,tg:lhpr:1460,Items,2,tr:lh:6413,152361,Planex KP / B 365,isad:lh:96260,,,
cfad53a5-4e73-57d0-b826-732fa0d0ea8e,tg:lhpr:6805,Items,1,tr:lh:604,11656/F,Planex GT 353,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
cfad53a5-4e73-57d0-b826-732fa0d0ea8e,tg:lhpr:6805,Items,2,tr:lh:692,14401/F,Planex GT 353,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
cfad53a5-4e73-57d0-b826-732fa0d0ea8e,tg:lhpr:6805,Items,3,,86995/F,Planex GT 353,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
2ea0edb2-c134-557f-b86f-857a2d2ba2d8,tg:lhpr:2515,Items,1,tr:lh:3755,72203/2,"Planex GP / X, 2",isad:lh:96422,,,
2ea0edb2-c134-557f-b86f-857a2d2ba2d8,tg:lhpr:2515,Items,2,tr:lh:5939,129523/1,(1)SC 54 A 1,isad:lh:96422,,,
285b7fb1-2fe6-5384-a9a7-a475498a76cf,tg:lhpr:1552,Items,1,tr:lh:692,14401/E,I 353/I Planex GT 353,isad:lh:96277,"**Publicatie** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
285b7fb1-2fe6-5384-a9a7-a475498a76cf,tg:lhpr:1552,Items,2,tr:lh:1647,29571,I 353/I Planex GT 353,isad:lh:96277,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
285b7fb1-2fe6-5384-a9a7-a475498a76cf,tg:lhpr:1552,Items,3,,86995/E,I 353/I Planex GT 353,isad:lh:96277,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
285b7fb1-2fe6-5384-a9a7-a475498a76cf,tg:lhpr:1552,Items,4,tr:lh:139964,,,isad:lh:144190,,,S 935 / 471
ddb7a230-c7b2-50af-8856-f5108772f509,tg:lhpr:10345,Items,1,tr:lh:2432,174053,D 1175 / I (Doos 10),isad:lh:127279,,,
ddb7a230-c7b2-50af-8856-f5108772f509,tg:lhpr:10345,Items,2,tr:lh:2432,,,,,,
801a26b8-ec2b-52c9-84e1-4432f988604f,tg:lhpr:1728,Items,1,,102754/1,Planex KP / T 3465,isad:lh:96298,"**Publicatie** Timmermans, Felix - Pellens, Edward [ill.], _Boerenpsalm_. Antwerpen: De Papegaai, 1944, p. 13.",,
801a26b8-ec2b-52c9-84e1-4432f988604f,tg:lhpr:1728,Items,2,tr:lh:9854,218661,P 249 / I,isad:lh:96298,"**Publikatie:** Timmermans, Felix - Pellens, Edward [ill.], _Boerenpsalm_.
Antwerpen: De Papegaai, 1944, p. 13.",,
184d321c-5d21-5f51-a69e-9e002064bb9d,tg:lhpr:5696,Items,1,tr:lh:1859,35610,M 546 / I (Doos II),isad:lh:96595,"**Publicatie** _De Ploeg_. 4de jaargang, nr. 39, 30-09-1922, p. 1.",,
184d321c-5d21-5f51-a69e-9e002064bb9d,tg:lhpr:5696,Items,2,tr:lh:2130,40290/1,M 546 / I (Doos II),isad:lh:96595,"**Publicatie:** _De Ploeg_. 4de jaargang, nr. 39, 30-09-1922, p. 1.",,
978e6e31-6e47-5079-96ad-f06bd9279074,tg:lhpr:2446,Items,1,tr:lh:3579,69762,"Planex GP / IX, 1",,(1) Proefdruk.,,
978e6e31-6e47-5079-96ad-f06bd9279074,tg:lhpr:2446,Items,2,,75279,"Planex GP / IX, 1",,(1) Proefdruk.,,
2ab5955c-4788-5021-aeeb-8dc0596c5028,tg:lhpr:2597,Items,1,tr:lh:1193,20473,"Planex GP / IX, 5",,Kunstenaar is Michel Estercam.,,
2ab5955c-4788-5021-aeeb-8dc0596c5028,tg:lhpr:2597,Items,2,tr:lh:9596,,"Planex GP / IX, 5",isad:lh:176501,"Met opdracht van Willem Gijssels aan Theo Huet, dd. 11 juli 1939",,
b52d2424-fcc1-5316-b890-6cb597b258b8,tg:lhpr:4290,Items,1,,36408/2,R 1627 / I,isad:lh:96535,"**Publicatie** Roelants, Maurice - Ramah [ill.], _De jazz-speler: kleine roman met één personage en zeven instrumenten zijnde een volledige slagwerk batterij_. Brussel: A.A.M. Stols, 1928, 64 p. T.o. p. 60. Proefdruk, deel van de suite bij één van de 6 of 35 genummerde exemplaren op Hollands papier.",,
b52d2424-fcc1-5316-b890-6cb597b258b8,tg:lhpr:4290,Items,2,tr:lh:4053,77778/2,R 1627 / I,isad:lh:96535,"**Publikatie:** Roelants, Maurice - Ramah [ill.], _De jazz-speler: kleine
roman met één personage en zeven instrumenten zijnde een volledige slagwerk
batterij_. Brussel: A.A.M. Stols, 1928, 64 p. T.o. p. 60.

Proefdruk, deel van de suite bij één van de 6 of 35 genummerde exemplaren op
Hollands papier.",,
847f41d1-af26-515f-acf7-320c95604180,tg:lhpr:2190,Items,1,,27381/49,Planex KP / H 847,,Artiest : Jan Wiericx,,
847f41d1-af26-515f-acf7-320c95604180,tg:lhpr:2190,Items,2,,52629,Planex KP / H 847,,Artiest : Jan Wiericx,,
7497c141-af95-5946-9c8e-fc067bb55eb0,tg:lhpr:1495,Items,1,,27381/797,Planex KP / B 435,,,,
7497c141-af95-5946-9c8e-fc067bb55eb0,tg:lhpr:1495,Items,2,,52915,"Planex GP / IX, 2",,,,
7497c141-af95-5946-9c8e-fc067bb55eb0,tg:lhpr:1495,Items,3,tr:lh:2212,43545/3,"Planex GT / VI,5",,,,
4e3fdcb5-0099-52ab-879a-571ce9749144,tg:lhpr:2493,Items,1,tr:lh:332,7001,"Planex GP / IX, 3",,,,
4e3fdcb5-0099-52ab-879a-571ce9749144,tg:lhpr:2493,Items,2,tr:lh:5009,99300,"Planex GP / IX, 3",isad:lh:96416,,,
caa4ce3f-639a-5aab-8f69-697e9f89c13b,tg:lhpr:2610,Items,1,tr:lh:1442,25241,"Planex GP / IX, 5",,"Materiële toestand van 115779: goed

Magazijnplaats: H 965/I / Planex KP",,
caa4ce3f-639a-5aab-8f69-697e9f89c13b,tg:lhpr:2610,Items,2,tr:lh:5712,115779,"Planex GP / IX, 5",isad:lh:96433,"Materiële toestand van 115779: goed

Magazijnplaats: H 965/I / Planex KP",,
ee359dfe-6794-5eeb-bd6b-2812aef5c916,tg:lhpr:2240,Items,1,tr:lh:355,7238,Planex KP / S 7255,,,,
ee359dfe-6794-5eeb-bd6b-2812aef5c916,tg:lhpr:2240,Items,2,,27381/263,Planex KP / S 7255,,,,
ee359dfe-6794-5eeb-bd6b-2812aef5c916,tg:lhpr:2240,Items,3,tr:lh:1647,29584,Planex KP / S 7255,,,,
ee359dfe-6794-5eeb-bd6b-2812aef5c916,tg:lhpr:2240,Items,4,,37282,Planex KP / S 7255,,,,
c5cf7841-1659-5c53-b7a1-b21bff722ada,tg:lhpr:2217,Items,1,tr:lh:536,10281/2,Planex KP / S 654,,,,
c5cf7841-1659-5c53-b7a1-b21bff722ada,tg:lhpr:2217,Items,2,tr:lh:1492,27493/224,Planex KP / S 654,,,,
c5cf7841-1659-5c53-b7a1-b21bff722ada,tg:lhpr:2217,Items,3,,123342,Planex KP / S 654,,,,
c5cf7841-1659-5c53-b7a1-b21bff722ada,tg:lhpr:2217,Items,4,tr:lh:6439,157761,Planex KP / S 654,isad:lh:96272,,,
ff1d5870-b01d-5f2f-bc4d-8cfbcc26571a,tg:lhpr:2216,Items,1,tr:lh:572,11198/2,Planex KP / S 654,isad:lh:96272,,,
ff1d5870-b01d-5f2f-bc4d-8cfbcc26571a,tg:lhpr:2216,Items,2,tr:lh:1492,27571/30,Planex KP / S 654,,,,
ff1d5870-b01d-5f2f-bc4d-8cfbcc26571a,tg:lhpr:2216,Items,3,tr:lh:2212,43550/1,Planex KP / S 654,,,,
ff1d5870-b01d-5f2f-bc4d-8cfbcc26571a,tg:lhpr:2216,Items,4,tr:lh:2212,43556/5,Planex KP / S 654,,,,
ff1d5870-b01d-5f2f-bc4d-8cfbcc26571a,tg:lhpr:2216,Items,5,tr:lh:3340,66453,Planex KP / S 654,,,,
ff1d5870-b01d-5f2f-bc4d-8cfbcc26571a,tg:lhpr:2216,Items,6,tr:lh:6439,157760,Planex KP / S 654,isad:lh:96272,,,
52198427-b5aa-59d0-9867-d97bccfe23a6,tg:lhpr:2492,Items,1,tr:lh:2212,43535/5,SC 53 E 2,,,,
52198427-b5aa-59d0-9867-d97bccfe23a6,tg:lhpr:2492,Items,2,,221096,Planex GP / F 443,,,,
51f4ac50-50c5-5992-90b8-d95c826afc38,tg:lhpr:2484,Items,1,,9461,SC 53 D 2,,,,
51f4ac50-50c5-5992-90b8-d95c826afc38,tg:lhpr:2484,Items,2,,52284,Planex GP / C 3381,,,,
0f57c6e5-137e-5400-bece-5becdebf5996,tg:lhpr:2650,Items,1,tr:lh:503,9676,"Planex GP / IX, 7",,,,
0f57c6e5-137e-5400-bece-5becdebf5996,tg:lhpr:2650,Items,2,,233170,"Planex GP / IX, 7",,,,
6c691d5e-5663-5421-b6e5-e704218f0b76,tg:lhpr:10344,Items,1,tr:lh:2432,47442/186,D 1175 / I (Doos 10),isad:lh:127279,,,
6c691d5e-5663-5421-b6e5-e704218f0b76,tg:lhpr:10344,Items,2,tr:lh:2432,47442/251-251-253,,,,,
fcbd3d32-bdb4-5b8a-bf5d-0418d124bd19,tg:lhpr:6804,Items,1,tr:lh:604,11656/c,Planex GT 353,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
fcbd3d32-bdb4-5b8a-bf5d-0418d124bd19,tg:lhpr:6804,Items,2,tr:lh:692,14401/c1-2,Planex GT 353,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
fcbd3d32-bdb4-5b8a-bf5d-0418d124bd19,tg:lhpr:6804,Items,3,,86995/c,Planex GT 353,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
1aff9437-bffe-5420-804e-9b75a2dc844a,tg:lhpr:2514,Items,1,tr:lh:294,7456,"Planex GP / IX, 3",,,,
1aff9437-bffe-5420-804e-9b75a2dc844a,tg:lhpr:2514,Items,2,tr:lh:1194,20475,"Planex GP / IX, 3",,,,
1aff9437-bffe-5420-804e-9b75a2dc844a,tg:lhpr:2514,Items,3,tr:lh:1362,23031/4,"Planex GP / IX, 3",isad:lh:96420,,,
1aff9437-bffe-5420-804e-9b75a2dc844a,tg:lhpr:2514,Items,4,tr:lh:2021,37758/2,"Planex GP / IX, 3",,,,
831f9085-7938-5761-9f7d-4b6dbe0d4a09,tg:lhpr:3325,Items,1,,129032,C 3843 / I,isad:lh:96371,,,
831f9085-7938-5761-9f7d-4b6dbe0d4a09,tg:lhpr:3325,Items,2,tr:lh:6278,147910/2,C 3843 / I,isad:lh:96476,,,
4a8b1cbe-bb75-54cf-bb5c-2b4752b8f93d,tg:lhpr:1748,Items,1,tr:lh:1648,29552,Planex KP / C 34,,"Drukvel beschadigd (l. -en r.b.)  
r.b.: _Veiling cogels grav. gesch. D.G. N°1543_
",,
4a8b1cbe-bb75-54cf-bb5c-2b4752b8f93d,tg:lhpr:1748,Items,2,tr:lh:2544,49957,Planex KP / C 34,,,,
4a8b1cbe-bb75-54cf-bb5c-2b4752b8f93d,tg:lhpr:1748,Items,3,tr:lh:6356,146172,Planex KP / C 34,isad:lh:96263,,,
4a8b1cbe-bb75-54cf-bb5c-2b4752b8f93d,tg:lhpr:1748,Items,4,,31975,,,Gekleefd op karton 40 x 34,,
425f96e8-b61d-5132-b6c9-d6138af4dbf4,tg:lhpr:10763,Items,1,tr:lh:1750,,"D 89 / I ( Planex GT/VI,3 )",isad:lh:126323,,,
425f96e8-b61d-5132-b6c9-d6138af4dbf4,tg:lhpr:10763,Items,2,tr:lh:5492,122173,Planex GP / C 34,,,,
4f9d77b5-faa5-5f78-9398-ffeb051b25bc,tg:lhpr:2758,Items,1,,28413,"Planex GP / X, 1",,,,
4f9d77b5-faa5-5f78-9398-ffeb051b25bc,tg:lhpr:2758,Items,2,tr:lh:2212,43537/2,"Planex GP / X, 1",,,,
4f9d77b5-faa5-5f78-9398-ffeb051b25bc,tg:lhpr:2758,Items,3,tr:lh:2413,47435/40,"Planex GP / X, 1",isad:lh:96352,,,
e2cc5d58-f65d-5203-9aa3-be1b238166bc,tg:lhpr:2298,Items,1,,106698,"Planex GP / IX, 8",,,,
e2cc5d58-f65d-5203-9aa3-be1b238166bc,tg:lhpr:2298,Items,2,tr:lh:5492,120297,"Planex GP / IX, 8",,,,
32651519-1ea0-5f15-9d98-111e1c2b00bb,tg:lhpr:6776,Items,1,,34689/2,D 4813 / H,isad:lh:167365,"D 4813 / 116  Dille, Frans; Jordens, J.G. (voorwoord), _De Boodschap. Een verhaal in twaalf
schuifkens bedacht en uitgesneden door Frans Dille_. Antwerpen: Resseler,
1931, p 7. Genummerd exemplaar, 29/35.

Nummer 132776 komt uit nr. 34/35.",,
32651519-1ea0-5f15-9d98-111e1c2b00bb,tg:lhpr:6776,Items,2,tr:lh:6008,132776,D 4813 / H,isad:lh:167365,"Dille, Frans; Jordens, J.G. (voorwoord), _De Boodschap. Een verhaal in twaalf
schuifkens bedacht en uitgesneden door Frans Dille_. Antwerpen: Resseler,
1931, p 7. Genummerd exemplaar, 29/35.

Nummer 132776 komt uit nr. 34/35.",,
