ResourceID,brocade.id,card,order,Archive Note,adm.isadPartOf,Warehouse Location (begin),Serial Number,adm.note,Warehouse Location (ende)
30975c57-dc15-5ba6-9068-ebfb723533f1,tg:rubgr:4019,Items,1,AFG_106_004,isad:rub:3027,,,,
59ffd408-1bae-568d-a12b-69b92ea8eb1c,tg:rubgr:3226,Items,1,AFG_091_030,isad:rub:3018,,,,
7a82d267-3567-5057-b5a0-6eb587a8e443,tg:rubgr:3676,Items,1,AFG_097_122,isad:rub:3021,,,,
b39fdf24-0e95-5472-9453-9ecd4d996ffa,tg:rubgr:2964,Items,1,AFG_086_222,isad:rub:3016,,,,
4463dd9b-a471-5221-b39c-dffd64e18036,tg:rubgr:384,Items,1,AFG_008_003,isad:rub:2938,,,,
7c1754aa-5140-59c3-a126-328af60d3b52,tg:rubgr:2437,Items,1,AFG_082_010,isad:rub:3012,,,,
f6fe9670-b52f-572d-a90b-da7c3e7644ea,tg:rubgr:5258,Items,1,AFG_144_042,isad:rub:3066,,,,
6af0050d-c36c-53c5-b4b0-8a0507610264,tg:rubgr:2088,Items,1,AFG_058_002,isad:rub:2988,,,,
9d7afd9e-a185-5d0c-bfa2-54160acb889d,tg:rubgr:2122,Items,1,AFG_058_036,isad:rub:2988,,,,
e426fe16-000e-5ba4-bccb-e459e93d0399,tg:rubgr:3363,Items,1,AFG_093_026,isad:rub:3019,,,,
32aef9cf-ddd4-5ea9-895c-37f5c2f13643,tg:rubgr:2821,Items,1,AFG_086_079,isad:rub:3016,,,,
2a8ece24-cc36-57a1-9a22-232a347a5080,tg:rubgr:1020,Items,1,AFG_022_053,isad:rub:2952,,,,
72cb0299-6ed2-507b-9a45-b6e6b628cc6e,tg:rubgr:4672,Items,1,AFG_122_010,isad:rub:3044,,,,
a2cd299d-0f9e-5ffc-9698-52e8d00e8ab5,tg:rubgr:445,Items,1,AFG_009_034,isad:rub:2939,,,,
3f0e93be-0a95-5a28-b91a-05ee2ea5a658,tg:rubgr:4388,Items,1,AFG_111_183,isad:rub:3032,,,,
b42ba5db-e031-5d22-b56f-e194da58d0ad,tg:rubgr:1470,Items,1,AFG_038_076,isad:rub:2968,,,,
23258fd7-7f03-57ba-be64-c2ac41c31495,tg:rubgr:916,Items,1,AFG_020_029,isad:rub:2950,,,,
4ac4a0c0-acae-588c-8bec-342cc010fb4a,tg:rubgr:1866,Items,1,AFG_050_019,isad:rub:2980,,,,
786ddd8d-b373-5741-a5fe-4085f29b8664,tg:rubgr:2749,Items,1,AFG_086_007,isad:rub:3016,,,,
9250c00d-0a09-5517-a112-f73184c94fed,tg:rubgr:853,Items,1,AFG_019_024,isad:rub:2949,,,,
e4b16c36-afa9-5fa7-820e-14db51ce6e4f,tg:rubgr:2319,Items,1,AFG_077_003,isad:rub:3007,,,,
c1bccc56-e8e6-5f24-a876-08f3e66c4843,tg:rubgr:3158,Items,1,AFG_090_078,isad:rub:3018,,,,
2a79afe8-bf7c-5787-9ded-5be6b7c8ea03,tg:rubgr:1165,Items,1,AFG_027_003,isad:rub:2957,,,,
94eb750c-9ccf-588e-aeb4-ddefffa3360b,tg:rubgr:4367,Items,1,AFG_111_162,isad:rub:3032,,,,
736951b0-7e52-51d9-bd66-8f2e64dcbe7b,tg:rubgr:1535,Items,1,AFG_041_009,isad:rub:2971,,,,
63d8a98e-30eb-5a81-ad89-abccad6f58a2,tg:rubgr:500,Items,1,AFG_010_015,isad:rub:2940,,,,
5c1fddfe-03b6-55ce-a283-9523f83b957c,tg:rubgr:2030,Items,1,AFG_055_061,isad:rub:2985,,,,
b1b63b88-3b39-5e46-9636-9010b1cc2997,tg:rubgr:2460,Items,1,AFG_083_010,isad:rub:3013,,,,
5a906521-ccf9-5d63-bf8c-649ecaae78ae,tg:rubgr:3621,Items,1,AFG_097_067,isad:rub:3021,,,,
6e01bac8-d4d9-511a-98a8-749c3e78f348,tg:rubgr:783,Items,1,AFG_017_076,isad:rub:2947,,,,
f9b9c51a-3c4c-5ed6-926f-1a3df00b472d,tg:rubgr:279,Items,1,AFG_005_043,isad:rub:2935,,,,
924c66a6-98ea-5bee-8da9-f93e91b25b03,tg:rubgr:2899,Items,1,AFG_086_157,isad:rub:3016,,,,
433a421f-fd9b-5455-8959-622e77723451,tg:rubgr:1759,Items,1,AFG_046_062,isad:rub:2976,,,,
325c258a-941a-5007-b234-645f38fdb8e9,tg:rubgr:3764,Items,1,AFG_099_002,isad:rub:3021,,,,
311f64fc-781c-56e3-8c98-1bd1fc2447aa,tg:rubgr:2876,Items,1,AFG_086_134,isad:rub:3016,,,,
26d9ba97-144c-56fa-a563-bb865182dd07,tg:rubgr:296,Items,1,AFG_006_010,isad:rub:2936,,,,
493e99eb-cb8e-5e03-9752-e6ba16852e2f,tg:rubgr:2175,Items,1,AFG_061_007,isad:rub:2991,,,,
000ff58c-8da2-5de4-8de2-258546342e4a,tg:rubgr:4808,Items,1,AFG_132_014,isad:rub:3054,,,,
0e722af1-4498-5738-a902-031fe8a2d6d4,tg:rubgr:2525,Items,1,AFG_083_075,isad:rub:3013,,,,
e0bd6fd1-a52b-5a16-9cf5-70ddb4afcb01,tg:rubgr:5075,Items,1,AFG_141_013,isad:rub:3063,,,,
45a99b88-71ca-55d5-8839-195434b5dbe2,tg:rubgr:1935,Items,1,AFG_054_026,isad:rub:2984,,,,
2c9c4d0f-6bcf-5106-8a6c-b1eaf983c5cc,tg:rubgr:3908,Items,1,AFG_102_023,isad:rub:3023,,,,
a3c8cd11-e02e-5c6a-b29d-26a7ac1aef7c,tg:rubgr:900,Items,1,AFG_020_013,isad:rub:2950,,,,
785898ee-06ad-5d83-95e6-9058f2215a15,tg:rubgr:1466,Items,1,AFG_038_072,isad:rub:2968,,,,
5753495c-9cdf-5725-844d-a0ce53d09074,tg:rubgr:453,Items,1,AFG_009_042,isad:rub:2939,,,,
b56e22d5-6d54-5aeb-ae0d-e845a109dd44,tg:rubgr:1036,Items,1,AFG_022_069,isad:rub:2952,,,,
ddefc011-f99e-5d43-a5fd-92da4a2f8571,tg:rubgr:516,Items,1,AFG_010_031,isad:rub:2940,,,,
c3b5b073-5b64-5a1c-bf40-4071d3851bbc,tg:rubgr:1523,Items,1,AFG_040_013,isad:rub:2970,,,,
12d924c6-0c6f-5d55-a892-c4fcf14d2580,tg:rubgr:1489,Items,1,AFG_039_013,isad:rub:2969,,,,
4631b888-43e7-5dbf-a4b7-614c6b483680,tg:rubgr:4371,Items,1,AFG_111_166,isad:rub:3032,,,,
f4107af4-cf7f-5ba2-a820-84ca5f0708f7,tg:rubgr:1173,Items,1,AFG_027_011,isad:rub:2957,,,,
754d83f1-9929-5c0a-9429-9f339b994616,tg:rubgr:5130,Items,1,AFG_143_009,isad:rub:3065,,,,
a0aba175-ffaa-5824-bd8b-2f42ae5aeb55,tg:rubgr:845,Items,1,AFG_019_016,isad:rub:2949,,,,
0265a84a-7f33-5fee-8cd7-147a41a73945,tg:rubgr:1870,Items,1,AFG_050_023,isad:rub:2980,,,,
aa0b9e98-d67c-5364-9aec-f3a8afeade75,tg:rubgr:4058,Items,1,AFG_106_043,isad:rub:3027,,,,
5890ab48-f9cf-53a0-b4e4-3312d76db727,tg:rubgr:795,Items,1,AFG_017_088,isad:rub:2947,,,,
1aeb4b18-7904-54d2-b644-8d2d000d0183,tg:rubgr:3267,Items,1,AFG_091_071,isad:rub:3018,,,,
7e300db7-5369-5990-a14e-07be486d33ef,tg:rubgr:3637,Items,1,AFG_097_083,isad:rub:3021,,,,
05093b62-57f1-5c3a-8555-9495af545ba1,tg:rubgr:2476,Items,1,AFG_083_026,isad:rub:3013,,,,
b34979f4-ac49-529c-bb45-cf0155e9093d,tg:rubgr:2026,Items,1,AFG_055_057,isad:rub:2985,,,,
4fc429da-736e-529e-96e4-c1da257858ca,tg:rubgr:2533,Items,1,AFG_083_083,isad:rub:3013,,,,
42fd8f56-7828-50e9-81ad-0a5de5a7bbd6,tg:rubgr:2163,Items,1,AFG_060_005,isad:rub:2990,,,,
bde73789-63d1-52b8-82dc-4c5548031994,tg:rubgr:280,Items,1,AFG_005_044,isad:rub:2935,,,,
98eb6b41-bad8-577e-b00b-c9e733b84fa1,tg:rubgr:2860,Items,1,AFG_086_118,isad:rub:3016,,,,
c51452dd-b104-55be-867c-cdbde556f1fa,tg:rubgr:3288,Items,1,AFG_092_018,isad:rub:3018,,,,
06266362-5c9e-5829-9f77-2db566662df6,tg:rubgr:4263,Items,1,AFG_111_058,isad:rub:3032,,,,
e593c94e-eeb5-59c1-aa51-b619fdf0e6e2,tg:rubgr:1061,Items,1,AFG_023_009,isad:rub:2953,,,,
f7bcd536-de12-518d-ac18-50edb030a10c,tg:rubgr:404,Items,1,AFG_008_023,isad:rub:2938,,,,
71763ecf-0743-5d9a-a5ed-cd306aabc2a7,tg:rubgr:1431,Items,1,AFG_038_037,isad:rub:2968,,,,
fb074fed-72e7-5ff4-8016-4e1fb0980ad3,tg:rubgr:5188,Items,1,AFG_143_067,isad:rub:3065,,,,
a17f9521-e5b0-5c00-939a-4a8930a0f75d,tg:rubgr:812,Items,1,AFG_018_001,isad:rub:2948,,,,
b0107378-7ad2-5a5a-ade1-36e76f0bb61a,tg:rubgr:2358,Items,1,AFG_077_042,isad:rub:3007,,,,
4d9c8ac6-4598-5be6-b86e-14c052825d6b,tg:rubgr:5167,Items,1,AFG_143_046,isad:rub:3065,,,,
47079940-5dc0-571c-ba1b-916121917b5e,tg:rubgr:1124,Items,1,AFG_024_006,isad:rub:2954,,,,
22f331f3-7920-5dd7-8384-bb55143d8842,tg:rubgr:3119,Items,1,AFG_090_039,isad:rub:3018,,,,
b78a867a-9a4c-5b5f-a5a3-e3310ccc8db9,tg:rubgr:111,Items,1,AFG_003_039,isad:rub:2933,,,,
e18f9618-2c41-57d3-8b16-9ca90cb5addb,tg:rubgr:4326,Items,1,AFG_111_121,isad:rub:3032,,,,
907e564d-e66f-5390-917b-ac4388103efc,tg:rubgr:1574,Items,1,AFG_042_026,isad:rub:2972,,,,
1c643546-4a58-59a7-951a-e66c36c70af0,tg:rubgr:3549,Items,1,AFG_096_001,isad:rub:3021,,,,
f506d9cf-b59f-57d1-bf61-b377fab6078f,tg:rubgr:4776,Items,1,AFG_129_012,isad:rub:3051,,,,
ada1851d-1d0e-5b5c-87a7-73534c123094,tg:rubgr:2421,Items,1,AFG_081_006,isad:rub:3011,,,,
14715daf-9d94-5090-afac-7e28170aea16,tg:rubgr:392,Items,1,AFG_008_011,isad:rub:2938,,,,
a8e4b84b-78e1-53dc-8734-5f366241ddfb,tg:rubgr:2972,Items,1,AFG_086_230,isad:rub:3016,,,,
4a8d284c-5d1e-5c6f-95cc-3e0c0f698293,tg:rubgr:3660,Items,1,AFG_097_106,isad:rub:3021,,,,
9d135979-f2a8-54dd-9e85-e96a173422d3,tg:rubgr:668,Items,1,AFG_016_001,isad:rub:2946,,,,
5b5440e9-8e90-5c0c-9a05-aa1d7f25de25,tg:rubgr:3230,Items,1,AFG_091_034,isad:rub:3018,,,,
4f3d3142-4c33-5f02-bbad-982b832302eb,tg:rubgr:238,Items,1,AFG_005_002,isad:rub:2935,,,,
df96173a-e1ab-5080-a391-e51d04c12f1d,tg:rubgr:2837,Items,1,AFG_086_095,isad:rub:3016,,,,
f0cdabe9-ea9d-54fc-bf5d-5867199213e1,tg:rubgr:3725,Items,1,AFG_098_033,isad:rub:3021,,,,
88f55cda-d934-5a86-953f-4e9dad6bd40c,tg:rubgr:1718,Items,1,AFG_046_021,isad:rub:2976,,,,
7e6ad424-65e5-5ed9-9540-693e0216d14a,tg:rubgr:687,Items,1,AFG_016_020,isad:rub:2946,,,,
4f24c8dc-27e3-5e68-a426-b54b6c3d87d0,tg:rubgr:3375,Items,1,AFG_093_038,isad:rub:3019,,,,
fdc952fe-6012-5f84-8ede-6b772a12cb06,tg:rubgr:1348,Items,1,AFG_036_001,isad:rub:2966,,,,
a1abfd6f-fbc9-5071-b8f5-4fee5c7cdac9,tg:rubgr:2134,Items,1,AFG_058_048,isad:rub:2988,,,,
aa395685-befe-5dd3-bfae-ae2f7a75e390,tg:rubgr:4849,Items,1,AFG_134_033,isad:rub:3056,,,,
870b4dab-b31c-5228-9759-f36a1df7835b,tg:rubgr:3661,Items,1,AFG_097_107,isad:rub:3021,,,,
d88848f8-0ea5-5345-863d-c8ad2f0cf022,tg:rubgr:393,Items,1,AFG_008_012,isad:rub:2938,,,,
1bde0000-eb57-5bad-ad39-90548ff5488d,tg:rubgr:669,Items,1,AFG_016_002,isad:rub:2946,,,,
234f2fd9-de0a-5b52-938c-937bdc82c82b,tg:rubgr:3231,Items,1,AFG_091_035,isad:rub:3018,,,,
27dd31d5-d01c-5ddd-98d0-44cf2ab9ac64,tg:rubgr:239,Items,1,AFG_005_003,isad:rub:2935,,,,
b9543e7f-4768-51b8-8353-c8fd58c58869,tg:rubgr:2836,Items,1,AFG_086_094,isad:rub:3016,,,,
b1045ce8-3baf-5662-bd3f-ee69bc9dca5c,tg:rubgr:1719,Items,1,AFG_046_022,isad:rub:2976,,,,
ca3025fd-71cc-5780-a91f-64a0d27e251d,tg:rubgr:3724,Items,1,AFG_098_032,isad:rub:3021,,,,
bd2fe905-1f1d-5798-930b-54c5e130cb51,tg:rubgr:1349,Items,1,AFG_036_002,isad:rub:2966,,,,
3b9b8a22-8a4c-5534-bee3-7b17cf162040,tg:rubgr:3374,Items,1,AFG_093_037,isad:rub:3019,,,,
2676fecd-731c-5bfc-bece-6e8aa356c7ab,tg:rubgr:686,Items,1,AFG_016_019,isad:rub:2946,,,,
279df6b0-d5ee-595b-abd1-0611543727eb,tg:rubgr:2135,Items,1,AFG_058_049,isad:rub:2988,,,,
c0a6a1dc-48a4-5dcc-8099-fa892e98a1c1,tg:rubgr:4848,Items,1,AFG_134_032,isad:rub:3056,,,,
53cd28ad-2ae8-51db-88a8-ab4818b2a149,tg:rubgr:4262,Items,1,AFG_111_057,isad:rub:3032,,,,
f8f88a68-77b6-5934-9529-a5ddde02e879,tg:rubgr:1060,Items,1,AFG_023_008,isad:rub:2953,,,,
1fcb95b3-ba46-5188-939f-7c13eca650f2,tg:rubgr:405,Items,1,AFG_008_024,isad:rub:2938,,,,
fde60e4c-1325-52d7-a5b4-81b7fe45685f,tg:rubgr:1430,Items,1,AFG_038_036,isad:rub:2968,,,,
c22ded02-49ff-5cd6-97ca-decb37bd5570,tg:rubgr:5189,Items,1,AFG_143_068,isad:rub:3065,,,,
26c9423d-b091-5d44-ac95-9529181741c1,tg:rubgr:1826,Items,1,AFG_048_005,isad:rub:2978,,,,
86a15876-570b-5c35-b0bb-3d950e9f68d2,tg:rubgr:813,Items,1,AFG_018_002,isad:rub:2948,,,,
87aec9c1-c833-50e5-abe4-36127a46e9fc,tg:rubgr:5166,Items,1,AFG_143_045,isad:rub:3065,,,,
7005b241-856f-5f76-ad63-1e13ea67e8bb,tg:rubgr:3118,Items,1,AFG_090_038,isad:rub:3018,,,,
51369568-d1bd-5f46-af0c-6b0a7e5cfe98,tg:rubgr:1125,Items,1,AFG_024_007,isad:rub:2954,,,,
d158f137-ba01-5b78-af14-2cf181881fd3,tg:rubgr:110,Items,1,AFG_003_038,isad:rub:2933,,,,
d67d3a42-436d-57d1-9ce6-a882b88c21e6,tg:rubgr:3548,Items,1,AFG_095_033,isad:rub:3021,,,,
d887598c-b3b3-5c05-a657-20f4c8f38c3d,tg:rubgr:1575,Items,1,AFG_042_027,isad:rub:2972,,,,
ec4e38f3-b361-5fce-99a5-9d0f2bd445f6,tg:rubgr:4777,Items,1,AFG_129_013,isad:rub:3051,,,,
63226210-2e6b-5333-847e-01a28be0334b,tg:rubgr:540,Items,1,AFG_010_055,isad:rub:2940,,,,
a3453b33-81c1-5a19-aaae-96d1be933c20,tg:rubgr:4059,Items,1,AFG_106_044,isad:rub:3027,,,,
d3b27ef2-c16b-5b00-9260-e53b5e0324f9,tg:rubgr:3266,Items,1,AFG_091_070,isad:rub:3018,,,,
14e236bb-a8cc-5b01-ba3e-a92830dfe3bb,tg:rubgr:794,Items,1,AFG_017_087,isad:rub:2947,,,,
ebb9e4c2-56ee-5e56-b543-f27f9c26c5ca,tg:rubgr:2924,Items,1,AFG_086_182,isad:rub:3016,,,,
81e2f418-0c87-578a-b2e0-f1888eefcfde,tg:rubgr:3636,Items,1,AFG_097_082,isad:rub:3021,,,,
ab7d2653-6c9c-5797-a0fc-efff5b419313,tg:rubgr:2477,Items,1,AFG_083_027,isad:rub:3013,,,,
51aeb66d-bbee-57e4-adb6-361a07e819db,tg:rubgr:2027,Items,1,AFG_055_058,isad:rub:2985,,,,
451a8adc-c16d-5f73-a5a6-7e880fcda5ce,tg:rubgr:2532,Items,1,AFG_083_082,isad:rub:3013,,,,
81251b1c-61ce-551d-90d2-2cb1a3b045ef,tg:rubgr:2861,Items,1,AFG_086_119,isad:rub:3016,,,,
be415676-bbca-5af1-b0e7-badbf3214ca4,tg:rubgr:3773,Items,1,AFG_099_011,isad:rub:3021,,,,
16ae90be-a4cd-5d8f-a4b1-54383558e2e3,tg:rubgr:281,Items,1,AFG_005_045,isad:rub:2935,,,,
b8b108e8-4349-5d92-abce-e32198ea9ef3,tg:rubgr:3289,Items,1,AFG_092_019,isad:rub:3018,,,,
38a47122-e201-57b3-b12a-82fcfa23dbed,tg:rubgr:5074,Items,1,AFG_141_012,isad:rub:3063,,,,
8512d709-8fe7-59af-b165-25f8bafee6d1,tg:rubgr:3909,Items,1,AFG_102_024,isad:rub:3023,,,,
044c82a5-5e84-50a3-8362-259010b262f3,tg:rubgr:1934,Items,1,AFG_054_025,isad:rub:2984,,,,
3df57f2d-a1ca-5ea0-8b7b-0069a82f7596,tg:rubgr:901,Items,1,AFG_020_014,isad:rub:2950,,,,
b27112b8-949d-5254-9d64-929586fbb348,tg:rubgr:1467,Items,1,AFG_038_073,isad:rub:2968,,,,
ad349655-b61a-5e42-a02e-b10e720b5880,tg:rubgr:4665,Items,1,AFG_122_003,isad:rub:3044,,,,
3fa76eae-7fc0-5edd-9dd3-b44a92374cda,tg:rubgr:452,Items,1,AFG_009_041,isad:rub:2939,,,,
11afa902-5384-5df7-8479-0dc1b5359e00,tg:rubgr:1037,Items,1,AFG_022_070,isad:rub:2952,,,,
750c5d8b-ccba-5482-89f8-bdda91ca2d01,tg:rubgr:517,Items,1,AFG_010_032,isad:rub:2940,,,,
87a40058-b34f-53b5-bbaf-68211e790ede,tg:rubgr:1522,Items,1,AFG_040_012,isad:rub:2970,,,,
d2c08f7d-00a6-530d-aadd-14ecbb4a8c5f,tg:rubgr:1488,Items,1,AFG_039_012,isad:rub:2969,,,,
01a563cd-b64b-511a-9756-43b3dc33bde9,tg:rubgr:4370,Items,1,AFG_111_165,isad:rub:3032,,,,
2f578e98-b47c-5267-8cf9-e2ee3faa06b6,tg:rubgr:1172,Items,1,AFG_027_010,isad:rub:2957,,,,
35c63cb8-5990-5763-a303-f169c2d6e4b3,tg:rubgr:844,Items,1,AFG_019_015,isad:rub:2949,,,,
eb386e70-11e3-515f-81fe-36067b97977d,tg:rubgr:1871,Items,1,AFG_050_024,isad:rub:2980,,,,
7cd07c6c-71dd-534e-b8e1-5f5ebe7ace2a,tg:rubgr:2031,Items,1,AFG_055_062,isad:rub:2985,,,,
16afad28-96af-5d34-8077-8da883789010,tg:rubgr:2461,Items,1,AFG_083_011,isad:rub:3013,,,,
74015fc8-0444-5cce-8022-7361d0e88805,tg:rubgr:2932,Items,1,AFG_086_190,isad:rub:3016,,,,
3d2af4f7-6980-5975-9a0f-f7b4e801bfa4,tg:rubgr:3270,Items,1,AFG_091_074,isad:rub:3018,,,,
22ff86cf-f1e2-5323-898f-a3995f719037,tg:rubgr:2898,Items,1,AFG_086_156,isad:rub:3016,,,,
e418f07a-897a-5340-a9f5-d92f221f4e8c,tg:rubgr:278,Items,1,AFG_005_042,isad:rub:2935,,,,
dbae7fa2-c1ef-557d-a3f2-813142f82a7a,tg:rubgr:297,Items,1,AFG_006_011,isad:rub:2936,,,,
07c7fe9d-fda1-570c-8700-f995440ef7b7,tg:rubgr:3765,Items,1,AFG_099_003,isad:rub:3021,,,,
12018c9a-fded-5807-9779-46d211a6a149,tg:rubgr:1758,Items,1,AFG_046_061,isad:rub:2976,,,,
b0d0f02b-7826-5a35-a8e3-0fc450d5b23b,tg:rubgr:2877,Items,1,AFG_086_135,isad:rub:3016,,,,
61a62d87-1705-5f09-ac64-1ebf93ba6cd4,tg:rubgr:1308,Items,1,AFG_034_023,isad:rub:2964,,,,
0dd249d0-202d-554f-8e1a-f4da7e6f3dcc,tg:rubgr:4809,Items,1,AFG_132_015,isad:rub:3054,,,,
3845a662-be4b-51b4-a0dc-1f12f787cc48,tg:rubgr:1021,Items,1,AFG_022_054,isad:rub:2952,,,,
6d2169e6-f063-5120-91c1-a7c857c8c001,tg:rubgr:444,Items,1,AFG_009_033,isad:rub:2939,,,,
c79a20f1-5613-5fe2-b944-48f77404eb48,tg:rubgr:4673,Items,1,AFG_122_011,isad:rub:3044,,,,
2e723285-d000-5db4-b156-b860177adef9,tg:rubgr:4389,Items,1,AFG_111_184,isad:rub:3032,,,,
63f0549a-032b-52ec-8bca-892879feb4e0,tg:rubgr:1471,Items,1,AFG_038_077,isad:rub:2968,,,,
f3fa8e8e-71f4-552f-9db0-74d2cf118031,tg:rubgr:917,Items,1,AFG_021_001,isad:rub:2951,,,,
c1dfdb87-50f5-5694-a617-8417c41cbbc3,tg:rubgr:1888,Items,1,AFG_051_011,isad:rub:2981,,,,
e536ba50-241d-564c-bb38-607f25f7b50d,tg:rubgr:5062,Items,1,AFG_140_025,isad:rub:3062,,,,
a6c4ceef-9047-5f8c-a783-994980d387a8,tg:rubgr:1867,Items,1,AFG_050_020,isad:rub:2980,,,,
6453c911-df45-59d2-8511-5ec4a9d34ff0,tg:rubgr:2748,Items,1,AFG_086_006,isad:rub:3016,,,,
0c7dbe93-7730-5e95-a7cf-6e0a45e29296,tg:rubgr:852,Items,1,AFG_019_023,isad:rub:2949,,,,
37d495d3-c61b-5733-b8bf-469366d1bc81,tg:rubgr:2318,Items,1,AFG_077_002,isad:rub:3007,,,,
6143fd67-935e-52f2-99cb-71a8afecd554,tg:rubgr:1164,Items,1,AFG_027_002,isad:rub:2957,,,,
2a11b944-344a-5a92-b1af-d8f0f373fe27,tg:rubgr:3159,Items,1,AFG_090_079,isad:rub:3018,,,,
5b4a6a3e-5f7b-5c48-b735-a4f6926a306e,tg:rubgr:4366,Items,1,AFG_111_161,isad:rub:3032,,,,
b9be68d9-96f2-5ef4-8531-5e8b5cc20014,tg:rubgr:1534,Items,1,AFG_041_008,isad:rub:2971,,,,
38838471-9eb3-5323-be9d-1b33ae282190,tg:rubgr:501,Items,1,AFG_010_016,isad:rub:2940,,,,
54f2182b-8afb-5ecf-9976-4f0b7b401175,tg:rubgr:4018,Items,1,AFG_106_003,isad:rub:3027,,,,
e0fefaf9-8675-5d84-91ac-9aa603078619,tg:rubgr:3227,Items,1,AFG_091_031,isad:rub:3018,,,,
b832547c-79c6-5329-9c6d-8e95335df6ea,tg:rubgr:385,Items,1,AFG_008_004,isad:rub:2938,,,,
a2dd298c-bf16-531f-a428-6e9da0b1aa04,tg:rubgr:3677,Items,1,AFG_097_123,isad:rub:3021,,,,
8cd32642-5d12-55c4-bb45-7f4be8120c4f,tg:rubgr:2965,Items,1,AFG_086_223,isad:rub:3016,,,,
7ef25bed-d553-5aaf-b942-95890bed6db8,tg:rubgr:5259,Items,1,AFG_144_043,isad:rub:3066,,,,
f54f911a-b5ef-52d5-b3c1-5919a20af592,tg:rubgr:2089,Items,1,AFG_058_003,isad:rub:2988,,,,
da57a24c-baa5-57e2-bfe6-4562d2710d7b,tg:rubgr:2123,Items,1,AFG_058_037,isad:rub:2988,,,,
03827980-1917-5388-95b9-a70d747643c5,tg:rubgr:690,Items,1,AFG_016_023,isad:rub:2946,,,,
cfb8c8eb-b768-50f5-9f91-3e41aa79a98c,tg:rubgr:3362,Items,1,AFG_093_025,isad:rub:3019,,,,
51b03336-ee14-52cb-9910-f3fa025dbc09,tg:rubgr:2820,Items,1,AFG_086_078,isad:rub:3016,,,,
0e644ba2-8448-5c6a-8da8-f94dd0096c32,tg:rubgr:5035,Items,1,AFG_139_015,isad:rub:3061,,,,
79021dc9-4195-5a97-b4b1-314d2134bcb3,tg:rubgr:1975,Items,1,AFG_055_006,isad:rub:2985,,,,
5f16f8de-ef06-5526-b0bd-5df60569b791,tg:rubgr:3948,Items,1,AFG_102_063,isad:rub:3023,,,,
3da5314c-38e2-52c9-bbb7-b6c1ae093610,tg:rubgr:940,Items,1,AFG_021_024,isad:rub:2951,,,,
af9634f9-ebf1-5280-8ef4-3a770af7f94e,tg:rubgr:1426,Items,1,AFG_038_032,isad:rub:2968,,,,
bdf81270-9f57-57a2-b52d-1e0f3a493ada,tg:rubgr:413,Items,1,AFG_009_002,isad:rub:2939,,,,
4520f533-1be4-54b2-bd5d-26d61a8436a4,tg:rubgr:1076,Items,1,AFG_023_024,isad:rub:2953,,,,
f9bc7f1b-e6d5-5cd6-a5ea-91c287ae6b6e,tg:rubgr:4274,Items,1,AFG_111_069,isad:rub:3032,,,,
fe0b25af-8688-5195-8dd3-676060c69e1e,tg:rubgr:1099,Items,1,AFG_023_047,isad:rub:2953,,,,
78e12d66-e705-5689-8de4-6746ecaa2632,tg:rubgr:1563,Items,1,AFG_042_015,isad:rub:2972,,,,
8375e275-e5a1-5228-b065-082095af962c,tg:rubgr:5170,Items,1,AFG_143_049,isad:rub:3065,,,,
86b27178-9dc8-56a2-a7fe-d74161251beb,tg:rubgr:805,Items,1,AFG_017_098,isad:rub:2947,,,,
538fe7f8-29af-5eeb-a438-f2caed0b54e7,tg:rubgr:1830,Items,1,AFG_049_003,isad:rub:2979,,,,
81be7b70-fe80-56de-9d5f-d915b2cc5a1a,tg:rubgr:4825,Items,1,AFG_134_009,isad:rub:3056,,,,
cf24b3da-0a67-58a3-a7ba-914c7b45976e,tg:rubgr:2158,Items,1,AFG_059_015,isad:rub:2989,,,,
81d77118-15ff-5f8b-9e9c-ce037d2408a7,tg:rubgr:311,Items,1,AFG_006_025,isad:rub:2936,,,,
4f87d14e-c602-5e82-af77-5508016bf239,tg:rubgr:4126,Items,1,AFG_109_006,isad:rub:3030,,,,
9e0b08d7-3029-52e7-8ccf-dccee3a31feb,tg:rubgr:3749,Items,1,AFG_098_057,isad:rub:3021,,,,
d057c7fb-3b75-5fc0-8366-284fd467d6d5,tg:rubgr:1774,Items,1,AFG_046_077,isad:rub:2976,,,,
45ee6b97-1f5f-5da4-9e2d-7f9fd9ddc99f,tg:rubgr:741,Items,1,AFG_017_034,isad:rub:2947,,,,
05224b80-b401-5686-8c79-4de91e5b4583,tg:rubgr:254,Items,1,AFG_005_018,isad:rub:2935,,,,
d0eabe4e-af87-5a6e-8eb8-97b766062210,tg:rubgr:4063,Items,1,AFG_106_048,isad:rub:3027,,,,
f4bdb333-59b6-54b5-9c52-90b01ff1cf7c,tg:rubgr:4599,Items,1,AFG_118_025,isad:rub:3039,,,,
3d1de45e-9dfc-519a-b1ab-8f4c3fb6b9e0,tg:rubgr:604,Items,1,AFG_013_007,isad:rub:2943,,,,
2eb02c25-a6d4-5b3d-8577-a545c638b662,tg:rubgr:1631,Items,1,AFG_044_032,isad:rub:2974,,,,
24737054-4a0a-5e47-a077-f051a595e85e,tg:rubgr:4960,Items,1,AFG_136_088,isad:rub:3058,,,,
32800121-f8a5-5523-81cd-5b4f4f3674ce,tg:rubgr:1518,Items,1,AFG_040_008,isad:rub:2970,,,,
