card,order,Archive Note,adm.id_mat,adm.isadPartOf,adm.uuid_mat,ResourceID,brocade.id,Warehouse Location (begin),adm.note,Volgnummer,Warehouse Location (end)
e22_Items,1,AFG_054_002,tg:rubgr:1911_#1,isad:rub:2984,3e7e1edd-d134-521a-b3da-7296bd281b15,3e7e1edd-d134-521a-b3da-7296bd281b15,tg:rubgr:1911_#1,,,,
e22_Items,1,AFG_110_004,tg:rubgr:4193_#1,isad:rub:3031,deb0f4e7-9965-59ec-8a75-9953f3bd032f,deb0f4e7-9965-59ec-8a75-9953f3bd032f,tg:rubgr:4193_#1,,,,
e22_Items,1,AFG_005_029,tg:rubgr:265_#1,isad:rub:2935,0d94cafb-4039-5fca-a617-25bdae149e2c,0d94cafb-4039-5fca-a617-25bdae149e2c,tg:rubgr:265_#1,,,,
e22_Items,1,AFG_137_007,tg:rubgr:4972_#1,isad:rub:3059,55195405-a9c5-5821-8b56-a1d6d7e9a4f8,55195405-a9c5-5821-8b56-a1d6d7e9a4f8,tg:rubgr:4972_#1,,,,
e22_Items,1,AFG_005_039,tg:rubgr:275_#1,isad:rub:2935,0e24837d-a455-5a0a-b56c-28723322ecbc,0e24837d-a455-5a0a-b56c-28723322ecbc,tg:rubgr:275_#1,,,,
e22_Items,1,AFG_102_039,tg:rubgr:3924_#1,isad:rub:3023,dedadb97-a1e2-5bb2-b48d-1087cb152d87,dedadb97-a1e2-5bb2-b48d-1087cb152d87,tg:rubgr:3924_#1,,,,
e22_Items,1,AFG_136_090,tg:rubgr:4962_#1,isad:rub:3058,18338360-8b66-5e30-8b9f-7a049188882c,18338360-8b66-5e30-8b9f-7a049188882c,tg:rubgr:4962_#1,,,,
e22_Items,1,AFG_010_004,tg:rubgr:489_#1,isad:rub:2940,56b39b07-a9e1-5a12-9dd4-d21e380f6ca0,56b39b07-a9e1-5a12-9dd4-d21e380f6ca0,tg:rubgr:489_#1,,,,
e22_Items,1,AFG_026_005,tg:rubgr:1159_#1,isad:rub:2956,b680f9bd-3422-5c0d-bae8-e01cc13fec9b,b680f9bd-3422-5c0d-bae8-e01cc13fec9b,tg:rubgr:1159_#1,,,,
e22_Items,1,AFG_069_002,tg:rubgr:2233_#1,isad:rub:2999,55d7248c-281a-59b3-9e80-1faa6566ad1b,55d7248c-281a-59b3-9e80-1faa6566ad1b,tg:rubgr:2233_#1,,,,
e22_Items,1,AFG_098_047,tg:rubgr:3739_#1,isad:rub:3021,8ff35221-60f0-5e28-b6c5-2609c4917637,8ff35221-60f0-5e28-b6c5-2609c4917637,tg:rubgr:3739_#1,,,,
e22_Items,1,AFG_022_054,tg:rubgr:1021_#1,isad:rub:2952,8d662b25-05de-5fc9-b909-5e88c0095ee8,8d662b25-05de-5fc9-b909-5e88c0095ee8,tg:rubgr:1021_#1,,,,
e22_Items,1,AFG_118_033,tg:rubgr:4607_#1,isad:rub:3039,f53793cc-7721-5bfc-b1c0-90f4da710f15,f53793cc-7721-5bfc-b1c0-90f4da710f15,tg:rubgr:4607_#1,,,,
e22_Items,1,AFG_002_003,tg:rubgr:58_#1,isad:rub:2932,00a23e37-f164-5cda-a969-4ce539f43eee,00a23e37-f164-5cda-a969-4ce539f43eee,tg:rubgr:58_#1,,,,
e22_Items,1,AFG_097_087,tg:rubgr:3641_#1,isad:rub:3021,e8b26d25-8959-53eb-aefb-5ff3c7bc93f8,e8b26d25-8959-53eb-aefb-5ff3c7bc93f8,tg:rubgr:3641_#1,,,,
e22_Items,1,AFG_068_001,tg:rubgr:2223_#1,isad:rub:2998,e8f66a12-afda-526c-915b-5c7840bd30f8,e8f66a12-afda-526c-915b-5c7840bd30f8,tg:rubgr:2223_#1,,,,
e22_Items,1,AFG_098_037,tg:rubgr:3729_#1,isad:rub:3021,cd64ba47-36c4-517c-98a9-6e0edf3c1b76,cd64ba47-36c4-517c-98a9-6e0edf3c1b76,tg:rubgr:3729_#1,,,,
e22_Items,1,AFG_144_049,tg:rubgr:5265_#1,isad:rub:3066,0d77e469-f636-59c5-bef4-3f69141fc5c1,0d77e469-f636-59c5-bef4-3f69141fc5c1,tg:rubgr:5265_#1,,,,
e22_Items,1,AFG_010_014,tg:rubgr:499_#1,isad:rub:2940,3375c2e3-8e3d-5bdf-92ed-2c1af1f6917f,3375c2e3-8e3d-5bdf-92ed-2c1af1f6917f,tg:rubgr:499_#1,,,,
e22_Items,1,AFG_025_001,tg:rubgr:1149_#1,isad:rub:2955,362c9a00-7aec-5bca-9d29-dca85d9ae0ae,362c9a00-7aec-5bca-9d29-dca85d9ae0ae,tg:rubgr:1149_#1,,,,
e22_Items,1,AFG_097_097,tg:rubgr:3651_#1,isad:rub:3021,09ffc0f5-2fd2-5bf1-9665-31ccb0532f58,09ffc0f5-2fd2-5bf1-9665-31ccb0532f58,tg:rubgr:3651_#1,,,,
e22_Items,1,AFG_022_064,tg:rubgr:1031_#1,isad:rub:2952,077b315b-78fe-5934-8c9a-b6ef6482292e,077b315b-78fe-5934-8c9a-b6ef6482292e,tg:rubgr:1031_#1,,,,
e22_Items,1,AFG_118_043,tg:rubgr:4617_#1,isad:rub:3039,fdff88d0-5f27-545d-a553-df6ca0e161fb,fdff88d0-5f27-545d-a553-df6ca0e161fb,tg:rubgr:4617_#1,,,,
e22_Items,1,AFG_045_030,tg:rubgr:1674_#1,isad:rub:2975,a5a2f8b2-d293-5613-b9e1-3727173b0410,a5a2f8b2-d293-5613-b9e1-3727173b0410,tg:rubgr:1674_#1,,,,
e22_Items,1,AFG_089_014,tg:rubgr:3014_#1,isad:rub:3018,362ae89a-8e63-5cea-89a3-05c64249b8e8,362ae89a-8e63-5cea-89a3-05c64249b8e8,tg:rubgr:3014_#1,,,,
e22_Items,1,AFG_083_026,tg:rubgr:2476_#1,isad:rub:3013,894a568e-7a37-546d-b031-33c98130be0f,894a568e-7a37-546d-b031-33c98130be0f,tg:rubgr:2476_#1,,,,
e22_Items,1,AFG_089_004,tg:rubgr:3004_#1,isad:rub:3018,8c429e72-7b83-5c2c-8c62-4260321e5a9c,8c429e72-7b83-5c2c-8c62-4260321e5a9c,tg:rubgr:3004_#1,,,,
e22_Items,1,AFG_045_020,tg:rubgr:1664_#1,isad:rub:2975,fdfab597-7a7e-5f8f-99a7-a6f1d116978f,fdfab597-7a7e-5f8f-99a7-a6f1d116978f,tg:rubgr:1664_#1,,,,
e22_Items,1,AFG_106_027,tg:rubgr:4042_#1,isad:rub:3027,80a5c353-1672-5bef-8654-a594311bbf29,80a5c353-1672-5bef-8654-a594311bbf29,tg:rubgr:4042_#1,,,,
e22_Items,1,AFG_018_012,tg:rubgr:823_#1,isad:rub:2948,7c073436-2444-5e0c-accf-c91331d1a87c,7c073436-2444-5e0c-accf-c91331d1a87c,tg:rubgr:823_#1,,,,
e22_Items,1,AFG_085_013,tg:rubgr:2700_#1,isad:rub:3015,8af680b3-8c61-53e1-a381-1f4b0213b132,8af680b3-8c61-53e1-a381-1f4b0213b132,tg:rubgr:2700_#1,,,,
e22_Items,1,AFG_093_035,tg:rubgr:3372_#1,isad:rub:3019,dccf2a7c-8f95-53f7-b969-908bb0de18eb,dccf2a7c-8f95-53f7-b969-908bb0de18eb,tg:rubgr:3372_#1,,,,
e22_Items,1,AFG_084_092,tg:rubgr:2678_#1,isad:rub:3014,e51fcd36-4768-5cd1-b1fe-f88f735cab93,e51fcd36-4768-5cd1-b1fe-f88f735cab93,tg:rubgr:2678_#1,,,,
e22_Items,1,AFG_040_002,tg:rubgr:1512_#1,isad:rub:2970,6704f252-6725-58ef-a120-fbc7e0c71508,6704f252-6725-58ef-a120-fbc7e0c71508,tg:rubgr:1512_#1,,,,
e22_Items,1,AFG_019_004,tg:rubgr:833_#1,isad:rub:2949,f97f1bbd-dff0-5172-a728-633f6467aca8,f97f1bbd-dff0-5172-a728-633f6467aca8,tg:rubgr:833_#1,,,,
e22_Items,1,AFG_111_119,tg:rubgr:4324_#1,isad:rub:3032,8d23c9f8-a267-5a54-a94f-2777ae81f6ed,8d23c9f8-a267-5a54-a94f-2777ae81f6ed,tg:rubgr:4324_#1,,,,
e22_Items,1,AFG_039_026,tg:rubgr:1502_#1,isad:rub:2969,17e9e063-c534-57dc-ba3e-dea468b128e7,17e9e063-c534-57dc-ba3e-dea468b128e7,tg:rubgr:1502_#1,,,,
e22_Items,1,AFG_093_025,tg:rubgr:3362_#1,isad:rub:3019,48f2276d-dddc-579f-8bee-270ff5cdf0fb,48f2276d-dddc-579f-8bee-270ff5cdf0fb,tg:rubgr:3362_#1,,,,
e22_Items,1,AFG_112_026,tg:rubgr:4419_#1,isad:rub:3033,3263c37d-a7a4-521b-920b-624ea4cb95d7,3263c37d-a7a4-521b-920b-624ea4cb95d7,tg:rubgr:4419_#1,,,,
e22_Items,1,AFG_142_030,tg:rubgr:5113_#1,isad:rub:3064,11f7be50-0d72-56f5-8ef5-4cc2792517a3,11f7be50-0d72-56f5-8ef5-4cc2792517a3,tg:rubgr:5113_#1,,,,
e22_Items,1,AFG_095_012,tg:rubgr:3527_#1,isad:rub:3021,1b00804b-9a65-540b-84ff-ceba9fe87f09,1b00804b-9a65-540b-84ff-ceba9fe87f09,tg:rubgr:3527_#1,,,,
e22_Items,1,AFG_116_048,tg:rubgr:4561_#1,isad:rub:3037,44db1655-9cae-528b-b478-dcb81ace3cd0,44db1655-9cae-528b-b478-dcb81ace3cd0,tg:rubgr:4561_#1,,,,
e22_Items,1,AFG_016_030,tg:rubgr:697_#1,isad:rub:2946,13d17628-fb73-5ddd-bbb8-c8160c6f922f,13d17628-fb73-5ddd-bbb8-c8160c6f922f,tg:rubgr:697_#1,,,,
e22_Items,1,AFG_035_013,tg:rubgr:1347_#1,isad:rub:2965,a5aeec57-a516-55e6-aa7e-c076df2fb59c,a5aeec57-a516-55e6-aa7e-c076df2fb59c,tg:rubgr:1347_#1,,,,
e22_Items,1,AFG_016_020,tg:rubgr:687_#1,isad:rub:2946,bb169e9e-87fe-5a93-b01d-5bffa81f9cc0,bb169e9e-87fe-5a93-b01d-5bffa81f9cc0,tg:rubgr:687_#1,,,,
e22_Items,1,AFG_036_010,tg:rubgr:1357_#1,isad:rub:2966,37084969-e5ee-5dc8-9797-b22806d54042,37084969-e5ee-5dc8-9797-b22806d54042,tg:rubgr:1357_#1,,,,
e22_Items,1,AFG_086_208,tg:rubgr:2950_#1,isad:rub:3016,7867d044-5011-5385-bc79-8b4bf1ee4878,7867d044-5011-5385-bc79-8b4bf1ee4878,tg:rubgr:2950_#1,,,,
e22_Items,1,AFG_016_006,tg:rubgr:673_#1,isad:rub:2946,7bc1b439-bb1a-5336-9921-8f37307fbe96,7bc1b439-bb1a-5336-9921-8f37307fbe96,tg:rubgr:673_#1,,,,
e22_Items,1,AFG_086_096,tg:rubgr:2838_#1,isad:rub:3016,ae5cebf9-01e9-5be6-93d7-32dc35f76d33,ae5cebf9-01e9-5be6-93d7-32dc35f76d33,tg:rubgr:2838_#1,,,,
e22_Items,1,AFG_015_020,tg:rubgr:663_#1,isad:rub:2945,0c86e90f-9a69-53ec-8513-6a62c70d9bde,0c86e90f-9a69-53ec-8513-6a62c70d9bde,tg:rubgr:663_#1,,,,
e22_Items,1,AFG_086_198,tg:rubgr:2940_#1,isad:rub:3016,beffc751-058d-59f7-9ed3-5af6141b2974,beffc751-058d-59f7-9ed3-5af6141b2974,tg:rubgr:2940_#1,,,,
e22_Items,1,AFG_099_049,tg:rubgr:3811_#1,isad:rub:3021,1752ce56-0ca6-5961-b1ab-8657ce9d3897,1752ce56-0ca6-5961-b1ab-8657ce9d3897,tg:rubgr:3811_#1,,,,
e22_Items,1,AFG_005_002,tg:rubgr:238_#1,isad:rub:2935,85b51e3d-3555-5120-bab8-8d0636684d75,85b51e3d-3555-5120-bab8-8d0636684d75,tg:rubgr:238_#1,,,,
e22_Items,1,AFG_090_108,tg:rubgr:3188_#1,isad:rub:3018,59a46e4b-5938-530f-b6ce-720602097adb,59a46e4b-5938-530f-b6ce-720602097adb,tg:rubgr:3188_#1,,,,
e22_Items,1,AFG_102_084,tg:rubgr:3969_#1,isad:rub:3023,9f6b10ec-0049-5d42-a217-aeb4bb768989,9f6b10ec-0049-5d42-a217-aeb4bb768989,tg:rubgr:3969_#1,,,,
e22_Items,1,AFG_006_054,tg:rubgr:340_#1,isad:rub:2936,c23219a0-7d25-5574-a915-698abb6a5d48,c23219a0-7d25-5574-a915-698abb6a5d48,tg:rubgr:340_#1,,,,
e22_Items,1,AFG_134_031,tg:rubgr:4847_#1,isad:rub:3056,86a62204-7a54-5958-9898-26610f8152b3,86a62204-7a54-5958-9898-26610f8152b3,tg:rubgr:4847_#1,,,,
e22_Items,1,AFG_091_002,tg:rubgr:3198_#1,isad:rub:3018,e3701738-bbcf-5faf-ae97-26e260c4ef0f,e3701738-bbcf-5faf-ae97-26e260c4ef0f,tg:rubgr:3198_#1,,,,
e22_Items,1,AFG_083_042,tg:rubgr:2492_#1,isad:rub:3013,369926b1-04fb-53b1-96d4-3cc8d3d80f89,369926b1-04fb-53b1-96d4-3cc8d3d80f89,tg:rubgr:2492_#1,,,,
e22_Items,1,AFG_103_007,tg:rubgr:3979_#1,isad:rub:3024,7ef420b5-fd03-5f67-8dbd-d70cbddb0d7f,7ef420b5-fd03-5f67-8dbd-d70cbddb0d7f,tg:rubgr:3979_#1,,,,
e22_Items,1,AFG_045_036,tg:rubgr:1680_#1,isad:rub:2975,c9ad52ff-4ba4-523a-84d2-c4c491e6aa0c,c9ad52ff-4ba4-523a-84d2-c4c491e6aa0c,tg:rubgr:1680_#1,,,,
e22_Items,1,AFG_048_003,tg:rubgr:1824_#1,isad:rub:2978,c4ba6d9d-33f6-5477-b158-ef2ce2e02000,c4ba6d9d-33f6-5477-b158-ef2ce2e02000,tg:rubgr:1824_#1,,,,
e22_Items,1,AFG_010_030,tg:rubgr:515_#1,isad:rub:2940,2379893e-c746-59fb-a0c4-878be15fb79c,2379893e-c746-59fb-a0c4-878be15fb79c,tg:rubgr:515_#1,,,,
e22_Items,1,AFG_049_007,tg:rubgr:1834_#1,isad:rub:2979,1c34dfa5-c1f5-524d-9617-2d060a1c6527,1c34dfa5-c1f5-524d-9617-2d060a1c6527,tg:rubgr:1834_#1,,,,
e22_Items,1,AFG_010_020,tg:rubgr:505_#1,isad:rub:2940,88c9bb6f-f0e4-5de3-8a1c-f35a9047d40a,88c9bb6f-f0e4-5de3-8a1c-f35a9047d40a,tg:rubgr:505_#1,,,,
e22_Items,1,AFG_090_051,tg:rubgr:3131_#1,isad:rub:3018,9dd92914-956b-5c70-bb72-135791f2cf0d,9dd92914-956b-5c70-bb72-135791f2cf0d,tg:rubgr:3131_#1,,,,
e22_Items,1,AFG_005_045,tg:rubgr:281_#1,isad:rub:2935,2306d105-4b21-57d7-8e7d-ec7c6a5a0bab,2306d105-4b21-57d7-8e7d-ec7c6a5a0bab,tg:rubgr:281_#1,,,,
e22_Items,1,AFG_109_057,tg:rubgr:4177_#1,isad:rub:3030,d7b44249-fc75-539e-88cb-09f620bf0375,d7b44249-fc75-539e-88cb-09f620bf0375,tg:rubgr:4177_#1,,,,
e22_Items,1,AFG_083_093,tg:rubgr:2543_#1,isad:rub:3013,5f14e9e5-3787-5e35-b1ac-7e091a06971c,5f14e9e5-3787-5e35-b1ac-7e091a06971c,tg:rubgr:2543_#1,,,,
e22_Items,1,AFG_137_031,tg:rubgr:4996_#1,isad:rub:3059,0c61068c-1ab2-51ec-910d-2ec1de65a397,0c61068c-1ab2-51ec-910d-2ec1de65a397,tg:rubgr:4996_#1,,,,
e22_Items,1,AFG_089_049,tg:rubgr:3049_#1,isad:rub:3018,656f01b0-579c-5b50-8436-3c1b311305d0,656f01b0-579c-5b50-8436-3c1b311305d0,tg:rubgr:3049_#1,,,,
e22_Items,1,AFG_044_030,tg:rubgr:1629_#1,isad:rub:2974,9d744445-749c-5272-9197-55d6d17d820f,9d744445-749c-5272-9197-55d6d17d820f,tg:rubgr:1629_#1,,,,
e22_Items,1,AFG_006_005,tg:rubgr:291_#1,isad:rub:2936,dfafaa42-aa24-5505-86d4-54dc99fb9a58,dfafaa42-aa24-5505-86d4-54dc99fb9a58,tg:rubgr:291_#1,,,,
e22_Items,1,AFG_109_047,tg:rubgr:4167_#1,isad:rub:3030,f719bbd4-d9ca-561d-b679-7d1b28a7ea66,f719bbd4-d9ca-561d-b679-7d1b28a7ea66,tg:rubgr:4167_#1,,,,
e22_Items,1,AFG_090_041,tg:rubgr:3121_#1,isad:rub:3018,33e82e40-7eae-50b2-ac12-49533dba5d4d,33e82e40-7eae-50b2-ac12-49533dba5d4d,tg:rubgr:3121_#1,,,,
e22_Items,1,AFG_083_103,tg:rubgr:2553_#1,isad:rub:3013,b91061e0-8fb1-5820-aa99-977ddf54879b,b91061e0-8fb1-5820-aa99-977ddf54879b,tg:rubgr:2553_#1,,,,
e22_Items,1,AFG_089_059,tg:rubgr:3059_#1,isad:rub:3018,a91a5bc3-f440-5952-bd29-b971f9efaabb,a91a5bc3-f440-5952-bd29-b971f9efaabb,tg:rubgr:3059_#1,,,,
e22_Items,1,AFG_137_021,tg:rubgr:4986_#1,isad:rub:3059,535b5236-446c-5958-8be0-54e7587702eb,535b5236-446c-5958-8be0-54e7587702eb,tg:rubgr:4986_#1,,,,
e22_Items,1,AFG_099_002,tg:rubgr:3764_#1,isad:rub:3021,465dbf2f-0a14-5c67-8ac9-924a89ba0eb5,465dbf2f-0a14-5c67-8ac9-924a89ba0eb5,tg:rubgr:3764_#1,,,,
e22_Items,1,AFG_023_052,tg:rubgr:1104_#1,isad:rub:2953,e89fda34-5370-5707-b596-a92371e96a36,e89fda34-5370-5707-b596-a92371e96a36,tg:rubgr:1104_#1,,,,
e22_Items,1,AFG_144_012,tg:rubgr:5228_#1,isad:rub:3066,f5db6ca4-60c9-56e1-8172-d29b22ff8404,f5db6ca4-60c9-56e1-8172-d29b22ff8404,tg:rubgr:5228_#1,,,,
e22_Items,1,AFG_145_080,tg:rubgr:5350_#1,isad:rub:3068,e7c3183c-cddd-51ea-9d8e-17d7c83e0b83,e7c3183c-cddd-51ea-9d8e-17d7c83e0b83,tg:rubgr:5350_#1,,,,
e22_Items,1,AFG_144_022,tg:rubgr:5238_#1,isad:rub:3066,6d6868fc-080c-5892-b22c-65df7965a3ae,6d6868fc-080c-5892-b22c-65df7965a3ae,tg:rubgr:5238_#1,,,,
e22_Items,1,AFG_023_062,tg:rubgr:1114_#1,isad:rub:2953,bde2d79f-a266-5fb9-9a15-fa7828653c6e,bde2d79f-a266-5fb9-9a15-fa7828653c6e,tg:rubgr:1114_#1,,,,
e22_Items,1,AFG_099_012,tg:rubgr:3774_#1,isad:rub:3021,6ef42b92-eaa7-5197-9d60-45303bffd21a,6ef42b92-eaa7-5197-9d60-45303bffd21a,tg:rubgr:3774_#1,,,,
e22_Items,1,AFG_145_070,tg:rubgr:5340_#1,isad:rub:3068,4d93ef46-6a65-5f39-af9e-527ceb97e086,4d93ef46-6a65-5f39-af9e-527ceb97e086,tg:rubgr:5340_#1,,,,
e22_Items,1,AFG_001_015,tg:rubgr:15_#1,isad:rub:2930,e04c0941-6c50-554a-81fb-593f3f22e99c,e04c0941-6c50-554a-81fb-593f3f22e99c,tg:rubgr:15_#1,,,,
e22_Items,1,AFG_086_149,tg:rubgr:2891_#1,isad:rub:3016,7ebb6217-047e-52ff-b01b-57f7ec39b2e2,7ebb6217-047e-52ff-b01b-57f7ec39b2e2,tg:rubgr:2891_#1,,,,
e22_Items,1,AFG_058_022,tg:rubgr:2108_#1,isad:rub:2988,f6d71ca3-8159-57f0-b90a-e9c7f14a603a,f6d71ca3-8159-57f0-b90a-e9c7f14a603a,tg:rubgr:2108_#1,,,,
e22_Items,1,AFG_139_016,tg:rubgr:5036_#1,isad:rub:3061,04a29c4a-1c98-5515-a186-7be6512512b8,04a29c4a-1c98-5515-a186-7be6512512b8,tg:rubgr:5036_#1,,,,
e22_Items,1,AFG_093_075,tg:rubgr:3412_#1,isad:rub:3019,4973fce5-2ca3-52c8-8ea0-68e083501526,4973fce5-2ca3-52c8-8ea0-68e083501526,tg:rubgr:3412_#1,,,,
e22_Items,1,AFG_058_032,tg:rubgr:2118_#1,isad:rub:2988,4da3908c-81cf-5cb1-b8c8-057e454bc1a0,4da3908c-81cf-5cb1-b8c8-057e454bc1a0,tg:rubgr:2118_#1,,,,
e22_Items,1,AFG_113_018,tg:rubgr:4454_#1,isad:rub:3034,301973b9-e970-547e-b4c4-dc86ff36d195,301973b9-e970-547e-b4c4-dc86ff36d195,tg:rubgr:4454_#1,,,,
e22_Items,1,AFG_086_139,tg:rubgr:2881_#1,isad:rub:3016,1c37f620-d4a6-57a6-83b4-e7668ab2fbd4,1c37f620-d4a6-57a6-83b4-e7668ab2fbd4,tg:rubgr:2881_#1,,,,
e22_Items,1,AFG_111_006,tg:rubgr:4211_#1,isad:rub:3032,38fc9103-e7c6-5b5f-bfcc-7dfe4a60c7fd,38fc9103-e7c6-5b5f-bfcc-7dfe4a60c7fd,tg:rubgr:4211_#1,,,,
e22_Items,1,AFG_038_043,tg:rubgr:1437_#1,isad:rub:2968,31002254-8d71-5b68-9ece-78a9fae0b15e,31002254-8d71-5b68-9ece-78a9fae0b15e,tg:rubgr:1437_#1,,,,
e22_Items,1,AFG_091_061,tg:rubgr:3257_#1,isad:rub:3018,8539afa0-3e5b-5d29-8ab8-aebd23e33abe,8539afa0-3e5b-5d29-8ab8-aebd23e33abe,tg:rubgr:3257_#1,,,,
e22_Items,1,AFG_111_164,tg:rubgr:4369_#1,isad:rub:3032,b8c29284-4b94-580c-a9ca-8a3dbc9f4589,b8c29284-4b94-580c-a9ca-8a3dbc9f4589,tg:rubgr:4369_#1,,,,
e22_Items,1,AFG_084_039,tg:rubgr:2625_#1,isad:rub:3014,dfde3e0f-ba6e-5d07-a693-e1fe9651ad9e,dfde3e0f-ba6e-5d07-a693-e1fe9651ad9e,tg:rubgr:2625_#1,,,,
e22_Items,1,AFG_091_051,tg:rubgr:3247_#1,isad:rub:3018,44f97098-e5b9-57b3-aaa3-22e921609298,44f97098-e5b9-57b3-aaa3-22e921609298,tg:rubgr:3247_#1,,,,
e22_Items,1,AFG_038_033,tg:rubgr:1427_#1,isad:rub:2968,b259adfe-1ea7-5a1c-b4a9-32a520cc7b5b,b259adfe-1ea7-5a1c-b4a9-32a520cc7b5b,tg:rubgr:1427_#1,,,,
e22_Items,1,AFG_020_029,tg:rubgr:916_#1,isad:rub:2950,33965f64-9003-54f3-895c-a43e24b787b5,33965f64-9003-54f3-895c-a43e24b787b5,tg:rubgr:916_#1,,,,
e22_Items,1,AFG_111_174,tg:rubgr:4379_#1,isad:rub:3032,f264eb89-c1e1-5a7a-b391-ddeb6a6eb6ca,f264eb89-c1e1-5a7a-b391-ddeb6a6eb6ca,tg:rubgr:4379_#1,,,,
e22_Items,1,AFG_091_039,tg:rubgr:3235_#1,isad:rub:3018,1527b1c3-fff9-565a-b600-5a43283f05bb,1527b1c3-fff9-565a-b600-5a43283f05bb,tg:rubgr:3235_#1,,,,
e22_Items,1,AFG_111_068,tg:rubgr:4273_#1,isad:rub:3032,e8f19c28-c409-5237-9bb1-bd5685f2bf3d,e8f19c28-c409-5237-9bb1-bd5685f2bf3d,tg:rubgr:4273_#1,,,,
e22_Items,1,AFG_038_061,tg:rubgr:1455_#1,isad:rub:2968,c4385461-3f85-5bf4-9ede-f80ed8e61811,c4385461-3f85-5bf4-9ede-f80ed8e61811,tg:rubgr:1455_#1,,,,
e22_Items,1,AFG_111_058,tg:rubgr:4263_#1,isad:rub:3032,78315ca8-e460-578a-aef9-24a9b2878765,78315ca8-e460-578a-aef9-24a9b2878765,tg:rubgr:4263_#1,,,,
e22_Items,1,AFG_038_051,tg:rubgr:1445_#1,isad:rub:2968,5e9da7ee-370a-5a29-b499-36aebd018cba,5e9da7ee-370a-5a29-b499-36aebd018cba,tg:rubgr:1445_#1,,,,
e22_Items,1,AFG_004_008,tg:rubgr:195_#1,isad:rub:2934,d7bbf607-67f3-503d-95a0-383d92447df8,d7bbf607-67f3-503d-95a0-383d92447df8,tg:rubgr:195_#1,,,,
e22_Items,1,AFG_091_029,tg:rubgr:3225_#1,isad:rub:3018,10b0bdd5-bb7e-5d3d-be17-f8f423ade2f0,10b0bdd5-bb7e-5d3d-be17-f8f423ade2f0,tg:rubgr:3225_#1,,,,
e22_Items,1,AFG_022_007,tg:rubgr:974_#1,isad:rub:2952,b2412f22-1731-5b1e-aaeb-27188f69cb5c,b2412f22-1731-5b1e-aaeb-27188f69cb5c,tg:rubgr:974_#1,,,,
e22_Items,1,AFG_094_024,tg:rubgr:3460_#1,isad:rub:3020,bf4e8974-333d-55bf-a5e4-8a2a3010b557,bf4e8974-333d-55bf-a5e4-8a2a3010b557,tg:rubgr:3460_#1,,,,
e22_Items,1,AFG_112_033,tg:rubgr:4426_#1,isad:rub:3033,c7c28307-1f41-54c6-a9ca-f8bf30dc7337,c7c28307-1f41-54c6-a9ca-f8bf30dc7337,tg:rubgr:4426_#1,,,,
e22_Items,1,AFG_029_009,tg:rubgr:1200_#1,isad:rub:2959,0e241d30-d408-5303-89c7-e057f34a4aee,0e241d30-d408-5303-89c7-e057f34a4aee,tg:rubgr:1200_#1,,,,
e22_Items,1,AFG_095_003,tg:rubgr:3518_#1,isad:rub:3021,4b118cff-5e5d-5f80-9e6d-b82da1a77266,4b118cff-5e5d-5f80-9e6d-b82da1a77266,tg:rubgr:3518_#1,,,,
e22_Items,1,AFG_055_043,tg:rubgr:2012_#1,isad:rub:2985,0c60af57-f343-5778-8405-f7a1ce33c28e,0c60af57-f343-5778-8405-f7a1ce33c28e,tg:rubgr:2012_#1,,,,
e22_Items,1,AFG_140_017,tg:rubgr:5054_#1,isad:rub:3062,fbd68643-12a6-53c0-b3ef-324c27921561,fbd68643-12a6-53c0-b3ef-324c27921561,tg:rubgr:5054_#1,,,,
e22_Items,1,AFG_037_014,tg:rubgr:1378_#1,isad:rub:2967,8764c7ed-d30b-5400-801a-fcc884ec229f,8764c7ed-d30b-5400-801a-fcc884ec229f,tg:rubgr:1378_#1,,,,
e22_Items,1,AFG_112_043,tg:rubgr:4436_#1,isad:rub:3033,8b0ad2c3-d2f8-5d1e-a659-8fe3a57c5336,8b0ad2c3-d2f8-5d1e-a659-8fe3a57c5336,tg:rubgr:4436_#1,,,,
e22_Items,1,AFG_029_019,tg:rubgr:1210_#1,isad:rub:2959,adf98a35-2626-59af-a6d3-bf11fb89d263,adf98a35-2626-59af-a6d3-bf11fb89d263,tg:rubgr:1210_#1,,,,
e22_Items,1,AFG_094_034,tg:rubgr:3470_#1,isad:rub:3020,286fc720-db44-5c4a-93ff-6bb3fac695b4,286fc720-db44-5c4a-93ff-6bb3fac695b4,tg:rubgr:3470_#1,,,,
e22_Items,1,AFG_037_004,tg:rubgr:1368_#1,isad:rub:2967,708216b6-91ca-5fc5-8954-e5e5632494ab,708216b6-91ca-5fc5-8954-e5e5632494ab,tg:rubgr:1368_#1,,,,
e22_Items,1,AFG_140_007,tg:rubgr:5044_#1,isad:rub:3062,2e908cbe-b1c6-5446-af4e-ba91e76cc407,2e908cbe-b1c6-5446-af4e-ba91e76cc407,tg:rubgr:5044_#1,,,,
e22_Items,1,AFG_055_033,tg:rubgr:2002_#1,isad:rub:2985,b8ec81a5-396f-5a41-8dcb-107253ecd3de,b8ec81a5-396f-5a41-8dcb-107253ecd3de,tg:rubgr:2002_#1,,,,
e22_Items,1,AFG_027_004,tg:rubgr:1166_#1,isad:rub:2957,d15402ac-0386-5c14-9c82-cf01905e33b4,d15402ac-0386-5c14-9c82-cf01905e33b4,tg:rubgr:1166_#1,,,,
