ResourceID,brocade.id,card,Documented Place Order,place_au_code,Documented Place Name Widget
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,4,au::102047,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,5,au::103314,"dlod={""name"":""Grenoble (Isère)"",""ark"":""ark:/83110/x0/9846966d-5584-5ae8-9336-fa98b73c6864"",""uri"":""/subjects/14300"",""id"":""au::103314"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,6,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,7,au::105203,"dlod={""name"":""'s-Gravenhage (Zuid-Holland)"",""ark"":""ark:/83110/x0/f7a1eaca-157e-5e81-a2b3-2edf08020b5d"",""uri"":""/subjects/11880"",""id"":""au::105203"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,8,au::102357,"dlod={""name"":""Dresden (Kreisfreie Stadt Dresden)"",""ark"":""ark:/83110/x0/5a437276-7536-5644-85a5-2c982638778e"",""uri"":""/subjects/12877"",""id"":""au::102357"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,9,au::104840,"dlod={""name"":""Haarlem (Noord-Holland)"",""ark"":""ark:/83110/x0/07da369f-17bd-5896-af3a-b8514f58dee8"",""uri"":""/subjects/8191"",""id"":""au::104840"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
78014074-6231-593d-8d4c-399adeb1e8a4,tg:rubhs:48_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
c105aaf5-bcb3-5516-b0ca-e807f418b4f4,tg:rubhs:15_#1,Places,1,au::102047,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
95dfc8c4-eb93-5660-b15d-25db2e6675eb,tg:rubhs:67_#1,Places,1,au::104810,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/13849"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e602992e-405e-5e8a-a048-7d03e6d7745b,tg:rubhs:77_#1,Places,1,au::102849,"dlod={""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/14911"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e602992e-405e-5e8a-a048-7d03e6d7745b,tg:rubhs:77_#1,Places,2,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e602992e-405e-5e8a-a048-7d03e6d7745b,tg:rubhs:77_#1,Places,3,au::102047,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7312b51c-11d7-56db-8700-19ba55b98e1d,tg:rubhs:6_#1,Places,1,au::102047,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7cb540c6-0d43-5074-a889-4d6a974350c1,tg:rubhs:10_#1,Places,1,au::102047,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
11bfe5cf-247b-5f8b-b000-ae652f064b31,tg:rubhs:72_#1,Places,1,au::104985,"dlod={""name"":""Maartensdijk (De Bilt)"",""ark"":""ark:/83110/x0/97df6c75-1c39-597f-bf97-bfbd314f91ac"",""uri"":""/subjects/12277"",""id"":""au::104985"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
766aff27-7f3f-50f4-a32a-221fef876a2a,tg:rubhs:62_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8d4adbed-139c-5ce3-a813-cba4d3bdebf7,tg:rubhs:139_#1,Places,1,au::105373,"dlod={""name"":""Wenen (Wien Stadt)"",""ark"":""ark:/83110/x0/9c50f346-b863-5aa6-9ed1-b294a3aba428"",""uri"":""/subjects/12324"",""id"":""au::105373"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
4d1ef414-9182-5689-b7e8-2c7b76fc822c,tg:rubhs:174_#1,Places,1,au::103705,"dlod={""name"":""Genua (Ligurië)"",""ark"":""ark:/83110/x0/78836aec-e526-545c-8be5-01ac208cb7be"",""uri"":""/subjects/14114"",""id"":""au::103705"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
4d1ef414-9182-5689-b7e8-2c7b76fc822c,tg:rubhs:174_#1,Places,2,au::103766,"dlod={""name"":""Turijn (Centro - Crocetta)"",""ark"":""ark:/83110/x0/412d3540-6931-5611-820f-ae3b8368c830"",""uri"":""/subjects/9028"",""id"":""au::103766"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
4d1ef414-9182-5689-b7e8-2c7b76fc822c,tg:rubhs:174_#1,Places,3,au::103715,"dlod={""name"":""Bergamo (Lombardije)"",""ark"":""ark:/83110/x0/f3bb4abe-72bd-5d69-8645-7984252297eb"",""uri"":""/subjects/14863"",""id"":""au::103715"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
4d1ef414-9182-5689-b7e8-2c7b76fc822c,tg:rubhs:174_#1,Places,4,au::103726,"dlod={""name"":""Mantua (Mantova)"",""ark"":""ark:/83110/x0/a2c4f6ba-4a68-580c-a5b2-546e0a3c51d5"",""uri"":""/subjects/9187"",""id"":""au::103726"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
4d1ef414-9182-5689-b7e8-2c7b76fc822c,tg:rubhs:174_#1,Places,5,au::103855,"dlod={""name"":""Verona (Provincia di Verona)"",""ark"":""ark:/83110/x0/c83663f4-61e1-5ed5-996f-1dbfc889bd27"",""uri"":""/subjects/8713"",""id"":""au::103855"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
4d1ef414-9182-5689-b7e8-2c7b76fc822c,tg:rubhs:174_#1,Places,6,au::105373,"dlod={""name"":""Wenen (Wien Stadt)"",""ark"":""ark:/83110/x0/9c50f346-b863-5aa6-9ed1-b294a3aba428"",""uri"":""/subjects/12324"",""id"":""au::105373"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
78844807-a6e6-582f-9d7c-6ba4df66f4cb,tg:rubhs:86_#1,Places,1,au::102744,"dlod={""name"":""Besançon (Arrondissement de Besançon)"",""ark"":""ark:/83110/x0/1787fd87-56b5-5206-b9c2-fedbd43f9d32"",""uri"":""/subjects/11716"",""id"":""au::102744"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
78844807-a6e6-582f-9d7c-6ba4df66f4cb,tg:rubhs:86_#1,Places,10,au::106176,"dlod={""name"":""Bristol (Outaouais)"",""ark"":""ark:/83110/x0/d6b21ff5-bfde-55c2-8497-c4f837ef2590"",""uri"":""/subjects/10200"",""id"":""au::106176"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
78844807-a6e6-582f-9d7c-6ba4df66f4cb,tg:rubhs:86_#1,Places,11,au::102977,"dlod={""name"":""Nancy (Meurthe et Moselle)"",""ark"":""ark:/83110/x0/0dbd515f-95fe-55b4-a118-9f9ef91073d4"",""uri"":""/subjects/13346"",""id"":""au::102977"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
78844807-a6e6-582f-9d7c-6ba4df66f4cb,tg:rubhs:86_#1,Places,2,au::102849,"dlod={""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/14911"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
78844807-a6e6-582f-9d7c-6ba4df66f4cb,tg:rubhs:86_#1,Places,3,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
78844807-a6e6-582f-9d7c-6ba4df66f4cb,tg:rubhs:86_#1,Places,4,au::106174,"dlod={""name"":""Bath (Westmoreland)"",""ark"":""ark:/83110/x0/486079d6-5db9-5814-9df6-0f1667fde2f1"",""uri"":""/subjects/13293"",""id"":""au::106174"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
78844807-a6e6-582f-9d7c-6ba4df66f4cb,tg:rubhs:86_#1,Places,5,au::103726,"dlod={""name"":""Mantua (Mantova)"",""ark"":""ark:/83110/x0/a2c4f6ba-4a68-580c-a5b2-546e0a3c51d5"",""uri"":""/subjects/9187"",""id"":""au::103726"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
78844807-a6e6-582f-9d7c-6ba4df66f4cb,tg:rubhs:86_#1,Places,6,au::102730,"dlod={""name"":""Straatsburg (Straatsburg)"",""ark"":""ark:/83110/x0/440cc66d-5ca6-5238-927b-6b1de02ceb42"",""uri"":""/subjects/8953"",""id"":""au::102730"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
78844807-a6e6-582f-9d7c-6ba4df66f4cb,tg:rubhs:86_#1,Places,7,au::102977,"dlod={""name"":""Nancy (Meurthe et Moselle)"",""ark"":""ark:/83110/x0/0dbd515f-95fe-55b4-a118-9f9ef91073d4"",""uri"":""/subjects/13346"",""id"":""au::102977"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
78844807-a6e6-582f-9d7c-6ba4df66f4cb,tg:rubhs:86_#1,Places,8,au::106603,"dlod={""name"":""Bazel (Basel-Stadt)"",""ark"":""ark:/83110/x0/7d690bf1-e8e0-5de9-9603-56fad282a65d"",""uri"":""/subjects/8764"",""id"":""au::106603"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
78844807-a6e6-582f-9d7c-6ba4df66f4cb,tg:rubhs:86_#1,Places,9,au::102583,"dlod={""name"":""Dijon (Cote d'Or)"",""ark"":""ark:/83110/x0/a69152dc-648c-5a3a-8cb5-9f70b473dfcb"",""uri"":""/subjects/13923"",""id"":""au::102583"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
0c522d7e-7b0f-58d2-a1d0-21e18c76206d,tg:rubhs:116_#1,Places,1,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
0c522d7e-7b0f-58d2-a1d0-21e18c76206d,tg:rubhs:116_#1,Places,10,au::104810,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/13849"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
0c522d7e-7b0f-58d2-a1d0-21e18c76206d,tg:rubhs:116_#1,Places,11,au::102087,"dlod={""name"":""Frankfurt am Main (Regierungsbezirk Darmstadt)"",""ark"":""ark:/83110/x0/f1cd9779-a9f2-53ed-81a7-dd990009167e"",""uri"":""/subjects/14972"",""id"":""au::102087"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
0c522d7e-7b0f-58d2-a1d0-21e18c76206d,tg:rubhs:116_#1,Places,12,au::105810,"dlod={""name"":""Madrid (Provincia de Madrid)"",""ark"":""ark:/83110/x0/97c7f2d9-5f8f-521c-93ef-51b032a7e886"",""uri"":""/subjects/9398"",""id"":""au::105810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
0c522d7e-7b0f-58d2-a1d0-21e18c76206d,tg:rubhs:116_#1,Places,13,au::103727,"dlod={""name"":""Milaan (Milano)"",""ark"":""ark:/83110/x0/e309fc82-644e-59f0-bbcf-71a20b9e0c8d"",""uri"":""/subjects/15138"",""id"":""au::103727"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
0c522d7e-7b0f-58d2-a1d0-21e18c76206d,tg:rubhs:116_#1,Places,14,au::102492,"dlod={""name"":""Bordeaux (Arrondissement de Bordeaux)"",""ark"":""ark:/83110/x0/60786cbb-1f24-51c7-814a-a209f41e6ca0"",""uri"":""/subjects/10138"",""id"":""au::102492"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
0c522d7e-7b0f-58d2-a1d0-21e18c76206d,tg:rubhs:116_#1,Places,15,au::105530,"dlod={""name"":""Lissabon (Portugal)"",""ark"":""ark:/83110/x0/e15814e7-7f99-559a-b81f-812b4a52a844"",""uri"":""/subjects/14914"",""id"":""au::105530"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
0c522d7e-7b0f-58d2-a1d0-21e18c76206d,tg:rubhs:116_#1,Places,16,au::103698,"dlod={""name"":""Rome (Latium)"",""ark"":""ark:/83110/x0/fb5b8b08-e88a-5b4d-bdb9-8223bd100bde"",""uri"":""/subjects/9801"",""id"":""au::103698"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
0c522d7e-7b0f-58d2-a1d0-21e18c76206d,tg:rubhs:116_#1,Places,17,au::105606,"dlod={""name"":""Sint-Petersburg (Sankt-Peterburg)"",""ark"":""ark:/83110/x0/8bdd6455-a902-54bf-a429-42fba68e43ab"",""uri"":""/subjects/15322"",""id"":""au::105606"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
0c522d7e-7b0f-58d2-a1d0-21e18c76206d,tg:rubhs:116_#1,Places,2,au::100229,"dlod={""name"":""Lier (Mechelen)"",""ark"":""ark:/83110/x0/f97bb3c8-a795-5e52-817b-dbb8c3310c33"",""uri"":""/subjects/9108"",""id"":""au::100229"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
0c522d7e-7b0f-58d2-a1d0-21e18c76206d,tg:rubhs:116_#1,Places,3,au::100180,"dlod={""name"":""Westmalle (Malle)"",""ark"":""ark:/83110/x0/414fa61f-62a8-51a0-bbae-7cbda32c95be"",""uri"":""/subjects/12196"",""id"":""au::100180"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
0c522d7e-7b0f-58d2-a1d0-21e18c76206d,tg:rubhs:116_#1,Places,4,au::100216,"dlod={""name"":""Bornem (Mechelen)"",""ark"":""ark:/83110/x0/921d9565-1aeb-5d8a-9067-bf4a465ba4a4"",""uri"":""/subjects/8218"",""id"":""au::100216"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
0c522d7e-7b0f-58d2-a1d0-21e18c76206d,tg:rubhs:116_#1,Places,5,au::102247,"dlod={""name"":""Keulen (Kreisfreie Stadt Köln)"",""ark"":""ark:/83110/x0/b05af1d5-fb9e-5ec8-b2d1-b80d5a3f09fc"",""uri"":""/subjects/10180"",""id"":""au::102247"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
0c522d7e-7b0f-58d2-a1d0-21e18c76206d,tg:rubhs:116_#1,Places,6,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
0c522d7e-7b0f-58d2-a1d0-21e18c76206d,tg:rubhs:116_#1,Places,7,au::103801,"dlod={""name"":""Florence (Toscane)"",""ark"":""ark:/83110/x0/22f72d9a-52d6-5f81-9df8-1d3d5da92731"",""uri"":""/subjects/12528"",""id"":""au::103801"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
0c522d7e-7b0f-58d2-a1d0-21e18c76206d,tg:rubhs:116_#1,Places,8,au::105919,"dlod={""name"":""Praag (Hlavní město Praha)"",""ark"":""ark:/83110/x0/df8110f8-dae7-5c4c-b167-6b08f3a5fd46"",""uri"":""/subjects/14694"",""id"":""au::105919"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
0c522d7e-7b0f-58d2-a1d0-21e18c76206d,tg:rubhs:116_#1,Places,9,au::102849,"dlod={""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/14911"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
99ff87e3-b49f-5a54-a0ca-52b8d62203c7,tg:rubhs:106_#1,Places,1,au::102047,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
99ff87e3-b49f-5a54-a0ca-52b8d62203c7,tg:rubhs:106_#1,Places,2,au::101985,"dlod={""name"":""Bamberg (Kreisfreie Stadt Bamberg)"",""ark"":""ark:/83110/x0/a36187df-2fa3-5c35-b0b2-987a38e04b75"",""uri"":""/subjects/8392"",""id"":""au::101985"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
99ff87e3-b49f-5a54-a0ca-52b8d62203c7,tg:rubhs:106_#1,Places,3,au::106586,"dlod={""name"":""Stockholm (Stockholms Kommun)"",""ark"":""ark:/83110/x0/b78fedb2-2e90-5fb3-96e5-c60991713360"",""uri"":""/subjects/14440"",""id"":""au::106586"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
99ff87e3-b49f-5a54-a0ca-52b8d62203c7,tg:rubhs:106_#1,Places,4,au::101893,"dlod={""name"":""Kopenhagen (København)"",""ark"":""ark:/83110/x0/0db63870-fce9-50ec-8869-632b487a9a0a"",""uri"":""/subjects/9127"",""id"":""au::101893"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
ec87b6d0-af70-5183-a6d6-374c3ed484ad,tg:rubhs:19_#1,Places,1,au::102047,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
ecb6c3a8-f463-5b35-a2a0-cdfee19186df,tg:rubhs:44_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e2888c40-11ee-50ba-ac04-00355c81b042,tg:rubhs:36_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9a63a518-a510-5a4d-8abd-f8507e1d708f,tg:rubhs:26_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
097b8fc7-ecb0-54d2-8c97-6af7ed12f22e,tg:rubhs:131_#1,Places,1,au::105203,"dlod={""name"":""'s-Gravenhage (Zuid-Holland)"",""ark"":""ark:/83110/x0/f7a1eaca-157e-5e81-a2b3-2edf08020b5d"",""uri"":""/subjects/11880"",""id"":""au::105203"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
097b8fc7-ecb0-54d2-8c97-6af7ed12f22e,tg:rubhs:131_#1,Places,2,au::106421,"dlod={""name"":""New York City (New York State)"",""ark"":""ark:/83110/x0/1610f937-6357-5afe-8c71-2ed19cd1c8d4"",""uri"":""/subjects/9640"",""id"":""au::106421"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5b881a0a-c4d8-535a-8c06-d9183fb65ee4,tg:rubhs:18_#1,Places,1,au::102047,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
16939ae4-0e3a-5352-9a02-76bfe59c7d54,tg:rubhs:143_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
16939ae4-0e3a-5352-9a02-76bfe59c7d54,tg:rubhs:143_#1,Places,2,au::103801,"dlod={""name"":""Florence (Toscane)"",""ark"":""ark:/83110/x0/22f72d9a-52d6-5f81-9df8-1d3d5da92731"",""uri"":""/subjects/12528"",""id"":""au::103801"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
16939ae4-0e3a-5352-9a02-76bfe59c7d54,tg:rubhs:143_#1,Places,3,au::103853,"dlod={""name"":""Venetië (Italië)"",""ark"":""ark:/83110/x0/00012cfd-e72c-5158-8b98-a2d2acc34141"",""uri"":""/subjects/12587"",""id"":""au::103853"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
16939ae4-0e3a-5352-9a02-76bfe59c7d54,tg:rubhs:143_#1,Places,4,au::102076,"dlod={""name"":""Hamburg (DUBBEL)"",""ark"":""ark:/83110/x0/a9661aef-a849-5317-ba54-665461d6032b"",""uri"":""/subjects/13526"",""id"":""au::102076"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dc088ae6-67cb-53dd-88e3-3cb50a886763,tg:rubhs:153_#1,Places,1,au::102047,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
285ac27a-84a6-5916-9e38-e8e1660bacce,tg:rubhs:45_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
003de1d7-0676-536d-8019-307d3a7f61c7,tg:rubhs:55_#1,Places,1,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e9ee0f47-8c16-5cd8-abbe-38712c5466a3,tg:rubhs:27_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
3035042d-fe0a-5a1a-b2ed-237bbb3bcfea,tg:rubhs:37_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
73f58a22-4888-5185-990c-9df0456f53b7,tg:rubhs:11_#1,Places,1,au::102047,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9b4fbebb-a7fa-54dd-8cc5-8a8ad984b77c,tg:rubhs:138_#1,Places,1,au::102018,"dlod={""name"":""München (München, Landeshauptstadt)"",""ark"":""ark:/83110/x0/8ec95506-7f81-5c3c-b061-9aa8478ebe4b"",""uri"":""/subjects/15287"",""id"":""au::102018"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9b4fbebb-a7fa-54dd-8cc5-8a8ad984b77c,tg:rubhs:138_#1,Places,2,au::101982,"dlod={""name"":""Augsburg (Kreisfreie Stadt Augsburg)"",""ark"":""ark:/83110/x0/41ead4a3-808a-5689-b8df-574651da34c3"",""uri"":""/subjects/14633"",""id"":""au::101982"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9b4fbebb-a7fa-54dd-8cc5-8a8ad984b77c,tg:rubhs:138_#1,Places,3,au::101969,"dlod={""name"":""Stuttgart (Baden-Württemberg)"",""ark"":""ark:/83110/x0/bf04b905-9e3a-5d8c-95c2-0d7b93b67535"",""uri"":""/subjects/8345"",""id"":""au::101969"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9b4fbebb-a7fa-54dd-8cc5-8a8ad984b77c,tg:rubhs:138_#1,Places,4,au::102087,"dlod={""name"":""Frankfurt am Main (Regierungsbezirk Darmstadt)"",""ark"":""ark:/83110/x0/f1cd9779-a9f2-53ed-81a7-dd990009167e"",""uri"":""/subjects/14972"",""id"":""au::102087"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
