brocade.id,Change History Identifier,Change History Timespan,Change History User,Change History Description,Change History Activity,ResourceID
tg:rubhs:182,10130764,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da
tg:rubhs:182,10134493,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da
tg:rubhs:182,10138231,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da
tg:rubhs:182,10181916,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da
tg:rubhs:182,10757437,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da
tg:rubhs:182,11812816,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da
tg:rubhs:182,11816839,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da
tg:rubhs:182,11820862,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da
tg:rubhs:182,12398980,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da
tg:rubhs:182,15474953,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,f6eaf4a4-b89f-5a65-9a05-3f251d69e2da
tg:rubhs:196,,2017-07-05 14:24:35 +0000 UTC,dbuelens,,Creatie,e11971b7-5b6c-5359-9502-f436522362e4
tg:rubhs:196,10065243,2017-07-05 14:24:35 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,e11971b7-5b6c-5359-9502-f436522362e4
tg:rubhs:196,10065244,2017-07-05 14:24:35 +0000 UTC,dbuelens,Bewerken van de items,edit,e11971b7-5b6c-5359-9502-f436522362e4
tg:rubhs:196,10065245,2017-07-05 14:24:35 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,e11971b7-5b6c-5359-9502-f436522362e4
tg:rubhs:196,10065249,2017-07-05 14:24:35 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,e11971b7-5b6c-5359-9502-f436522362e4
tg:rubhs:196,10065252,2017-07-05 14:25:03 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,e11971b7-5b6c-5359-9502-f436522362e4
tg:rubhs:196,10065254,2017-07-05 14:25:03 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,e11971b7-5b6c-5359-9502-f436522362e4
tg:rubhs:196,10065261,2017-07-05 14:27:04 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,e11971b7-5b6c-5359-9502-f436522362e4
tg:rubhs:196,10130774,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,e11971b7-5b6c-5359-9502-f436522362e4
tg:rubhs:196,10134503,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,e11971b7-5b6c-5359-9502-f436522362e4
tg:rubhs:196,10138241,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,e11971b7-5b6c-5359-9502-f436522362e4
tg:rubhs:196,10181926,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,e11971b7-5b6c-5359-9502-f436522362e4
tg:rubhs:196,10757447,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,e11971b7-5b6c-5359-9502-f436522362e4
tg:rubhs:196,11812826,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,e11971b7-5b6c-5359-9502-f436522362e4
tg:rubhs:196,11816849,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,e11971b7-5b6c-5359-9502-f436522362e4
tg:rubhs:196,11820872,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,e11971b7-5b6c-5359-9502-f436522362e4
tg:rubhs:196,12398990,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,e11971b7-5b6c-5359-9502-f436522362e4
tg:rubhs:196,15474963,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,e11971b7-5b6c-5359-9502-f436522362e4
tg:rubhs:19,,2016-07-19 10:21:54 +0000 UTC,dbuelens,,Creatie,cecae92a-7ba7-5736-aedd-5bb257ebc095
tg:rubhs:19,9379082,2016-07-19 10:21:54 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,cecae92a-7ba7-5736-aedd-5bb257ebc095
tg:rubhs:19,9379083,2016-07-19 10:21:54 +0000 UTC,dbuelens,Bewerken van de items,edit,cecae92a-7ba7-5736-aedd-5bb257ebc095
tg:rubhs:19,9379084,2016-07-19 10:21:54 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,cecae92a-7ba7-5736-aedd-5bb257ebc095
tg:rubhs:19,9379088,2016-07-19 10:21:54 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,cecae92a-7ba7-5736-aedd-5bb257ebc095
tg:rubhs:19,10130770,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,cecae92a-7ba7-5736-aedd-5bb257ebc095
tg:rubhs:19,10134499,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,cecae92a-7ba7-5736-aedd-5bb257ebc095
tg:rubhs:19,10138237,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,cecae92a-7ba7-5736-aedd-5bb257ebc095
tg:rubhs:19,10181922,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,cecae92a-7ba7-5736-aedd-5bb257ebc095
tg:rubhs:19,10199386,2017-08-17 10:45:43 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,cecae92a-7ba7-5736-aedd-5bb257ebc095
tg:rubhs:19,10199387,2017-08-17 10:45:43 +0000 UTC,dbuelens,Bewerken van de items,edit,cecae92a-7ba7-5736-aedd-5bb257ebc095
tg:rubhs:19,10199395,2017-08-17 10:46:02 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,cecae92a-7ba7-5736-aedd-5bb257ebc095
tg:rubhs:19,10757443,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,cecae92a-7ba7-5736-aedd-5bb257ebc095
tg:rubhs:19,11812822,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,cecae92a-7ba7-5736-aedd-5bb257ebc095
tg:rubhs:19,11816845,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,cecae92a-7ba7-5736-aedd-5bb257ebc095
tg:rubhs:19,11820868,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,cecae92a-7ba7-5736-aedd-5bb257ebc095
tg:rubhs:19,12398986,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,cecae92a-7ba7-5736-aedd-5bb257ebc095
tg:rubhs:19,15474959,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,cecae92a-7ba7-5736-aedd-5bb257ebc095
tg:rubhs:169,,2016-07-27 14:19:44 +0000 UTC,dbuelens,,Creatie,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,9387572,2016-07-27 14:19:44 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,9387573,2016-07-27 14:19:44 +0000 UTC,dbuelens,Bewerken van de items,edit,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,9387574,2016-07-27 14:19:44 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,9387575,2016-07-27 14:19:44 +0000 UTC,dbuelens,Bewerken van de annotaties,edit,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,9387578,2016-07-27 14:19:44 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,9387617,2016-07-27 14:21:06 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,9387620,2016-07-27 14:21:06 +0000 UTC,dbuelens,Bewerken van de annotaties,edit,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,9387626,2016-07-27 14:21:11 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,9387629,2016-07-27 14:21:11 +0000 UTC,dbuelens,Bewerken van de annotaties,edit,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,9393664,2016-08-02 14:43:54 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,9393667,2016-08-02 14:43:54 +0000 UTC,dbuelens,Bewerken van de annotaties,edit,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,10130749,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,10134478,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,10138216,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,10181901,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,10757422,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,11812801,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,11816824,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,11820847,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,12398965,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:169,15474938,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,326344e8-80b6-59c8-8401-124cdc6218eb
tg:rubhs:25,,2016-07-19 10:56:10 +0000 UTC,dbuelens,,Creatie,b94c9251-d3a4-532f-ba4e-470c528dc483
tg:rubhs:25,9379307,2016-07-19 10:56:10 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,b94c9251-d3a4-532f-ba4e-470c528dc483
tg:rubhs:25,9379308,2016-07-19 10:56:10 +0000 UTC,dbuelens,Bewerken van de items,edit,b94c9251-d3a4-532f-ba4e-470c528dc483
tg:rubhs:25,9379309,2016-07-19 10:56:10 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,b94c9251-d3a4-532f-ba4e-470c528dc483
tg:rubhs:25,9379310,2016-07-19 10:56:10 +0000 UTC,dbuelens,Bewerken van de annotaties,edit,b94c9251-d3a4-532f-ba4e-470c528dc483
tg:rubhs:25,9379313,2016-07-19 10:56:10 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,b94c9251-d3a4-532f-ba4e-470c528dc483
tg:rubhs:25,10130795,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,b94c9251-d3a4-532f-ba4e-470c528dc483
tg:rubhs:25,10134524,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,b94c9251-d3a4-532f-ba4e-470c528dc483
tg:rubhs:25,10138262,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,b94c9251-d3a4-532f-ba4e-470c528dc483
tg:rubhs:25,10181947,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,b94c9251-d3a4-532f-ba4e-470c528dc483
tg:rubhs:25,10199494,2017-08-17 10:55:58 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,b94c9251-d3a4-532f-ba4e-470c528dc483
tg:rubhs:25,10199495,2017-08-17 10:55:58 +0000 UTC,dbuelens,Bewerken van de items,edit,b94c9251-d3a4-532f-ba4e-470c528dc483
tg:rubhs:25,10199497,2017-08-17 10:55:58 +0000 UTC,dbuelens,Bewerken van de annotaties,edit,b94c9251-d3a4-532f-ba4e-470c528dc483
tg:rubhs:25,10757471,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,b94c9251-d3a4-532f-ba4e-470c528dc483
tg:rubhs:25,11812850,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,b94c9251-d3a4-532f-ba4e-470c528dc483
tg:rubhs:25,11816873,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,b94c9251-d3a4-532f-ba4e-470c528dc483
tg:rubhs:25,11820896,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,b94c9251-d3a4-532f-ba4e-470c528dc483
tg:rubhs:25,12399014,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,b94c9251-d3a4-532f-ba4e-470c528dc483
tg:rubhs:25,15474987,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,b94c9251-d3a4-532f-ba4e-470c528dc483
tg:rubhs:141,,2016-07-26 14:51:55 +0000 UTC,dbuelens,,Creatie,6df0a930-ab2d-5f2c-9379-39ba8439b92e
tg:rubhs:141,9385793,2016-07-26 14:51:55 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,6df0a930-ab2d-5f2c-9379-39ba8439b92e
tg:rubhs:141,9385794,2016-07-26 14:51:55 +0000 UTC,dbuelens,Bewerken van de items,edit,6df0a930-ab2d-5f2c-9379-39ba8439b92e
tg:rubhs:141,9385795,2016-07-26 14:51:55 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,6df0a930-ab2d-5f2c-9379-39ba8439b92e
tg:rubhs:141,9385799,2016-07-26 14:51:55 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,6df0a930-ab2d-5f2c-9379-39ba8439b92e
tg:rubhs:141,9392529,2016-08-02 10:18:57 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,6df0a930-ab2d-5f2c-9379-39ba8439b92e
tg:rubhs:141,10130722,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,6df0a930-ab2d-5f2c-9379-39ba8439b92e
tg:rubhs:141,10134451,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,6df0a930-ab2d-5f2c-9379-39ba8439b92e
tg:rubhs:141,10138189,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,6df0a930-ab2d-5f2c-9379-39ba8439b92e
tg:rubhs:141,10181874,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,6df0a930-ab2d-5f2c-9379-39ba8439b92e
tg:rubhs:141,10757395,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,6df0a930-ab2d-5f2c-9379-39ba8439b92e
tg:rubhs:141,11812774,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,6df0a930-ab2d-5f2c-9379-39ba8439b92e
tg:rubhs:141,11816797,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,6df0a930-ab2d-5f2c-9379-39ba8439b92e
tg:rubhs:141,11820820,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,6df0a930-ab2d-5f2c-9379-39ba8439b92e
tg:rubhs:141,12398938,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,6df0a930-ab2d-5f2c-9379-39ba8439b92e
tg:rubhs:141,15474911,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,6df0a930-ab2d-5f2c-9379-39ba8439b92e
tg:rubhs:31,,2016-07-19 11:38:58 +0000 UTC,dbuelens,,Creatie,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb
tg:rubhs:31,9379505,2016-07-19 11:38:58 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb
tg:rubhs:31,9379506,2016-07-19 11:38:58 +0000 UTC,dbuelens,Bewerken van de items,edit,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb
tg:rubhs:31,9379507,2016-07-19 11:38:58 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb
tg:rubhs:31,9379511,2016-07-19 11:38:58 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb
tg:rubhs:31,10130801,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb
tg:rubhs:31,10134530,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb
tg:rubhs:31,10138268,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb
tg:rubhs:31,10181953,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb
tg:rubhs:31,10199566,2017-08-17 11:06:40 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb
tg:rubhs:31,10199567,2017-08-17 11:06:40 +0000 UTC,dbuelens,Bewerken van de items,edit,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb
tg:rubhs:31,10757477,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb
tg:rubhs:31,11812856,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb
tg:rubhs:31,11816879,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb
tg:rubhs:31,11820902,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb
tg:rubhs:31,12399020,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb
tg:rubhs:31,15474993,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb
tg:rubhs:155,,2016-07-27 10:00:12 +0000 UTC,dbuelens,,Creatie,27533568-4345-51b9-a141-691a47ff01e0
tg:rubhs:155,9386375,2016-07-27 10:00:12 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,27533568-4345-51b9-a141-691a47ff01e0
tg:rubhs:155,9386376,2016-07-27 10:00:12 +0000 UTC,dbuelens,Bewerken van de items,edit,27533568-4345-51b9-a141-691a47ff01e0
tg:rubhs:155,9386377,2016-07-27 10:00:12 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,27533568-4345-51b9-a141-691a47ff01e0
tg:rubhs:155,9386381,2016-07-27 10:00:12 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,27533568-4345-51b9-a141-691a47ff01e0
tg:rubhs:155,9386393,2016-07-27 10:01:29 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,27533568-4345-51b9-a141-691a47ff01e0
tg:rubhs:155,9393020,2016-08-02 12:02:51 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,27533568-4345-51b9-a141-691a47ff01e0
tg:rubhs:155,10130736,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,27533568-4345-51b9-a141-691a47ff01e0
tg:rubhs:155,10134465,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,27533568-4345-51b9-a141-691a47ff01e0
tg:rubhs:155,10138203,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,27533568-4345-51b9-a141-691a47ff01e0
tg:rubhs:155,10181888,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,27533568-4345-51b9-a141-691a47ff01e0
tg:rubhs:155,10757409,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,27533568-4345-51b9-a141-691a47ff01e0
tg:rubhs:155,11812788,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,27533568-4345-51b9-a141-691a47ff01e0
tg:rubhs:155,11816811,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,27533568-4345-51b9-a141-691a47ff01e0
tg:rubhs:155,11820834,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,27533568-4345-51b9-a141-691a47ff01e0
tg:rubhs:155,12398952,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,27533568-4345-51b9-a141-691a47ff01e0
tg:rubhs:155,15474925,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,27533568-4345-51b9-a141-691a47ff01e0
tg:rubhs:28,,2016-07-19 11:15:40 +0000 UTC,dbuelens,,Creatie,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,9379406,2016-07-19 11:15:40 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,9379407,2016-07-19 11:15:40 +0000 UTC,dbuelens,Bewerken van de items,edit,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,9379408,2016-07-19 11:15:40 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,9379409,2016-07-19 11:15:40 +0000 UTC,dbuelens,Bewerken van de annotaties,edit,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,9379412,2016-07-19 11:15:40 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,9379460,2016-07-19 11:24:16 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,9379462,2016-07-19 11:24:16 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,9379463,2016-07-19 11:24:16 +0000 UTC,dbuelens,Bewerken van de annotaties,edit,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,10130798,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,10134527,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,10138265,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,10181950,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,10199530,2017-08-17 11:00:48 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,10199531,2017-08-17 11:00:48 +0000 UTC,dbuelens,Bewerken van de items,edit,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,10199533,2017-08-17 11:00:48 +0000 UTC,dbuelens,Bewerken van de annotaties,edit,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,10199539,2017-08-17 11:01:13 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,10199542,2017-08-17 11:01:13 +0000 UTC,dbuelens,Bewerken van de annotaties,edit,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,10757474,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,11812853,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,11816876,2018-09-26 12:13:45 +0000 UTC,tomdmey,Markering als gecontroleerd,,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,11820899,2018-09-26 12:14:22 +0000 UTC,tomdmey,Markering als gecontroleerd,,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,12399017,2019-04-30 16:01:49 +0000 UTC,egacoms,Markering als gecontroleerd,,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:28,15474990,2022-01-07 10:41:17 +0000 UTC,egacoms,Markering als gecontroleerd,,b8dc72da-ef79-56ae-83a1-392fe8d16013
tg:rubhs:158,,2016-07-27 10:11:28 +0000 UTC,dbuelens,,Creatie,76405c8e-f119-5338-99fc-65a0be468e3b
tg:rubhs:158,9386650,2016-07-27 10:11:28 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,76405c8e-f119-5338-99fc-65a0be468e3b
tg:rubhs:158,9386651,2016-07-27 10:11:28 +0000 UTC,dbuelens,Bewerken van de items,edit,76405c8e-f119-5338-99fc-65a0be468e3b
tg:rubhs:158,9386652,2016-07-27 10:11:28 +0000 UTC,dbuelens,Bewerken van de kenmerken,edit,76405c8e-f119-5338-99fc-65a0be468e3b
tg:rubhs:158,9386656,2016-07-27 10:11:28 +0000 UTC,dbuelens,Bewerken van de ISAAR relaties,edit,76405c8e-f119-5338-99fc-65a0be468e3b
tg:rubhs:158,9393511,2016-08-02 14:27:37 +0000 UTC,dbuelens,Bewerken van de identificatie,edit,76405c8e-f119-5338-99fc-65a0be468e3b
tg:rubhs:158,10130739,2017-07-13 10:21:32 +0000 UTC,dbuelens,Markering als gecontroleerd,,76405c8e-f119-5338-99fc-65a0be468e3b
tg:rubhs:158,10134468,2017-07-13 10:22:52 +0000 UTC,dbuelens,Markering als gecontroleerd,,76405c8e-f119-5338-99fc-65a0be468e3b
tg:rubhs:158,10138206,2017-07-13 10:27:24 +0000 UTC,dbuelens,Markering als gecontroleerd,,76405c8e-f119-5338-99fc-65a0be468e3b
tg:rubhs:158,10181891,2017-08-10 15:57:49 +0000 UTC,dbuelens,Markering als gecontroleerd,,76405c8e-f119-5338-99fc-65a0be468e3b
tg:rubhs:158,10757412,2017-11-17 09:58:04 +0000 UTC,dbuelens,Markering als gecontroleerd,,76405c8e-f119-5338-99fc-65a0be468e3b
tg:rubhs:158,11812791,2018-09-26 12:13:18 +0000 UTC,tomdmey,Markering als gecontroleerd,,76405c8e-f119-5338-99fc-65a0be468e3b
