ResourceID,brocade.id,card,order,source_field,Keyword
750cc58f-67e5-5ac6-9971-aefa08863fea,tg:rubgr:1465,Keywords,4,kenmerken.rubkeyword,"Galle, Philips"
750cc58f-67e5-5ac6-9971-aefa08863fea,tg:rubgr:1465,Keywords,5,kenmerken.rubkeyword,"Gassel, Lucas"
750cc58f-67e5-5ac6-9971-aefa08863fea,tg:rubgr:1465,Keywords,6,kenmerken.rubkeyword,"Ghirlandaio, Domenico"
750cc58f-67e5-5ac6-9971-aefa08863fea,tg:rubgr:1465,Keywords,7,kenmerken.rubkeyword,"Heemskerck, Maarten van"
750cc58f-67e5-5ac6-9971-aefa08863fea,tg:rubgr:1465,Keywords,8,kenmerken.rubkeyword,"Pisano, Andrea"
750cc58f-67e5-5ac6-9971-aefa08863fea,tg:rubgr:1465,Keywords,9,kenmerken.rubkeyword,"Sarto, Andrea del"
55f77095-aaa5-551f-9913-f8b42a4f7179,tg:rubgr:450,Keywords,1,kenmerken.rubkeyword,"Baldung, Hans"
55f77095-aaa5-551f-9913-f8b42a4f7179,tg:rubgr:450,Keywords,2,kenmerken.rubkeyword,tekenkunst
55f77095-aaa5-551f-9913-f8b42a4f7179,tg:rubgr:450,Keywords,3,kenmerken.rubkeyword,"Koch, Carl"
55f77095-aaa5-551f-9913-f8b42a4f7179,tg:rubgr:450,Keywords,4,kenmerken.rubkeyword,"Meder, Joseph"
c5355ad3-7d0e-587b-b5a9-c11159d68468,tg:rubgr:2249,Keywords,1,kenmerken.rubkeyword,Meester van het Altaar van Bartholomeus
c5355ad3-7d0e-587b-b5a9-c11159d68468,tg:rubgr:2249,Keywords,2,kenmerken.rubkeyword,"Scorel, Jan van"
c5355ad3-7d0e-587b-b5a9-c11159d68468,tg:rubgr:2249,Keywords,3,kenmerken.rubkeyword,"Vermeyen, Jan Cornelisz."
c5355ad3-7d0e-587b-b5a9-c11159d68468,tg:rubgr:2249,Keywords,4,kenmerken.rubkeyword,"Destombes, Marcel"
4aeccc77-16ca-5865-b11c-6fa22124b103,tg:rubgr:5076,Keywords,1,kenmerken.rubkeyword,prentkunst
a9ad17eb-2364-5cef-8e0a-d1ef7e619dee,tg:rubgr:1936,Keywords,1,kenmerken.rubkeyword,"Finch, Robert"
a9ad17eb-2364-5cef-8e0a-d1ef7e619dee,tg:rubgr:1936,Keywords,2,kenmerken.rubkeyword,"Florence, Palazzo Strozzi"
a9ad17eb-2364-5cef-8e0a-d1ef7e619dee,tg:rubgr:1936,Keywords,3,kenmerken.rubkeyword,"Londen, Victoria and Albert National Art Library"
a9ad17eb-2364-5cef-8e0a-d1ef7e619dee,tg:rubgr:1936,Keywords,4,kenmerken.rubkeyword,"Londen, Witt Library"
bcaf08b7-90a8-55a2-8c08-424b48fab2da,tg:rubgr:329,Keywords,1,kenmerken.rubkeyword,"Lier, Stedelijk Museum Wuyts-Van Campen en Baron Caroly"
bcaf08b7-90a8-55a2-8c08-424b48fab2da,tg:rubgr:329,Keywords,2,kenmerken.rubkeyword,"Londen, Witt Library"
6622a022-523f-5b9a-8eb9-8161b0337549,tg:rubgr:2863,Keywords,1,kenmerken.rubkeyword,"Luther, Martin"
4e526767-f323-58f9-af63-b3e6a96fb48b,tg:rubgr:779,Keywords,1,kenmerken.rubkeyword,"Bles, Herri met de"
4e526767-f323-58f9-af63-b3e6a96fb48b,tg:rubgr:779,Keywords,2,kenmerken.rubkeyword,"Scorel, Jan van"
4e526767-f323-58f9-af63-b3e6a96fb48b,tg:rubgr:779,Keywords,3,kenmerken.rubkeyword,"Burckhardt, Jacob"
4e526767-f323-58f9-af63-b3e6a96fb48b,tg:rubgr:779,Keywords,4,kenmerken.rubkeyword,"Douai, Musée de la Chartreuse"
4e526767-f323-58f9-af63-b3e6a96fb48b,tg:rubgr:779,Keywords,5,kenmerken.rubkeyword,"Venetië, Galleria dell'Accademia"
4e526767-f323-58f9-af63-b3e6a96fb48b,tg:rubgr:779,Keywords,6,kenmerken.rubkeyword,"Venetië, Galleria Giorgio Franchetti"
e9288f21-ddaa-56cc-a026-d7650151f385,tg:rubgr:2530,Keywords,1,kenmerken.rubkeyword,"Cleve, Marten van (I)"
e9288f21-ddaa-56cc-a026-d7650151f385,tg:rubgr:2530,Keywords,2,kenmerken.rubkeyword,toeschrijving
e9288f21-ddaa-56cc-a026-d7650151f385,tg:rubgr:2530,Keywords,3,kenmerken.rubkeyword,"Stockholm, Nationalmuseum"
72c12e44-b16e-571b-8e96-efbdebb92c4d,tg:rubgr:4958,Keywords,1,kenmerken.rubkeyword,"Badius, Jodocus"
72c12e44-b16e-571b-8e96-efbdebb92c4d,tg:rubgr:4958,Keywords,2,kenmerken.rubkeyword,"Brandt, Sebastian"
6f831d50-98e4-5cb2-a40b-505b05e36301,tg:rubgr:2475,Keywords,1,kenmerken.rubkeyword,tekenkunst
6f831d50-98e4-5cb2-a40b-505b05e36301,tg:rubgr:2475,Keywords,2,kenmerken.rubkeyword,"Reznicek, E.K.J."
6f831d50-98e4-5cb2-a40b-505b05e36301,tg:rubgr:2475,Keywords,3,kenmerken.rubkeyword,"Benesch, Otto"
6f831d50-98e4-5cb2-a40b-505b05e36301,tg:rubgr:2475,Keywords,4,kenmerken.rubkeyword,"Zoege von Manteuffel, Kurt"
69c704e4-e7a4-5051-9f55-5977b05083f8,tg:rubgr:2025,Keywords,1,kenmerken.rubkeyword,"Londen, Witt Library"
43a82ebb-bfb3-5cea-aee5-3216a2666bc6,tg:rubgr:1609,Keywords,1,kenmerken.rubkeyword,"Merian, Matthäus I"
43a82ebb-bfb3-5cea-aee5-3216a2666bc6,tg:rubgr:1609,Keywords,2,kenmerken.rubkeyword,emblemata
43a82ebb-bfb3-5cea-aee5-3216a2666bc6,tg:rubgr:1609,Keywords,3,kenmerken.rubkeyword,plant
43a82ebb-bfb3-5cea-aee5-3216a2666bc6,tg:rubgr:1609,Keywords,4,kenmerken.rubkeyword,"Camerarius, Joachim (II)"
d5e8c48a-be6f-5a7b-9bc1-d4f989ab891f,tg:rubgr:112,Keywords,1,kenmerken.rubkeyword,"Bersuire, Pierre, 1290 (ca.)-1362"
d5e8c48a-be6f-5a7b-9bc1-d4f989ab891f,tg:rubgr:112,Keywords,2,kenmerken.rubkeyword,"Waleys, Thomas ca. 1287-1350?"
d5e8c48a-be6f-5a7b-9bc1-d4f989ab891f,tg:rubgr:112,Keywords,3,kenmerken.rubkeyword,Ovidius
d5e8c48a-be6f-5a7b-9bc1-d4f989ab891f,tg:rubgr:112,Keywords,4,kenmerken.rubkeyword,"Pencz, Jorg"
d1cdc3a6-2405-52bb-9dd5-86fe560ff4ca,tg:rubgr:1577,Keywords,1,kenmerken.rubkeyword,"Londen, Witt Library"
d1cdc3a6-2405-52bb-9dd5-86fe560ff4ca,tg:rubgr:1577,Keywords,2,kenmerken.rubkeyword,"Parijs, Drouot-Richelieu"
c798e49d-36ae-5fd7-9fd1-6e650b9ea2e0,tg:rubgr:542,Keywords,1,kenmerken.rubkeyword,tekenkunst
4847b3aa-4207-5e95-8d29-7043032e061d,tg:rubgr:4775,Keywords,1,kenmerken.rubkeyword,Rafael
4847b3aa-4207-5e95-8d29-7043032e061d,tg:rubgr:4775,Keywords,2,kenmerken.rubkeyword,"Hetzer, Theodor"
ef4f3cba-91bb-512a-b820-7d1e299764d7,tg:rubgr:1824,Keywords,1,kenmerken.rubkeyword,"Anthoine, Jean-Baptiste"
ef4f3cba-91bb-512a-b820-7d1e299764d7,tg:rubgr:1824,Keywords,2,kenmerken.rubkeyword,"Meurs, Jan van"
ef4f3cba-91bb-512a-b820-7d1e299764d7,tg:rubgr:1824,Keywords,3,kenmerken.rubkeyword,"Neyt, Herman de"
ef4f3cba-91bb-512a-b820-7d1e299764d7,tg:rubgr:1824,Keywords,4,kenmerken.rubkeyword,"Voet, Alexander I"
ef4f3cba-91bb-512a-b820-7d1e299764d7,tg:rubgr:1824,Keywords,5,kenmerken.rubkeyword,"Wildens, Jeremias"
ef4f3cba-91bb-512a-b820-7d1e299764d7,tg:rubgr:1824,Keywords,6,kenmerken.rubkeyword,inventaris
0bf9e0a0-b7ea-545d-b8a4-c082af8ad394,tg:rubgr:3819,Keywords,1,kenmerken.rubkeyword,"Arndt, Karl"
1c8cddfb-046c-5bbf-9385-23cc915ce6c7,tg:rubgr:1598,Keywords,1,kenmerken.rubkeyword,"Sachs, Hans"
4348f005-99e6-5ba0-aa8f-c3b69c581eda,tg:rubgr:407,Keywords,1,kenmerken.rubkeyword,"Grassl, P."
69f7fb90-5868-514b-9576-4653eeb9c1a2,tg:rubgr:1432,Keywords,1,kenmerken.rubkeyword,"Visscher, Cornelis"
69f7fb90-5868-514b-9576-4653eeb9c1a2,tg:rubgr:1432,Keywords,2,kenmerken.rubkeyword,prentkunst
9a7c0de8-a0b6-5b62-9a52-dfb79d9ed527,tg:rubgr:2137,Keywords,1,kenmerken.rubkeyword,"Clovio, Giulio"
9a7c0de8-a0b6-5b62-9a52-dfb79d9ed527,tg:rubgr:2137,Keywords,2,kenmerken.rubkeyword,"Greco, El"
9a7c0de8-a0b6-5b62-9a52-dfb79d9ed527,tg:rubgr:2137,Keywords,3,kenmerken.rubkeyword,"Napels, Museo Nazionale di Capodimonte"
f3d0c45f-a4db-541c-b8c1-b13ff4b07e47,tg:rubgr:4149,Keywords,1,kenmerken.rubkeyword,"Adams, C.K."
f3d0c45f-a4db-541c-b8c1-b13ff4b07e47,tg:rubgr:4149,Keywords,2,kenmerken.rubkeyword,"Goulding, Richard William"
1c08e479-ed18-5446-bd19-8e8677ff9509,tg:rubgr:391,Keywords,1,kenmerken.rubkeyword,"Janson, Horst W."
307a9dc3-555b-5c4c-9614-d50843032778,tg:rubgr:3663,Keywords,1,kenmerken.rubkeyword,"Münz, Ludwig"
307a9dc3-555b-5c4c-9614-d50843032778,tg:rubgr:3663,Keywords,2,kenmerken.rubkeyword,"Spicer, Joaneath"
9d2cf65e-7235-5292-85d4-06d9b327947d,tg:rubgr:2588,Keywords,1,kenmerken.rubkeyword,tekenkunst
da84e0b3-ebc5-5eb2-aab3-ace80f58096c,tg:rubgr:4978,Keywords,1,kenmerken.rubkeyword,"Jonghelinck, Jacques"
c32ec264-39f3-5b80-8380-c05763f865f1,tg:rubgr:2455,Keywords,1,kenmerken.rubkeyword,"Cleve, Marten van (I)"
c32ec264-39f3-5b80-8380-c05763f865f1,tg:rubgr:2455,Keywords,2,kenmerken.rubkeyword,"Bangel, Rudolf"
c32ec264-39f3-5b80-8380-c05763f865f1,tg:rubgr:2455,Keywords,3,kenmerken.rubkeyword,"Darmstadt, Hessisches Landesmuseum Darmstadt"
c32ec264-39f3-5b80-8380-c05763f865f1,tg:rubgr:2455,Keywords,4,kenmerken.rubkeyword,"Londen, Witt Library"
7712de23-cad9-530b-b3a0-668759145074,tg:rubgr:2005,Keywords,1,kenmerken.rubkeyword,"Arundel, Thomas Howard, Earl of"
7d163d2f-f236-54d9-b4bd-71026f012cc5,tg:rubgr:1783,Keywords,1,kenmerken.rubkeyword,"Freedberg, David Adrian"
87edf7d9-a33e-574c-8041-3d58a5ffbf68,tg:rubgr:1629,Keywords,1,kenmerken.rubkeyword,"Londen, The Warburg Institute Library"
9ff74c16-dacf-5f8c-ae65-255fb9850da1,tg:rubgr:3614,Keywords,1,kenmerken.rubkeyword,"Savery, Jacob (I)"
9fb33bd6-b750-5866-aafe-2f9a499db047,tg:rubgr:309,Keywords,1,kenmerken.rubkeyword,"Curtius, Ernst Robert"
1cfcd22d-cbf4-5103-b65b-49f29be2e003,tg:rubgr:3751,Keywords,1,kenmerken.rubkeyword,"Meder, Joseph"
1cfcd22d-cbf4-5103-b65b-49f29be2e003,tg:rubgr:3751,Keywords,2,kenmerken.rubkeyword,"Panofsky, Erwin"
1cfcd22d-cbf4-5103-b65b-49f29be2e003,tg:rubgr:3751,Keywords,3,kenmerken.rubkeyword,"Winkler, Friedrich"
c8cc2c7a-091e-5c68-9997-24e45ea7bdc0,tg:rubgr:1296,Keywords,1,kenmerken.rubkeyword,"Heyden, Peter van der [1]"
c8cc2c7a-091e-5c68-9997-24e45ea7bdc0,tg:rubgr:1296,Keywords,2,kenmerken.rubkeyword,prentkunst
c905b10e-276d-53a4-b580-532a56d39c12,tg:rubgr:759,Keywords,1,kenmerken.rubkeyword,"Valckenborch, Lucas van"
c905b10e-276d-53a4-b580-532a56d39c12,tg:rubgr:759,Keywords,2,kenmerken.rubkeyword,wandtapijten
c905b10e-276d-53a4-b580-532a56d39c12,tg:rubgr:759,Keywords,3,kenmerken.rubkeyword,"Crick-Kuntziger, Marthe"
c905b10e-276d-53a4-b580-532a56d39c12,tg:rubgr:759,Keywords,4,kenmerken.rubkeyword,"Kraków, Panstwowe Zbiory Sztuki na Wawelu"
7e5a170b-9ddd-5309-b641-95abe920f8e5,tg:rubgr:2510,Keywords,1,kenmerken.rubkeyword,"Londen, Witt Library"
7e5a170b-9ddd-5309-b641-95abe920f8e5,tg:rubgr:2510,Keywords,2,kenmerken.rubkeyword,"Londen, Alfred Brod Gallery"
f0239889-56c2-526e-bcd5-256225fedd93,tg:rubgr:4997,Keywords,1,kenmerken.rubkeyword,Michelangelo
58b638e5-9245-5a53-ae62-8b2f4381d510,tg:rubgr:3478,Keywords,1,kenmerken.rubkeyword,"Sarto, Andrea del"
99951af4-209e-5c86-bb9f-d64d3b7fff4d,tg:rubgr:1445,Keywords,1,kenmerken.rubkeyword,"Ghirlandaio, Domenico"
99951af4-209e-5c86-bb9f-d64d3b7fff4d,tg:rubgr:1445,Keywords,2,kenmerken.rubkeyword,"Pisano, Andrea"
99951af4-209e-5c86-bb9f-d64d3b7fff4d,tg:rubgr:1445,Keywords,3,kenmerken.rubkeyword,"Pollaiuolo, Antonio"
99951af4-209e-5c86-bb9f-d64d3b7fff4d,tg:rubgr:1445,Keywords,4,kenmerken.rubkeyword,"Sarto, Andrea del"
99951af4-209e-5c86-bb9f-d64d3b7fff4d,tg:rubgr:1445,Keywords,5,kenmerken.rubkeyword,"Schongauer, Martin"
99951af4-209e-5c86-bb9f-d64d3b7fff4d,tg:rubgr:1445,Keywords,6,kenmerken.rubkeyword,"Colmar, Musée d'Unterlinden"
99951af4-209e-5c86-bb9f-d64d3b7fff4d,tg:rubgr:1445,Keywords,7,kenmerken.rubkeyword,"Florence, Baptisterium"
99951af4-209e-5c86-bb9f-d64d3b7fff4d,tg:rubgr:1445,Keywords,8,kenmerken.rubkeyword,"Florence, Chiostro dello Scalzo"
99951af4-209e-5c86-bb9f-d64d3b7fff4d,tg:rubgr:1445,Keywords,9,kenmerken.rubkeyword,"Florence, Dom"
ed8e9af1-7e93-5cf4-8e0f-81673ec02d03,tg:rubgr:470,Keywords,1,kenmerken.rubkeyword,"Altdorfer, Albrecht"
ed8e9af1-7e93-5cf4-8e0f-81673ec02d03,tg:rubgr:470,Keywords,2,kenmerken.rubkeyword,"Burgkmair, Hans"
ed8e9af1-7e93-5cf4-8e0f-81673ec02d03,tg:rubgr:470,Keywords,3,kenmerken.rubkeyword,tekenkunst
ed8e9af1-7e93-5cf4-8e0f-81673ec02d03,tg:rubgr:470,Keywords,4,kenmerken.rubkeyword,"Thon, Peter"
ed8e9af1-7e93-5cf4-8e0f-81673ec02d03,tg:rubgr:470,Keywords,5,kenmerken.rubkeyword,"Konstanz, Städtische Wessenberg-Galerie"
62f8cdfd-4fce-555c-a9c8-a7d9ef4aa8d5,tg:rubgr:4647,Keywords,1,kenmerken.rubkeyword,tekenkunst
62f8cdfd-4fce-555c-a9c8-a7d9ef4aa8d5,tg:rubgr:4647,Keywords,2,kenmerken.rubkeyword,prentkunst
62f8cdfd-4fce-555c-a9c8-a7d9ef4aa8d5,tg:rubgr:4647,Keywords,3,kenmerken.rubkeyword,"Cleve, Marten van (I)"
62f8cdfd-4fce-555c-a9c8-a7d9ef4aa8d5,tg:rubgr:4647,Keywords,4,kenmerken.rubkeyword,"Gelder, H. Enno van"
d0ed2fa5-1d00-52d8-8373-657782d2e6e7,tg:rubgr:1015,Keywords,1,kenmerken.rubkeyword,Antwerpen
d0ed2fa5-1d00-52d8-8373-657782d2e6e7,tg:rubgr:1015,Keywords,2,kenmerken.rubkeyword,"Laar, Albert Van"
c5012a8d-111e-5a99-826e-11e83ce26474,tg:rubgr:2269,Keywords,1,kenmerken.rubkeyword,Karel I (koning van Engeland)
c5012a8d-111e-5a99-826e-11e83ce26474,tg:rubgr:2269,Keywords,2,kenmerken.rubkeyword,"Porter, Endymion"
c5012a8d-111e-5a99-826e-11e83ce26474,tg:rubgr:2269,Keywords,3,kenmerken.rubkeyword,"Doort, Abraham van der"
c5012a8d-111e-5a99-826e-11e83ce26474,tg:rubgr:2269,Keywords,4,kenmerken.rubkeyword,"Millar, Oliver"
c5012a8d-111e-5a99-826e-11e83ce26474,tg:rubgr:2269,Keywords,5,kenmerken.rubkeyword,"Oxford, Ashmolean Museum"
c5012a8d-111e-5a99-826e-11e83ce26474,tg:rubgr:2269,Keywords,6,kenmerken.rubkeyword,"Londen, Victoria and Albert Museum"
c68ebc8c-d0af-5b47-9b2a-3817b9aa8647,tg:rubgr:889,Keywords,1,kenmerken.rubkeyword,"Piombo, Sebastiano del"
c68ebc8c-d0af-5b47-9b2a-3817b9aa8647,tg:rubgr:889,Keywords,2,kenmerken.rubkeyword,"Dussler, Luitpold"
c68ebc8c-d0af-5b47-9b2a-3817b9aa8647,tg:rubgr:889,Keywords,3,kenmerken.rubkeyword,"Londen, National Gallery of Art"
d7dfea29-441f-59df-a31a-1ba035b7038e,tg:rubgr:923,Keywords,1,kenmerken.rubkeyword,fysionomie
d7dfea29-441f-59df-a31a-1ba035b7038e,tg:rubgr:923,Keywords,2,kenmerken.rubkeyword,tekenkunst
001907f7-464a-5fa9-b9b1-2ef619e34788,tg:rubgr:5113,Keywords,1,kenmerken.rubkeyword,"Fischart, Johann"
001907f7-464a-5fa9-b9b1-2ef619e34788,tg:rubgr:5113,Keywords,2,kenmerken.rubkeyword,"Stridbeck, Carl Gustav"
d34d2c93-d501-5efc-8b75-73a35ef88cef,tg:rubgr:535,Keywords,1,kenmerken.rubkeyword,hooiwagen
d34d2c93-d501-5efc-8b75-73a35ef88cef,tg:rubgr:535,Keywords,2,kenmerken.rubkeyword,"Corwin, Nancy A."
d34d2c93-d501-5efc-8b75-73a35ef88cef,tg:rubgr:535,Keywords,3,kenmerken.rubkeyword,"Poch-Kalous, Margarethe"
f3005d79-757b-5aa4-a8f7-a13254a40f72,tg:rubgr:1500,Keywords,1,kenmerken.rubkeyword,"Avercamp, Hendrik"
f3005d79-757b-5aa4-a8f7-a13254a40f72,tg:rubgr:1500,Keywords,2,kenmerken.rubkeyword,"Klauner, Friderike"
f3005d79-757b-5aa4-a8f7-a13254a40f72,tg:rubgr:1500,Keywords,3,kenmerken.rubkeyword,"Roh, Franz"
80955544-64d0-5793-ae8b-cd230f459000,tg:rubgr:4352,Keywords,1,kenmerken.rubkeyword,"Scheyer, Ernst"
38990cdd-6f8f-5deb-8d5c-07c2656d0cba,tg:rubgr:3643,Keywords,1,kenmerken.rubkeyword,"Savery, Jacob (I)"
6041d038-9d77-5d4d-ac62-8c6472c0c623,tg:rubgr:2951,Keywords,1,kenmerken.rubkeyword,"Lhotsky, Alphons"
12a705ac-7569-5310-9d79-3ca02461a437,tg:rubgr:1384,Keywords,1,kenmerken.rubkeyword,"Günther, Jeremias"
12a705ac-7569-5310-9d79-3ca02461a437,tg:rubgr:1384,Keywords,2,kenmerken.rubkeyword,Rudolf II (keizer)
12a705ac-7569-5310-9d79-3ca02461a437,tg:rubgr:1384,Keywords,3,kenmerken.rubkeyword,Ernst van Oostenrijk (aartshertog)
12a705ac-7569-5310-9d79-3ca02461a437,tg:rubgr:1384,Keywords,4,kenmerken.rubkeyword,"Lhotsky, Alphons"
db01d215-33f9-5a13-9813-e2bd3278e5f7,tg:rubgr:2402,Keywords,1,kenmerken.rubkeyword,"Londen, Witt Library"
db01d215-33f9-5a13-9813-e2bd3278e5f7,tg:rubgr:2402,Keywords,2,kenmerken.rubkeyword,"Washington, National Gallery of Art"
d7f426d9-b973-5bd5-8d8c-2c7226be96d3,tg:rubgr:5328,Keywords,1,kenmerken.rubkeyword,"Cleve, Marten van (I)"
d7f426d9-b973-5bd5-8d8c-2c7226be96d3,tg:rubgr:5328,Keywords,2,kenmerken.rubkeyword,"Gassel, Lucas"
d7f426d9-b973-5bd5-8d8c-2c7226be96d3,tg:rubgr:5328,Keywords,3,kenmerken.rubkeyword,"Lautensack, Hans S."
d7f426d9-b973-5bd5-8d8c-2c7226be96d3,tg:rubgr:5328,Keywords,4,kenmerken.rubkeyword,Meester van de Kleine landschappen
d7f426d9-b973-5bd5-8d8c-2c7226be96d3,tg:rubgr:5328,Keywords,5,kenmerken.rubkeyword,Meester van het Errera-Schetsboek
d7f426d9-b973-5bd5-8d8c-2c7226be96d3,tg:rubgr:5328,Keywords,6,kenmerken.rubkeyword,"Arndt, Karl"
d7f426d9-b973-5bd5-8d8c-2c7226be96d3,tg:rubgr:5328,Keywords,7,kenmerken.rubkeyword,"Winkler, Friedrich"
d7f426d9-b973-5bd5-8d8c-2c7226be96d3,tg:rubgr:5328,Keywords,8,kenmerken.rubkeyword,"Cambridge (GB), Fitzwilliam Museum"
0483d125-454f-54c5-9ce7-d38625569673,tg:rubgr:2117,Keywords,1,kenmerken.rubkeyword,"Momper, Joos de (II)"
04af498f-4170-5fb0-99de-5efb7b17f7ba,tg:rubgr:4539,Keywords,1,kenmerken.rubkeyword,"Rademacher, Franz"
8e13b018-da32-5e99-927c-7096b58176a6,tg:rubgr:1691,Keywords,1,kenmerken.rubkeyword,"Londen, Wellcome Institute for the History of Medicine"
8cefcc87-c5f5-59a9-bb07-c100f3bf2012,tg:rubgr:4493,Keywords,1,kenmerken.rubkeyword,"Clovio, Giulio"
654c56ae-6f5c-5b13-9207-0a06b3b97cb7,tg:rubgr:3356,Keywords,1,kenmerken.rubkeyword,"Verbeeck, Frans"
2b4d2c36-94ed-59dd-bdff-524dca10afc0,tg:rubgr:974,Keywords,1,kenmerken.rubkeyword,"Turquet de Mayerne, Theodore"
2b4d2c36-94ed-59dd-bdff-524dca10afc0,tg:rubgr:974,Keywords,2,kenmerken.rubkeyword,"Bouvier, Auguste"
69c409a7-5176-5ce5-925a-a4cdeb5c8302,tg:rubgr:1,Keywords,1,kenmerken.rubkeyword,"Bles, Herri met de"
69c409a7-5176-5ce5-925a-a4cdeb5c8302,tg:rubgr:1,Keywords,2,kenmerken.rubkeyword,"Elburcht, Jan van der"
69c409a7-5176-5ce5-925a-a4cdeb5c8302,tg:rubgr:1,Keywords,3,kenmerken.rubkeyword,"Vellert, Dirck"
69c409a7-5176-5ce5-925a-a4cdeb5c8302,tg:rubgr:1,Keywords,4,kenmerken.rubkeyword,"Pölnitz, Gerhard von"
571363a2-6d58-5a92-8771-fda12de2a440,tg:rubgr:5001,Keywords,1,kenmerken.rubkeyword,"Heyne, Hildegard"
b0e1c222-b6e7-5101-9193-9b6f2381bada,tg:rubgr:4240,Keywords,1,kenmerken.rubkeyword,Meester E.S.
b0e1c222-b6e7-5101-9193-9b6f2381bada,tg:rubgr:4240,Keywords,2,kenmerken.rubkeyword,Meester van de Liefdestuinen
b0e1c222-b6e7-5101-9193-9b6f2381bada,tg:rubgr:4240,Keywords,3,kenmerken.rubkeyword,"Pourbus, Pieter"
b0e1c222-b6e7-5101-9193-9b6f2381bada,tg:rubgr:4240,Keywords,4,kenmerken.rubkeyword,"Bialostocki, Jan"
b0e1c222-b6e7-5101-9193-9b6f2381bada,tg:rubgr:4240,Keywords,5,kenmerken.rubkeyword,"Gombrich, Ernst H."
5fe02120-0cf0-5a0e-9463-81e38e788e62,tg:rubgr:1042,Keywords,1,kenmerken.rubkeyword,"Robbins, Diane"
691019dc-0e2b-51a2-b9a0-0bb571862a20,tg:rubgr:4610,Keywords,1,kenmerken.rubkeyword,iconografie
426091cb-940e-5263-90c7-ee0913a5cc31,tg:rubgr:1412,Keywords,1,kenmerken.rubkeyword,"Cohen, Walter"
426091cb-940e-5263-90c7-ee0913a5cc31,tg:rubgr:1412,Keywords,2,kenmerken.rubkeyword,"Lhotsky, Alphons"
426091cb-940e-5263-90c7-ee0913a5cc31,tg:rubgr:1412,Keywords,3,kenmerken.rubkeyword,"Schwerin, Staatliches Museum Schwerin"
3792794e-04ad-5915-835e-01af9939973d,tg:rubgr:1557,Keywords,1,kenmerken.rubkeyword,"Crowley, Robert"
3792794e-04ad-5915-835e-01af9939973d,tg:rubgr:1557,Keywords,2,kenmerken.rubkeyword,"Trevelyan, George Macaulay"
5dd4ddb8-d1c0-58b6-b4b7-b099fb46c0e5,tg:rubgr:4755,Keywords,1,kenmerken.rubkeyword,"Peter, John"
e722878e-4688-5efb-8013-5f5c92133637,tg:rubgr:3839,Keywords,1,kenmerken.rubkeyword,"Dunbar, Burton L."
e722878e-4688-5efb-8013-5f5c92133637,tg:rubgr:3839,Keywords,2,kenmerken.rubkeyword,"Muraro, Michelangelo"
e722878e-4688-5efb-8013-5f5c92133637,tg:rubgr:3839,Keywords,3,kenmerken.rubkeyword,"Rosand, David"
ed4c6d05-0b03-5e8f-a15e-ac243ebe110b,tg:rubgr:5144,Keywords,1,kenmerken.rubkeyword,"Sievers, Johannes"
0e852719-0650-56c5-8e1b-26992961b262,tg:rubgr:4939,Keywords,1,kenmerken.rubkeyword,"Holten, Ragnar von"
e1660a2b-d59f-56c1-943b-d5426e646b59,tg:rubgr:1392,Keywords,1,kenmerken.rubkeyword,"Mössner, Wolfgang"
dec405af-91aa-5c47-82d1-f4598ac14d73,tg:rubgr:3655,Keywords,1,kenmerken.rubkeyword,"Münz, Ludwig"
dec405af-91aa-5c47-82d1-f4598ac14d73,tg:rubgr:3655,Keywords,2,kenmerken.rubkeyword,"Seilern, Antoine"
6f1cd5a1-0328-5e40-a422-8fd1574e50f1,tg:rubgr:1668,Keywords,1,kenmerken.rubkeyword,"Romdahl, Axel L."
f5faaa57-e372-559c-aa43-9049a7ee2e51,tg:rubgr:4485,Keywords,1,kenmerken.rubkeyword,"Hausenstein, Wilhelm"
fe3b4efd-834a-50e7-8243-4cd097295519,tg:rubgr:1687,Keywords,1,kenmerken.rubkeyword,"Drei, Giovanni"
868738ca-99b0-5932-86fa-2f35a54a1e56,tg:rubgr:2802,Keywords,1,kenmerken.rubkeyword,"Berlijn, Gemäldegalerie der Staatlichen Museen"
3b4dbc64-8b31-5c17-92d9-c0acc1d0c981,tg:rubgr:718,Keywords,1,kenmerken.rubkeyword,landschap
7f944dad-e396-57bd-a843-2d71aaa97988,tg:rubgr:2551,Keywords,1,kenmerken.rubkeyword,"Cleve, Marten van (I)"
7f944dad-e396-57bd-a843-2d71aaa97988,tg:rubgr:2551,Keywords,2,kenmerken.rubkeyword,prentkunst
9eac4d80-50d5-5269-836e-cf4fc8dab594,tg:rubgr:1404,Keywords,1,kenmerken.rubkeyword,"Amstel, Jan van"
9eac4d80-50d5-5269-836e-cf4fc8dab594,tg:rubgr:1404,Keywords,2,kenmerken.rubkeyword,"Bles, Herri met de"
9eac4d80-50d5-5269-836e-cf4fc8dab594,tg:rubgr:1404,Keywords,3,kenmerken.rubkeyword,Monogrammist van Brunswijk
9eac4d80-50d5-5269-836e-cf4fc8dab594,tg:rubgr:1404,Keywords,4,kenmerken.rubkeyword,kostuum
9eac4d80-50d5-5269-836e-cf4fc8dab594,tg:rubgr:1404,Keywords,5,kenmerken.rubkeyword,"Schubert, Dietrich"
5acef44d-6fcd-5193-adea-e67a2c049c67,tg:rubgr:3439,Keywords,1,kenmerken.rubkeyword,"Lavalleye, Jacques"
