Object Number,Record Type,ResourceID,Keeper,Object Identifier,Object Number Type,Object Identifier Type,order,card,brocade.id,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Description,Description Type,Description Language,Dimension Source Note,Illustration URL,Illustration Type,adm.acquiredVia,adm.inv,adm.isadPartOf,adm.plaatsingsnummer,adm.note,adm.volgnummer,adm.magazijnplaats,adm.magazijnplaats_alt6,Legacy Information Value,Legacy Information Type,Legacy Information Published,Object Type,ire.isaar.uuid,ISAAR Brocade ID,Entity Relation,Entity Note,Entity Widget,Entity Identifier,Visual ISAAR Brocade ID,Visual Actor Role,Visual Actor Widget,Visual Actor Identifier,Brocade Production Actor ID,Production Actor Role,Production Actor Widget,Production Actor Identifier,Start Date,End Date,Start Date Note,Start Date Note Type,Start Date Note Language
,,8aec562e-05d5-5e6e-8224-3a15cc5decc2,,,,,1,Acquisitions,tg:lhph:26717,tr:lh:6798,"dlod={""id"":""ark:/24970/x0/5cbc8fe6-bf0c-577c-b200-c56d4c2525c6"",""text"":""Archief van Vereniging van Schrijvers voor de Jeugd"",""name"":""Archief van Vereniging van Schrijvers voor de Jeugd"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/5cbc8fe6-bf0c-577c-b200-c56d4c2525c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8aec562e-05d5-5e6e-8224-3a15cc5decc2,,,,,1,Annotations,tg:lhph:26717,,,,note.lhalg,"Foto: Paul Luyckx, Blauwstraat 24, Boom.

"""" Geschonken aan """" Rugo """" ter gelegenheid der 3de tentoonstelling te Boom. /
... / 27.3.37.",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8aec562e-05d5-5e6e-8224-3a15cc5decc2,,,,,1,Archives,tg:lhph:26717,,,,,,,,isad:lh:93207,"dlod={""id"":""ark:/24970/x0/8a2811d6-e4a5-5a1c-b53c-51e240ae20f6"",""text"":""Foto's (verzameling)"",""name"":""Foto's (verzameling)"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/8a2811d6-e4a5-5a1c-b53c-51e240ae20f6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8aec562e-05d5-5e6e-8224-3a15cc5decc2,,,,,1,Descriptions,,,,,id.desc,,,,,,,Vereniging van Schrijvers voor de Jeugd. De 3de- Tentoonstelling van de V.S.V.J. te Boom.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8aec562e-05d5-5e6e-8224-3a15cc5decc2,,,,,1,DimensionSourceNotes,tg:lhph:26717,,,,kenmerken.lhformatph,,,,,,,,,,120 x 169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8aec562e-05d5-5e6e-8224-3a15cc5decc2,,,,,1,DimensionSourceNotes,tg:lhph:26717,,,,kenmerken.lhformatph,,,,,,,,,,120 x 169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8aec562e-05d5-5e6e-8224-3a15cc5decc2,,,,,1,Images,tg:lhph:26717,,,,ill.lowres,,,,,,,,,,,https://anet.be/docstore/d:lh:26355,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8aec562e-05d5-5e6e-8224-3a15cc5decc2,,,,,1,Items,tg:lhph:26717,,,,,,,,,,,,,,,,,tr:lh:6798,168359/2,isad:lh:93207,V 3742 / P,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8aec562e-05d5-5e6e-8224-3a15cc5decc2,,,,,1,LegacyInformation,,,,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000025656,referentienummer,False,,,,,,,,,,,,,,,,,,,,
,,8aec562e-05d5-5e6e-8224-3a15cc5decc2,,,,,1,LegacyInformation,,,,,brocade.id,,,,,,,,,,,,,,,,,,,,,tg:lhph:26717,brocade id,False,,,,,,,,,,,,,,,,,,,,
,,8aec562e-05d5-5e6e-8224-3a15cc5decc2,,,,,1,LegacyInformation,,,,,brocade.url,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:26717/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
,,8aec562e-05d5-5e6e-8224-3a15cc5decc2,,,,,1,ObjectTypes,tg:lhph:26717,,,,kenmerken.lhtypeph,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,,,,,
,,8aec562e-05d5-5e6e-8224-3a15cc5decc2,,,,,1,OriginalBrocade,tg:lhph:26717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e2f39b9-d458-59d9-bf4c-8932643f7e34,au::19476,keywords,,"dlod={""id"":""ark:/83110/x0/2e2f39b9-d458-59d9-bf4c-8932643f7e34"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2e2f39b9-d458-59d9-bf4c-8932643f7e34,,,,,,,,,,,,,
,,8aec562e-05d5-5e6e-8224-3a15cc5decc2,,,,,,ProductionTimeSpans,tg:lhph:26717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937-03-27,,,,
tg:lhph:25300,Foto's,8b2325bb-756c-55e0-8351-2c2815024bb8,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8b2325bb-756c-55e0-8351-2c2815024bb8,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b2325bb-756c-55e0-8351-2c2815024bb8,,,,,1,Acquisitions,tg:lhph:25300,tr:lh:1321,"dlod={""id"":""ark:/24970/x0/0ac33d81-1e33-5dee-9a64-118ecda2af81"",""text"":""Aankoop bij Sipho S.A"",""name"":""Aankoop bij Sipho S.A"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/0ac33d81-1e33-5dee-9a64-118ecda2af81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b2325bb-756c-55e0-8351-2c2815024bb8,,,,,1,Annotations,tg:lhph:25300,,,,note.lhalg,Overhandiging van den Hansischen Rembrandtprijs aan Felix Timmermans.,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b2325bb-756c-55e0-8351-2c2815024bb8,,,,,1,Descriptions,,,,,id.desc,,,,,,,Felix Timmermans (midden) bij de opening van de tentoonstelling van zijn tekeningen in het Museum van de Vlaamsche Letterkunde te Antwerpen.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b2325bb-756c-55e0-8351-2c2815024bb8,,,,,1,DimensionSourceNotes,tg:lhph:25300,,,,kenmerken.lhformatph,,,,,,,,,,167 x 227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b2325bb-756c-55e0-8351-2c2815024bb8,,,,,1,DimensionSourceNotes,tg:lhph:25300,,,,kenmerken.lhformatph,,,,,,,,,,167 x 227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b2325bb-756c-55e0-8351-2c2815024bb8,,,,,1,Images,tg:lhph:25300,,,,ill.lowres,,,,,,,,,,,https://anet.be/docstore/d:lh:24958,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b2325bb-756c-55e0-8351-2c2815024bb8,,,,,1,Items,tg:lhph:25300,,,,,,,,,,,,,,,,,tr:lh:1321,22347/5,,T 3465 / P,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b2325bb-756c-55e0-8351-2c2815024bb8,,,,,1,LegacyInformation,,,,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000024254,referentienummer,False,,,,,,,,,,,,,,,,,,,,
,,8b2325bb-756c-55e0-8351-2c2815024bb8,,,,,1,LegacyInformation,,,,,brocade.id,,,,,,,,,,,,,,,,,,,,,tg:lhph:25300,brocade id,False,,,,,,,,,,,,,,,,,,,,
,,8b2325bb-756c-55e0-8351-2c2815024bb8,,,,,1,LegacyInformation,,,,,brocade.url,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:25300/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
,,8b2325bb-756c-55e0-8351-2c2815024bb8,,,,,1,ObjectTypes,tg:lhph:25300,,,,kenmerken.lhtypeph,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,,,,,
,,8b2325bb-756c-55e0-8351-2c2815024bb8,,,,,2,OriginalBrocade,tg:lhph:25300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce3678e2-7363-5a72-b6b1-5cb1ecf4a9e7,au::18437,keywords,,"dlod={""id"":""ark:/83110/x0/ce3678e2-7363-5a72-b6b1-5cb1ecf4a9e7"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ce3678e2-7363-5a72-b6b1-5cb1ecf4a9e7,,,,,,,,,,,,,
,,8b2325bb-756c-55e0-8351-2c2815024bb8,,,,,3,OriginalBrocade,tg:lhph:25300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baeee942-a7d1-5d5d-a681-c14846199885,au::15563,keywords,,"dlod={""id"":""ark:/83110/x0/baeee942-a7d1-5d5d-a681-c14846199885"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/baeee942-a7d1-5d5d-a681-c14846199885,,,,,,,,,,,,,
,,8b2325bb-756c-55e0-8351-2c2815024bb8,,,,,4,OriginalBrocade,tg:lhph:25300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784198d4-56b2-5085-a593-e5c34562b3e0,au::656,keywords,,"dlod={""id"":""ark:/83110/x0/784198d4-56b2-5085-a593-e5c34562b3e0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/784198d4-56b2-5085-a593-e5c34562b3e0,,,,,,,,,,,,,
,,8b2325bb-756c-55e0-8351-2c2815024bb8,,,,,1,ProductionActors,tg:lhph:25300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02e5a824-feca-59f5-8f4f-1139446a5b51,,,,,,,,,,au::52852,photographers,"dlod={""id"":""ark:/83110/x0/02e5a824-feca-59f5-8f4f-1139446a5b51"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/02e5a824-feca-59f5-8f4f-1139446a5b51,,,,,
,,8b2325bb-756c-55e0-8351-2c2815024bb8,,,,,,ProductionTimeSpans,tg:lhph:25300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942,,,,
,,8b2325bb-756c-55e0-8351-2c2815024bb8,,,,,1,VisualContent,tg:lhph:25300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02e5a824-feca-59f5-8f4f-1139446a5b51,,,,,,au::52852,photographers,"dlod={""id"":""ark:/83110/x0/02e5a824-feca-59f5-8f4f-1139446a5b51"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/02e5a824-feca-59f5-8f4f-1139446a5b51,,,,,,,,,
tg:lhph:49426,Foto's,8b4a6d66-0e97-5dd5-87b5-6683dfcc3b87,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8b4a6d66-0e97-5dd5-87b5-6683dfcc3b87,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b4a6d66-0e97-5dd5-87b5-6683dfcc3b87,,,,,1,Annotations,tg:lhph:49426,,,,note.lhalg,Zeer lichte vochtschade links bovenaan achterkant foto.,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b4a6d66-0e97-5dd5-87b5-6683dfcc3b87,,,,,1,Archives,tg:lhph:49426,,,,,,,,isad:lh:95662,"dlod={""id"":""ark:/24970/x0/178be0bf-1df5-5071-bd03-07df321a718e"",""text"":""Foto's i.v.m. au::21700"",""name"":""Foto's i.v.m. au::21700"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/178be0bf-1df5-5071-bd03-07df321a718e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b4a6d66-0e97-5dd5-87b5-6683dfcc3b87,,,,,1,Descriptions,,,,,id.desc,,,,,,,"Filmstill (man die een kogel afvuurt) van """"Flash-Back"""" die Herman Wuyts regisseerde.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b4a6d66-0e97-5dd5-87b5-6683dfcc3b87,,,,,1,DimensionSourceNotes,tg:lhph:49426,,,,kenmerken.lhformatph,,,,,,,,,,70 x 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b4a6d66-0e97-5dd5-87b5-6683dfcc3b87,,,,,1,DimensionSourceNotes,tg:lhph:49426,,,,kenmerken.lhformatph,,,,,,,,,,70 x 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b4a6d66-0e97-5dd5-87b5-6683dfcc3b87,,,,,1,Items,tg:lhph:49426,,,,,,,,,,,,,,,,,,,isad:lh:95662,,,W 909 / 4,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b4a6d66-0e97-5dd5-87b5-6683dfcc3b87,,,,,1,LegacyInformation,,,,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000047644,referentienummer,False,,,,,,,,,,,,,,,,,,,,
,,8b4a6d66-0e97-5dd5-87b5-6683dfcc3b87,,,,,1,LegacyInformation,,,,,brocade.id,,,,,,,,,,,,,,,,,,,,,tg:lhph:49426,brocade id,False,,,,,,,,,,,,,,,,,,,,
,,8b4a6d66-0e97-5dd5-87b5-6683dfcc3b87,,,,,1,LegacyInformation,,,,,brocade.url,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:49426/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
,,8b4a6d66-0e97-5dd5-87b5-6683dfcc3b87,,,,,1,ObjectTypes,tg:lhph:49426,,,,kenmerken.lhtypeph,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,,,,,
,,8b4a6d66-0e97-5dd5-87b5-6683dfcc3b87,,,,,1,OriginalBrocade,tg:lhph:49426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a0a0616-3299-53d6-8924-0d255818bd1e,au::21700,keywords,,"dlod={""id"":""ark:/83110/x0/5a0a0616-3299-53d6-8924-0d255818bd1e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/5a0a0616-3299-53d6-8924-0d255818bd1e,,,,,,,,,,,,,
,,8b4a6d66-0e97-5dd5-87b5-6683dfcc3b87,,,,,,ProductionTimeSpans,tg:lhph:49426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952,,,,
tg:lhph:43586,Foto's,8b88944e-bfa9-5105-aa29-a3888d45a63e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8b88944e-bfa9-5105-aa29-a3888d45a63e,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b88944e-bfa9-5105-aa29-a3888d45a63e,,,,,1,Acquisitions,tg:lhph:43586,tr:lh:30829,"dlod={""id"":""ark:/24970/x0/991a0e6f-69e4-55f7-823f-7732ca99e2ff"",""text"":""Archivalia van Achilles Mussche"",""name"":""Archivalia van Achilles Mussche"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/991a0e6f-69e4-55f7-823f-7732ca99e2ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b88944e-bfa9-5105-aa29-a3888d45a63e,,,,,1,Archives,tg:lhph:43586,,,,,,,,isad:lh:93751,"dlod={""id"":""ark:/24970/x0/c9612f1a-2fb2-5828-97c7-a201973858c3"",""text"":""Diverse foto's"",""name"":""Diverse foto's"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/c9612f1a-2fb2-5828-97c7-a201973858c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b88944e-bfa9-5105-aa29-a3888d45a63e,,,,,1,Descriptions,,,,,id.desc,,,,,,,"Achilles Mussche, Henriette Roland Holst met verpleegster",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b88944e-bfa9-5105-aa29-a3888d45a63e,,,,,1,DimensionSourceNotes,tg:lhph:43586,,,,kenmerken.lhformatph,,,,,,,,,,87 x 136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b88944e-bfa9-5105-aa29-a3888d45a63e,,,,,1,DimensionSourceNotes,tg:lhph:43586,,,,kenmerken.lhformatph,,,,,,,,,,87 x 136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b88944e-bfa9-5105-aa29-a3888d45a63e,,,,,1,Images,tg:lhph:43586,,,,ill.lowres,,,,,,,,,,,https://anet.be/docstore/d:lh:42815,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b88944e-bfa9-5105-aa29-a3888d45a63e,,,,,1,Items,tg:lhph:43586,,,,,,,,,,,,,,,,,tr:lh:30829,219697/39,isad:lh:93751,M 945 / P,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8b88944e-bfa9-5105-aa29-a3888d45a63e,,,,,1,LegacyInformation,,,,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000042258,referentienummer,False,,,,,,,,,,,,,,,,,,,,
,,8b88944e-bfa9-5105-aa29-a3888d45a63e,,,,,1,LegacyInformation,,,,,brocade.id,,,,,,,,,,,,,,,,,,,,,tg:lhph:43586,brocade id,False,,,,,,,,,,,,,,,,,,,,
,,8b88944e-bfa9-5105-aa29-a3888d45a63e,,,,,1,LegacyInformation,,,,,brocade.url,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:43586/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
,,8b88944e-bfa9-5105-aa29-a3888d45a63e,,,,,1,ObjectTypes,tg:lhph:43586,,,,kenmerken.lhtypeph,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,,,,,
,,8b88944e-bfa9-5105-aa29-a3888d45a63e,,,,,1,OriginalBrocade,tg:lhph:43586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108e3bcf-9e5a-592d-af10-30617c61b438,au::13345,keywords,,"dlod={""id"":""ark:/83110/x0/108e3bcf-9e5a-592d-af10-30617c61b438"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/108e3bcf-9e5a-592d-af10-30617c61b438,,,,,,,,,,,,,
,,8b88944e-bfa9-5105-aa29-a3888d45a63e,,,,,2,OriginalBrocade,tg:lhph:43586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f19da22-4409-5325-ae57-3683c218f038,au::15912,keywords,,"dlod={""id"":""ark:/83110/x0/0f19da22-4409-5325-ae57-3683c218f038"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/0f19da22-4409-5325-ae57-3683c218f038,,,,,,,,,,,,,
,,8b88944e-bfa9-5105-aa29-a3888d45a63e,,,,,,ProductionTimeSpans,tg:lhph:43586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951,,,,
tg:lhph:9814,Foto's,8bb7984c-1a1b-5576-9581-a3b5f4d35d5f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8bb7984c-1a1b-5576-9581-a3b5f4d35d5f,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8bb7984c-1a1b-5576-9581-a3b5f4d35d5f,,,,,1,Acquisitions,tg:lhph:9814,tr:lh:3699,"dlod={""id"":""ark:/24970/x0/1c0cefb4-7e8d-5a49-bbab-b87da1157233"",""text"":""Archief van Jozef Muls"",""name"":""Archief van Jozef Muls"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/1c0cefb4-7e8d-5a49-bbab-b87da1157233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8bb7984c-1a1b-5576-9581-a3b5f4d35d5f,,,,,1,Archives,tg:lhph:9814,,,,,,,,isad:lh:93081,"dlod={""id"":""ark:/24970/x0/36b718d0-d705-5878-9bed-991d9400d80e"",""text"":""Foto's i.v.m. au::13267"",""name"":""Foto's i.v.m. au::13267"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""archiveobject"",""json"":""""}",ark:/24970/x0/36b718d0-d705-5878-9bed-991d9400d80e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8bb7984c-1a1b-5576-9581-a3b5f4d35d5f,,,,,1,Descriptions,,,,,id.desc,,,,,,,Jozef Muls (in lichte overjas) op de Van Cauwelaert-hulde n.a.v. de overbrenging van diens stoffelijk overschot naar het erepark van Schoonselhof.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8bb7984c-1a1b-5576-9581-a3b5f4d35d5f,,,,,1,DimensionSourceNotes,tg:lhph:9814,,,,kenmerken.lhformatph,,,,,,,,,,128 x 175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8bb7984c-1a1b-5576-9581-a3b5f4d35d5f,,,,,1,DimensionSourceNotes,tg:lhph:9814,,,,kenmerken.lhformatph,,,,,,,,,,128 x 175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8bb7984c-1a1b-5576-9581-a3b5f4d35d5f,,,,,1,Images,tg:lhph:9814,,,,ill.lowres,,,,,,,,,,,https://anet.be/docstore/d:lh:10448,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8bb7984c-1a1b-5576-9581-a3b5f4d35d5f,,,,,1,Items,tg:lhph:9814,,,,,,,,,,,,,,,,,tr:lh:3699,71555,isad:lh:93081,M 896 / P,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8bb7984c-1a1b-5576-9581-a3b5f4d35d5f,,,,,1,LegacyInformation,,,,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000009432,referentienummer,False,,,,,,,,,,,,,,,,,,,,
,,8bb7984c-1a1b-5576-9581-a3b5f4d35d5f,,,,,1,LegacyInformation,,,,,brocade.id,,,,,,,,,,,,,,,,,,,,,tg:lhph:9814,brocade id,False,,,,,,,,,,,,,,,,,,,,
,,8bb7984c-1a1b-5576-9581-a3b5f4d35d5f,,,,,1,LegacyInformation,,,,,brocade.url,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:9814/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
,,8bb7984c-1a1b-5576-9581-a3b5f4d35d5f,,,,,1,ObjectTypes,tg:lhph:9814,,,,kenmerken.lhtypeph,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,,,,,
,,8bb7984c-1a1b-5576-9581-a3b5f4d35d5f,,,,,2,OriginalBrocade,tg:lhph:9814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f47955c-2a10-593c-9076-85734674c9be,au::13267,keywords,,"dlod={""id"":""ark:/83110/x0/1f47955c-2a10-593c-9076-85734674c9be"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1f47955c-2a10-593c-9076-85734674c9be,,,,,,,,,,,,,
,,8bb7984c-1a1b-5576-9581-a3b5f4d35d5f,,,,,3,OriginalBrocade,tg:lhph:9814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81ea40ed-f230-5fff-9118-ee83efac8ad7,au::3661,keywords,,"dlod={""id"":""ark:/83110/x0/81ea40ed-f230-5fff-9118-ee83efac8ad7"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/81ea40ed-f230-5fff-9118-ee83efac8ad7,,,,,,,,,,,,,
,,8bb7984c-1a1b-5576-9581-a3b5f4d35d5f,,,,,1,ProductionActors,tg:lhph:9814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83a38e7a-7fb6-505f-b735-35e89b0c47d7,,,,,,,,,,au::7150,photographers,"dlod={""id"":""ark:/83110/x0/83a38e7a-7fb6-505f-b735-35e89b0c47d7"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/83a38e7a-7fb6-505f-b735-35e89b0c47d7,,,,,
,,8bb7984c-1a1b-5576-9581-a3b5f4d35d5f,,,,,,ProductionTimeSpans,tg:lhph:9814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950-11-05,,,,
,,8bb7984c-1a1b-5576-9581-a3b5f4d35d5f,,,,,1,VisualContent,tg:lhph:9814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83a38e7a-7fb6-505f-b735-35e89b0c47d7,,,,,,au::7150,photographers,"dlod={""id"":""ark:/83110/x0/83a38e7a-7fb6-505f-b735-35e89b0c47d7"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/83a38e7a-7fb6-505f-b735-35e89b0c47d7,,,,,,,,,
tg:lhph:50200,Foto's,8bf06cc4-4b58-5fe9-9a29-608141d9915b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8bf06cc4-4b58-5fe9-9a29-608141d9915b,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8bf06cc4-4b58-5fe9-9a29-608141d9915b,,,,,1,Acquisitions,tg:lhph:50200,tr:lh:1961,"dlod={""id"":""ark:/24970/x0/759f1662-9b2a-5bce-b561-545e1e2441b1"",""text"":""Archief van Arthur Henry Cornette"",""name"":""Archief van Arthur Henry Cornette"",""nameWithContext"":"""",""orgID"":""lh"",""suggestType"":""accessions"",""json"":""""}",ark:/24970/x0/759f1662-9b2a-5bce-b561-545e1e2441b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
