ResourceID,brocade.id,card,order,adm.inv,adm.isadPartOf,adm.magazijnplaats,adm.volgnummer,adm.note
19330637-05a4-5576-887c-a71625d5e938,tg:mpmbr:471,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 161-164,
9221224e-cd22-5dee-a27c-d34e1f64e503,tg:mpmbr:1014,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 154-157,
707b3a05-fa38-5244-ab85-f1b4061fa248,tg:mpmbr:888,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 217-220,
59ed0143-6353-5cd1-b3ac-c70971ae1d45,tg:mpmbr:922,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 615-616,
216a5e66-c0d2-50f0-82bb-f4a68645208f,tg:mpmbr:867,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 149-150,
366ae2c7-ef6a-53a7-a991-b070768b096a,tg:mpmbr:534,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 402-404,
e690e1a3-bf9d-54af-9ce0-1ea3b82314f7,tg:mpmbr:164,Items,1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,B.a.7,
a4569f41-6cf4-59a6-b88f-a6cae6041bbe,tg:mpmbr:1151,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 590-593,
8c7aefc9-f48a-537f-8b3b-53eed61261f8,tg:mpmbr:308,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.421-424,
1ec40a96-ffbd-5ef6-8622-a1e5fd232342,tg:mpmbr:758,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 403-406,
fff9003b-021a-5ca8-a0d7-fdca7947978e,tg:mpmbr:685,Items,1,SCH HF BA 112,isad:mpm:301,10 Q 6 D,,
56e6c17a-e9b0-5f02-8a21-6889a31178fd,tg:mpmbr:390,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 9-12,
46270f7f-f269-5989-9cf3-ac4e9b3ddfaf,tg:mpmbr:1126,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 498-501,
d10c70c6-1d3c-5d9f-b6d4-6b90dcb8ce09,tg:mpmbr:113,Items,1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,C.g.2.3,
163f335c-b299-52ac-80b0-02355ff49dc7,tg:mpmbr:543,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 433-436,
d585bf72-c9cd-5565-898e-43d3a926a21e,tg:mpmbr:810,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 509-512,
bc73886b-e95b-51b7-82fa-15285549181e,tg:mpmbr:955,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 635-638,
2ff6a3cb-708a-55dc-9b1c-f46fe768f21f,tg:mpmbr:1063,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 350-351,
854ecd7a-566f-524e-9d71-6e63e2166f9d,tg:mpmbr:406,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 73-76,
21bda8dc-a812-5fc6-a3ef-f89f5b55f2f7,tg:mpmbr:328,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 473-480,
cf2043d4-61e3-5be0-9dab-2d5460ec14d1,tg:mpmbr:282,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.315-318,
34f04272-e39f-5e8b-9947-16832df54bac,tg:mpmbr:778,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 445-446,
3b0028ad-fb07-5ec1-a3d8-68867bc271a7,tg:mpmbr:797,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 483-484,
82d3e148-8093-5aba-a237-8530b44f0f8c,tg:mpmbr:847,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 85-88,
bf0f69c1-7216-504b-be4c-d09b0525c86e,tg:mpmbr:514,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 327-330,
c1fcc5e9-82ed-58f3-8cc1-7b58a47df5f0,tg:mpmbr:144,Items,1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,A.d.1,
cdb146f1-bcf4-5049-b19a-377442d0ddf8,tg:mpmbr:1171,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 660-661,
1ef0d9f8-7d9d-52f4-a3fb-baabea1d2e5f,tg:mpmbr:1034,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 244-247,
dbf73585-db3a-5038-9620-eee249933c97,tg:mpmbr:902,Items,1,Arch. 92,isad:mpm:46,10 Q 2 C,p. 113-114,
58d7af92-07d0-5d7f-aa66-966fb4fd7b74,tg:mpmbr:294,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.363-366,
213b9186-a93f-5557-a210-55b56fcb0584,tg:mpmbr:781,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 453-456,
3d4d078a-c109-592c-b2b3-3ca9524b8d58,tg:mpmbr:1167,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 646-649,
6ac26d09-8016-575a-a7dc-668214e54636,tg:mpmbr:152,Items,1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,A.d.4.2,
f0856a33-a258-5f82-a9f1-a32bb511ac6d,tg:mpmbr:502,Items,1,Arch. 133,isad:mpm:29,10 Q 1 D,los stuk 1 tussen fol. 90 links-rechts,
98583546-76bb-547f-95b9-c4e7a849711f,tg:mpmbr:851,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 97-98,
24999997-c30f-540a-9b82-72d3c5f3018e,tg:mpmbr:914,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 593-594,
8427596b-76fb-5a3e-a15d-02f3a755ee50,tg:mpmbr:1022,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 200-203,
7b03546f-b1c3-5fd2-bef0-32ca61aa8def,tg:mpmbr:1188,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 732-735,
2d2e75da-4d94-5504-a935-ddfd8b7f103b,tg:mpmbr:693,Items,1,SCH HF BA 112,isad:mpm:301,10 Q 6 D,,
5e6844a3-9c9a-5506-ad13-f0f3b55fd4e5,tg:mpmbr:369,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.641-644,
eec9b55a-a837-5cd6-8b35-bc0e29bc3de6,tg:mpmbr:739,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 361-364,
9c4a6fec-3bf8-5e0c-b14d-dc9999dc120c,tg:mpmbr:1219,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 846-847,
ad834dce-43d8-51cc-bdae-3a208bd59f2c,tg:mpmbr:386,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 589-592,
3df358c0-491e-5c75-9056-3eba6489d271,tg:mpmbr:806,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 501-502,
e6aed03f-0ac0-5aa3-bede-9e6b7b65fd7b,tg:mpmbr:555,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 481-484,
4ec824f6-b6a7-5f20-af0d-6273ea57cfa3,tg:mpmbr:105,Items,1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,C.e.5.1,
22a58008-ac46-5798-818b-c310f25446e0,tg:mpmbr:1130,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 512-515,
6e98a587-b9e0-5eb0-ae6d-999b1b00e3fc,tg:mpmbr:410,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 89-92,
297a53f1-baa9-5ef3-8771-9420da166163,tg:mpmbr:1075,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 404-405,
cf7304b7-f05d-5447-b77b-8fe1a2d5b66c,tg:mpmbr:943,Items,1,SCH HF BA 56,isad:mpm:301,15 Q 5 D,1,
41a74ed2-6704-551b-9636-0b0fcd3943ac,tg:mpmbr:257,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 235-238,
ebbd9707-cc3d-5e35-8fb7-a9eb1ec01abf,tg:mpmbr:607,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 677-680,
0cab7147-0cad-59cc-9da1-841947a01828,tg:mpmbr:312,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 229-230,
77143e45-f915-56f5-b66d-3b6213d1f443,tg:mpmbr:742,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 371-372,
51e77a4a-6fbc-5f9e-bad6-e872743bb199,tg:mpmbr:191,Items,1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,B.i.2.2,
612fd7a8-fd87-5036-b3c0-cc0e7d7cb921,tg:mpmbr:892,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 229-232,
64c13e64-a301-5fbe-8c6d-44882a237edc,tg:mpmbr:938,Items,1,SCH HF BA 169,isad:mpm:301,15 Q 7 C,5,
4ee0ba5d-27be-5b14-bdc1-6a424c768851,tg:mpmbr:26,Items,1,Arch. 1452,isad:mpm:306,10 R 3 B,5,
d06000a4-8035-52ce-9b38-5ce9662f0883,tg:mpmbr:484,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 217-220,
96e4a2a7-31eb-5f86-8d91-eed6760199dc,tg:mpmbr:650,Items,1,Arch. 80,isad:mpm:32,10 Q 2 G,p. 101-104,
f4c797db-0cc0-5cc6-937f-950af470e39d,tg:mpmbr:1235,Items,1,SCH HF BA 60,isad:mpm:301,15 Q 5 C,1677/1,
2fe89bfb-55ed-5414-a936-6e97b8eaf5c3,tg:mpmbr:200,Items,1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,B.k.4.1,
60d3a4d3-ee11-5490-8478-f3140ebb8df0,tg:mpmbr:715,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 305-306,
3080eaf7-6b7c-54e0-98b2-78ababfa528f,tg:mpmbr:345,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 545-548,
2a008ff1-2ee6-5ae8-920e-db09af9bdb6b,tg:mpmbr:596,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 641-644,
be3e59f1-bb1e-582b-a2b8-1b9fc0e4369d,tg:mpmbr:1059,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 338-339,
227553ed-15c6-5df4-9648-1951a746a2d0,tg:mpmbr:129,Items,1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,C.g.X3,
7dad897d-d46c-5b32-ae2f-984042869601,tg:mpmbr:579,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 575-578,
62391c28-d265-5770-b41c-6c1f0f2b417b,tg:mpmbr:980,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 23-26,
ac7bde75-4206-573f-be8f-ec6f5f121b05,tg:mpmbr:71,Items,1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,A.b.6.2,
a9c82339-ff8f-5c67-9324-aab974c76d5d,tg:mpmbr:216,Items,1,Arch. 1457,isad:mpm:343,10 R 3 B,10,
3c9ec6af-4e1c-50e9-8be3-e1d43bbeb6f3,tg:mpmbr:1223,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 862-865,
f062ec84-5a4b-5f6d-9928-a3918ae558c4,tg:mpmbr:646,Items,1,Arch. 80,isad:mpm:32,10 Q 2 G,p. 85-88,
c5539c75-3775-53cc-ba92-429d411579e7,tg:mpmbr:353,Items,1,Arch. 284,isad:mpm:167,10 Q 4 A,los stuk 1 tussen f. 26-27,
845fc07a-6ba8-56ff-8b20-8516f2d66f10,tg:mpmbr:703,Items,1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,C.g.X5,
a9c482fb-9cfa-5fd3-aeed-760ec966afc5,tg:mpmbr:580,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 579-582,
f28080e2-097a-5993-8529-8c9fb82cd908,tg:mpmbr:979,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 19-22,
0cefaf18-fc67-5f18-8dc7-8ccef5613a7b,tg:mpmbr:88,Items,1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,C.b.11.2,
340d3ca9-2959-57b9-ac75-d3687aec7385,tg:mpmbr:67,Items,1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,A.b.5.1,
69557a3c-d33b-5070-9d20-640135680228,tg:mpmbr:996,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 83-86,
a558004c-5253-5fd9-9434-c9efd314cdca,tg:mpmbr:611,Items,1,Arch. 320,isad:mpm:99,10 Q 5 D,los stuk 1 tussen fol. 290 links-rechts,
4d5c49eb-f067-58aa-95f2-5df83e321814,tg:mpmbr:241,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 169-172,
d470b0f2-f3b4-5101-8739-7173f3e8939d,tg:mpmbr:754,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 397-398,
436cab31-c50a-5790-ad66-ecbac1c258b7,tg:mpmbr:304,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.405-408,
8e1c62f5-1b95-54b0-afde-63f8fbf8a40f,tg:mpmbr:884,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 203-206,
ab2656ce-b771-5e61-a243-6f01d2034591,tg:mpmbr:1018,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 178-181,
3bd27ecc-97af-5f5e-a16b-a18793460805,tg:mpmbr:187,Items,1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,B.h.4,
62593c2e-90ab-54db-a3b0-90453684715c,tg:mpmbr:492,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 247-250,
de1df0ac-2041-5894-b347-f5b452c05f10,tg:mpmbr:168,Items,1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,B.b.3.2,
fbf92c18-bfdb-5fd2-96d2-d9bb456e53c3,tg:mpmbr:538,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 417-420,
29635250-d61c-5987-aaf8-965bb5496e82,tg:mpmbr:30,Items,1,Arch. 378,isad:mpm:131,10 Q 5 B,,Los stuk in journaal 1752 tussen fol. 3-4
c5288752-cb4d-544b-a486-0ad6523d6203,tg:mpmbr:885,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 207-210,
8595c6de-aed9-5a7e-a9e7-e16bfc6978a9,tg:mpmbr:1019,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 182-193,
4b9c4f99-3252-5c1d-b000-8b79cacf5101,tg:mpmbr:186,Items,1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,B.h.3,
4fc77632-d956-5f6d-b056-d5b64bd3646f,tg:mpmbr:493,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 251-254,
ae42cac2-a8a8-5052-8414-76af96dd2372,tg:mpmbr:169,Items,1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,B.b.3.1,
def0972f-88ea-59cc-86ce-34cc26f6988b,tg:mpmbr:539,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 421-424,
9e91f775-0904-5585-b362-570ab5b372a5,tg:mpmbr:31,Items,1,Arch. 378,isad:mpm:131,10 Q 5 B,,Los stuk tussen fol. 170-171
80cc2c0d-ec77-5556-a76e-1295f8a68a7b,tg:mpmbr:610,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 693-696,
8ba2bbaf-5854-5506-bc06-19894b2c869c,tg:mpmbr:240,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 165-168,
389a5724-1c10-5336-a708-2e0d05e0045c,tg:mpmbr:755,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 399-400,
b42f6e01-52d5-570b-98d1-d86ad265ab2c,tg:mpmbr:305,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.409-412,
12cbce13-78f8-5446-8921-94590f3afeb2,tg:mpmbr:581,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 583-584B,
67c3fef9-eafb-5937-a0b6-b99140afee60,tg:mpmbr:89,Items,1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,C.d.1,
a614eba7-453a-5b1b-842d-f24c7f23e1fa,tg:mpmbr:978,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 15-18,
938732d5-17ee-58cf-84d7-88ce965d3c5a,tg:mpmbr:997,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 87-90,
e3aee4d3-aebd-598d-af58-4adaf42b990f,tg:mpmbr:66,Items,1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,A.b.4.2,
8410c694-1b21-59fd-aa99-837e9482e8f9,tg:mpmbr:217,Items,1,Arch. 1457,isad:mpm:343,10 R 3 B,11,
b39442b5-768e-55dc-9b6c-bae5eb3b728c,tg:mpmbr:1222,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 858-861,
edeeecd3-d98d-5a00-9064-7746287c1d7d,tg:mpmbr:647,Items,1,Arch. 80,isad:mpm:32,10 Q 2 G,p. 89-92,
8913aa85-521c-59eb-9def-4aaba5d2a103,tg:mpmbr:352,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 573-582,
0b8d3f52-4012-532e-a886-fd8f9e723767,tg:mpmbr:702,Items,1,Arch. 1214-1215,isad:mpm:568,10 R 7 F,"band 2, stuk 22",
ebd8f5f1-0bd8-5569-bba2-f5586eae54e0,tg:mpmbr:1058,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 334-337,
ba27cf9f-3438-52b0-963f-acd9778d391d,tg:mpmbr:597,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 645-648,
95f1ce4f-9f29-5c24-8a1a-9e54a572bcf7,tg:mpmbr:128,Items,1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,C.g.X2,
e10536ba-de9f-59a3-8add-8ac1e9b51fa0,tg:mpmbr:578,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 571-574,
528a47f7-57f0-5016-868f-a432dab79635,tg:mpmbr:70,Items,1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,A.b.6.1,
0f105a63-8830-5c4d-840f-4616b7f2b626,tg:mpmbr:981,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 27-30,
e14e75cd-157d-5a39-8953-1a8f6eeb0990,tg:mpmbr:651,Items,1,Arch. 80,isad:mpm:32,10 Q 2 G,p. 105-108,
ad879ee1-fdc1-5105-a11d-115654fa2d09,tg:mpmbr:1234,Items,1,SCH HF BA 16,isad:mpm:301,15 Q 4 B,1674/7,
da3ecf0a-71bd-59ea-a2ea-f052b2c3a907,tg:mpmbr:201,Items,1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,B.k.4.2,
5b2ddae1-5cf1-5d87-83c5-51574407d6a4,tg:mpmbr:714,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 303-304,
042bcbd0-ea3e-5f86-be09-d28466bece10,tg:mpmbr:344,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 541-544,
a7a045a4-ec3f-5e34-b2cf-1f95bbc3cfd5,tg:mpmbr:190,Items,1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,B.i.2.1,
f974c4a4-7142-5276-b2c4-4c2c666dce08,tg:mpmbr:893,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 233-234,
66d9851c-9df4-575d-bfd4-8a038124edd8,tg:mpmbr:939,Items,1,SCH HF BA 169,isad:mpm:301,15 Q 7 C,6,
1af39c20-a883-52aa-9720-4c8805d3cb6c,tg:mpmbr:27,Items,1,Arch. 1452,isad:mpm:306,10 R 3 B,6,
5602c42e-cac5-53b0-be5b-aa25bd2ab43b,tg:mpmbr:485,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 221-222B,
424eb10a-58da-5f11-802f-a02ab191c2a0,tg:mpmbr:256,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 231-234,
cd8f4dc6-c0c7-5187-a282-aab9d001722b,tg:mpmbr:606,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 673-676,
e28cf505-d487-5dfa-9494-8bb80e424a24,tg:mpmbr:313,Items,1,Arch. 280,isad:mpm:65,10 Q 4 B,los stuk 20,
dada1529-20cb-5afe-b6d1-b6dc4c53d17d,tg:mpmbr:743,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 373-373A,
fbd73ad9-7720-5d83-ab4c-72b48e73d2fd,tg:mpmbr:807,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 503-504,
f92f89a3-0177-5a87-8f85-52ad6313bed1,tg:mpmbr:554,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 477-480,
2b5c6d85-abd2-59f4-b8dc-2c971f7bd809,tg:mpmbr:104,Items,1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,C.e.4.2,
9e4f83f3-0012-58f0-8f9e-164979592c1e,tg:mpmbr:1131,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 516-519,
421f4c28-89bd-5197-8fbb-ec409d6dcc76,tg:mpmbr:411,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 93-96,
44bf43e3-5306-5cbc-bd0d-386e313de636,tg:mpmbr:1074,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 402-403,
97851dd2-4652-5b01-b20a-8f0c19dc0cd9,tg:mpmbr:942,Items,1,SCH HF BA 169,isad:mpm:301,15 Q 7 C,9,
76620067-28e3-585c-af8d-ecbdcafd852c,tg:mpmbr:692,Items,1,SCH HF BA 112,isad:mpm:301,10 Q 6 D,,
d5d7ec48-0c32-5b7f-b7b9-559145adfd27,tg:mpmbr:368,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.637-640,
28578606-ce48-5947-b5f6-0947c7eeb34a,tg:mpmbr:738,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 359-360,
d62b69bd-93c7-5856-8266-8188b2bd6d56,tg:mpmbr:387,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 693-696,
36c5dcef-b69d-5c27-84cc-1284eb8f7b48,tg:mpmbr:1166,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 642-645,
accdcf46-8324-58ce-b1fb-32ad82b3f126,tg:mpmbr:153,Items,1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,A.d.4.4,
0c0e307d-2568-510e-972a-edeb44d08f95,tg:mpmbr:503,Items,1,Arch. 133,isad:mpm:29,10 Q 1 D,los stuk 3 tussen fol. 90 links-rechts,
b01eea74-be3f-5202-aab6-9de6110c8922,tg:mpmbr:850,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 95-96,
de729091-8d9d-5d1d-98b6-39453ccbc40c,tg:mpmbr:915,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 595-596,
f27e6f50-4a30-56ad-968a-43391f114a8f,tg:mpmbr:1023,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 204-207,
55fa5db6-8779-5e5a-a460-7317f98d3231,tg:mpmbr:1189,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 736-739,
4663255a-dafb-53e9-9c26-c91d3a902a2a,tg:mpmbr:295,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.369-372,
7591b8e8-1215-5e93-99e7-2f555435c30b,tg:mpmbr:780,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 449-452,
2c946a77-2cf6-59ec-b6fc-2bbac029c46d,tg:mpmbr:846,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 81-84,
c58209bc-a2a0-54a6-aa07-87f728bb97d2,tg:mpmbr:515,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 331-334,
32461ccf-8f8f-56f3-8ead-a4a3c3337d1f,tg:mpmbr:145,Items,1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,A.d.2.1,
271cf5b1-744d-51a2-9280-2976326f83a4,tg:mpmbr:1170,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 656-659,
fc2bea64-7158-5b18-a4b0-a45dd1706d10,tg:mpmbr:1035,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 248-251,
b7a0c0be-dd35-525c-85fd-cceb2ff7fd4e,tg:mpmbr:903,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 555-558,
f4696eb9-9b90-56e2-9d42-a9b828e2d677,tg:mpmbr:329,Items,1,Arch. 78,isad:mpm:30,10 Q 2 G,p. 481-484,
8400c5a5-47a8-510c-b9e4-5dbec6a9ee8b,tg:mpmbr:283,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.319-322,
67041ca4-b21c-5755-b262-d7fb2eeb93aa,tg:mpmbr:779,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 447-448,
8a51d5f2-25f9-52f0-9767-d4c03f4c903f,tg:mpmbr:796,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 481-482,
f7bae57e-3fdf-5b70-8124-a80670bba223,tg:mpmbr:1127,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 502-503,
dddd401b-9cce-5b30-8acc-66ff9ac0f489,tg:mpmbr:112,Items,1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,C.g.2.2,
561aeb2e-b4f5-587b-959b-59388ce2fa18,tg:mpmbr:542,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 429-432,
11013c56-01d8-5501-8edb-e604482a1c21,tg:mpmbr:811,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 513-514,
131394ce-6be3-5a7b-bdcf-7ed85faf1ff5,tg:mpmbr:954,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 7-10,
a9e3c93b-a56c-5811-991b-b96de322e704,tg:mpmbr:1062,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 346-349,
d02fef4f-1bf3-5910-82a0-80446b53850e,tg:mpmbr:407,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 77-80,
e05de57a-bd13-5b4c-93f9-5569eb0991ca,tg:mpmbr:684,Items,1,SCH HF BA 112,isad:mpm:301,10 Q 6 D,,
8885b240-78b6-584a-90d4-4fd3689d5ce2,tg:mpmbr:391,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 13-16,
c38b5959-f107-5aee-b665-00c33c7e94a1,tg:mpmbr:309,Items,1,Arch.78,isad:mpm:30,10 Q 2 G,p.425-428,
3c512b9e-7d61-55d7-8e77-e582d5758ee4,tg:mpmbr:759,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 407-408,
8954b2fb-c2d3-5bce-97eb-c952a1a82a03,tg:mpmbr:470,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 157-160,
44f98644-c583-5fc2-b2f9-904b7b688c83,tg:mpmbr:1015,Items,1,Arch. 638,isad:mpm:161,10 Q 8 C,p. 158-163,
7fc41fa7-28a1-51b4-8081-856a0ce6aae9,tg:mpmbr:889,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 221-224,
f5548e2e-20f2-50d1-996a-9f9d3186e86f,tg:mpmbr:923,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 617-620,
f6efe0e0-41be-510e-9ba8-a761ecedf6cd,tg:mpmbr:866,Items,1,Arch. 89,isad:mpm:42,10 Q 2 D,p. 147-148,
4d55ea4f-32d6-5b6c-907d-19804151ff79,tg:mpmbr:535,Items,1,Arch. 79,isad:mpm:31,10 Q 2 G,p. 405-408,
be11bda5-bc9e-5208-87cc-0579c32d2a86,tg:mpmbr:165,Items,1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,B.a.8,
