ResourceID,brocade.id,card,order,ire.isaar.uuid,Textual ISAAR Brocade ID,Textual Actor Role,Textual Actor Note,Textual Actor Widget,Textual Actor Identifier
de1df0ac-2041-5894-b347-f5b452c05f10,tg:mpmbr:168,TextualContent,1,705d3396-2c6b-59bc-a3df-553856a484da,au::108859,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/705d3396-2c6b-59bc-a3df-553856a484da"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/705d3396-2c6b-59bc-a3df-553856a484da
de1df0ac-2041-5894-b347-f5b452c05f10,tg:mpmbr:168,TextualContent,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""id"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
fbf92c18-bfdb-5fd2-96d2-d9bb456e53c3,tg:mpmbr:538,TextualContent,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
fbf92c18-bfdb-5fd2-96d2-d9bb456e53c3,tg:mpmbr:538,TextualContent,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""id"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
29635250-d61c-5987-aaf8-965bb5496e82,tg:mpmbr:30,TextualContent,1,6a434844-7a4e-5dae-8fa3-45ab9b0334a8,au::108981,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/6a434844-7a4e-5dae-8fa3-45ab9b0334a8"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6a434844-7a4e-5dae-8fa3-45ab9b0334a8
29635250-d61c-5987-aaf8-965bb5496e82,tg:mpmbr:30,TextualContent,2,1d72047c-ad3e-5e48-ae1a-7ec2c8af3169,au::108463,recipients (people),,"dlod={""id"":""ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169
c5288752-cb4d-544b-a486-0ad6523d6203,tg:mpmbr:885,TextualContent,1,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
c5288752-cb4d-544b-a486-0ad6523d6203,tg:mpmbr:885,TextualContent,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""id"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
8595c6de-aed9-5a7e-a9e7-e16bfc6978a9,tg:mpmbr:1019,TextualContent,1,7e42ba19-e39b-58c3-ae94-e5a49268569b,au::113582,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b
8595c6de-aed9-5a7e-a9e7-e16bfc6978a9,tg:mpmbr:1019,TextualContent,2,b2f29277-6de2-5f8d-9e92-b2499eaf326d,au::113585,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d
8595c6de-aed9-5a7e-a9e7-e16bfc6978a9,tg:mpmbr:1019,TextualContent,3,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,recipients (people),,"dlod={""id"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55
4b9c4f99-3252-5c1d-b000-8b79cacf5101,tg:mpmbr:186,TextualContent,1,34d0aced-29e0-58c6-9372-5946a25fcfc7,au::109869,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/34d0aced-29e0-58c6-9372-5946a25fcfc7"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/34d0aced-29e0-58c6-9372-5946a25fcfc7
4b9c4f99-3252-5c1d-b000-8b79cacf5101,tg:mpmbr:186,TextualContent,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""id"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
4fc77632-d956-5f6d-b056-d5b64bd3646f,tg:mpmbr:493,TextualContent,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
4fc77632-d956-5f6d-b056-d5b64bd3646f,tg:mpmbr:493,TextualContent,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""id"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
ae42cac2-a8a8-5052-8414-76af96dd2372,tg:mpmbr:169,TextualContent,1,705d3396-2c6b-59bc-a3df-553856a484da,au::108859,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/705d3396-2c6b-59bc-a3df-553856a484da"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/705d3396-2c6b-59bc-a3df-553856a484da
ae42cac2-a8a8-5052-8414-76af96dd2372,tg:mpmbr:169,TextualContent,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""id"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
def0972f-88ea-59cc-86ce-34cc26f6988b,tg:mpmbr:539,TextualContent,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
def0972f-88ea-59cc-86ce-34cc26f6988b,tg:mpmbr:539,TextualContent,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""id"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
9e91f775-0904-5585-b362-570ab5b372a5,tg:mpmbr:31,TextualContent,1,6a434844-7a4e-5dae-8fa3-45ab9b0334a8,au::108981,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/6a434844-7a4e-5dae-8fa3-45ab9b0334a8"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6a434844-7a4e-5dae-8fa3-45ab9b0334a8
9e91f775-0904-5585-b362-570ab5b372a5,tg:mpmbr:31,TextualContent,2,1d72047c-ad3e-5e48-ae1a-7ec2c8af3169,au::108463,recipients (people),,"dlod={""id"":""ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169
80cc2c0d-ec77-5556-a76e-1295f8a68a7b,tg:mpmbr:610,TextualContent,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
80cc2c0d-ec77-5556-a76e-1295f8a68a7b,tg:mpmbr:610,TextualContent,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""id"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
8ba2bbaf-5854-5506-bc06-19894b2c869c,tg:mpmbr:240,TextualContent,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
8ba2bbaf-5854-5506-bc06-19894b2c869c,tg:mpmbr:240,TextualContent,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""id"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
389a5724-1c10-5336-a708-2e0d05e0045c,tg:mpmbr:755,TextualContent,1,7e0b8111-6d6a-5224-8df5-18ef038bd6e6,au::106907,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/7e0b8111-6d6a-5224-8df5-18ef038bd6e6"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7e0b8111-6d6a-5224-8df5-18ef038bd6e6
389a5724-1c10-5336-a708-2e0d05e0045c,tg:mpmbr:755,TextualContent,2,455c1363-f306-5b61-91c4-2c01d43428ab,au::106906,recipients (people),,"dlod={""id"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab
389a5724-1c10-5336-a708-2e0d05e0045c,tg:mpmbr:755,TextualContent,3,a72d23ac-0560-5b54-b4d1-14dce7559732,au::108847,recipients (people),,"dlod={""id"":""ark:/83110/x0/a72d23ac-0560-5b54-b4d1-14dce7559732"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/a72d23ac-0560-5b54-b4d1-14dce7559732
b42f6e01-52d5-570b-98d1-d86ad265ab2c,tg:mpmbr:305,TextualContent,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
b42f6e01-52d5-570b-98d1-d86ad265ab2c,tg:mpmbr:305,TextualContent,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""id"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
12cbce13-78f8-5446-8921-94590f3afeb2,tg:mpmbr:581,TextualContent,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
12cbce13-78f8-5446-8921-94590f3afeb2,tg:mpmbr:581,TextualContent,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""id"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
67c3fef9-eafb-5937-a0b6-b99140afee60,tg:mpmbr:89,TextualContent,1,01e70735-73b1-54b2-b939-6c0f018dd9af,au::108837,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/01e70735-73b1-54b2-b939-6c0f018dd9af"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/01e70735-73b1-54b2-b939-6c0f018dd9af
67c3fef9-eafb-5937-a0b6-b99140afee60,tg:mpmbr:89,TextualContent,2,1d72047c-ad3e-5e48-ae1a-7ec2c8af3169,au::108463,recipients (people),,"dlod={""id"":""ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169
a614eba7-453a-5b1b-842d-f24c7f23e1fa,tg:mpmbr:978,TextualContent,1,7e42ba19-e39b-58c3-ae94-e5a49268569b,au::113582,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b
a614eba7-453a-5b1b-842d-f24c7f23e1fa,tg:mpmbr:978,TextualContent,2,b2f29277-6de2-5f8d-9e92-b2499eaf326d,au::113585,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d
a614eba7-453a-5b1b-842d-f24c7f23e1fa,tg:mpmbr:978,TextualContent,3,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,recipients (people),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
938732d5-17ee-58cf-84d7-88ce965d3c5a,tg:mpmbr:997,TextualContent,1,7e42ba19-e39b-58c3-ae94-e5a49268569b,au::113582,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b
938732d5-17ee-58cf-84d7-88ce965d3c5a,tg:mpmbr:997,TextualContent,2,b2f29277-6de2-5f8d-9e92-b2499eaf326d,au::113585,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d
938732d5-17ee-58cf-84d7-88ce965d3c5a,tg:mpmbr:997,TextualContent,3,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,recipients (people),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
e3aee4d3-aebd-598d-af58-4adaf42b990f,tg:mpmbr:66,TextualContent,1,956beb42-ce51-5ac0-a662-2a1a11cfe9be,au::109404,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/956beb42-ce51-5ac0-a662-2a1a11cfe9be"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/956beb42-ce51-5ac0-a662-2a1a11cfe9be
e3aee4d3-aebd-598d-af58-4adaf42b990f,tg:mpmbr:66,TextualContent,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,recipients (people),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
8410c694-1b21-59fd-aa99-837e9482e8f9,tg:mpmbr:217,TextualContent,1,20b1fb07-f535-5121-afa4-d60231c29934,au::109926,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/20b1fb07-f535-5121-afa4-d60231c29934"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/20b1fb07-f535-5121-afa4-d60231c29934
8410c694-1b21-59fd-aa99-837e9482e8f9,tg:mpmbr:217,TextualContent,2,4d58dd67-8f6d-5583-b3f4-1cd05310c61d,au::108386,recipients (people),,"dlod={""id"":""ark:/83110/x0/4d58dd67-8f6d-5583-b3f4-1cd05310c61d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/4d58dd67-8f6d-5583-b3f4-1cd05310c61d
b39442b5-768e-55dc-9b6c-bae5eb3b728c,tg:mpmbr:1222,TextualContent,1,7e42ba19-e39b-58c3-ae94-e5a49268569b,au::113582,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b
b39442b5-768e-55dc-9b6c-bae5eb3b728c,tg:mpmbr:1222,TextualContent,2,b2f29277-6de2-5f8d-9e92-b2499eaf326d,au::113585,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d
b39442b5-768e-55dc-9b6c-bae5eb3b728c,tg:mpmbr:1222,TextualContent,3,ef8de797-30b0-597d-b7a3-d4745423e3be,au::108564,recipients (people),,"dlod={""id"":""ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be
edeeecd3-d98d-5a00-9064-7746287c1d7d,tg:mpmbr:647,TextualContent,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
edeeecd3-d98d-5a00-9064-7746287c1d7d,tg:mpmbr:647,TextualContent,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""id"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
8913aa85-521c-59eb-9def-4aaba5d2a103,tg:mpmbr:352,TextualContent,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
8913aa85-521c-59eb-9def-4aaba5d2a103,tg:mpmbr:352,TextualContent,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""id"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
0b8d3f52-4012-532e-a886-fd8f9e723767,tg:mpmbr:702,TextualContent,1,edafa120-bf85-5886-aef9-fdaee4249b88,au::112468,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/edafa120-bf85-5886-aef9-fdaee4249b88"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/edafa120-bf85-5886-aef9-fdaee4249b88
0b8d3f52-4012-532e-a886-fd8f9e723767,tg:mpmbr:702,TextualContent,2,1d72047c-ad3e-5e48-ae1a-7ec2c8af3169,au::108463,recipients (people),,"dlod={""id"":""ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169
ebd8f5f1-0bd8-5569-bba2-f5586eae54e0,tg:mpmbr:1058,TextualContent,1,7e42ba19-e39b-58c3-ae94-e5a49268569b,au::113582,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b
ebd8f5f1-0bd8-5569-bba2-f5586eae54e0,tg:mpmbr:1058,TextualContent,2,b2f29277-6de2-5f8d-9e92-b2499eaf326d,au::113585,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d
ebd8f5f1-0bd8-5569-bba2-f5586eae54e0,tg:mpmbr:1058,TextualContent,3,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,recipients (people),,"dlod={""id"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55
ebd8f5f1-0bd8-5569-bba2-f5586eae54e0,tg:mpmbr:1058,TextualContent,4,ef8de797-30b0-597d-b7a3-d4745423e3be,au::108564,recipients (people),,"dlod={""id"":""ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be
ba27cf9f-3438-52b0-963f-acd9778d391d,tg:mpmbr:597,TextualContent,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
ba27cf9f-3438-52b0-963f-acd9778d391d,tg:mpmbr:597,TextualContent,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""id"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
95f1ce4f-9f29-5c24-8a1a-9e54a572bcf7,tg:mpmbr:128,TextualContent,1,06af501f-938b-5a78-b81d-d776d538b591,au::109810,correspondents (correspondence writers),,"dlod={""id"":""ark:/83110/x0/06af501f-938b-5a78-b81d-d776d538b591"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/06af501f-938b-5a78-b81d-d776d538b591
